ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
36.33,17.17,43.49,13.06,24.47,40.04,12.53,18.28
32.52,19.34,42.3,22.97,14.48,53.71,19.78,15.32
20.93,15.63,33.36,10.5,17.48,50.48,40.48,12.53
19.25,11.91,12.18,11.16,17.66,48.00,38.40,11.69
11.69,7.36,10.72,8.86,21.02,33.05,18.72,10.81
4.88,4.66,3.2,5.81,16.51,24.12,9.12,17.13
7.4,4.79,6.07,9.26,14.21,21.95,12.00,20.49
6.47,5.85,2.36,1.47,16.51,18.50,13.50,15.71
3.95,7.93,3.55,4.17,15.71,19.83,7.84,4.30
5.41,11.2,7.4,8.2,14.26,21.55,3.95,11.25
13.24,8.64,10.72,2.76,11.11,19.78,11.82,12.49
28.54,2.36,22.88,3.33,13.15,18.28,24.91,7.44
36.9,2.0,22.44,1.78,17.17,9.35,28.59,2.80
37.48,1.3,29.56,0.94,13.37,5.63,15.89,1.30
39.07,2.36,24.78,3.73,11.47,2.40,10.85,1.96
30.62,2.22,13.19,11.65,8.81,2.14,9.17,3.60
11.11,18.59,12.93,7.49,9.35,1.96,4.61,12.31
2.76,33.8,3.91,29.12,7.58,6.43,7.36,24.78
6.65,32.83,5.63,15.54,7.36,9.35,9.12,30.71
9.04,15.98,2.84,12.04,10.89,14.43,12.09,20.89
8.51,2.49,2.67,4.83,18.50,11.25,16.16,5.50
7.09,2.4,3.33,1.87,16.69,10.67,25.71,2.40
8.24,0.9,8.73,1.3,17.00,5.98,33.05,1.12
24.87,1.16,15.54,0.85,19.74,4.66,36.28,1.03
23.63,1.56,18.72,1.65,27.48,3.15,31.59,1.92
10.41,3.02,18.9,0.99,37.34,3.37,17.75,2.93
9.08,4.04,8.51,4.44,29.91,3.29,15.76,4.39
9.04,3.64,10.14,2.0,22.88,3.20,19.52,3.15
23.5,4.79,22.26,1.78,13.86,5.23,12.80,5.41
41.85,7.67,13.64,8.73,18.94,7.40,17.22,21.91
38.76,12.49,18.55,7.75,19.61,6.87,23.15,35.97
25.49,17.88,16.33,12.8,19.16,8.77,28.45,33.36
23.99,16.47,6.34,24.87,14.21,12.22,26.68,21.51
17.48,12.44,13.28,6.91,15.71,20.80,17.48,18.99
17.53,8.42,21.29,9.52,21.38,18.81,11.20,17.75
24.74,2.53,20.18,3.2,34.56,14.26,16.42,11.51
21.02,4.97,9.57,2.45,51.41,9.96,26.15,3.37
8.64,2.84,6.56,3.82,55.03,10.72,17.48,4.30
4.35,7.89,4.3,2.4,57.16,16.64,10.27,14.21
6.34,9.3,9.35,9.21,43.76,28.14,5.98,27.61
19.08,4.13,18.72,3.77,39.16,37.70,13.46,28.41
30.35,6.6,27.61,9.61,26.86,45.66,16.02,28.76
26.24,9.79,8.73,9.74,18.50,48.27,24.96,44.20
7.49,10.85,7.97,7.4,15.58,41.77,13.37,52.69
19.78,20.09,10.14,6.56,19.87,32.79,10.10,47.03
24.47,20.85,23.94,6.12,27.66,18.59,21.64,34.11
20.4,12.88,4.13,7.84,45.08,12.40,27.08,25.05
13.81,2.98,11.07,9.3,43.40,9.88,12.22,22.39
14.26,6.6,8.73,8.95,49.59,9.12,8.33,30.58
17.31,11.91,12.4,6.74,36.15,14.17,35.66,45.66
21.73,17.26,7.4,9.39,31.11,18.85,48.97,53.49
24.69,16.73,24.78,16.33,24.91,31.99,33.76,38.89
20.54,8.81,3.77,16.25,26.90,38.05,20.36,25.49
17.75,9.43,11.91,17.57,35.09,38.49,23.59,24.16
18.37,17.26,9.21,31.81,33.32,31.24,29.03,27.44
5.1,17.97,49.28,30.27,24.34,17.70,32.83,37.21
12.35,18.77,8.06,23.06,17.62,18.50,23.81,30.27
10.98,19.16,44.2,11.07,11.56,21.60,28.10,10.76
3.29,20.54,4.88,8.59,16.38,28.32,50.04,11.82
4.92,22.04,11.73,5.19,17.00,30.53,53.93,18.01
4.13,19.52,7.36,5.81,25.80,27.66,38.89,9.52
9.35,17.09,12.35,7.8,24.74,22.08,38.18,8.24
20.54,35.13,6.47,18.55,34.51,14.30,40.08,25.75
31.59,37.39,37.52,17.04,28.19,10.72,29.56,46.28
21.38,20.76,18.15,20.49,28.50,13.33,18.24,39.91
7.49,9.61,13.68,7.8,14.87,26.82,2.76,21.20
6.47,12.09,7.71,13.55,14.17,38.18,6.69,9.79
4.88,9.57,3.29,4.97,13.81,45.57,9.08,7.31
5.54,7.8,7.67,10.85,19.08,49.37,6.38,12.49
20.14,5.41,8.81,4.44,24.07,39.24,13.46,8.42
33.36,6.47,24.12,6.43,23.10,29.07,31.73,8.33
24.47,6.43,18.28,6.56,23.06,12.88,33.63,11.91
4.39,5.54,8.15,20.89,21.29,8.15,33.58,20.62
13.46,22.57,23.99,8.68,30.22,10.76,47.43,37.92
11.11,32.57,8.15,27.17,33.14,9.12,39.64,43.98
8.06,26.77,8.11,11.87,34.60,11.91,18.90,22.88
7.58,10.27,5.41,14.43,20.31,12.09,8.90,16.29
9.88,5.01,6.21,7.62,12.97,20.58,10.72,29.96
4.7,5.76,6.21,5.45,11.16,25.09,10.89,23.15
6.47,5.28,6.56,7.27,13.68,26.86,9.79,12.18
21.91,4.79,25.53,7.18,19.78,26.55,16.02,11.03
33.98,2.05,13.99,4.08,15.23,21.95,18.90,8.90
33.8,2.05,38.18,4.22,12.35,17.26,13.68,6.25
22.17,3.2,8.95,5.63,7.13,10.72,11.42,4.26
7.09,12.09,13.5,5.94,7.62,10.81,22.04,14.12
1.87,23.94,5.81,12.93,11.87,19.70,38.54,31.81
4.48,25.53,9.17,13.99,21.38,27.48,44.07,43.09
4.44,14.83,3.95,7.05,30.35,34.07,29.51,29.65
4.83,4.39,8.55,5.14,34.29,27.08,11.82,8.51
5.9,2.53,5.72,2.0,35.13,21.82,16.47,2.27
8.06,0.94,5.9,1.38,28.05,9.43,15.67,1.25
20.09,1.16,14.74,0.72,25.67,5.37,38.01,0.99
19.87,1.56,19.43,1.25,19.25,2.76,45.70,1.47
7.58,1.56,18.06,2.76,26.46,2.45,41.46,1.74
7.09,2.49,3.37,2.58,27.04,2.22,17.00,2.62
7.22,5.81,6.16,2.45,23.63,4.83,9.43,4.17
6.82,10.63,3.33,11.56,16.20,6.21,14.03,12.84
14.12,16.07,9.21,8.42,24.87,13.33,12.84,23.15
19.43,11.51,11.87,8.15,37.25,15.98,17.26,24.87
22.53,7.89,25.58,7.09,41.59,29.07,47.60,23.63
24.65,12.84,19.34,23.76,42.30,25.18,66.53,15.27
23.32,9.83,10.36,5.45,38.85,31.42,54.50,9.66
18.46,11.38,11.51,10.45,37.17,26.29,29.60,8.99
19.12,16.73,24.03,25.67,30.35,46.28,10.41,8.06
16.11,14.65,19.52,9.79,21.15,51.01,15.32,11.60
16.47,7.93,13.46,21.82,26.68,59.19,23.72,11.51
10.94,11.03,8.55,7.71,40.44,57.42,18.10,13.46
6.29,22.84,8.95,10.32,46.59,60.65,10.58,21.38
7.13,31.33,9.3,37.92,48.84,54.55,8.42,29.82
16.47,30.58,34.6,9.3,31.19,48.97,18.15,30.97
12.88,19.61,12.97,20.14,21.51,33.98,36.50,34.03
6.52,5.19,17.04,16.82,7.62,32.30,34.07,29.69
11.82,17.97,14.79,18.99,6.16,25.36,19.25,18.01
18.37,28.28,10.98,11.82,8.77,19.43,12.00,15.85
26.06,15.01,20.4,17.22,13.64,13.86,25.22,23.19
27.3,8.42,14.3,43.67,11.11,8.55,48.97,22.22
14.12,15.14,20.76,22.08,10.50,8.99,47.65,29.34
3.42,12.35,7.75,17.22,13.37,8.59,22.26,35.88
7.05,14.03,8.37,28.89,25.00,19.70,5.06,38.67
6.34,10.05,8.2,14.56,29.12,30.66,11.60,33.67
5.5,4.39,3.6,17.17,42.47,43.36,11.07,19.96
3.73,3.46,16.64,25.8,47.47,53.88,5.85,9.43
3.64,6.6,5.81,3.15,56.49,52.73,13.59,9.70
6.38,10.1,11.56,7.36,56.94,55.65,23.59,14.03
16.38,29.34,12.88,16.16,51.94,48.44,36.50,20.76
22.57,41.01,30.88,11.65,37.70,44.55,43.22,22.00
18.41,30.27,7.67,14.52,21.11,42.21,38.54,15.67
10.76,15.54,13.46,20.05,14.30,26.59,19.25,9.92
22.44,17.84,19.52,41.54,18.72,23.59,21.95,10.19
32.21,17.93,18.85,37.74,16.95,22.48,38.45,6.91
27.26,8.64,18.99,18.81,15.36,32.39,40.13,2.71
9.7,6.34,15.18,6.07,21.95,37.74,20.93,11.42
19.03,20.05,45.13,34.29,35.62,38.49,20.31,27.35
30.31,29.69,30.75,17.13,39.02,30.84,36.99,39.91
21.82,22.3,17.13,15.05,32.79,28.54,47.87,47.96
17.48,10.1,6.96,6.29,22.75,29.16,46.01,31.64
16.25,8.73,19.7,8.86,22.75,36.06,34.95,16.55
8.42,8.37,5.94,5.63,40.08,53.22,10.10,6.29
6.87,3.07,10.14,7.75,47.34,57.38,4.39,4.57
15.49,8.55,2.8,6.47,55.17,58.35,17.13,12.53
29.74,22.17,20.0,14.12,41.99,46.41,31.06,29.56
36.41,27.04,16.82,27.08,32.12,32.65,29.38,32.48
26.73,13.41,22.97,3.6,18.90,25.44,13.81,24.38
17.84,12.75,7.27,2.8,14.52,17.88,7.40,14.21
27.39,26.2,18.24,12.49,11.51,14.70,26.59,20.93
28.36,29.47,15.85,15.85,18.63,16.86,41.41,44.02
8.68,11.42,8.55,11.07,21.91,19.39,32.57,44.73
12.18,4.57,12.66,6.91,35.97,30.93,18.72,20.98
18.9,5.45,10.5,5.28,42.69,25.67,24.34,6.12
16.38,3.11,14.74,3.2,41.06,22.84,18.68,2.14
11.87,2.22,10.41,2.05,39.64,10.32,14.12,2.67
11.87,0.99,7.67,1.61,27.57,6.74,21.29,2.31
15.71,1.3,15.32,1.21,25.71,2.76,17.66,2.45
17.26,1.47,16.69,1.34,14.03,2.93,13.11,1.47
27.26,1.52,13.64,1.25,12.31,2.53,8.11,1.74
36.86,1.25,26.9,1.16,13.11,1.87,18.63,1.38
35.44,1.16,11.2,1.07,16.07,1.16,21.95,1.25
22.13,2.71,5.23,4.26,24.96,1.52,12.49,2.14
15.98,3.73,4.35,11.91,24.56,3.55,10.50,2.00
11.42,15.54,7.0,8.02,37.87,7.00,14.43,10.67
7.4,24.03,22.04,34.91,33.18,14.56,18.81,21.95
11.78,19.3,12.71,7.75,41.85,19.16,19.12,22.97
8.11,7.62,16.16,12.44,35.18,19.30,18.01,13.90
5.14,3.46,6.52,3.77,32.96,15.71,23.81,4.97
23.41,1.3,18.1,1.65,26.90,9.70,27.83,1.96
41.23,0.77,23.85,1.12,30.88,6.69,28.01,1.07
36.72,1.34,16.42,0.9,31.06,3.77,28.81,1.21
17.79,2.49,5.54,2.18,31.68,3.02,17.84,1.74
2.93,2.4,5.54,4.3,17.44,5.06,5.81,4.26
7.22,3.68,8.73,4.17,16.16,9.08,3.77,8.90
10.98,3.64,14.43,13.72,13.55,17.04,5.41,7.22
6.91,9.21,11.11,9.74,18.28,28.41,9.30,9.61
9.17,14.52,23.54,15.14,12.26,35.62,12.04,27.13
10.1,14.3,14.52,10.76,17.00,39.64,18.72,31.55
7.05,9.74,30.75,20.31,28.50,41.59,17.97,16.95
14.52,5.14,15.23,6.91,42.56,41.01,26.73,17.66
16.6,5.9,13.9,8.55,58.00,56.05,19.21,23.28
26.29,13.77,28.23,20.67,51.41,55.03,7.53,13.15
35.71,16.69,16.78,7.4,44.33,69.54,9.83,10.45
27.44,9.08,22.22,14.65,23.59,63.79,22.66,8.68
18.94,14.83,16.91,26.46,19.87,59.15,36.63,6.43
36.46,35.26,17.62,48.27,17.57,44.55,45.79,13.24
43.31,47.91,31.33,19.16,20.00,26.77,44.73,33.10
32.61,38.85,11.2,10.98,17.35,15.41,31.06,41.10
14.03,23.06,19.21,7.4,17.48,7.71,27.13,25.09
14.17,34.07,39.91,14.7,23.63,4.26,21.95,29.78
18.41,34.07,19.7,12.93,25.36,9.21,16.91,37.96
13.5,18.68,14.26,9.92,30.88,15.80,9.04,33.41
26.06,5.01,23.99,18.28,19.96,20.93,11.51,27.97
29.51,7.13,16.64,7.84,19.16,26.68,22.26,25.84
14.7,7.36,10.85,14.26,22.44,22.79,15.45,16.91
4.75,3.91,4.79,5.06,34.91,23.50,7.84,9.43
3.42,6.16,5.45,4.52,37.61,15.41,7.31,7.67
7.93,4.61,11.78,5.76,37.87,15.67,13.86,6.65
7.84,9.83,5.9,8.81,27.97,9.88,16.95,10.89
17.75,21.07,15.05,24.52,19.56,10.67,24.25,25.00
26.59,24.03,11.03,26.15,12.26,12.75,41.77,32.39
29.25,18.41,17.84,34.78,15.54,15.94,46.76,18.90
23.37,12.53,10.23,16.51,31.81,21.91,36.28,17.17
14.83,8.95,6.96,7.84,36.81,23.45,25.67,23.41
17.13,3.6,11.29,8.99,50.04,33.14,31.64,23.01
31.19,7.93,11.07,10.19,40.79,36.37,23.15,35.71
33.98,16.33,30.35,13.86,41.37,39.07,10.63,41.23
21.77,13.11,17.26,8.64,27.92,37.43,24.91,26.86
16.51,4.57,8.73,5.54,30.84,37.21,31.73,15.94
17.22,11.03,10.45,5.85,30.62,32.70,30.53,12.62
12.62,7.49,9.52,9.26,31.86,25.22,31.68,21.73
9.83,3.86,32.43,22.0,27.44,14.87,25.84,25.40
15.27,6.74,18.28,14.65,23.37,11.78,13.55,17.35
19.87,6.38,34.33,10.94,25.98,11.69,6.65,8.73
24.78,6.07,13.02,6.6,27.66,15.85,25.40,14.48
24.03,14.7,34.91,13.59,27.79,19.30,55.48,36.68
21.07,12.31,23.5,29.74,26.42,29.87,58.17,55.17
7.67,15.98,33.45,7.44,34.87,42.78,42.52,35.75
13.99,22.75,18.37,14.26,45.44,48.58,23.63,12.35
25.75,30.62,22.13,10.1,49.90,46.63,9.74,21.11
32.83,33.85,25.98,12.93,52.11,32.48,10.63,16.07
32.17,24.78,40.44,21.82,47.38,26.86,28.54,5.72
27.83,17.66,17.66,8.24,46.85,29.07,45.61,5.54
12.66,11.07,18.59,12.18,41.94,30.31,40.31,4.79
8.06,5.23,8.77,6.29,40.39,35.26,21.11,5.81
13.64,3.73,16.51,7.58,38.49,26.33,6.25,6.96
5.01,5.54,4.26,7.27,30.93,21.60,9.83,4.39
7.0,18.85,12.44,19.83,19.56,11.78,8.77,9.88
11.56,27.66,6.6,14.74,10.54,15.18,15.45,23.10
21.64,21.46,43.36,8.55,10.10,16.60,24.74,25.00
22.92,6.65,17.53,5.98,15.85,18.94,24.43,14.03
9.83,3.64,8.99,4.22,26.20,15.67,11.34,5.45
4.88,4.83,16.64,4.52,31.06,12.04,6.21,5.32
4.04,8.99,7.62,8.02,45.61,7.80,8.86,15.10
7.71,10.41,31.64,11.87,40.13,5.50,12.57,25.62
7.0,11.29,2.84,18.32,45.88,8.24,8.46,21.29
4.75,13.37,9.92,3.42,33.27,23.99,7.67,15.45
5.76,19.34,12.44,14.61,39.86,36.77,7.80,14.03
8.11,19.21,17.31,12.71,35.22,47.07,17.93,15.49
19.12,7.4,20.49,16.02,36.19,51.27,32.92,18.99
13.9,22.17,14.34,11.82,27.74,59.63,33.63,14.52
9.66,29.51,11.82,13.86,26.02,60.87,26.11,16.86
14.08,25.14,10.05,2.62,23.45,57.86,41.85,26.51
21.73,17.53,11.25,9.08,23.54,51.45,55.30,23.41
20.0,11.56,16.16,12.4,18.19,45.92,57.64,23.63
12.49,10.89,30.71,15.1,21.15,40.57,61.58,33.32
11.96,21.42,8.68,24.25,22.53,33.32,52.25,50.26
11.78,17.0,8.77,15.14,32.79,37.12,28.76,50.08
8.86,17.13,8.2,10.5,30.04,33.45,15.18,39.47
16.51,35.79,7.09,5.5,24.07,30.53,10.41,26.46
19.43,40.7,6.47,16.95,13.02,17.04,11.20,10.41
10.23,23.76,6.16,9.74,9.08,13.90,9.83,22.84
9.48,13.02,12.66,21.55,19.08,9.92,9.39,32.39
25.75,27.39,10.36,14.34,23.94,16.73,24.87,25.40
28.54,19.39,22.84,12.35,23.28,24.52,26.77,14.43
15.27,7.27,7.05,11.47,14.87,27.61,21.95,8.46
7.8,17.4,10.32,5.54,18.99,22.30,19.87,7.53
25.98,27.3,17.22,20.23,27.48,13.99,17.75,13.90
25.53,30.09,23.59,14.83,36.37,10.94,27.97,36.10
15.71,25.09,8.95,12.31,43.80,12.35,41.77,28.14
13.86,14.21,9.83,6.82,43.05,14.21,34.11,8.51
35.0,4.88,19.65,6.65,33.85,14.74,19.83,10.27
38.62,4.57,17.62,4.75,18.94,16.07,16.16,6.12
23.59,5.54,9.35,12.35,17.22,15.63,25.53,15.76
6.74,11.82,18.01,3.68,21.15,25.27,28.19,26.15
8.73,13.11,24.29,21.33,23.10,29.87,32.96,20.76
14.08,8.24,31.95,7.58,17.93,42.65,40.66,12.31
30.22,14.65,23.01,24.6,16.47,31.77,33.67,26.02
20.62,14.12,13.19,9.26,18.94,25.31,19.56,23.63
5.72,10.27,5.23,8.2,17.48,22.48,9.52,9.83
8.51,11.51,5.37,6.91,13.37,30.75,11.07,16.16
4.17,16.6,3.2,4.17,15.80,37.03,18.46,30.49
18.85,19.21,7.44,20.09,22.04,33.63,24.21,38.98
30.09,22.0,13.06,5.45,41.19,26.95,22.92,44.46
26.29,26.02,10.27,19.78,37.52,23.90,18.37,37.56
14.96,16.42,25.62,12.26,40.35,23.15,27.97,22.79
7.44,16.82,18.19,31.99,23.94,25.14,30.27,17.22
15.32,24.16,18.63,41.85,28.94,22.17,40.44,21.33
16.82,14.48,26.37,16.69,23.37,18.99,58.84,16.60
20.27,4.39,17.53,22.84,32.03,20.40,85.95,22.57
26.51,7.36,10.32,17.7,29.87,26.29,77.77,34.38
21.51,7.18,9.57,7.13,40.35,26.20,41.23,30.71
16.86,6.25,9.35,6.12,43.84,26.64,25.40,22.88
7.75,17.75,8.77,13.55,40.88,33.76,24.34,20.31
5.28,25.49,13.55,14.43,33.94,43.45,27.30,25.40
10.32,26.46,17.7,15.41,24.96,46.54,27.35,36.46
11.07,12.66,7.13,7.0,27.61,42.96,16.51,45.70
7.71,12.18,7.49,9.83,24.87,35.84,8.81,44.11
5.37,19.61,1.96,5.37,21.60,29.69,4.75,20.80
8.11,9.7,4.61,4.57,16.20,25.36,11.82,6.29
7.97,11.47,3.68,13.11,19.39,22.70,17.48,8.77
8.46,21.73,5.1,16.47,26.06,23.54,16.11,9.35
22.17,28.14,14.87,35.35,31.55,22.84,10.72,26.02
29.47,19.03,26.11,6.03,34.82,20.18,7.80,59.37
22.48,7.53,15.63,16.07,44.15,21.24,8.81,63.04
10.72,3.73,10.89,5.28,49.55,22.57,11.56,34.11
7.97,5.41,13.5,4.75,46.23,22.84,8.90,13.86
8.59,4.83,5.28,1.92,44.02,26.59,10.41,12.93
13.59,7.58,15.45,21.77,39.64,27.13,10.23,31.33
19.39,5.67,18.5,13.02,57.20,44.55,11.11,38.54
23.59,2.05,12.18,18.5,64.10,44.07,22.22,27.83
14.61,7.18,4.97,5.37,64.63,44.51,19.12,13.37
8.11,18.01,4.83,6.34,50.52,23.63,19.12,7.84
11.96,19.03,21.29,7.8,29.47,18.28,20.71,20.98
9.35,17.31,14.7,5.45,27.48,17.40,19.70,26.11
6.16,16.42,10.76,3.99,33.49,26.33,23.45,25.89
16.69,24.96,5.1,7.44,38.58,21.46,34.64,36.55
22.79,33.67,18.77,13.99,29.12,14.65,32.39,39.95
20.36,28.36,17.7,3.24,16.38,6.34,30.09,24.96
12.8,15.76,20.54,14.43,6.43,6.78,26.11,15.18
11.34,10.67,12.62,11.51,10.63,8.28,24.60,22.70
10.98,18.01,10.01,9.04,19.25,8.64,22.22,31.77
6.12,22.26,5.76,13.37,28.94,10.81,19.52,32.52
5.54,24.83,10.23,13.46,27.88,12.00,14.12,22.57
7.27,14.74,11.2,15.41,25.98,16.55,11.34,9.39
27.44,32.79,16.6,25.14,29.43,23.54,10.54,5.10
44.42,52.69,22.48,25.4,41.37,32.17,7.13,10.58
43.36,43.36,5.81,22.0,47.38,37.30,11.87,23.50
24.69,21.69,8.06,8.95,53.13,39.69,18.85,28.67
8.15,8.02,7.13,8.86,43.09,44.46,19.03,21.02
12.57,6.25,12.4,18.37,34.47,45.44,16.16,15.98
18.19,6.52,17.09,10.5,17.09,40.88,18.10,19.83
17.31,17.75,25.84,26.86,12.18,32.70,35.44,30.49
7.53,33.58,23.45,34.38,15.27,23.15,46.23,26.59
11.47,33.72,7.71,15.54,31.95,18.59,40.57,20.18
10.19,14.17,7.22,10.5,38.18,20.23,23.50,14.79
5.19,7.36,7.53,8.77,50.04,33.45,11.73,8.99
4.75,14.12,4.48,4.79,39.20,36.37,4.88,23.15
15.01,19.7,20.71,3.55,42.47,38.45,18.77,41.19
25.0,15.32,15.32,9.35,33.32,28.98,36.15,34.38
19.7,6.12,20.58,11.16,35.04,28.59,35.31,23.94
10.05,6.21,9.12,9.52,32.65,26.20,23.68,18.77
5.54,4.39,5.01,7.71,33.85,29.34,13.15,15.49
16.2,11.2,21.42,9.3,42.74,32.61,17.84,24.56
29.91,15.32,10.45,21.33,51.58,35.09,31.95,33.23
30.13,9.88,17.93,13.95,57.78,32.74,36.33,29.16
15.54,2.53,7.53,4.17,61.05,33.01,30.62,15.76
9.48,2.84,11.2,7.22,59.81,25.27,28.85,4.26
20.09,9.39,19.96,18.1,51.58,28.94,25.58,7.44
33.72,12.22,26.68,11.87,43.67,23.32,20.18,17.84
31.42,6.43,34.42,14.87,29.03,25.09,33.18,34.91
14.08,5.85,9.08,9.88,24.69,15.54,55.74,48.31
11.65,8.68,21.02,7.49,14.56,10.63,48.84,36.10
12.04,6.07,16.42,17.35,13.95,7.53,21.73,23.90
39.02,1.87,36.1,26.46,18.90,7.44,25.53,28.32
50.39,6.47,43.14,13.33,27.08,13.37,30.40,28.89
39.55,7.62,8.86,19.74,41.19,19.08,20.00,29.12
22.26,7.09,14.21,10.19,48.66,34.42,18.32,25.40
9.26,5.98,5.32,13.55,50.17,37.96,11.03,14.03
15.54,18.28,10.72,11.82,44.60,39.64,31.02,39.16
16.55,20.49,23.99,24.96,37.92,31.64,40.17,47.96
20.27,10.85,21.24,10.54,29.51,26.64,21.73,36.41
20.49,8.33,8.68,3.29,18.28,28.76,10.32,16.73
14.26,4.26,17.22,5.54,15.14,29.65,25.71,6.78
17.97,5.28,13.33,10.85,17.62,30.49,34.69,8.24
21.86,10.81,18.19,6.78,25.22,29.12,51.36,23.81
17.53,14.96,19.03,20.89,19.12,23.68,55.65,38.18
9.08,13.24,21.33,2.49,14.96,17.93,38.62,32.88
18.37,4.61,27.04,11.03,11.78,22.39,16.95,22.66
18.9,4.08,14.48,12.18,14.08,27.70,25.36,20.40
20.98,11.11,21.24,18.32,25.31,45.97,45.79,28.98
22.97,22.26,12.09,7.22,27.52,45.70,53.84,36.68
19.47,24.43,16.69,12.62,25.00,44.73,40.70,25.22
16.55,19.3,8.64,11.16,17.48,33.41,14.61,8.81
14.96,13.55,6.74,2.58,17.93,18.59,5.85,16.42
11.51,12.35,9.3,12.09,27.74,13.55,10.23,13.90
8.33,11.25,11.96,15.1,37.87,9.12,19.16,16.73
4.26,9.52,2.62,8.68,34.51,9.12,29.07,20.45
7.97,9.7,3.15,5.1,29.82,7.00,29.51,21.77
6.38,8.46,3.86,6.47,14.26,10.76,16.20,14.83
4.13,5.28,7.97,6.34,10.05,16.95,3.29,13.72
6.78,11.69,14.74,14.26,6.16,24.43,9.79,45.66
