ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
0.94,2.27,1.92,2.36,1.03,8.64,1.69,3.82
1.56,1.87,2.8,1.83,1.30,4.52,2.71,1.34
2.05,2.0,2.27,1.87,2.27,4.08,3.95,1.07
2.14,1.38,2.84,2.22,3.15,3.86,4.35,1.69
1.87,1.52,1.03,1.96,4.04,3.95,2.71,1.47
0.9,1.87,4.08,3.86,4.08,3.11,1.16,1.65
1.47,2.05,3.42,1.96,4.08,2.76,1.92,3.33
2.62,1.78,4.88,1.43,6.16,3.68,3.60,4.13
3.07,1.92,2.58,1.47,7.75,4.30,4.70,3.82
3.11,2.27,2.45,3.2,9.21,5.37,4.61,3.02
3.29,2.18,1.47,2.49,8.02,5.06,6.47,3.07
3.37,3.29,5.1,4.17,5.32,4.75,7.40,3.73
3.33,3.11,1.69,2.31,3.42,4.57,7.84,4.52
2.49,1.78,3.29,3.55,2.27,3.37,5.90,3.86
1.69,1.38,3.11,3.29,3.99,2.89,2.18,1.65
2.49,2.09,2.76,3.68,4.66,2.14,1.56,1.34
2.67,1.21,2.4,2.67,4.13,2.49,2.27,0.99
2.14,1.21,0.94,2.36,3.02,2.49,2.31,1.16
2.67,1.65,2.31,1.69,2.58,2.62,1.74,2.09
3.07,2.18,3.99,1.78,4.48,2.98,3.82,3.15
2.62,2.45,4.44,2.36,8.46,5.50,6.96,3.46
1.34,2.14,2.27,1.69,10.27,6.60,7.18,3.24
1.61,1.56,2.71,1.34,11.34,7.40,4.70,3.37
3.02,2.09,2.8,3.15,7.97,5.94,4.57,3.33
3.29,2.49,1.43,2.31,5.41,4.66,3.91,2.93
2.36,2.18,3.33,1.65,3.24,3.37,2.71,2.93
1.16,2.0,1.21,2.0,2.36,2.18,1.21,2.14
1.47,1.83,2.45,2.31,2.80,1.83,1.21,1.92
2.36,1.52,4.26,2.0,3.68,2.14,2.40,1.96
1.74,2.22,2.98,2.93,8.81,4.75,2.53,1.52
12.18,2.8,4.66,2.36,13.33,8.06,10.63,3.77
30.4,2.62,10.81,4.79,16.78,15.45,31.90,5.90
37.96,2.09,5.63,1.07,19.61,21.33,44.82,9.57
24.74,2.36,3.95,2.71,17.31,23.15,35.31,9.08
7.93,1.61,2.49,1.43,18.46,22.26,16.47,6.29
3.37,1.65,3.29,1.34,13.11,15.10,3.33,2.98
2.05,1.47,1.56,1.25,11.51,10.81,2.53,2.18
1.61,1.65,2.22,1.25,6.52,4.88,2.27,2.84
1.52,2.05,1.52,1.03,3.73,2.84,1.83,3.64
1.69,1.12,1.34,2.14,2.22,2.09,3.37,3.46
2.62,1.25,2.0,1.61,1.65,2.31,3.99,3.37
3.2,1.96,2.8,1.56,1.43,1.96,3.77,4.22
2.71,2.4,1.69,2.18,2.98,2.62,4.79,3.60
1.61,3.15,2.22,1.61,3.82,2.22,5.90,3.24
1.21,3.24,1.3,2.4,5.72,3.07,5.81,3.73
2.22,2.53,2.18,1.87,5.28,3.02,3.95,3.15
2.62,2.14,2.93,2.45,8.51,5.32,4.75,2.36
1.74,1.92,1.3,1.34,8.90,5.72,4.48,1.83
1.3,1.34,1.56,1.07,10.81,6.52,3.07,1.21
1.21,0.9,1.87,1.78,9.04,5.14,1.52,1.56
1.03,1.43,1.43,0.85,7.05,3.73,1.38,2.53
1.43,1.52,1.3,2.27,4.83,2.36,1.47,2.27
1.92,1.16,1.56,1.87,2.84,1.43,1.47,1.30
1.47,0.9,1.69,2.05,2.76,1.74,2.98,1.52
1.07,1.21,1.47,2.36,3.46,2.62,2.27,2.00
2.14,1.61,2.76,1.47,6.03,4.30,1.21,2.80
2.62,1.47,1.43,0.9,7.71,5.23,2.22,1.78
2.18,1.21,1.34,2.84,8.90,5.63,5.23,1.69
1.21,1.61,1.52,2.67,8.46,5.59,5.67,2.67
2.05,1.56,2.27,2.71,7.40,4.70,3.73,1.74
2.58,1.61,1.07,1.21,7.71,4.70,1.92,1.38
2.31,1.16,1.21,1.34,6.07,3.20,1.34,2.31
2.49,1.43,1.92,1.12,6.21,3.20,1.78,2.27
2.49,2.0,1.07,1.12,4.97,2.45,2.45,1.69
2.18,1.83,1.25,1.07,4.39,2.22,1.92,1.21
1.92,1.43,1.83,1.3,3.60,2.09,1.78,1.21
1.69,1.56,1.25,2.4,2.27,1.74,2.76,1.52
1.38,1.65,2.05,1.83,2.05,1.47,3.64,1.52
1.47,1.21,1.69,1.61,3.02,1.69,2.98,1.47
2.14,0.85,1.47,2.76,4.22,2.53,5.01,3.37
2.71,0.9,1.96,1.16,5.76,3.77,6.78,3.68
2.8,1.34,2.36,1.87,7.71,5.59,8.42,3.02
3.51,2.49,6.03,1.96,15.45,6.43,9.08,3.82
15.54,4.17,10.05,4.08,19.43,7.58,8.33,6.82
31.68,4.08,23.9,3.24,20.18,6.43,20.71,10.54
32.7,2.27,17.84,3.68,14.26,8.28,38.36,9.79
14.74,2.58,10.27,2.84,11.65,8.73,34.87,6.29
5.1,2.05,8.28,1.96,11.91,9.04,16.11,7.27
8.95,3.29,5.76,3.02,11.25,6.96,16.64,8.77
11.91,4.7,5.98,2.45,12.53,6.91,19.52,9.21
7.67,3.15,4.22,1.87,18.06,8.33,14.17,8.15
3.91,1.65,5.1,2.4,17.93,8.68,6.65,6.34
2.49,2.18,2.18,2.93,13.72,7.31,9.52,9.21
4.17,3.37,4.22,4.04,10.58,9.88,14.87,13.81
6.03,4.52,2.98,2.93,12.00,11.73,16.38,11.87
7.53,5.28,2.14,3.46,13.77,12.84,10.54,8.33
9.57,5.32,7.0,6.29,10.94,8.46,10.41,9.88
7.44,3.82,5.98,1.87,10.81,6.87,13.11,12.44
2.22,2.71,2.49,2.4,15.41,8.02,10.85,9.61
6.12,1.03,3.86,3.6,18.41,11.38,7.09,3.24
6.69,2.22,3.2,3.15,18.37,11.60,7.80,6.65
5.06,1.34,5.14,3.77,18.81,13.99,10.41,8.73
4.08,2.84,2.22,4.17,14.83,12.88,11.42,6.43
7.71,5.45,7.31,2.45,11.47,12.18,12.26,4.88
8.46,5.32,3.64,2.14,7.00,8.02,10.72,4.39
6.03,2.93,2.84,1.87,9.17,6.38,10.19,4.83
4.39,1.96,2.53,2.58,12.09,7.89,8.95,4.61
10.58,3.42,12.13,2.76,18.55,13.41,12.84,8.51
19.03,8.51,9.74,5.14,19.39,25.09,16.42,18.32
27.66,11.03,37.83,3.2,22.53,34.47,40.48,14.26
24.07,13.5,17.66,6.78,26.55,39.47,60.39,15.23
10.98,11.87,28.28,2.8,32.79,40.92,59.01,31.33
6.21,5.63,11.11,4.7,34.07,32.65,36.99,25.36
6.29,3.77,9.04,3.02,35.57,25.80,18.32,9.39
6.03,3.77,3.77,4.66,23.23,11.38,11.56,4.52
9.83,6.12,9.39,9.39,19.70,7.22,10.50,6.52
7.44,5.85,4.13,4.04,15.98,6.74,12.62,8.02
11.51,3.29,13.86,7.53,20.58,6.91,16.25,5.23
27.92,6.69,10.41,6.29,25.84,8.28,22.48,14.39
31.5,8.95,20.14,5.1,25.40,10.63,19.39,24.21
19.47,4.61,9.57,5.28,25.58,16.38,9.21,21.77
8.02,2.8,6.07,4.48,29.16,17.57,13.68,15.14
5.98,7.22,2.71,7.0,32.61,17.09,21.29,14.83
5.14,6.91,3.02,3.07,33.85,14.30,15.54,13.11
7.4,5.72,2.58,5.63,32.57,14.03,6.47,8.24
10.36,6.25,4.08,1.74,22.48,10.81,4.35,5.76
7.53,4.7,1.96,3.51,15.94,8.33,7.05,6.21
4.3,3.64,3.91,2.62,6.25,4.70,12.53,8.68
5.32,3.99,5.1,5.45,6.29,4.52,13.37,9.04
