ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
1.61,2.18,0.9,1.16,1.96,6.78,2.05,2.53
1.96,1.96,2.0,2.0,2.58,3.95,4.22,1.65
1.52,1.69,1.74,2.31,4.48,2.98,4.61,2.36
1.47,0.81,1.87,3.2,4.92,3.42,3.51,3.20
1.74,1.52,1.96,1.47,7.44,3.99,4.35,3.37
2.18,2.14,1.3,1.52,8.95,6.12,4.13,2.00
2.49,1.69,1.61,1.56,9.92,6.60,3.11,1.65
2.18,1.61,1.69,2.09,9.74,8.90,2.45,2.98
3.07,1.92,1.12,1.07,9.48,9.04,3.15,3.86
2.09,1.78,2.09,2.31,9.79,8.46,4.04,4.44
1.56,2.09,2.84,2.27,8.59,6.78,2.89,3.99
1.61,1.69,1.78,0.9,6.38,3.95,2.05,2.58
2.62,1.38,2.89,1.56,3.86,2.67,3.07,2.49
3.07,2.0,1.16,1.96,3.64,2.45,2.09,2.00
3.33,2.09,1.52,1.34,4.75,3.29,1.83,1.78
4.39,2.84,1.83,2.22,5.59,4.08,2.58,2.45
3.51,2.05,2.53,2.0,7.18,4.83,3.29,3.42
2.0,1.34,2.05,2.36,7.00,4.83,2.53,3.29
2.53,2.27,1.69,2.71,10.10,7.05,2.27,3.24
2.53,2.05,2.0,1.16,9.79,7.31,2.98,3.24
1.74,1.38,1.34,3.2,12.00,9.96,2.98,2.00
1.07,1.3,1.65,1.74,10.05,8.90,2.00,1.83
1.43,1.3,2.0,2.49,9.39,9.12,2.62,4.26
2.49,1.56,1.34,1.87,8.15,8.46,3.55,4.52
2.62,1.56,2.53,1.92,6.78,7.89,3.60,4.35
2.05,0.94,2.93,2.05,6.03,7.27,3.24,3.64
2.31,2.0,1.56,2.58,4.08,5.76,2.80,2.93
2.53,3.2,2.89,2.22,3.11,4.13,3.51,3.60
2.49,3.51,1.87,2.49,3.07,4.61,4.83,4.83
2.36,3.29,1.61,1.87,4.30,4.66,6.29,5.98
1.78,1.78,1.47,2.14,5.98,7.80,5.23,5.28
1.83,2.0,1.61,1.07,7.71,9.70,2.14,2.71
2.14,2.62,2.31,2.71,8.42,10.63,1.92,1.56
1.69,1.87,1.25,1.16,10.10,12.22,1.92,3.51
2.45,2.8,3.46,2.89,9.70,10.27,2.31,4.79
3.91,3.86,2.05,2.14,8.73,10.32,3.33,3.60
3.15,2.71,1.69,1.83,5.67,7.27,3.77,3.95
2.27,1.92,2.31,2.14,3.24,5.54,4.75,5.81
2.0,1.87,1.3,1.38,2.98,3.42,5.28,5.50
1.92,1.92,2.98,1.65,2.45,2.58,4.13,3.73
1.83,1.83,1.96,1.43,2.27,2.98,2.89,2.27
2.31,1.87,3.02,2.93,1.92,3.68,4.75,3.24
2.93,2.0,1.56,1.69,2.40,3.64,6.69,4.44
2.45,1.96,2.22,2.53,3.24,3.37,5.54,3.55
1.65,1.78,5.76,5.01,4.83,5.06,3.37,1.74
2.27,1.83,2.76,1.3,6.21,5.85,3.07,1.96
2.27,1.96,4.57,2.84,9.30,8.95,3.24,4.13
2.93,2.22,3.82,2.76,8.55,8.06,3.37,5.45
2.62,2.09,3.82,2.58,8.42,9.43,3.60,4.35
1.56,0.85,1.43,1.65,4.75,7.31,3.99,2.80
2.93,2.76,1.69,1.03,4.39,6.82,3.99,3.02
2.93,3.11,2.14,2.22,3.02,5.72,2.14,2.09
1.69,1.92,2.27,2.14,2.76,5.45,1.03,1.47
1.38,2.09,1.78,2.22,3.02,5.28,1.61,1.56
2.4,3.42,1.87,3.29,4.35,6.12,4.61,3.07
3.82,4.39,1.3,1.78,7.97,6.38,5.81,5.28
4.57,3.91,1.78,1.43,7.75,7.00,4.92,4.48
3.64,2.58,1.87,3.15,9.30,7.18,3.24,2.22
1.65,1.43,1.78,1.61,8.68,5.98,4.44,4.04
1.16,1.12,1.3,1.83,10.72,6.16,4.13,5.14
1.16,1.34,1.92,0.85,11.20,4.52,3.07,3.99
1.52,1.74,2.53,1.03,12.97,5.67,2.36,2.27
1.3,1.34,0.94,1.92,11.03,4.70,1.78,1.56
1.87,1.25,0.94,1.61,10.23,5.63,2.05,2.05
2.53,2.05,1.74,1.43,6.21,5.19,3.07,1.61
3.6,2.93,1.87,2.36,4.83,5.72,3.46,3.29
3.99,2.36,1.69,1.96,2.62,5.81,3.20,3.51
3.33,1.74,2.58,1.38,2.58,5.23,2.80,4.26
3.55,2.67,2.58,1.87,2.62,4.35,3.29,4.04
4.17,3.68,2.62,3.07,3.02,3.86,2.49,2.45
4.26,3.42,1.56,1.78,4.61,5.98,2.27,2.53
2.93,2.31,1.83,3.24,7.27,7.09,3.95,5.32
3.6,2.93,1.3,1.96,10.01,7.97,7.40,10.27
6.74,6.47,2.18,2.45,12.00,7.93,7.75,10.63
7.93,8.68,1.87,2.36,14.26,11.11,4.97,6.78
6.6,7.58,2.31,2.4,18.15,17.62,5.90,4.26
4.35,5.41,2.58,2.05,17.04,17.97,7.89,7.36
3.29,3.2,1.61,1.65,15.71,17.62,4.17,4.75
2.53,2.31,2.45,2.84,9.30,11.38,3.55,2.14
1.69,1.61,1.96,1.34,7.05,9.04,3.37,1.92
2.0,1.47,2.62,1.3,4.57,7.00,2.62,1.25
2.53,1.56,2.14,1.92,5.28,8.15,2.71,1.43
1.74,1.16,1.38,1.61,6.25,8.95,2.53,1.12
2.22,2.53,2.53,1.65,7.05,9.66,2.45,0.99
4.22,2.31,1.69,1.56,7.05,8.95,2.40,2.09
4.04,1.38,2.18,2.09,8.37,9.26,2.45,2.93
2.67,1.83,2.89,2.62,10.58,10.32,2.93,3.82
1.83,1.96,2.31,1.16,12.35,11.73,3.07,3.20
1.47,1.65,3.33,2.18,15.32,14.34,1.69,1.30
1.61,1.61,2.62,1.43,13.33,13.19,1.65,2.22
2.09,2.31,2.53,2.31,13.99,13.37,1.83,2.45
1.87,1.52,2.67,1.96,9.08,8.95,2.31,3.20
2.31,1.43,1.52,1.61,7.80,7.53,3.95,3.02
3.55,2.36,2.93,2.67,5.76,4.57,2.67,2.18
4.26,3.02,2.53,2.36,6.96,4.57,1.96,1.38
3.77,3.29,2.36,2.8,10.67,5.76,2.67,2.27
2.49,2.62,3.51,2.31,9.52,5.72,4.30,2.49
2.31,2.09,2.18,3.29,7.27,4.52,4.04,1.52
1.07,1.34,3.91,1.87,3.37,2.40,1.87,1.61
1.87,1.07,3.07,3.15,3.02,1.96,4.75,3.02
1.96,1.56,2.71,1.56,4.97,3.07,6.96,5.01
2.22,2.0,2.14,3.33,7.18,5.23,4.88,4.04
2.93,2.22,2.62,1.3,9.12,6.56,1.78,2.36
2.89,2.09,2.71,2.71,10.98,7.80,3.15,3.37
2.84,2.0,3.2,1.47,9.43,6.16,3.73,3.15
2.27,1.74,2.09,2.53,9.17,5.85,3.15,2.22
0.94,0.99,1.34,1.96,6.43,4.30,2.18,1.03
1.78,1.69,3.33,2.71,5.98,3.95,3.37,1.87
2.4,1.52,1.61,1.69,4.52,3.42,5.32,3.33
1.78,1.92,2.76,2.89,4.22,2.58,5.81,3.99
1.69,2.09,2.0,3.33,5.76,2.36,3.51,3.51
1.96,2.84,4.52,3.82,7.80,4.66,4.30,2.71
4.22,6.56,4.52,5.5,9.17,7.53,8.51,8.28
4.3,6.56,2.62,2.53,9.70,10.23,9.96,12.44
2.31,3.68,2.05,3.2,12.66,12.75,6.96,9.57
2.4,1.92,1.25,1.38,14.43,11.87,5.14,6.21
2.53,1.96,1.92,3.02,15.76,11.51,3.95,3.51
2.58,3.07,1.38,1.69,14.39,7.71,4.13,3.33
2.0,3.91,2.27,1.65,10.67,6.52,6.52,4.70
1.12,3.77,1.96,2.36,9.48,6.12,7.05,5.32
1.96,2.27,2.27,2.62,8.64,11.03,6.34,7.80
2.62,3.51,4.75,8.81,12.40,12.62,7.75,9.08
3.07,10.14,4.75,4.48,15.49,14.34,11.25,16.02
7.97,18.68,7.31,20.4,19.39,11.07,11.56,43.18
5.72,17.97,7.36,12.53,24.38,15.49,8.06,53.71
