ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
25.14,13.37,8.37,4.35,7.22,17.57,6.56,13.81
37.12,20.89,21.46,30.27,10.05,14.39,25.49,40.08
31.55,19.87,12.8,6.29,13.81,12.80,36.10,56.05
13.9,11.34,8.73,6.82,25.31,13.99,28.10,42.78
8.28,3.07,7.36,3.91,29.16,15.10,19.21,22.26
7.8,2.45,2.67,2.8,31.55,17.13,23.90,16.02
7.18,4.92,7.84,7.67,34.33,19.39,23.99,17.22
13.33,13.77,3.07,7.58,33.63,19.25,14.87,15.32
19.52,18.37,11.16,6.78,38.05,22.75,14.56,19.43
19.16,14.56,5.37,7.27,31.11,20.14,23.23,25.36
14.96,10.23,5.63,8.73,25.09,16.86,33.01,29.16
8.95,7.18,3.64,2.89,13.55,10.63,35.31,29.25
4.92,4.48,3.68,4.79,8.77,10.67,27.57,23.50
5.5,4.08,4.22,4.39,7.80,12.84,19.70,17.09
7.62,7.0,3.64,2.14,9.26,16.82,18.06,11.11
11.82,12.44,3.15,3.95,5.19,13.46,19.34,10.76
13.95,13.11,1.74,1.83,3.86,12.93,16.64,10.58
11.47,9.26,2.53,1.83,5.37,11.87,13.33,11.42
12.31,9.96,2.93,4.3,7.36,15.98,8.02,9.66
15.8,10.76,2.76,4.39,9.48,16.60,6.74,5.94
13.46,7.4,6.21,5.98,8.55,15.45,8.28,3.91
10.05,2.67,5.23,3.6,8.77,9.12,9.57,6.52
11.25,6.56,5.14,5.76,6.65,6.52,12.88,15.98
11.69,7.62,6.69,3.77,6.12,6.34,18.01,22.48
11.2,8.73,5.45,3.46,12.04,10.58,20.27,19.52
10.58,9.83,5.5,4.88,18.06,12.18,15.05,12.09
12.97,11.11,6.69,1.43,21.07,11.69,14.87,19.34
11.65,9.17,2.84,5.01,15.32,8.20,18.01,23.01
2.76,4.88,2.62,2.93,10.81,6.38,12.93,17.35
5.85,6.43,7.71,5.63,13.41,9.48,5.98,10.67
4.13,7.93,6.12,4.44,16.38,11.11,5.94,5.37
1.74,6.87,6.56,5.94,20.58,13.15,8.90,2.84
1.96,5.59,5.63,2.4,20.89,12.13,7.71,3.77
3.64,4.7,1.87,3.29,20.36,14.96,9.04,6.38
7.62,4.52,1.78,3.15,25.18,19.70,10.45,8.86
7.36,3.07,2.98,3.46,23.99,22.88,12.84,10.72
5.06,2.27,2.18,2.98,28.36,28.36,17.53,13.90
9.52,3.51,4.7,6.69,19.56,25.22,17.09,9.83
9.26,2.49,3.95,4.26,13.24,20.71,10.54,4.17
6.34,4.35,2.98,5.19,6.03,12.13,7.40,9.35
1.78,6.91,4.79,2.14,3.46,7.09,17.35,13.19
5.23,8.51,3.46,1.87,3.46,4.97,26.42,14.96
9.17,7.8,5.45,5.1,2.27,8.11,25.80,17.26
8.11,6.82,3.2,4.08,4.48,10.94,17.97,13.41
5.01,3.46,7.27,6.78,5.10,18.24,9.39,12.71
11.16,5.1,6.6,7.22,10.01,19.25,9.35,12.57
14.83,7.31,3.82,5.76,11.56,22.00,8.55,9.96
12.71,6.69,7.58,8.2,19.96,24.21,7.22,7.84
12.09,4.44,3.95,2.8,21.64,23.90,18.90,16.47
13.28,4.92,2.93,2.53,24.38,27.48,21.73,20.27
10.89,4.92,4.7,4.57,24.56,26.02,19.34,18.24
7.93,6.16,4.3,2.36,19.56,23.19,16.91,14.12
9.3,7.49,5.98,6.6,18.55,20.40,16.16,14.52
12.97,11.73,6.87,4.44,11.25,13.99,17.53,12.57
15.58,13.5,7.22,3.86,15.14,14.96,10.50,6.56
15.41,13.11,3.2,5.98,14.43,10.50,13.11,11.07
10.45,9.61,5.54,3.82,22.70,11.07,20.05,14.08
3.73,5.01,5.01,4.57,25.80,10.01,19.92,13.77
6.47,3.64,3.6,4.52,27.88,13.46,15.41,12.75
9.3,10.72,5.98,4.88,26.77,12.93,7.00,9.43
6.34,11.38,7.53,5.76,16.95,14.03,2.05,6.43
2.53,4.39,5.63,3.64,11.69,11.38,2.71,5.41
5.01,4.22,5.63,5.32,8.55,13.55,6.69,9.08
9.26,8.33,3.68,1.3,10.32,11.78,8.73,9.92
6.69,6.78,4.22,5.37,14.03,10.67,7.93,9.30
2.76,2.58,3.64,4.22,10.58,6.38,2.89,7.62
7.22,5.98,3.42,3.15,12.00,6.34,2.53,6.38
6.6,6.29,3.33,2.4,10.05,6.03,5.41,4.35
4.88,1.61,5.85,3.55,17.17,10.72,11.47,6.07
5.54,5.63,7.22,3.99,20.54,12.66,10.50,5.76
9.88,10.23,5.72,3.55,35.57,22.44,7.00,3.33
13.99,10.54,5.98,7.4,35.44,22.44,11.29,2.84
10.45,6.47,4.22,8.06,41.59,27.61,12.88,3.73
6.03,5.5,4.48,8.15,30.22,21.91,8.06,6.03
6.16,5.14,3.24,3.51,25.31,20.36,14.26,9.92
5.81,6.65,3.82,4.44,14.79,15.76,17.84,7.89
7.27,12.44,2.98,3.2,12.09,19.25,9.61,4.57
6.74,11.56,2.22,2.71,13.86,22.88,6.78,10.41
7.22,8.15,6.07,6.78,15.63,27.08,7.36,12.22
10.45,8.15,2.45,2.76,15.14,26.90,8.37,17.04
10.5,7.53,7.09,6.74,9.21,21.29,6.82,14.83
7.36,5.81,3.55,4.61,10.76,15.80,9.96,10.76
3.95,5.41,5.32,8.77,15.27,12.66,22.92,16.11
4.04,5.85,4.08,9.43,27.97,19.92,26.59,15.63
1.61,3.46,1.92,3.77,42.56,31.55,15.10,9.70
2.98,6.16,4.66,5.98,48.71,30.97,18.55,17.31
5.1,7.8,5.81,3.2,47.21,26.29,23.23,20.36
12.97,8.2,11.87,2.62,38.49,17.00,22.35,18.68
23.9,2.62,9.7,2.71,36.77,19.03,15.10,20.27
29.47,8.11,38.4,3.11,33.27,27.08,9.79,16.38
19.16,12.35,6.96,3.73,30.58,28.59,20.14,6.91
5.28,9.21,11.65,3.24,24.07,26.59,23.01,14.17
4.97,4.22,7.18,3.6,18.55,18.37,20.89,20.14
4.92,4.92,16.95,5.9,18.85,13.11,25.53,21.29
15.32,4.26,10.27,4.7,17.57,15.01,25.67,22.97
27.3,4.04,43.89,6.12,22.00,15.71,20.93,26.24
24.6,4.08,8.59,5.28,24.96,18.85,12.71,17.00
11.38,4.22,12.31,9.21,22.30,14.08,7.93,5.76
3.33,6.6,6.29,11.47,23.06,13.59,6.03,5.72
3.77,3.86,7.89,12.0,15.18,13.11,4.92,10.94
5.19,2.98,6.52,5.98,18.19,20.49,8.37,12.31
4.92,4.48,6.16,10.58,14.61,19.52,14.56,13.77
12.49,8.73,5.28,4.13,20.05,25.14,17.09,15.67
10.85,7.71,4.44,2.84,16.82,20.00,21.64,19.78
3.15,3.73,3.37,2.67,15.49,21.33,29.07,28.85
10.23,9.21,2.98,3.37,8.06,15.94,27.57,28.54
11.25,8.46,5.01,5.67,5.54,12.35,18.19,25.31
3.91,2.76,4.97,2.27,6.43,7.84,10.27,20.45
5.45,5.23,6.69,7.22,7.13,5.94,5.01,15.76
14.08,8.68,5.59,5.32,11.96,9.21,10.89,11.91
17.0,10.67,7.05,4.79,15.45,13.06,19.25,15.10
14.12,10.63,7.4,2.09,31.11,23.32,25.84,22.75
10.81,8.99,3.42,2.31,38.93,27.88,21.33,19.78
10.05,5.5,5.9,4.22,44.24,32.92,12.26,13.68
6.74,1.78,6.47,7.09,47.21,36.06,12.44,16.69
5.23,3.46,6.91,2.62,39.16,34.07,12.62,12.93
10.98,10.54,4.66,6.38,36.33,32.70,18.15,12.49
14.3,11.11,3.24,2.05,24.56,25.18,24.91,21.20
7.8,6.87,5.41,5.98,21.95,20.89,20.27,19.83
9.7,13.9,3.6,1.56,19.70,18.94,8.68,6.52
13.72,15.01,2.98,2.14,18.90,17.31,16.86,10.67
14.03,9.61,4.08,2.71,20.71,20.00,18.90,16.69
14.12,6.16,1.74,4.97,23.32,20.98,7.84,9.61
9.43,3.82,3.55,3.02,21.07,17.35,6.16,6.34
2.93,5.81,1.74,4.39,17.62,12.04,4.88,8.28
4.13,7.62,3.24,3.46,11.78,5.23,9.26,13.81
3.29,5.1,6.03,7.18,16.11,8.37,10.81,11.42
2.62,1.78,3.2,4.57,22.88,11.56,15.54,9.12
8.59,3.15,5.32,5.45,30.97,16.55,22.44,14.87
8.99,3.77,4.39,1.52,41.94,16.55,29.65,21.95
6.78,3.91,5.19,3.6,41.59,14.12,27.35,24.52
6.25,2.62,4.17,3.2,41.68,11.60,22.00,22.79
8.59,4.57,5.23,3.37,35.40,8.51,14.70,17.48
9.12,5.41,3.51,3.95,30.75,9.43,5.37,7.89
8.81,6.87,2.89,2.93,25.98,14.43,10.72,4.75
7.67,6.65,6.07,4.7,17.84,18.72,16.64,13.90
4.44,4.13,2.93,5.67,14.34,20.67,16.73,17.09
3.15,5.01,2.49,6.96,11.82,18.50,11.96,10.23
8.86,6.03,4.44,3.02,8.46,11.69,12.97,5.23
11.07,5.67,1.87,3.11,7.05,10.94,17.57,10.94
11.29,7.93,3.64,2.62,9.52,9.30,19.34,17.22
13.19,10.89,4.44,4.04,16.33,15.23,18.72,13.86
12.09,8.99,5.5,2.4,19.16,13.59,15.54,13.19
15.98,10.41,6.34,4.44,20.36,13.64,15.98,14.87
21.11,12.88,7.31,4.26,20.98,12.66,22.84,21.46
25.62,11.69,12.18,5.76,30.35,20.45,25.27,28.01
16.86,6.25,6.82,3.73,37.65,28.45,17.48,23.63
3.91,8.81,8.64,5.1,42.56,34.87,13.24,17.09
5.94,9.17,7.13,5.72,42.56,38.40,19.34,18.77
3.64,3.82,2.76,4.04,34.51,31.59,23.85,18.24
13.59,13.46,4.44,6.03,26.02,27.52,20.18,16.02
19.39,17.22,6.47,4.79,15.45,19.92,18.90,17.93
17.97,14.65,5.9,2.09,15.67,19.03,21.69,18.81
15.76,12.62,4.92,5.72,17.48,18.37,21.42,18.50
14.39,11.16,1.92,4.7,22.13,17.88,15.27,14.96
13.37,9.35,3.11,5.1,19.47,15.27,7.13,11.73
15.05,13.19,5.45,3.02,16.07,12.93,9.43,12.93
17.04,18.28,3.42,2.18,7.75,7.00,18.24,16.29
14.03,15.45,7.89,1.96,4.83,8.77,20.31,17.13
7.75,10.85,3.46,2.67,4.26,9.96,15.14,13.24
3.86,8.95,5.1,2.22,6.12,16.64,9.79,8.02
2.4,5.67,3.55,4.39,7.71,17.53,7.40,4.88
5.32,3.95,4.17,2.49,9.30,16.07,6.91,5.50
13.24,7.62,5.63,7.62,9.35,11.38,5.32,3.68
16.16,10.19,3.15,1.69,9.30,8.64,7.62,8.86
13.5,11.47,5.14,5.45,12.88,14.12,11.20,17.84
11.29,12.57,5.63,2.18,15.14,15.63,8.99,18.06
10.72,12.53,3.55,3.73,21.07,17.09,5.45,9.26
10.72,13.06,5.72,3.02,16.20,9.70,11.47,8.11
14.21,11.87,7.62,8.02,16.16,7.93,18.72,18.19
19.7,15.14,2.8,6.6,11.73,11.87,19.70,20.98
18.06,17.0,5.67,2.49,17.62,19.12,15.54,18.37
18.41,14.26,2.09,4.52,17.97,23.19,14.61,11.87
21.29,12.49,3.51,5.67,22.88,26.24,13.46,6.65
18.85,11.91,7.13,5.85,21.91,25.53,9.12,4.92
17.26,12.44,3.55,5.37,22.53,24.87,7.62,6.65
16.47,13.37,2.31,2.45,22.70,21.02,8.77,8.64
17.79,16.6,5.59,7.97,17.44,19.30,6.07,7.18
18.37,16.78,3.99,5.01,14.92,15.71,5.10,5.23
17.0,13.77,1.56,4.35,8.46,13.90,7.27,7.97
13.86,10.45,2.62,5.19,7.58,9.96,6.91,10.27
9.17,6.47,2.76,6.34,8.20,14.12,12.62,16.07
5.41,2.53,2.62,4.48,10.76,15.94,16.38,18.10
6.78,6.16,4.13,5.37,14.21,17.13,16.33,16.55
5.72,7.44,7.09,5.98,17.13,17.84,11.78,13.95
3.6,2.45,2.45,4.61,29.56,16.55,13.33,13.50
5.5,5.54,4.13,4.7,35.44,15.89,13.81,8.77
2.93,8.33,2.84,5.9,45.70,14.26,7.09,5.14
7.49,10.81,4.26,2.98,44.37,13.41,4.83,8.90
10.41,9.7,2.14,1.3,39.51,14.34,11.07,9.66
4.3,3.68,6.16,3.77,32.43,15.49,10.81,7.97
3.64,3.37,2.98,2.31,20.93,18.85,13.77,8.42
5.37,6.25,8.68,4.66,18.55,22.53,15.36,6.74
8.42,8.95,5.19,5.41,13.95,23.41,11.20,4.04
11.11,7.97,4.92,5.23,11.42,21.24,13.33,9.17
17.13,9.04,2.36,2.49,6.52,18.85,17.84,16.38
17.13,11.47,5.41,5.32,9.30,14.39,19.70,17.97
10.76,8.46,4.79,4.04,10.85,10.54,17.84,14.34
7.44,6.6,5.85,6.47,17.13,6.60,11.87,7.89
9.88,9.48,9.35,8.68,12.09,7.93,11.78,6.47
7.67,9.12,4.17,7.44,10.27,9.52,17.00,11.96
2.62,5.14,3.99,2.62,16.91,14.92,17.93,19.34
4.04,3.24,2.76,2.62,25.58,19.43,23.28,28.45
5.59,4.88,3.95,3.77,39.11,26.64,19.56,26.02
6.34,5.19,6.56,3.91,36.90,28.85,14.52,18.68
8.9,9.57,4.48,2.27,33.49,26.77,9.26,10.54
10.05,10.67,4.48,3.73,24.25,22.04,12.22,10.94
6.25,8.77,9.88,2.4,12.97,13.64,17.26,12.97
8.37,4.22,5.06,2.93,11.25,11.20,19.47,13.99
11.65,6.52,26.99,3.07,13.64,12.57,17.04,18.28
7.93,7.71,5.63,3.91,22.39,16.42,13.24,14.87
7.0,6.07,11.03,2.09,20.36,16.02,17.53,13.77
9.26,8.9,2.67,7.13,15.71,14.79,18.90,14.39
7.0,8.64,3.02,2.8,12.88,14.34,13.64,6.43
7.62,4.97,3.86,2.4,17.04,16.69,8.15,8.77
8.99,6.78,12.13,3.15,22.84,18.81,22.08,18.94
12.75,7.49,6.91,1.78,30.88,24.38,28.28,19.65
21.86,8.59,30.84,2.36,35.31,32.88,24.96,17.88
23.28,13.95,11.87,5.59,33.85,34.64,20.31,16.38
20.27,17.22,14.65,2.67,23.99,31.77,14.08,12.31
13.64,10.45,5.59,1.92,16.47,22.92,19.65,14.74
7.93,6.07,3.2,5.28,21.91,19.61,23.28,19.12
10.5,5.76,11.69,1.69,26.59,19.39,20.67,20.40
11.34,3.64,5.54,6.43,32.74,21.51,10.89,16.60
7.4,3.07,8.42,3.68,35.53,29.34,7.84,5.63
4.26,5.1,4.35,6.03,36.50,35.66,14.56,6.87
2.76,5.59,3.24,4.44,30.97,33.49,14.12,14.79
1.83,5.28,2.71,2.22,20.49,25.67,14.21,20.40
4.04,4.52,3.64,3.33,12.84,12.26,13.11,19.87
8.24,6.25,4.04,3.95,10.76,6.87,6.38,13.90
16.07,12.13,3.77,6.82,11.16,6.21,7.22,10.50
21.38,14.21,3.24,4.97,10.14,8.46,11.56,12.09
20.49,12.49,1.65,3.42,17.88,18.10,15.71,17.88
14.79,8.64,6.07,3.24,21.86,20.49,15.45,17.04
13.46,10.5,3.02,4.3,30.66,24.21,11.56,10.94
15.94,13.24,8.81,4.04,28.28,16.33,10.41,8.51
14.96,7.67,4.66,7.05,27.13,16.25,15.98,12.97
23.1,3.46,9.12,2.49,27.39,27.44,19.43,19.74
29.43,1.96,29.43,1.38,28.67,36.50,18.46,25.18
25.84,5.76,6.87,3.07,37.17,44.20,10.05,20.58
15.85,9.21,9.96,4.44,33.76,38.98,4.30,12.88
7.67,8.24,3.91,3.11,30.00,32.74,13.02,14.12
3.99,4.17,3.02,1.87,24.07,25.98,18.72,18.06
3.55,2.22,3.99,6.07,26.59,20.18,15.05,14.87
4.75,4.7,3.07,2.76,36.99,22.48,7.89,7.58
3.95,5.01,4.26,4.17,36.15,21.55,7.49,3.60
5.28,7.89,5.06,3.37,31.73,17.66,11.11,5.63
7.93,8.59,3.11,7.31,24.87,13.95,14.70,10.14
11.38,9.3,3.77,3.51,23.32,13.28,18.24,16.78
13.77,12.35,2.45,4.13,26.02,15.58,13.06,18.06
13.81,16.02,1.38,4.7,18.77,13.95,8.90,14.21
12.62,15.18,5.14,5.98,14.92,9.70,5.01,7.71
13.9,11.03,5.45,8.73,9.74,5.59,5.54,4.22
15.18,6.52,6.87,6.69,15.05,2.45,7.36,2.98
15.71,7.05,7.36,7.93,15.58,3.91,9.83,5.98
11.91,7.93,4.7,4.83,20.58,5.85,6.43,6.43
6.87,5.23,2.62,3.64,18.72,9.48,3.42,6.21
5.54,6.43,5.06,3.82,27.44,17.66,6.56,7.22
10.01,11.69,3.91,5.06,37.65,26.59,21.20,17.44
10.72,11.78,3.33,6.43,42.30,31.15,22.92,18.55
7.27,8.59,4.44,6.38,51.01,36.81,10.01,8.28
6.07,8.15,5.5,6.16,43.98,31.15,13.86,15.76
2.45,4.04,4.22,4.22,44.51,29.20,17.17,11.82
3.64,5.28,3.95,5.45,35.22,20.49,21.02,6.96
9.35,10.81,6.91,4.88,26.86,23.32,32.79,17.57
14.52,15.58,3.07,2.89,20.89,24.74,33.72,16.55
15.01,15.01,6.6,4.97,17.26,21.07,22.26,17.26
11.25,12.97,6.12,2.98,20.45,13.11,24.52,23.19
3.29,7.05,5.5,2.89,24.29,13.77,31.24,25.44
7.44,5.28,6.29,2.49,26.02,17.00,26.02,19.08
12.53,11.65,4.08,3.2,27.13,21.33,12.97,11.16
10.5,9.39,1.69,2.53,28.54,18.06,6.43,10.05
9.43,4.44,3.29,3.86,27.30,17.04,7.49,9.08
11.42,6.82,3.77,3.95,24.60,14.65,14.43,7.13
11.73,13.41,3.11,4.61,25.09,16.02,14.87,8.86
9.96,15.27,2.05,2.18,23.50,14.92,9.96,9.43
8.46,11.6,2.31,2.05,25.93,21.91,7.27,5.19
5.1,6.16,2.84,3.82,19.87,23.41,11.96,8.86
2.27,3.02,4.88,6.38,18.55,25.89,22.84,21.33
7.71,8.68,5.45,4.04,16.25,22.22,28.89,25.67
11.56,10.14,18.1,9.83,19.08,23.19,23.01,21.64
12.18,8.2,14.52,8.51,25.98,31.06,13.41,13.95
9.12,4.35,5.45,5.9,26.11,32.70,7.49,6.47
4.61,2.58,9.83,9.35,24.34,32.92,13.15,12.35
3.11,3.64,3.51,2.09,13.50,21.38,13.46,12.35
4.97,8.11,5.85,7.84,8.81,18.01,13.33,9.21
14.87,15.14,4.48,4.26,7.27,12.18,8.46,7.40
21.38,19.47,7.8,6.47,10.27,13.59,6.34,9.21
20.62,19.61,6.6,5.45,13.06,11.87,15.10,16.51
11.91,13.15,6.91,4.79,12.66,10.10,19.74,21.46
5.41,4.35,7.8,5.19,11.34,8.42,23.63,25.27
11.25,6.16,7.09,6.47,15.41,10.27,28.59,25.31
13.86,9.7,4.3,4.04,28.76,20.14,26.29,17.62
13.46,11.29,8.86,6.47,37.30,26.33,13.86,7.75
20.0,16.38,3.73,4.08,37.74,26.95,4.17,2.93
22.0,17.84,9.83,6.96,27.92,21.82,10.45,8.20
17.17,16.29,3.46,2.45,18.37,11.91,17.93,17.40
13.68,14.43,6.74,3.51,16.47,9.74,17.53,18.59
12.62,11.69,6.07,5.28,14.03,8.28,18.24,16.64
6.38,6.38,4.26,2.36,13.99,8.11,25.58,19.43
3.02,2.76,5.1,4.22,12.09,6.43,30.84,20.76
2.98,4.39,4.3,2.0,12.88,8.11,18.19,12.00
2.09,6.03,5.85,6.78,12.13,10.58,6.87,3.99
1.65,5.01,4.08,4.08,10.45,13.15,13.50,11.11
3.42,1.78,3.2,3.6,17.53,14.26,28.28,20.76
4.57,4.17,5.72,3.02,24.07,18.50,31.33,21.46
3.99,2.93,3.55,4.92,34.16,21.86,20.00,12.00
5.67,4.13,7.0,4.97,32.74,23.54,8.46,5.14
8.06,9.35,3.68,4.26,27.17,19.08,7.93,10.54
3.82,7.05,4.26,3.82,18.72,14.26,7.49,12.53
3.55,3.11,6.07,6.34,7.71,8.06,8.99,9.96
8.99,4.88,2.58,2.84,4.22,7.67,10.85,4.97
15.01,11.96,6.69,9.61,4.22,10.10,6.60,4.75
15.8,15.85,7.36,4.39,7.05,14.12,7.27,4.48
11.25,13.86,3.29,3.02,15.14,17.62,15.36,6.25
9.52,6.91,6.74,6.82,18.37,23.59,17.22,11.20
11.69,6.21,4.66,4.35,19.34,21.95,15.23,13.50
12.31,10.41,7.31,6.07,15.05,23.06,17.17,14.52
11.16,13.24,2.27,3.24,9.43,15.80,20.80,14.17
6.65,12.22,2.49,2.71,6.82,13.15,20.05,10.45
3.2,7.67,1.61,5.01,4.13,8.42,17.66,9.92
8.37,6.6,10.14,7.53,3.77,5.50,16.07,9.88
11.78,10.58,3.6,4.52,4.44,4.26,15.18,10.89
12.4,14.08,6.52,3.07,7.36,4.79,14.65,13.15
8.99,10.41,8.33,8.51,11.42,8.73,18.63,16.95
7.93,3.33,4.66,1.25,14.17,12.22,25.67,20.89
6.38,4.26,5.94,3.24,15.32,15.67,25.18,17.00
8.2,2.62,5.98,4.35,15.45,14.21,23.15,17.48
10.41,6.6,5.28,6.96,17.93,13.15,17.84,14.34
9.39,5.9,3.77,4.92,22.00,15.63,11.82,6.38
17.84,7.67,6.25,3.46,23.45,17.75,15.85,11.29
21.33,10.05,3.77,3.24,26.33,20.14,15.49,14.92
14.12,6.56,4.17,4.22,19.30,17.88,11.56,12.44
9.66,5.72,3.77,3.15,17.66,18.06,8.90,11.16
12.35,5.54,3.68,3.02,14.12,19.47,8.33,12.13
12.93,6.07,4.48,4.04,20.98,28.67,15.85,18.19
10.19,7.4,5.19,2.62,24.52,28.45,22.88,23.72
7.89,7.89,6.87,4.57,29.91,29.43,15.32,17.88
11.56,8.73,2.76,3.02,20.27,20.27,7.80,9.92
15.32,11.56,8.46,7.53,19.16,21.73,15.58,13.90
15.49,11.25,4.13,3.95,13.72,23.15,27.44,22.70
10.94,12.88,8.24,4.88,17.57,24.52,25.36,20.40
9.39,13.86,3.82,2.18,12.22,17.04,18.99,14.39
7.05,10.76,4.48,2.93,12.71,11.42,14.96,9.48
9.17,11.03,5.76,4.3,16.38,8.95,16.64,7.89
12.4,14.12,2.89,2.22,19.12,11.82,19.92,8.37
10.63,13.59,5.5,7.22,18.46,13.11,16.95,7.44
8.42,9.48,3.64,3.51,13.86,13.15,6.07,9.57
9.52,6.56,3.11,5.98,11.69,10.89,3.77,10.54
14.48,10.81,3.55,6.87,9.88,11.91,8.81,5.94
15.49,13.68,6.78,3.64,7.40,8.99,8.11,3.55
12.66,13.46,4.3,6.43,5.98,9.88,9.39,5.72
5.76,8.24,4.66,3.51,9.17,8.51,13.64,9.92
9.17,8.77,4.66,2.89,15.94,10.89,19.25,19.52
17.35,14.83,4.26,3.73,21.55,12.84,22.04,24.43
20.05,16.16,2.89,3.37,28.36,20.89,17.40,19.65
17.57,14.65,3.02,3.64,26.11,21.20,6.38,7.49
10.19,9.39,2.76,3.37,31.86,28.10,12.04,9.83
5.72,4.97,4.83,5.94,23.45,21.42,13.19,10.19
11.25,8.9,8.37,4.22,26.82,25.84,9.79,7.18
14.17,12.62,9.17,3.73,18.94,19.16,9.52,10.89
13.37,10.94,9.43,3.11,27.26,24.78,11.47,12.66
12.0,9.17,5.98,3.64,23.81,18.06,7.27,6.96
13.28,9.26,3.73,4.57,29.38,19.25,3.77,7.62
14.26,12.4,16.33,6.47,21.29,12.57,8.24,8.20
24.38,23.45,8.9,9.57,24.74,15.45,22.97,22.08
31.55,31.15,38.58,22.88,19.39,14.70,27.48,38.09
21.15,25.0,7.4,3.73,19.96,19.56,22.39,31.50
