ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
2.31,5.59,16.38,7.09,7.00,24.87,4.39,11.20
10.72,6.38,10.72,15.45,14.08,23.94,12.18,45.57
27.04,7.97,51.45,27.08,20.89,27.08,20.67,61.93
34.47,10.01,18.37,4.97,28.98,33.01,27.04,47.47
23.01,9.88,18.77,7.44,24.96,33.80,31.28,26.51
15.18,7.09,11.78,6.38,25.67,27.57,36.59,12.84
13.55,6.87,6.29,4.57,20.58,25.44,28.85,14.34
12.93,4.7,7.89,2.4,31.81,30.53,18.59,13.06
11.91,7.49,10.58,17.22,32.34,30.71,24.34,19.87
10.41,13.33,20.36,6.87,35.04,29.78,39.95,23.41
16.82,18.59,25.67,31.86,29.47,22.92,42.83,22.88
14.56,14.96,10.01,5.28,29.69,22.57,33.05,20.05
5.41,6.25,11.69,9.66,25.36,27.52,12.13,13.37
4.3,4.08,5.1,6.38,19.16,29.25,7.18,5.06
2.58,4.52,4.35,2.18,13.33,27.83,8.95,7.84
5.1,3.15,5.23,4.17,14.61,18.28,9.57,7.31
9.52,4.22,13.68,4.44,15.54,10.67,5.10,7.22
23.94,8.73,15.85,8.77,21.15,19.30,9.96,16.02
34.25,14.96,33.01,12.44,19.25,33.27,19.21,27.26
25.36,18.68,8.59,25.36,21.24,49.42,21.24,40.39
8.06,18.24,11.91,9.66,14.26,67.95,11.60,36.06
2.89,12.4,6.47,15.01,12.66,67.64,5.37,20.40
3.37,4.39,4.08,30.22,8.02,78.34,6.78,11.25
2.89,13.95,11.03,15.14,8.64,75.78,7.75,14.79
10.63,12.35,7.13,10.19,12.57,74.14,22.92,15.32
21.42,5.81,27.79,9.04,25.53,66.00,46.23,23.01
24.74,19.96,6.52,21.29,43.31,45.61,42.03,41.19
19.78,26.55,11.91,13.41,51.54,35.97,24.25,55.70
18.01,28.5,5.72,12.8,49.81,31.28,16.29,39.16
23.01,33.1,14.12,18.59,41.63,28.76,9.30,28.85
17.35,30.71,19.12,12.18,33.18,29.34,15.36,42.25
8.77,21.38,20.45,24.07,37.48,27.30,37.17,45.08
12.49,4.75,4.08,7.09,47.43,27.79,30.53,30.13
13.68,4.79,6.34,8.86,56.18,33.32,6.34,12.97
10.81,4.88,8.64,6.91,56.18,27.30,18.19,5.19
22.08,5.28,10.41,10.45,37.52,26.68,29.12,11.16
27.35,11.25,20.54,16.64,31.46,25.98,29.12,24.34
18.59,18.1,5.28,20.27,33.85,48.13,29.47,34.47
8.81,16.95,17.75,8.06,34.56,55.03,18.94,32.48
15.01,10.85,10.14,9.61,30.80,61.09,7.80,26.59
27.13,11.38,34.64,4.08,20.85,50.70,17.26,19.83
29.6,9.48,20.76,4.35,13.86,41.23,23.63,20.62
22.57,17.31,12.75,15.14,17.66,36.90,24.74,25.36
19.83,25.53,25.36,16.38,18.90,35.53,34.95,25.31
15.23,21.02,7.62,7.97,33.72,40.92,31.46,27.70
3.29,6.87,12.8,5.06,30.97,38.71,12.84,18.94
6.65,4.04,9.39,5.76,27.79,33.41,4.92,6.56
25.58,5.14,14.65,9.21,16.47,19.52,16.02,5.01
34.2,16.55,29.91,8.33,16.16,17.57,23.99,11.60
22.79,23.32,7.27,24.12,21.60,12.13,19.43,18.50
8.68,17.17,8.73,4.44,21.42,17.79,7.00,16.73
7.93,7.97,5.1,11.42,21.29,14.87,7.36,6.82
12.31,7.0,6.47,4.22,28.76,22.84,11.82,7.67
21.33,15.27,12.8,12.97,45.83,29.38,6.60,10.63
22.44,23.41,18.55,13.06,55.34,56.85,16.20,6.74
16.91,29.65,7.13,9.48,60.08,67.37,18.28,17.84
10.14,24.96,7.84,5.72,40.13,77.28,8.28,27.61
6.47,7.53,8.15,10.36,27.57,78.43,16.38,28.23
4.66,9.96,1.92,9.57,15.58,71.71,12.93,20.67
2.22,9.79,2.98,17.88,17.13,63.13,6.69,20.18
5.32,8.42,7.97,8.68,16.29,41.85,3.11,26.37
6.6,6.91,1.34,3.95,13.59,29.74,10.32,23.99
20.58,7.13,19.43,6.43,22.39,19.74,18.19,13.77
28.98,14.83,13.33,12.26,46.10,22.70,27.17,18.24
23.06,17.04,13.95,31.9,54.81,27.26,26.02,41.59
15.76,20.67,5.85,21.73,59.81,44.24,12.84,51.10
15.49,20.89,8.86,6.43,43.45,53.66,11.60,46.98
15.94,17.75,9.61,5.59,31.68,58.93,24.29,42.96
12.31,11.69,6.65,7.49,19.21,54.28,22.13,36.81
6.65,7.44,3.68,2.14,8.24,42.87,11.73,22.39
3.07,4.88,3.07,10.67,5.90,30.40,4.04,6.60
3.11,17.09,3.82,5.81,5.59,23.28,5.10,12.44
3.29,28.5,7.62,17.0,9.04,30.62,6.82,23.72
5.59,27.26,4.3,15.01,10.27,41.77,3.51,24.91
6.91,9.26,12.44,4.13,10.81,55.30,4.39,20.49
4.66,6.96,4.79,7.27,11.96,52.42,6.38,16.25
3.15,4.39,5.32,4.75,12.49,43.84,6.91,12.26
2.89,1.65,5.54,1.65,11.11,33.58,5.98,4.92
5.37,2.4,1.92,2.18,7.05,19.25,3.24,2.53
9.39,2.09,2.49,4.75,5.50,14.03,7.09,2.31
5.76,5.19,7.31,5.14,5.85,9.66,13.55,4.88
11.47,6.03,3.68,7.27,14.30,19.08,17.97,17.79
18.81,4.7,36.63,23.59,16.69,33.18,18.32,38.01
15.71,9.08,6.87,13.59,22.66,42.25,15.98,46.85
10.58,8.51,19.43,7.53,17.75,48.62,17.09,26.99
4.52,4.13,5.81,5.28,26.20,37.21,17.44,7.84
3.29,2.76,4.75,2.0,24.74,27.61,10.10,2.18
4.52,0.9,16.38,1.43,33.23,11.56,14.08,1.30
8.33,2.05,11.82,2.05,33.72,4.39,34.78,1.38
20.14,2.89,17.84,1.16,36.10,3.99,37.92,3.37
32.74,7.05,29.03,4.88,36.41,5.32,36.28,9.30
41.85,8.37,6.38,3.86,37.56,8.51,36.15,12.84
42.03,5.98,42.78,4.22,33.36,8.42,33.94,10.41
30.04,1.69,22.22,6.38,29.43,7.31,25.22,7.44
18.81,12.09,7.09,7.8,20.45,7.93,12.66,8.15
11.03,23.99,13.24,15.01,26.33,6.52,6.65,11.38
10.54,23.41,8.77,15.54,29.78,7.09,8.33,22.13
6.78,7.49,11.07,4.7,39.77,9.70,11.38,23.99
8.99,14.43,11.65,14.87,32.88,22.44,7.89,10.23
12.31,14.87,9.17,3.55,29.60,29.25,5.28,15.32
8.59,6.65,6.69,3.42,25.98,31.28,6.16,15.18
7.89,2.09,7.89,1.61,30.40,22.88,10.81,5.32
8.68,1.56,3.95,1.61,34.64,15.01,18.06,1.78
7.8,1.16,8.51,0.72,32.65,8.28,20.40,1.16
6.38,2.53,14.03,3.82,26.06,3.29,14.17,2.09
19.25,4.26,6.96,9.79,18.32,3.07,18.55,3.29
28.72,16.78,36.63,5.85,10.76,5.19,34.78,13.50
24.87,29.38,7.53,29.12,10.36,12.71,31.02,29.82
11.56,25.84,6.69,12.09,10.67,17.26,15.89,36.10
7.09,10.76,6.16,10.14,11.29,22.44,13.37,21.51
9.61,3.07,12.26,4.83,12.84,16.82,13.15,6.25
5.1,2.18,2.76,1.52,15.23,14.17,6.29,2.67
6.52,2.62,7.53,4.3,20.58,7.40,9.43,2.05
16.02,9.74,7.89,11.2,30.18,4.39,15.76,4.75
25.31,25.27,37.03,13.28,36.33,4.66,19.21,18.46
20.36,31.55,6.69,25.4,48.40,10.94,11.07,25.40
10.01,19.34,15.98,6.47,46.94,16.78,11.96,20.85
6.43,7.36,7.44,14.61,47.60,21.51,15.89,13.15
7.89,10.58,5.28,5.14,49.64,27.04,13.77,18.50
4.66,22.92,9.17,18.9,47.12,36.94,10.72,27.74
4.39,30.62,5.81,15.14,48.49,58.40,10.63,23.01
4.57,23.76,8.73,8.55,43.00,61.49,15.41,19.61
5.41,8.77,3.55,5.23,38.93,58.88,15.76,18.01
4.66,4.17,3.29,2.98,38.40,38.67,13.06,8.59
4.26,4.08,4.97,2.84,33.58,23.54,6.12,2.67
4.61,8.42,6.03,4.22,29.87,11.87,7.18,4.13
8.55,10.01,17.79,4.39,28.36,7.67,12.31,3.33
5.9,12.22,18.1,5.94,21.38,10.23,9.39,8.24
4.52,14.43,11.69,7.89,22.00,17.00,7.44,12.84
8.11,9.57,7.58,4.92,29.56,26.33,14.70,16.47
10.5,8.28,8.77,15.71,38.85,30.09,13.77,18.99
14.7,15.63,3.42,4.57,51.01,33.58,8.68,20.05
9.57,16.11,15.18,10.72,54.90,29.07,15.85,14.87
3.77,18.77,12.0,5.63,44.68,26.51,24.56,5.06
4.7,18.85,14.83,3.91,37.30,21.91,29.07,9.48
5.72,10.89,8.02,10.41,21.69,18.46,33.67,15.45
9.12,5.01,16.38,3.86,20.67,15.27,22.92,18.46
15.89,4.39,6.21,5.59,15.41,12.97,7.27,14.03
15.67,11.96,5.63,14.96,15.18,8.20,6.91,8.15
12.53,23.23,10.19,10.85,14.48,9.83,16.38,26.86
28.36,26.24,14.39,28.23,12.44,9.04,39.07,40.97
38.23,21.15,37.7,7.18,12.18,13.68,37.25,35.13
25.8,18.5,6.52,3.55,15.41,14.03,16.42,25.18
10.58,15.8,15.23,6.56,15.94,17.48,9.17,14.30
13.9,17.0,9.12,10.27,14.26,15.27,13.55,7.00
13.15,20.76,9.04,5.19,8.11,13.95,25.40,23.50
11.78,21.38,21.55,21.6,9.35,9.96,40.97,47.47
16.38,13.41,19.56,10.76,11.20,8.37,47.38,55.03
12.04,2.31,9.21,8.11,20.67,14.48,31.46,33.58
3.15,6.52,11.56,6.96,20.27,16.33,9.57,7.05
9.04,5.19,7.67,4.48,16.16,18.24,8.64,3.64
7.31,2.18,5.28,1.78,7.27,10.50,15.67,8.15
5.32,2.53,2.09,9.39,3.11,8.77,14.61,10.98
7.36,6.07,5.32,3.99,3.95,4.97,9.57,8.90
9.35,8.06,6.91,8.99,8.73,6.03,11.78,5.50
10.23,9.79,9.43,4.08,15.71,6.74,17.40,7.93
11.2,12.13,14.43,5.28,18.10,6.82,18.77,11.07
12.26,11.78,5.37,4.57,17.84,9.57,20.49,7.58
17.62,10.94,39.91,3.15,10.54,12.75,23.28,6.21
19.16,7.71,5.81,6.52,7.05,16.47,20.58,14.12
10.85,5.06,9.48,3.82,3.91,16.25,14.96,16.38
4.3,6.52,4.75,3.37,7.09,13.41,11.65,14.43
7.22,8.99,13.55,8.51,17.13,9.17,12.44,9.83
14.12,8.15,2.76,4.7,27.17,4.13,26.68,8.81
17.44,4.39,28.67,4.92,33.01,2.27,48.13,7.05
16.82,5.76,10.27,2.45,36.10,5.81,61.62,6.69
10.1,6.91,8.46,3.99,32.21,9.74,46.67,7.75
4.04,5.5,7.75,2.4,26.37,14.65,21.51,6.47
9.21,2.71,5.45,4.13,17.00,14.65,15.18,6.69
4.35,2.14,4.3,2.84,9.12,12.22,12.18,4.61
2.27,2.27,5.5,6.03,7.67,8.95,14.21,3.07
3.07,2.14,6.25,4.79,7.36,7.67,8.24,6.16
3.64,5.72,5.72,6.65,12.84,11.34,8.33,15.98
4.35,7.49,5.72,2.8,16.95,13.41,15.14,18.72
3.77,7.09,5.72,5.37,20.36,16.64,14.56,17.00
3.42,8.51,2.8,3.02,25.89,22.04,12.04,14.08
8.02,7.53,6.56,5.5,27.79,24.78,14.08,8.90
9.21,3.33,4.13,3.55,31.02,27.66,13.68,6.03
11.6,5.81,6.38,5.63,24.83,20.23,13.81,6.03
6.78,7.22,5.28,4.04,18.06,15.54,11.78,5.45
4.79,5.63,10.54,3.33,11.29,8.77,7.36,4.08
13.41,8.42,6.74,6.47,10.10,9.39,15.01,6.03
13.11,17.31,12.53,17.0,15.76,12.62,26.11,15.01
2.76,33.98,8.81,9.88,32.52,27.30,29.60,30.62
6.21,39.82,10.76,30.75,35.44,31.37,19.03,37.39
6.34,24.69,11.25,9.3,47.74,32.34,9.52,25.49
6.52,8.86,3.91,6.74,41.37,23.54,17.00,11.25
11.51,6.38,11.07,3.77,44.02,24.65,23.32,8.46
18.94,7.53,21.55,5.28,33.01,25.09,34.25,13.41
23.32,5.98,25.4,6.78,27.92,34.03,33.98,15.54
18.41,1.92,11.78,3.24,29.07,29.38,26.51,14.08
10.1,3.2,9.04,16.95,28.45,29.20,18.94,5.94
2.89,3.42,3.42,5.23,25.40,17.04,14.08,3.82
2.84,4.08,5.32,7.22,15.18,10.72,8.06,4.70
3.86,3.33,5.98,4.13,8.90,5.98,3.20,7.18
4.52,6.25,6.56,3.91,6.60,4.52,4.70,9.88
4.57,5.45,3.11,3.91,7.00,12.40,8.77,7.75
3.82,2.0,4.35,3.15,9.30,17.22,14.26,2.49
7.53,5.41,16.55,4.75,11.73,31.24,11.51,7.13
14.43,7.89,12.4,4.22,18.19,27.39,17.26,5.19
14.34,5.54,45.61,4.66,20.31,31.37,22.53,2.89
10.72,2.14,20.98,3.37,21.11,21.69,23.54,3.91
11.65,3.6,19.25,2.4,15.94,23.81,22.70,7.84
8.51,7.0,9.61,3.46,13.59,18.90,18.19,14.70
13.81,8.28,6.12,7.4,15.05,19.47,13.81,12.31
14.26,10.1,8.81,13.37,18.46,20.36,8.02,20.09
12.04,13.41,12.62,19.21,31.28,20.71,4.70,35.35
11.07,19.43,7.67,20.8,32.65,28.85,5.32,43.58
18.46,23.5,21.51,15.32,35.40,36.41,15.94,33.80
15.49,12.97,6.43,13.81,20.62,40.79,23.63,11.65
6.91,5.06,10.36,6.03,14.70,42.74,22.39,7.97
4.44,5.63,5.59,5.54,9.52,32.74,15.94,13.46
5.28,6.91,3.91,7.67,14.12,28.28,8.33,10.01
4.79,6.07,3.6,3.86,14.26,21.55,5.90,5.81
7.89,4.88,2.36,6.69,12.71,21.77,14.30,11.38
10.85,5.23,3.68,6.96,5.81,19.96,16.38,12.49
11.96,7.13,5.98,5.9,4.04,16.69,11.56,8.68
11.03,7.36,6.52,8.33,3.02,12.40,8.73,5.67
8.55,6.03,6.78,6.12,5.50,10.54,9.70,8.24
7.89,7.22,8.42,9.88,6.12,9.83,6.47,5.76
6.6,9.52,7.62,5.98,6.60,12.71,2.40,3.91
5.1,9.21,5.1,3.33,6.16,14.96,7.05,5.32
4.75,9.39,5.06,5.63,6.16,15.27,8.95,6.34
2.4,8.37,6.47,6.69,5.81,12.35,5.54,5.41
4.83,6.25,4.92,1.65,4.57,7.18,2.36,6.78
7.67,4.39,2.76,6.21,5.32,4.70,4.17,11.29
10.5,6.52,2.62,5.94,6.21,4.92,4.52,10.01
10.72,9.79,7.0,3.33,9.08,6.52,7.18,4.52
6.69,6.34,6.25,6.07,8.77,9.39,18.32,11.38
5.41,1.56,4.3,4.44,14.43,7.53,14.65,13.19
3.29,2.14,5.19,2.31,18.99,11.03,5.06,9.83
3.95,1.83,2.71,7.58,25.62,10.01,5.10,9.92
3.55,2.09,6.07,4.08,26.46,10.36,6.07,14.65
2.76,4.66,6.21,2.05,20.85,8.11,16.11,20.54
4.97,8.28,6.6,7.75,13.72,9.17,21.02,19.56
9.61,10.81,3.82,4.04,6.38,14.39,16.78,15.76
8.86,8.86,7.09,5.94,9.12,14.43,14.74,14.08
6.03,10.45,1.25,2.84,10.63,13.59,13.33,11.78
2.45,11.34,10.32,2.89,16.29,10.32,15.05,14.65
5.54,8.86,4.44,2.62,13.24,7.84,14.39,14.79
11.65,3.15,11.07,5.67,12.84,6.21,12.71,12.93
15.27,8.46,7.53,8.33,6.82,3.99,11.34,11.51
15.45,14.87,8.9,8.64,7.89,3.64,9.66,11.82
11.03,11.56,7.93,7.53,9.30,3.33,9.26,9.96
5.41,3.73,6.91,8.77,15.41,4.30,10.94,7.49
4.17,4.52,6.52,5.06,15.05,4.88,9.21,8.90
2.0,4.75,5.01,5.67,16.38,5.72,4.88,8.68
4.22,4.88,3.46,5.14,12.40,10.10,6.34,7.05
6.07,4.61,3.68,3.68,8.99,10.94,5.14,9.08
7.05,5.72,3.68,5.54,5.67,14.48,4.48,6.03
6.12,6.03,6.29,9.3,4.48,11.11,5.90,4.04
2.93,4.22,5.41,6.16,6.43,11.29,9.12,3.02
1.92,5.54,5.76,3.37,7.58,17.62,13.37,7.40
5.63,8.37,10.36,7.67,8.24,23.72,12.80,11.03
8.51,8.46,3.64,3.29,7.71,27.83,9.08,11.56
6.91,5.98,12.75,6.87,6.78,23.41,8.20,10.72
3.64,5.98,4.88,3.15,6.47,20.00,8.55,8.02
4.57,4.97,13.28,7.05,10.94,18.72,5.63,5.76
7.13,5.14,12.13,7.05,21.82,14.74,8.51,5.54
12.35,10.05,17.0,8.95,31.81,10.63,19.92,4.92
16.64,20.67,25.84,20.8,41.10,10.41,39.91,5.85
12.26,26.99,26.51,31.59,47.07,13.81,45.22,11.16
12.66,20.62,12.57,7.27,48.18,18.50,38.40,15.18
19.25,10.14,8.46,14.79,41.37,20.98,23.41,9.48
16.07,10.14,3.68,3.15,28.32,18.85,6.60,6.21
13.28,14.3,6.69,8.51,17.53,15.80,4.57,7.53
8.11,13.55,6.6,4.88,12.97,8.68,8.11,8.81
7.27,13.5,6.52,4.57,10.81,6.78,7.93,11.25
10.45,16.86,6.43,7.67,10.45,8.68,5.59,8.90
6.38,12.93,2.45,3.37,12.22,15.80,4.35,5.50
6.25,3.6,3.46,2.05,12.88,18.77,5.28,11.82
