ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
24.83,38.05,18.32,9.26,42.83,30.71,19.56,40.79
14.74,48.62,5.1,10.05,46.76,27.61,17.70,64.19
7.27,44.68,3.24,11.96,54.46,33.80,24.03,70.69
8.59,31.73,5.81,15.8,56.23,36.46,27.21,52.34
6.87,14.03,10.05,8.55,46.45,42.52,10.14,31.33
8.24,5.9,16.91,3.37,31.99,33.72,9.08,17.35
14.61,7.0,7.18,6.47,17.35,34.64,8.24,26.82
24.07,19.16,28.98,4.52,17.84,34.07,7.44,44.82
18.46,24.38,6.69,10.81,16.60,33.54,8.73,37.12
10.76,18.46,7.27,15.23,26.46,33.36,5.90,14.56
19.43,13.02,15.85,12.66,33.98,31.11,6.34,9.21
21.46,14.83,21.82,23.37,49.59,40.17,11.42,15.10
15.36,13.46,4.04,6.43,64.01,50.70,28.01,25.84
7.62,8.59,6.29,12.18,65.25,49.68,28.94,23.85
14.56,12.53,4.52,4.7,59.99,42.07,17.75,8.90
17.09,9.3,4.97,7.31,46.72,31.77,21.60,12.26
15.14,11.38,5.54,8.24,40.97,29.34,27.44,20.18
12.97,19.56,10.98,7.84,32.83,24.74,26.42,18.15
9.12,20.54,21.2,12.75,20.27,16.86,23.15,9.35
6.03,10.14,19.34,3.6,11.51,16.33,16.55,5.37
7.75,10.98,6.78,3.73,13.02,16.47,16.42,17.13
7.67,6.43,3.91,9.26,18.55,19.43,23.72,29.07
20.14,20.62,32.34,38.76,22.08,13.77,20.05,25.31
28.28,30.66,22.66,28.85,21.60,13.33,7.44,9.79
18.68,20.8,9.48,11.25,19.52,12.80,12.26,21.15
7.71,11.2,11.96,16.11,18.10,11.29,20.05,36.86
7.22,13.5,13.55,10.41,19.56,13.28,24.91,39.33
7.67,8.33,12.49,8.02,18.41,10.19,28.05,35.18
11.87,25.53,16.95,14.56,15.27,10.27,21.73,28.01
7.89,24.69,21.82,25.98,13.24,6.16,12.44,24.21
8.46,9.21,15.32,8.55,16.02,6.82,12.75,12.35
15.23,11.56,9.08,10.98,22.26,10.98,24.74,18.59
9.66,11.07,8.86,5.23,25.49,17.26,24.12,35.09
6.07,5.98,3.55,4.26,26.77,24.91,19.78,29.43
18.94,16.78,17.79,17.22,34.33,34.87,19.34,22.70
26.46,24.21,13.28,16.51,48.13,47.82,26.06,29.96
22.35,19.78,13.72,9.57,52.42,51.41,26.37,28.19
12.49,10.89,5.59,6.47,49.46,47.29,16.82,17.62
8.11,6.29,6.87,2.71,30.66,31.55,10.23,12.31
7.67,2.4,3.07,4.13,21.20,22.26,4.75,7.67
5.54,2.05,7.49,6.34,25.98,23.68,10.36,9.74
10.54,6.78,9.39,5.81,31.86,26.64,18.55,23.37
13.64,6.38,9.43,6.78,42.16,31.64,26.06,41.68
11.34,8.15,8.64,7.97,35.35,33.23,32.26,51.67
10.63,9.88,4.61,3.55,29.34,35.71,33.72,37.70
6.6,8.77,12.22,11.78,19.92,35.71,25.75,12.75
3.33,10.36,3.24,6.69,15.23,32.08,15.67,19.47
8.86,14.17,4.22,6.03,15.80,23.45,23.32,25.75
18.24,11.07,9.43,7.58,22.00,19.78,18.81,12.44
27.57,21.95,15.36,21.77,32.74,21.29,15.36,19.43
26.46,27.17,22.48,22.7,45.52,37.78,24.21,28.45
13.68,21.82,9.26,9.66,67.20,56.63,23.63,32.12
7.31,15.27,10.94,15.18,73.74,61.05,18.99,31.59
5.06,10.1,23.81,10.01,71.84,54.95,22.13,29.43
7.62,6.82,13.72,11.82,57.11,43.05,28.05,27.48
13.81,3.95,11.51,15.8,50.26,51.76,22.61,25.18
11.91,7.53,25.58,12.44,41.94,53.35,31.68,38.36
8.28,19.7,17.13,31.33,32.21,55.96,46.01,43.09
9.74,20.45,10.36,11.91,19.83,42.96,50.43,35.97
10.41,11.47,9.83,4.04,21.82,37.78,32.92,18.15
15.98,10.01,7.71,4.52,27.08,35.13,9.35,9.92
18.81,18.5,22.66,22.39,38.05,38.49,12.44,12.13
24.43,22.13,18.28,17.4,47.43,53.97,15.63,14.61
21.11,18.37,8.81,9.17,54.46,59.01,29.07,29.51
8.24,7.75,9.04,11.78,54.90,60.12,36.37,40.39
8.24,7.49,5.06,9.79,55.21,53.26,34.69,40.17
19.61,16.64,10.67,8.59,45.92,39.86,29.34,33.98
21.86,13.99,11.03,11.29,45.92,30.66,15.01,21.42
15.01,7.89,5.19,3.42,25.80,18.41,9.96,7.18
8.33,3.29,5.06,10.27,24.65,21.82,14.87,5.28
7.71,10.36,7.58,11.42,22.66,26.46,23.15,13.33
7.8,19.12,9.79,12.13,36.28,36.10,42.03,32.48
6.12,14.52,20.54,16.95,34.56,32.21,46.98,43.45
11.25,11.87,9.35,10.98,28.19,28.32,30.88,39.91
13.37,11.47,13.19,7.62,15.18,20.40,15.05,28.76
5.14,5.81,8.28,7.75,15.49,22.57,5.98,17.93
16.82,18.81,11.96,12.4,23.32,30.58,11.51,16.25
27.39,27.21,18.99,18.1,41.77,46.81,19.16,18.63
20.62,21.15,6.07,6.91,50.70,54.10,23.28,22.17
8.02,6.96,6.12,5.67,48.44,51.36,18.01,17.22
4.79,3.68,5.19,3.82,31.95,36.77,12.84,7.05
2.09,3.02,3.11,4.08,20.36,19.43,17.70,6.56
3.64,3.51,2.4,5.5,21.95,13.37,18.94,6.03
3.37,2.09,4.04,7.67,39.51,17.26,14.26,7.89
9.52,7.58,2.84,4.52,44.29,24.69,10.67,8.90
17.04,17.7,9.12,8.28,52.07,33.98,21.07,19.56
17.44,24.16,6.25,3.99,38.58,30.80,22.00,31.73
14.56,16.91,11.82,14.52,34.64,24.91,14.17,34.16
4.75,15.14,3.64,14.48,27.92,14.56,14.30,45.66
19.78,13.72,8.51,23.72,33.10,10.05,13.37,57.51
23.81,6.38,7.58,6.12,38.49,13.95,13.77,46.45
10.67,5.94,10.85,8.86,48.84,21.20,11.96,19.92
15.76,13.72,15.01,20.05,43.58,25.27,12.80,17.09
22.04,11.47,29.65,15.05,44.51,21.86,14.17,33.41
19.3,10.05,9.21,7.0,37.34,17.88,14.43,30.22
11.82,11.78,15.32,5.98,38.93,12.26,20.93,14.34
19.16,18.72,11.91,5.14,32.70,11.96,25.27,18.81
26.99,21.86,12.35,7.58,34.51,19.39,23.68,24.74
22.48,12.35,15.45,7.97,28.54,22.57,25.22,19.74
8.2,6.65,22.97,13.5,36.72,22.39,32.92,10.98
8.73,14.39,26.42,13.68,30.13,19.70,40.26,35.66
15.01,14.03,11.42,8.86,43.62,22.75,38.01,39.16
12.18,7.89,11.16,6.29,34.78,36.72,22.97,15.49
5.37,8.15,7.31,3.46,36.77,35.79,7.05,9.48
4.35,6.16,5.14,4.79,22.00,37.21,9.96,7.36
11.47,10.5,4.75,4.97,17.17,37.70,17.13,15.18
11.78,12.93,3.95,5.01,12.04,37.92,24.16,19.83
11.6,11.11,9.04,12.88,15.10,34.07,33.80,24.87
20.89,22.04,31.77,30.27,26.90,23.32,35.00,31.42
25.71,26.95,10.41,8.33,34.51,17.88,28.98,27.83
20.85,19.96,19.61,13.95,40.04,18.06,26.55,14.34
16.07,10.45,8.73,9.52,40.00,20.09,32.30,26.06
20.4,11.2,8.51,8.24,33.63,19.83,38.14,30.66
29.74,15.94,48.58,46.1,26.33,15.01,21.69,17.93
24.96,13.15,7.44,7.36,16.86,14.74,7.36,7.05
14.74,10.98,16.29,21.07,26.59,17.17,17.22,9.52
7.89,11.2,13.24,13.19,33.63,25.27,23.15,17.66
16.64,14.61,14.61,13.77,41.32,26.20,21.42,17.48
21.73,12.97,22.66,18.59,37.87,28.01,19.25,22.84
27.35,18.28,31.55,25.49,30.35,18.90,8.59,21.07
29.78,24.52,10.89,7.75,26.33,12.22,21.24,18.50
23.23,20.54,11.73,13.33,22.66,7.67,32.96,19.34
11.25,7.93,3.68,7.18,27.04,11.42,31.50,18.90
3.15,6.65,6.91,4.66,36.72,30.31,23.06,14.12
7.67,10.41,7.18,8.51,36.77,38.01,14.08,18.81
10.27,11.91,5.72,6.03,35.31,51.76,17.31,27.13
6.25,6.96,15.18,11.65,23.81,42.65,17.75,23.90
4.92,5.41,5.85,5.23,28.67,46.28,10.94,12.22
16.02,15.1,20.27,19.61,35.97,48.05,14.92,14.83
29.03,27.04,14.21,12.04,45.04,52.96,24.43,23.68
27.52,25.75,21.15,20.27,45.75,53.04,32.83,32.96
14.7,13.77,3.95,4.88,54.86,58.70,29.51,29.07
6.91,5.85,10.72,11.25,47.16,53.18,20.40,19.96
7.49,3.91,4.08,7.44,45.97,48.27,14.61,10.94
3.77,4.66,10.27,7.62,28.36,29.60,12.22,13.59
11.82,12.13,7.27,11.69,31.15,20.76,28.32,25.14
14.96,19.87,12.44,28.94,25.05,14.61,40.62,19.34
13.64,14.96,9.61,13.41,25.00,10.63,37.96,8.73
11.91,6.07,10.76,19.25,20.67,7.36,15.36,11.07
16.78,14.56,22.84,10.32,21.15,5.90,16.11,17.26
30.75,11.11,17.04,7.22,18.19,7.62,19.21,13.72
43.58,28.32,33.76,13.72,29.20,16.95,14.61,26.77
32.48,34.69,12.18,9.17,33.27,23.81,16.64,31.64
16.16,16.82,15.1,9.61,43.76,32.34,10.98,25.40
9.61,7.05,4.52,13.41,49.33,43.00,19.96,29.38
15.41,13.99,30.18,16.69,50.96,47.16,44.33,45.08
16.86,16.25,12.97,13.59,46.32,42.52,41.28,48.13
10.94,10.76,11.69,16.69,32.26,25.58,12.71,27.79
8.11,8.55,22.04,10.1,21.11,20.67,20.58,24.91
8.73,9.88,9.21,14.26,18.81,24.43,21.77,22.48
10.63,13.55,8.33,6.91,22.53,32.61,19.12,22.08
17.4,21.69,18.19,20.67,31.28,36.63,12.66,19.03
23.94,28.01,21.38,19.16,44.24,44.29,15.63,18.59
21.15,19.87,6.25,8.06,49.81,48.22,26.82,26.06
13.37,9.96,9.48,7.0,51.89,45.35,24.47,26.06
9.66,7.8,5.23,6.29,47.21,37.17,15.67,19.21
3.99,6.12,6.21,5.32,43.36,23.76,12.88,16.16
13.81,19.92,11.16,10.1,49.95,19.61,11.38,18.19
18.46,24.69,7.93,7.36,45.97,12.71,4.83,14.56
13.99,20.85,15.67,17.22,45.83,16.38,7.36,6.43
11.16,18.99,3.15,23.63,38.27,18.28,14.52,6.16
10.67,19.3,7.97,9.21,42.25,23.32,12.18,12.53
8.59,28.14,5.54,52.07,51.85,28.28,19.16,24.65
9.12,38.05,24.34,28.72,55.70,27.83,33.41,34.51
16.25,31.06,25.8,25.09,61.76,29.91,43.36,42.56
14.52,14.3,11.56,12.13,60.87,29.29,36.68,40.66
6.16,3.64,15.58,11.25,54.15,28.85,19.34,29.69
3.07,4.04,8.37,4.79,42.83,29.78,11.34,15.80
5.85,3.95,5.1,5.54,22.92,22.70,10.05,12.75
12.75,13.68,9.66,10.89,32.92,35.09,11.16,13.72
21.77,23.85,10.45,11.96,40.17,40.08,10.10,15.36
23.63,25.75,22.97,22.22,52.87,51.27,17.79,21.60
13.95,14.56,5.54,4.39,54.28,51.54,23.10,25.18
4.7,5.54,8.28,6.69,44.91,40.04,14.08,17.17
3.99,13.24,2.53,8.9,34.20,27.79,4.79,8.95
4.3,8.9,2.14,4.26,18.55,18.01,11.11,13.99
8.77,7.71,8.9,4.52,18.46,23.94,14.08,23.63
9.43,11.34,7.53,10.27,17.35,42.03,8.95,25.00
10.85,9.92,15.49,16.29,19.56,43.98,6.74,15.27
13.81,9.61,13.95,13.33,15.18,50.92,6.91,11.42
18.37,6.21,15.63,17.53,12.44,37.08,6.96,13.81
22.53,12.0,31.68,7.05,7.44,28.28,12.93,10.98
25.27,11.87,25.75,13.77,5.81,15.54,26.33,5.59
19.21,5.72,15.54,5.76,7.27,14.17,30.58,10.54
20.76,10.27,6.52,7.67,10.01,20.76,30.71,20.80
37.56,24.69,24.16,9.57,8.86,25.09,30.66,33.80
33.14,24.12,14.39,12.09,6.65,25.44,32.88,36.33
15.49,9.17,14.21,5.41,6.16,27.26,30.58,25.40
11.87,5.81,6.38,6.03,9.57,28.98,15.45,12.13
17.31,11.51,16.55,10.85,15.45,30.84,15.10,11.56
16.11,21.55,10.63,14.26,22.97,30.84,35.93,29.47
15.94,20.49,14.65,20.58,28.89,33.98,47.60,40.75
10.54,12.8,8.33,4.92,42.69,48.44,26.77,26.73
6.69,5.59,12.31,9.74,41.63,47.51,9.43,10.32
9.7,6.03,4.75,2.98,51.01,50.83,16.47,15.94
14.87,10.72,7.31,3.95,45.08,36.72,26.06,17.53
18.59,13.95,2.89,4.13,44.64,36.99,37.78,28.28
18.41,17.22,9.7,14.56,36.15,28.81,37.08,34.78
20.98,26.24,13.68,7.36,25.31,30.62,27.04,16.73
33.18,30.58,8.95,39.73,20.80,31.81,36.15,13.02
34.91,21.24,16.25,9.48,18.37,32.21,40.00,34.42
21.95,16.25,5.45,11.16,27.74,28.89,27.97,33.18
9.39,21.33,6.25,12.04,38.71,20.23,16.51,25.22
11.03,28.98,13.06,18.77,40.13,14.03,21.38,34.16
14.74,20.0,10.1,12.93,34.47,8.51,27.08,39.11
9.35,7.36,8.15,12.04,25.09,4.52,20.45,28.89
10.81,5.1,21.2,8.77,15.71,6.25,12.84,11.16
14.17,11.11,8.42,10.98,13.55,9.61,9.43,11.03
14.79,13.5,63.84,8.9,13.06,24.38,12.18,24.52
13.06,13.5,7.13,13.37,23.76,33.10,13.59,29.25
8.2,12.18,21.46,10.32,26.68,38.45,13.06,24.69
3.24,10.89,19.21,22.88,30.27,33.32,32.43,29.07
9.08,16.69,16.11,27.35,29.82,34.42,44.64,35.40
10.45,14.7,8.81,13.33,40.79,44.91,26.37,31.37
8.24,9.3,7.58,12.35,38.71,44.46,9.26,13.50
5.94,2.58,9.3,11.47,44.55,44.15,14.65,13.06
14.7,6.82,3.15,5.9,41.81,36.77,9.96,5.50
21.55,12.04,8.42,4.97,45.88,35.00,14.79,13.99
20.31,14.03,13.81,7.67,42.21,27.74,19.12,30.97
13.02,14.61,11.73,7.49,36.33,14.61,22.13,33.67
6.96,7.67,13.55,5.06,28.10,20.36,22.00,23.54
11.73,18.01,17.35,7.18,24.83,28.28,14.74,10.45
23.01,22.26,16.91,7.89,22.39,39.42,7.58,17.26
30.53,11.73,46.76,10.41,23.45,34.60,8.68,31.19
23.5,10.23,20.05,13.9,17.84,24.07,15.54,22.08
9.66,12.0,19.39,6.47,20.80,16.95,23.15,10.45
21.6,29.38,23.41,10.01,25.89,14.43,24.25,19.30
31.86,43.05,10.23,21.07,31.46,18.90,24.47,26.46
23.23,24.34,17.22,17.88,27.70,21.15,31.73,27.21
18.9,11.69,17.44,29.12,18.77,17.04,39.95,26.24
33.98,33.23,21.6,23.37,14.52,13.64,43.53,29.91
29.51,25.53,5.59,13.33,14.70,14.08,39.20,29.43
13.59,12.93,14.79,19.47,24.29,23.54,24.69,23.63
13.59,12.04,9.35,15.89,29.51,28.19,33.76,23.37
26.64,21.29,12.53,16.33,31.15,29.07,32.21,19.65
33.14,28.28,3.95,6.56,25.98,21.77,26.90,16.51
23.19,21.73,10.81,9.04,19.92,20.14,22.57,15.45
12.71,12.93,2.71,2.93,19.30,26.15,17.75,10.85
15.1,14.96,9.26,8.37,18.68,29.74,8.11,7.09
15.32,16.33,15.63,7.27,19.65,33.01,19.08,21.82
8.64,9.7,6.56,10.36,21.73,35.09,24.21,30.93
11.87,11.2,37.21,6.16,20.85,31.86,12.13,27.21
14.43,14.56,8.24,16.42,33.14,38.23,14.79,16.82
16.73,13.24,12.8,8.11,31.02,30.44,23.15,8.37
12.31,12.31,13.77,41.68,32.96,32.74,34.16,6.43
11.34,21.82,7.84,5.54,20.54,22.97,28.14,8.81
14.7,23.68,10.32,16.6,27.52,26.55,14.30,26.95
16.82,19.25,6.47,3.6,28.67,28.41,20.85,26.02
14.34,16.64,15.94,16.64,30.58,30.09,14.74,14.52
21.6,23.85,11.87,13.24,27.39,30.80,33.98,29.07
21.24,22.3,18.32,16.16,28.23,30.93,39.16,37.96
11.65,5.98,4.75,3.55,37.74,43.14,16.51,21.64
6.43,6.16,9.26,13.37,27.35,37.08,10.54,15.05
5.06,14.17,4.17,8.95,26.73,38.62,16.20,15.10
5.94,17.44,8.11,19.12,23.19,23.76,17.48,34.95
21.51,18.55,4.83,11.69,37.92,20.98,16.82,51.63
33.01,16.64,20.23,10.23,34.16,10.81,17.31,49.99
32.92,10.5,35.88,7.97,30.13,18.28,14.96,34.95
18.41,9.35,13.99,8.68,19.74,27.44,18.19,23.06
14.65,16.11,30.35,14.96,20.71,39.47,40.39,14.48
19.25,15.49,12.62,7.4,21.73,46.59,48.49,10.19
11.78,9.7,10.63,5.59,22.92,44.11,34.42,10.23
13.9,12.75,9.74,9.21,26.24,37.43,20.89,16.69
17.84,20.49,7.05,43.27,35.48,32.39,19.61,14.65
9.92,18.5,4.66,4.88,39.60,29.25,21.51,12.84
3.73,8.24,12.93,6.6,46.81,37.48,22.48,12.53
3.68,5.19,4.26,5.85,38.23,35.31,13.90,16.16
2.18,7.31,6.96,3.86,33.94,33.18,16.16,21.69
9.79,13.81,7.36,3.07,24.87,27.70,37.17,26.15
18.85,22.57,4.39,5.5,24.74,19.96,33.23,22.57
18.68,15.23,12.8,8.59,33.76,18.77,17.57,15.36
12.04,6.03,9.21,8.86,42.83,14.87,10.58,13.95
5.81,18.63,34.91,5.72,44.37,11.96,14.48,32.03
3.33,15.89,13.5,6.25,38.18,13.72,33.85,55.92
7.13,12.4,11.2,4.39,30.75,14.48,29.82,50.39
12.71,15.01,7.27,7.49,31.19,21.77,15.58,25.62
20.18,23.23,20.4,14.34,36.99,27.04,10.76,16.95
26.02,27.3,23.32,20.98,48.89,40.00,10.98,18.63
21.11,18.01,9.66,7.05,51.89,48.53,18.15,23.81
9.08,7.09,10.5,7.93,44.37,41.68,14.12,18.06
6.21,5.1,5.54,4.52,25.44,26.06,9.35,10.14
10.72,8.95,6.25,4.83,17.88,12.62,25.05,22.84
14.87,15.41,2.09,5.5,20.76,9.74,40.31,36.63
13.77,18.06,6.56,7.67,23.23,11.56,36.46,38.49
10.45,14.96,7.97,12.57,19.43,11.87,33.76,42.07
12.26,11.78,4.79,5.45,18.24,20.00,25.40,34.69
14.17,12.84,16.69,24.65,33.67,36.86,13.11,17.13
13.24,10.89,9.3,8.86,49.99,51.05,9.39,11.73
16.25,15.63,19.25,23.19,57.02,56.36,22.57,22.04
11.42,13.72,5.14,5.63,55.43,54.55,23.72,23.06
3.73,6.34,4.39,7.53,33.05,36.28,13.41,12.66
7.13,3.55,1.56,3.95,25.62,33.63,11.29,15.32
8.86,6.87,4.61,5.45,17.40,24.03,17.26,25.40
8.59,6.82,3.68,5.06,28.72,36.06,17.22,27.97
11.03,4.44,6.56,7.58,28.19,34.73,12.49,21.51
10.01,3.2,17.09,18.55,25.84,30.22,16.33,17.70
12.31,8.46,10.36,9.52,21.11,24.47,33.72,18.37
20.09,17.75,24.56,28.59,18.10,16.73,51.98,24.34
13.59,23.37,6.87,7.05,18.99,17.26,70.69,43.27
5.1,17.31,4.97,11.38,17.04,15.94,59.32,41.01
5.45,3.91,6.65,13.11,24.69,24.56,20.36,16.16
15.1,8.64,10.14,9.83,35.66,31.55,19.56,13.06
21.95,10.58,25.05,29.34,41.32,32.26,39.20,21.20
18.55,8.99,12.71,18.19,37.96,24.43,41.81,13.33
12.93,12.93,8.24,8.37,23.15,15.36,24.69,10.41
12.93,13.55,9.35,8.02,18.55,17.66,17.44,18.50
5.19,4.88,9.88,7.09,20.18,25.71,31.28,23.06
11.82,8.86,8.15,4.97,35.44,43.58,32.52,25.93
13.86,10.76,10.32,7.62,37.52,48.93,28.50,30.71
20.18,10.14,15.67,12.13,35.13,47.65,16.07,21.24
25.44,7.49,10.58,5.63,24.96,36.63,15.89,10.05
27.52,5.76,21.15,5.67,26.68,33.72,17.97,15.80
24.56,14.03,10.72,10.63,27.57,31.46,8.20,26.59
18.01,15.54,19.3,5.01,33.45,32.74,11.38,20.18
25.31,23.85,14.08,23.76,37.25,36.55,22.70,22.04
41.15,28.63,42.21,11.11,43.14,46.50,20.14,28.41
38.23,24.78,16.07,16.2,43.31,50.48,7.93,29.38
19.83,12.84,12.8,3.11,45.66,54.72,12.44,14.34
11.38,8.24,8.24,6.29,41.81,48.53,15.36,15.58
13.37,11.69,12.22,9.04,41.72,46.59,25.58,26.73
12.26,11.38,4.04,3.15,37.78,44.15,23.37,21.38
11.29,14.17,9.26,13.11,34.33,35.93,29.38,30.13
13.37,26.46,7.97,12.97,40.88,31.42,25.49,46.14
10.81,33.63,9.52,15.89,34.20,19.96,9.17,44.02
6.16,28.5,9.52,22.44,37.52,18.63,13.55,45.30
10.63,15.67,10.67,21.24,22.00,18.28,21.91,42.03
12.31,5.23,8.68,11.07,15.05,19.21,47.34,44.64
8.15,8.06,6.96,14.43,13.28,21.55,61.05,48.89
10.19,19.43,20.14,12.31,16.02,22.70,50.08,30.22
13.46,25.67,11.16,13.81,23.37,23.15,46.50,24.69
16.38,29.78,21.55,3.42,23.99,26.64,35.13,24.38
22.48,36.1,31.37,41.32,27.17,27.13,17.79,15.67
16.91,27.7,9.43,8.81,26.90,29.29,8.28,19.78
8.24,9.66,9.35,10.67,21.55,24.52,19.30,26.99
13.02,18.28,11.03,14.26,21.46,22.00,34.38,28.23
18.01,18.59,9.79,10.14,19.96,23.72,22.00,14.83
