"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
0.125,1.16,13.55,12.18,===,===,1.03,===,===
0.250,2.14,10.85,5.37,21.73,===,1.52,1.25,===
0.375,3.15,7.71,5.06,8.24,20.76,3.60,4.92,2.45
0.500,3.07,11.29,11.87,7.89,19.25,9.04,13.28,4.13
0.625,5.50,4.48,9.79,26.06,17.93,10.98,28.23,7.75
0.750,12.71,17.62,10.50,37.12,22.70,19.70,35.22,14.17
0.875,17.97,21.55,21.02,32.92,27.57,28.94,31.77,24.56
1.000,6.43,6.87,17.22,28.63,47.78,24.96,30.18,41.23
1.125,5.72,10.50,5.32,14.83,48.31,10.58,15.71,42.96
1.250,9.35,5.67,4.79,8.42,54.50,4.17,7.67,43.93
1.375,12.00,6.29,5.32,13.28,38.23,6.38,10.81,25.80
1.500,7.13,4.30,5.72,12.75,33.27,7.97,11.91,27.26
1.625,14.70,3.68,4.79,10.01,21.02,10.01,14.21,20.62
1.750,4.92,2.18,4.92,6.47,13.02,6.60,9.35,26.51
1.875,4.26,6.38,4.48,4.61,8.86,5.14,4.08,20.62
2.000,10.63,6.52,4.97,11.60,9.88,2.62,9.74,27.83
2.125,10.54,6.69,6.12,26.99,13.81,6.60,25.31,27.04
2.250,18.63,10.14,18.24,27.88,24.38,17.26,40.26,39.20
2.375,11.87,22.08,23.99,30.31,29.20,20.14,39.02,41.46
2.500,8.24,8.59,17.84,33.01,44.91,15.36,17.79,43.40
2.625,6.29,13.95,5.45,17.93,45.88,8.95,11.82,45.22
2.750,13.02,9.57,8.73,19.52,44.73,2.45,25.75,41.99
2.875,13.95,4.97,16.07,32.39,37.74,9.88,39.55,47.34
3.000,22.84,24.25,21.11,46.06,32.08,22.75,43.09,56.71
3.125,22.53,12.75,22.35,58.44,31.77,26.68,29.96,61.05
3.250,13.19,9.83,18.06,45.13,36.72,16.42,12.26,61.31
3.375,18.99,10.85,7.36,23.01,33.54,4.97,17.26,47.91
3.500,18.99,16.91,4.61,18.55,35.48,5.98,26.15,32.26
3.625,6.74,13.64,9.96,17.13,23.41,15.71,25.75,22.92
3.750,23.50,18.68,7.05,23.94,28.05,19.16,29.12,15.10
3.875,8.64,11.29,7.58,40.84,27.17,12.71,37.12,17.13
4.000,19.65,26.20,13.86,51.27,36.02,14.34,47.12,24.47
4.125,3.77,8.46,9.43,41.10,41.28,15.98,40.48,29.74
4.250,7.58,9.21,8.02,23.28,41.41,15.58,27.83,30.35
4.375,9.74,4.44,13.72,14.74,40.66,17.35,20.23,25.49
4.500,7.53,8.81,11.56,17.62,28.54,9.17,19.12,15.18
4.625,9.39,6.87,14.65,29.43,22.08,9.12,31.42,14.39
4.750,15.49,20.67,24.29,33.94,14.03,20.67,36.81,13.68
4.875,15.80,15.36,30.49,33.18,21.46,29.65,34.51,23.90
5.000,7.89,9.83,23.72,30.66,36.28,24.69,32.83,39.47
5.125,14.56,12.00,13.33,17.70,45.22,11.56,19.30,45.52
5.250,13.99,7.13,13.95,16.86,42.38,11.16,16.86,46.14
5.375,25.53,19.16,21.60,25.71,27.57,12.75,36.02,27.83
5.500,31.28,16.95,26.90,28.01,26.15,12.26,40.26,23.15
5.625,14.70,11.34,18.55,25.98,40.08,10.36,31.50,31.50
5.750,17.97,11.47,7.93,16.69,45.35,11.51,18.50,35.53
5.875,23.90,23.72,9.83,19.47,47.12,8.59,26.73,41.77
6.000,22.70,16.33,7.49,36.24,31.24,6.34,43.22,29.56
6.125,10.98,11.91,15.89,40.13,36.77,10.63,36.41,38.89
6.250,9.52,13.77,15.10,19.92,37.70,7.62,14.21,35.71
6.375,16.86,11.47,13.64,15.05,42.96,18.19,18.01,41.54
6.500,16.55,30.53,25.14,30.75,27.88,22.66,44.42,25.14
6.625,25.22,17.26,25.75,48.75,21.15,14.70,60.65,16.07
6.750,9.52,12.09,16.33,42.30,19.08,10.05,50.48,13.99
6.875,20.67,7.13,15.01,19.12,23.06,18.77,28.45,22.39
7.000,22.17,4.88,11.11,7.22,20.89,17.88,16.38,31.15
7.125,16.51,8.24,5.72,5.59,11.25,12.49,24.60,32.70
7.250,8.68,7.71,3.95,10.85,9.66,4.75,27.83,34.56
7.375,6.78,5.32,3.82,21.24,10.10,3.51,22.17,30.40
7.500,3.82,7.84,2.22,18.72,10.50,6.03,17.79,26.02
7.625,8.37,10.54,2.80,11.29,8.59,7.44,17.22,16.55
7.750,5.59,6.34,11.87,8.90,6.69,15.71,10.81,16.20
7.875,14.70,10.19,16.86,8.68,9.12,18.19,6.47,15.71
8.000,18.28,15.23,11.07,27.52,11.25,13.11,27.83,13.77
8.125,27.30,29.74,6.07,46.23,21.20,4.39,54.59,17.88
8.250,29.43,30.97,15.36,44.91,27.04,12.66,53.09,20.09
8.375,10.58,9.79,14.21,31.81,45.44,10.81,37.08,39.82
8.500,11.34,16.91,8.37,14.17,40.97,5.45,22.35,43.22
8.625,17.35,6.07,11.38,5.01,38.40,11.34,17.66,43.84
8.750,9.57,6.25,11.60,6.69,17.66,6.07,23.28,32.12
8.875,4.26,10.85,6.29,10.72,12.09,2.76,20.67,28.67
9.000,14.17,8.68,9.48,11.51,11.11,6.43,13.59,23.06
9.125,9.74,9.35,5.54,21.46,14.52,5.72,16.51,24.07
9.250,22.88,13.86,15.94,21.24,21.33,18.63,21.86,22.88
9.375,23.41,23.37,24.87,20.36,27.39,22.48,24.07,29.60
9.500,7.58,7.05,18.68,33.18,44.11,13.33,47.51,36.63
9.625,2.62,11.47,8.64,32.03,43.31,4.26,53.44,40.13
9.750,4.30,3.33,4.57,18.68,37.17,3.33,32.34,36.72
9.875,2.76,2.89,9.52,16.16,20.09,5.94,15.45,26.15
10.000,17.93,4.66,11.25,17.04,13.24,7.49,10.05,18.46
10.125,13.55,6.21,10.81,14.65,12.13,12.09,16.11,13.72
10.250,34.33,5.01,9.26,9.04,11.42,8.73,25.53,16.38
10.375,8.33,5.23,3.95,8.95,10.98,12.88,30.40,14.87
10.500,13.64,5.63,5.32,7.13,9.30,13.64,20.98,20.49
10.625,8.33,7.49,12.26,7.49,9.74,12.22,8.55,16.25
10.750,7.00,9.83,13.46,17.09,11.16,15.58,19.03,23.72
10.875,6.34,8.51,15.58,19.56,13.77,15.94,20.00,25.18
11.000,7.67,9.12,10.76,18.32,16.29,9.66,22.44,30.58
11.125,10.54,6.16,4.52,14.83,20.18,5.50,23.85,30.49
11.250,2.93,6.78,2.53,6.12,17.93,3.02,15.94,26.64
11.375,12.97,4.04,7.18,4.92,14.70,10.63,9.66,21.46
11.500,12.00,5.94,8.42,10.41,11.65,12.13,9.61,14.52
11.625,9.92,14.39,9.30,25.31,20.14,10.01,18.50,20.76
11.750,7.00,14.34,8.46,49.81,25.05,13.06,34.91,20.54
11.875,17.04,23.90,4.22,54.28,38.01,17.93,33.27,27.66
12.000,22.57,26.15,9.04,51.19,34.25,21.60,34.95,26.51
