"Time","PIP Beta R","PIP Alpha R","PIP Theta R","PIP Delta R","PIP Beta L","PIP Alpha L","PIP Theta L","PIP Delta L","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
3.750,===,===,===,===,===,===,===,===,7.09,8.86,23.90,13.33,12.49,24.07,9.74,14.26
3.875,===,===,===,===,===,===,===,===,16.60,10.98,23.23,22.53,11.38,22.92,18.06,11.65
4.000,===,===,===,===,===,===,===,===,6.78,3.91,20.05,22.13,12.35,17.09,21.69,10.05
4.125,35.61,51.14,60.39,69.80,46.90,46.90,56.47,75.69,4.30,7.53,20.18,14.39,13.55,16.82,18.06,12.18
4.250,35.08,51.37,59.29,69.80,46.51,46.51,55.76,75.88,7.09,7.18,11.42,13.90,15.89,9.66,17.48,15.45
4.375,34.72,51.76,58.35,69.41,46.59,46.59,54.98,76.18,8.95,8.77,7.67,13.28,18.46,7.18,15.18,24.16
4.500,34.26,52.16,57.10,69.71,46.12,46.12,53.96,75.88,7.09,7.80,13.19,17.57,17.53,8.37,18.15,25.49
4.625,33.87,52.39,55.92,70.59,46.20,46.20,53.49,75.69,12.66,15.85,9.48,13.59,23.45,5.94,14.12,31.86
4.750,33.80,52.31,55.22,72.25,46.12,46.12,53.57,76.27,9.39,12.53,11.11,4.92,25.00,9.66,4.97,33.98
4.875,33.44,52.08,54.35,73.63,45.88,45.88,52.71,76.67,8.95,9.08,7.18,6.52,25.98,6.96,6.87,31.24
5.000,33.23,51.53,53.18,74.31,45.25,45.25,51.22,76.86,19.92,19.87,5.28,5.37,24.07,8.77,7.71,30.49
5.125,32.98,50.59,52.08,73.92,44.78,44.78,50.27,76.27,8.99,8.64,7.36,8.11,18.72,7.58,10.10,21.69
5.250,32.73,49.18,51.84,73.24,44.24,44.24,50.59,75.59,17.22,15.10,8.42,13.50,17.75,2.98,16.16,20.31
5.375,32.58,47.69,51.61,73.04,43.37,43.37,51.06,75.29,9.70,9.43,9.83,9.21,9.79,3.55,11.16,12.97
5.500,32.73,46.20,51.45,74.02,42.43,42.43,51.37,75.69,19.12,13.28,9.12,6.29,9.30,4.13,5.28,10.81
5.625,33.01,44.86,51.53,75.69,41.25,41.25,51.61,76.76,19.47,15.80,8.51,10.10,14.30,4.97,12.18,15.23
5.750,32.76,44.47,51.61,77.35,40.24,40.24,51.45,78.14,7.36,7.67,8.95,8.06,29.38,7.67,12.53,31.33
5.875,32.12,44.86,51.61,77.55,39.92,39.92,51.84,79.22,14.79,22.70,21.77,7.80,36.24,10.58,15.63,36.68
6.000,32.09,45.49,52.55,77.84,39.45,39.45,52.31,79.80,13.24,12.49,34.95,30.80,41.06,7.49,13.95,36.28
6.125,32.69,46.51,53.65,77.94,38.75,38.75,52.08,79.61,6.87,30.18,31.33,45.44,31.46,5.76,8.37,20.14
6.250,33.51,48.31,54.90,77.94,38.35,38.35,51.61,79.41,20.00,18.94,18.06,37.61,28.94,10.98,9.30,16.64
6.375,34.05,49.65,56.24,78.04,38.67,38.67,51.29,79.51,10.76,9.39,15.32,21.38,23.41,11.51,12.09,19.78
6.500,34.01,50.43,57.96,78.82,39.22,39.22,52.08,80.20,27.57,30.35,11.29,19.92,22.08,9.57,15.98,20.45
6.625,33.98,50.04,59.22,80.10,39.69,39.69,53.02,81.27,11.91,10.32,4.13,18.81,22.53,11.47,14.56,22.53
6.750,33.98,49.41,59.69,82.35,40.00,40.00,54.04,82.35,19.21,22.39,10.81,18.55,23.94,11.96,14.52,16.51
6.875,34.47,48.39,59.61,83.63,39.29,39.29,54.90,83.33,10.10,10.45,14.21,22.75,25.05,6.47,21.15,16.55
7.000,35.33,47.14,59.06,85.00,37.33,37.33,54.67,84.31,18.85,34.42,12.53,15.67,27.26,4.79,17.09,17.04
7.125,36.29,45.96,57.88,85.78,35.22,35.22,53.57,85.00,16.55,19.21,4.70,6.52,24.43,5.28,7.09,15.58
7.250,37.15,44.55,56.47,85.49,33.49,33.49,52.08,84.51,11.20,12.44,4.83,3.46,20.40,7.31,2.98,13.41
7.375,37.61,42.75,55.61,85.29,32.31,32.31,50.75,83.43,21.15,19.65,5.37,7.62,12.88,7.80,6.96,7.80
7.500,37.58,41.49,55.06,85.10,31.37,31.37,49.73,82.06,5.54,6.47,8.33,11.96,8.77,4.44,11.07,5.98
7.625,37.50,41.10,54.20,84.51,30.98,30.98,49.02,80.39,14.48,9.35,16.38,10.01,8.77,10.58,8.68,6.03
7.750,37.33,41.25,53.02,83.53,31.29,31.29,48.08,78.33,5.54,7.53,17.62,7.97,11.73,12.40,8.73,9.26
7.875,37.29,41.73,52.24,82.16,31.61,31.61,47.29,76.37,16.29,13.50,8.33,7.89,10.89,3.20,9.74,9.74
8.000,37.25,42.75,52.31,80.10,32.24,32.24,46.98,74.31,7.31,6.21,13.64,5.72,10.10,12.00,8.55,10.50
8.125,36.86,44.31,52.63,77.65,33.65,33.65,47.14,71.86,10.89,9.30,18.72,3.02,5.63,15.32,5.98,8.55
8.250,36.43,45.88,52.86,75.59,34.67,34.67,46.98,69.71,10.72,9.08,13.37,4.30,4.52,8.46,2.89,7.62
8.375,36.26,46.67,52.71,74.31,34.98,34.98,46.20,68.04,12.49,13.46,9.96,8.59,3.51,3.37,7.05,6.65
8.500,36.33,47.14,52.16,73.24,35.14,35.14,45.18,66.08,18.59,18.50,13.11,10.01,4.61,9.70,10.72,7.00
8.625,36.36,47.84,51.45,71.18,35.37,35.37,43.92,63.82,11.03,7.00,16.86,6.43,7.36,11.91,9.61,8.59
8.750,36.01,48.47,50.51,69.51,35.69,35.69,42.59,61.57,6.87,8.64,13.99,5.63,10.27,8.33,5.98,9.88
8.875,35.79,48.31,49.88,68.73,35.45,35.45,41.18,59.90,9.66,9.08,3.55,9.21,14.87,1.96,4.48,12.66
9.000,35.83,47.53,49.18,69.02,34.27,34.27,39.22,58.53,4.61,4.57,14.70,8.68,16.16,7.44,6.96,10.50
9.125,35.76,47.37,48.00,68.43,33.41,33.41,37.49,56.86,22.84,21.77,16.33,8.24,14.96,7.40,8.59,9.88
9.250,35.54,46.75,46.20,67.25,33.02,33.02,36.08,55.10,22.13,25.89,8.37,8.68,11.11,7.62,6.91,5.23
9.375,35.37,45.65,44.31,65.69,33.18,33.18,35.84,53.53,10.85,9.83,10.23,12.71,7.84,5.72,9.04,4.08
9.500,35.44,44.86,42.82,64.22,33.65,33.65,35.61,51.96,12.35,14.48,5.10,15.67,8.59,5.81,12.09,4.17
9.625,35.54,44.78,41.65,62.55,34.43,34.43,35.06,50.39,25.93,26.20,8.28,10.14,8.64,14.48,6.60,4.57
9.750,35.61,45.18,40.71,60.78,34.90,34.90,34.51,48.92,11.16,8.37,6.07,6.52,6.78,11.69,8.33,4.48
9.875,35.94,45.33,40.31,57.45,34.98,34.98,34.12,46.76,34.87,33.05,3.86,14.65,4.08,5.37,18.24,3.20
10.000,36.22,45.73,39.69,53.53,34.82,34.82,33.80,44.02,8.33,10.32,5.23,13.81,2.45,5.63,19.34,2.84
10.125,36.33,45.73,38.67,49.80,35.37,35.37,33.49,41.37,26.99,30.84,9.30,12.18,2.22,10.19,17.17,2.80
10.250,36.40,45.73,38.51,46.37,36.16,36.16,34.04,39.41,5.41,6.21,10.50,15.76,2.49,11.96,19.03,3.51
10.375,36.43,45.73,39.29,44.90,37.02,37.02,34.90,38.43,10.14,8.02,8.59,17.40,4.26,9.21,18.59,5.94
10.500,36.90,46.04,39.69,43.53,37.49,37.49,35.37,38.24,23.23,18.94,2.40,14.61,6.07,3.20,14.56,10.19
10.625,37.86,46.04,39.61,42.45,37.88,37.88,35.22,38.43,10.67,14.65,6.12,7.67,7.67,7.18,7.97,12.31
10.750,39.07,45.88,38.98,41.37,38.12,38.12,34.75,39.41,21.24,18.81,4.70,6.74,9.92,5.54,6.34,16.95
10.875,40.00,45.57,38.75,40.29,38.43,38.43,34.35,40.29,21.86,17.62,11.60,5.72,10.14,10.89,4.97,15.63
11.000,40.86,45.73,38.59,39.61,39.22,39.22,34.04,40.59,17.26,11.38,15.89,4.30,10.76,16.29,2.93,16.95
11.125,41.68,45.49,38.59,40.10,39.53,39.53,34.43,41.67,23.10,24.34,9.30,9.88,8.86,9.83,9.96,13.46
11.250,42.60,44.39,39.06,42.35,38.98,38.98,35.53,44.02,18.63,13.55,7.49,12.09,12.31,7.53,10.05,15.85
11.375,43.53,43.69,40.16,45.20,38.82,38.82,36.86,46.96,10.41,6.60,10.72,16.86,17.53,11.65,14.48,19.16
11.500,44.21,43.84,41.18,47.75,39.53,39.53,38.27,50.00,26.15,29.25,16.91,18.81,21.29,19.74,20.45,24.21
11.625,44.88,44.31,42.12,50.00,40.78,40.78,39.37,52.45,9.74,8.68,16.69,16.38,26.82,21.69,17.35,31.55
11.750,45.28,44.71,43.14,52.25,42.27,42.27,40.63,54.90,10.14,16.47,15.10,13.50,24.25,19.39,12.93,30.27
11.875,45.67,44.63,44.08,53.92,43.29,43.29,42.12,56.86,17.97,18.01,12.18,14.61,29.38,12.35,15.89,34.69
12.000,46.10,44.16,45.02,54.41,43.76,43.76,44.08,58.53,7.22,6.21,11.78,18.06,21.24,8.95,19.96,24.12
12.125,46.27,43.84,45.73,53.63,44.47,44.47,45.73,58.53,14.70,11.60,11.65,17.04,17.75,11.96,17.48,18.85
12.250,45.63,42.90,46.04,52.25,45.18,45.18,46.90,57.55,6.82,6.38,10.32,15.58,7.67,16.95,15.98,7.75
12.375,44.74,42.35,45.88,51.67,46.12,46.12,47.69,56.86,17.70,13.68,19.43,7.36,6.21,25.31,8.77,5.06
12.500,44.03,42.51,44.94,51.27,47.45,47.45,47.45,56.27,8.02,11.91,20.31,2.40,5.32,23.72,3.51,4.04
12.625,43.74,42.67,43.37,50.39,48.08,48.08,46.67,54.90,28.67,27.13,10.72,1.74,9.30,12.93,3.77,4.08
12.750,43.85,42.27,41.80,50.00,47.53,47.53,45.88,53.73,9.21,13.95,5.63,5.32,10.27,6.91,8.15,2.89
12.875,43.74,41.88,40.63,50.59,46.51,46.51,45.18,53.33,9.74,8.06,14.12,8.81,12.66,13.15,8.73,3.11
13.000,43.32,42.04,40.16,52.25,46.35,46.35,44.24,53.14,13.46,17.79,18.77,11.03,14.21,17.62,9.12,3.42
13.125,42.57,42.43,40.00,54.02,46.75,46.75,43.29,53.14,13.99,12.75,15.85,13.11,13.55,15.32,12.35,3.86
13.250,41.75,42.75,39.84,54.90,46.98,46.98,42.51,53.24,7.71,8.28,11.51,10.76,12.13,10.67,10.23,4.04
13.375,41.00,43.06,39.45,55.39,47.14,47.14,41.57,53.33,9.26,10.23,10.05,8.06,10.23,7.05,6.87,5.19
13.500,40.53,43.92,39.61,56.37,47.45,47.45,41.18,53.73,8.86,13.15,16.33,16.29,11.51,13.41,12.71,9.66
13.625,40.39,44.94,40.39,58.73,48.08,48.08,42.12,55.20,20.05,20.31,18.90,22.00,15.67,15.76,22.75,14.03
13.750,40.00,45.33,41.49,61.37,48.31,48.31,43.84,57.06,6.29,8.46,14.34,20.67,27.08,10.50,27.79,25.53
13.875,39.07,45.10,42.75,63.73,47.84,47.84,45.96,58.43,19.65,17.62,11.87,16.95,31.50,8.15,27.21,28.59
14.000,37.86,44.31,43.84,65.88,46.59,46.59,48.08,60.29,10.23,13.37,8.42,11.11,46.45,5.19,11.96,40.35
14.125,36.68,43.06,45.73,68.33,45.18,45.18,50.20,62.25,14.17,11.73,7.31,21.91,48.58,6.25,22.61,46.10
14.250,35.72,42.27,47.76,70.10,44.47,44.47,52.16,62.94,23.81,20.18,8.55,23.54,52.47,6.87,29.60,48.75
14.375,34.87,42.27,49.18,71.08,44.39,44.39,53.49,63.43,7.44,6.12,11.82,8.77,46.06,8.11,12.22,44.95
14.500,34.37,42.43,49.41,71.08,44.16,44.16,53.73,63.43,16.82,14.87,11.03,8.33,29.07,6.74,8.77,27.30
14.625,33.58,41.96,49.73,71.37,43.45,43.45,53.96,63.53,8.11,11.25,6.38,17.57,22.17,5.37,19.21,22.84
14.750,32.51,40.78,50.20,71.76,41.73,41.73,54.27,63.92,5.41,6.78,2.76,22.00,27.57,4.75,23.94,31.42
14.875,31.55,39.53,50.90,72.06,40.08,40.08,54.75,64.22,7.80,12.04,3.33,16.20,35.35,5.10,20.89,39.38
15.000,30.48,38.82,51.37,72.16,38.82,38.82,54.90,64.31,9.48,9.96,6.47,7.67,39.29,8.73,17.04,43.14
15.125,29.45,38.59,50.43,72.06,38.35,38.35,54.20,64.02,5.41,8.59,8.86,4.17,24.29,7.89,12.62,27.83
15.250,28.52,38.35,49.33,72.16,38.12,38.12,53.49,64.12,5.23,5.28,10.63,6.74,17.88,5.85,9.43,20.71
15.375,28.02,38.12,48.31,72.65,37.49,37.49,52.78,65.78,4.75,7.89,11.73,4.13,10.41,6.25,5.23,12.40
15.500,27.45,37.41,47.45,72.06,35.92,35.92,52.39,66.76,3.73,4.30,9.04,2.09,7.93,5.37,2.89,9.04
15.625,26.45,35.76,47.29,71.18,33.73,33.73,52.71,67.25,3.37,2.76,6.43,3.82,4.88,5.59,7.97,5.90
15.750,24.88,34.04,47.45,71.18,31.84,31.84,53.57,68.33,3.42,5.41,5.01,7.71,5.63,4.75,13.28,8.11
15.875,23.17,33.18,47.76,71.47,30.98,30.98,54.27,69.90,3.91,4.39,3.99,10.85,7.05,3.20,12.66,9.66
16.000,21.78,32.71,48.08,71.67,30.51,30.51,54.75,71.37,5.19,7.80,4.22,11.51,8.77,4.75,10.41,12.26
16.125,20.61,31.84,47.69,71.86,29.65,29.65,54.67,73.04,6.29,6.12,1.92,8.99,9.88,2.14,10.14,11.87
16.250,19.75,30.75,46.90,72.45,28.55,28.55,54.67,74.80,7.53,7.67,4.97,5.41,9.61,3.68,10.67,11.47
16.375,18.89,29.57,46.20,73.33,27.37,27.37,54.59,75.88,5.06,5.81,4.97,5.28,11.73,4.92,10.54,11.03
16.500,18.11,28.31,45.18,74.51,26.27,26.27,54.43,76.96,2.84,5.94,3.68,4.83,11.96,5.19,8.11,10.36
16.625,17.08,26.90,43.76,75.49,25.02,25.02,53.65,77.75,7.18,4.26,6.38,3.77,13.28,3.15,3.64,10.98
16.750,15.83,25.80,42.20,75.10,23.45,23.45,51.76,77.35,7.84,6.34,8.86,4.75,16.07,3.55,2.93,15.18
16.875,14.65,24.78,40.31,73.63,22.27,22.27,49.41,76.47,5.41,3.82,6.82,5.37,16.07,6.34,4.70,16.16
17.000,13.76,24.08,38.75,71.76,21.73,21.73,47.37,75.49,5.37,3.64,2.67,5.98,14.87,6.47,9.08,16.60
17.125,13.19,23.29,37.25,69.61,21.10,21.10,45.25,73.82,2.67,4.57,3.55,5.59,9.12,4.26,11.87,11.91
17.250,12.80,22.59,34.82,67.06,20.16,20.16,43.06,71.67,5.41,6.91,3.07,4.66,5.67,3.20,11.73,8.20
17.375,12.37,21.73,32.00,65.00,19.22,19.22,40.39,70.00,2.93,2.62,2.89,5.10,4.57,5.19,10.41,5.94
17.500,11.62,20.63,29.73,62.45,18.12,18.12,37.80,68.04,3.77,3.82,3.64,6.34,4.44,4.66,7.49,6.38
17.625,10.94,19.76,28.86,60.39,17.18,17.18,36.47,66.47,6.21,6.69,5.90,11.07,5.50,2.31,9.74,7.67
17.750,10.37,19.37,28.39,58.33,16.86,16.86,35.53,64.71,6.16,4.88,7.71,16.29,5.85,4.57,14.08,8.28
17.875,9.95,19.45,27.84,55.88,16.63,16.63,34.59,62.35,4.57,6.25,5.98,12.84,6.91,6.03,10.32,6.21
18.000,9.48,19.37,26.51,52.65,16.39,16.39,33.49,59.31,6.29,5.23,2.45,4.83,5.63,5.23,3.64,3.86
18.125,9.16,19.14,25.33,49.22,16.08,16.08,32.16,56.57,4.22,6.34,5.14,8.90,5.14,4.66,6.91,3.07
18.250,8.81,18.82,25.02,46.86,15.45,15.45,30.90,54.12,4.13,5.50,8.59,7.53,4.17,4.75,4.92,2.98
18.375,8.56,18.67,25.02,45.88,14.90,14.90,29.73,52.25,5.23,5.37,8.24,4.75,5.14,5.41,1.74,4.44
18.500,8.45,18.04,25.10,45.39,14.51,14.51,28.47,49.80,3.37,3.82,5.81,3.29,4.70,5.90,1.78,5.23
18.625,8.27,17.41,25.65,45.20,14.12,14.12,28.00,48.04,9.48,6.82,2.67,7.13,4.52,4.70,5.01,5.37
18.750,8.20,17.18,26.67,45.59,14.20,14.20,28.31,47.65,1.47,3.42,3.15,18.77,7.00,3.33,13.95,8.68
18.875,8.27,17.80,28.31,46.18,14.51,14.51,29.10,48.04,7.44,7.53,9.79,21.07,10.27,8.24,19.78,12.18
19.000,8.27,18.75,29.88,46.57,15.06,15.06,30.20,48.82,5.85,4.26,12.49,14.48,13.90,8.51,17.48,16.25
19.125,8.20,19.45,30.98,46.47,15.14,15.14,31.06,49.61,2.71,1.65,8.42,11.91,15.10,5.85,14.48,21.02
19.250,8.06,19.69,31.45,45.88,15.06,15.06,31.84,50.00,3.02,2.98,2.40,11.34,12.57,4.66,14.48,19.65
19.375,7.95,19.53,31.53,44.71,14.98,14.98,32.39,50.29,3.91,3.20,6.91,7.58,9.96,5.10,14.34,17.17
19.500,7.91,19.84,31.84,43.73,15.22,15.22,33.25,50.20,3.02,2.89,9.66,4.08,5.01,7.84,8.81,9.48
19.625,7.84,20.63,32.78,42.25,15.84,15.84,34.27,49.71,6.74,6.87,6.78,7.22,4.57,6.34,8.06,5.72
19.750,7.84,21.25,33.73,40.20,16.78,16.78,35.53,48.33,7.00,6.38,4.13,11.65,4.26,2.98,14.79,4.92
19.875,7.88,21.73,34.98,38.14,17.33,17.33,37.25,46.96,4.97,4.17,8.51,14.03,3.60,1.83,18.28,4.66
20.000,7.95,22.12,36.31,36.67,17.49,17.49,38.82,45.49,7.36,10.27,7.13,14.12,2.93,1.25,17.48,5.23
20.125,8.24,22.20,37.33,36.27,17.65,17.65,39.76,43.92,2.67,2.67,3.33,9.17,3.77,3.64,11.16,3.73
20.250,8.73,22.51,37.65,36.27,18.35,18.35,40.00,43.04,9.48,13.68,6.34,4.44,6.65,9.30,5.23,4.79
20.375,9.30,23.06,37.88,36.47,19.45,19.45,39.84,42.84,11.29,11.25,10.19,6.52,7.62,12.93,6.16,5.28
20.500,9.80,23.84,38.12,36.18,20.78,20.78,40.00,42.35,4.79,6.65,10.58,6.82,7.13,12.13,7.80,7.00
20.625,10.16,24.47,38.43,35.49,21.65,21.65,40.31,42.25,5.72,6.52,7.62,7.13,5.14,8.95,11.51,9.66
20.750,10.41,24.71,38.67,35.00,21.96,21.96,41.10,43.33,7.31,9.04,6.29,15.63,5.90,5.94,20.80,14.08
20.875,10.59,24.39,38.67,35.39,22.04,22.04,41.88,45.00,7.36,3.24,3.99,19.87,6.91,4.44,24.87,20.18
21.000,10.94,24.16,39.06,36.76,21.88,21.88,42.75,47.06,12.35,13.19,5.01,22.97,10.85,5.01,27.13,27.44
21.125,11.59,24.16,40.00,38.53,21.96,21.96,43.69,49.51,9.52,8.86,7.22,21.33,9.92,5.45,26.73,25.93
21.250,12.51,24.71,41.10,39.80,22.20,22.20,44.86,51.27,12.88,15.71,5.85,10.36,10.76,7.09,18.06,26.02
21.375,13.55,25.33,42.43,41.08,22.59,22.59,46.51,52.65,7.53,10.67,8.42,9.17,9.79,4.17,16.33,16.82
21.500,14.37,25.73,44.08,42.45,23.14,23.14,49.10,54.41,2.62,2.98,8.99,20.14,14.12,5.06,23.81,18.06
21.625,14.76,26.20,45.65,44.02,23.84,23.84,51.69,56.96,6.29,4.70,7.22,17.26,14.56,7.58,16.07,14.48
21.750,14.87,26.59,46.27,45.10,24.24,24.24,52.78,59.31,4.04,4.79,6.29,10.63,16.07,6.03,8.59,16.20
21.875,15.37,26.98,46.04,46.18,24.24,24.24,52.78,61.47,8.06,16.91,5.14,11.78,16.51,3.95,12.49,17.97
22.000,16.79,27.84,45.73,47.65,24.00,24.00,52.39,62.94,10.05,5.67,17.04,6.69,22.75,6.12,15.01,28.89
22.125,18.82,28.86,45.65,48.43,24.78,24.78,52.16,63.92,30.53,33.27,23.90,12.49,30.22,14.65,18.37,35.79
22.250,20.86,30.12,46.35,50.00,26.27,26.27,52.71,64.61,15.01,8.73,14.87,21.86,47.96,20.05,16.07,41.72
22.375,22.39,31.37,47.84,52.25,28.00,28.00,53.10,65.49,14.52,4.88,4.61,31.02,58.44,14.17,10.81,43.62
22.500,23.28,32.31,50.43,54.90,29.65,29.65,53.73,66.37,7.84,8.95,5.01,32.79,57.78,9.17,13.02,41.50
22.625,23.78,33.41,52.86,57.75,31.14,31.14,54.98,68.43,23.72,10.76,12.49,27.66,50.17,14.39,25.36,43.76
22.750,24.24,34.35,54.35,60.69,32.55,32.55,56.31,70.98,20.14,9.79,17.97,28.50,33.23,18.81,29.34,47.51
22.875,24.39,35.29,55.45,63.33,33.96,33.96,57.33,73.73,11.78,7.93,14.12,26.02,33.76,18.01,13.86,49.24
23.000,24.67,35.76,56.24,65.88,35.45,35.45,57.96,75.78,9.74,3.07,4.83,25.44,25.44,8.20,4.35,45.83
23.125,25.42,36.16,56.55,68.33,36.63,36.63,58.51,78.24,15.05,13.15,8.24,26.95,28.54,4.39,12.62,33.14
23.250,26.52,37.25,57.88,70.59,37.10,37.10,60.00,80.29,10.67,13.33,15.58,28.32,25.27,7.13,25.00,24.47
23.375,27.56,38.90,59.92,72.65,37.57,37.57,62.51,82.35,16.73,9.92,17.13,26.15,20.45,8.46,25.14,19.43
23.500,28.16,40.00,62.20,74.02,37.96,37.96,64.94,84.80,7.80,3.73,8.99,17.48,14.21,8.77,14.21,20.62
23.625,28.13,40.39,63.14,75.39,38.27,38.27,66.43,87.25,9.83,4.44,3.29,3.99,8.73,11.07,9.88,21.91
23.750,27.63,39.53,62.51,76.47,38.59,38.59,67.06,88.82,6.16,2.22,2.18,1.92,6.96,14.74,12.62,20.67
23.875,26.95,38.75,60.86,76.67,39.37,39.37,66.98,88.53,8.11,0.94,0.77,0.99,5.81,22.22,12.80,13.50
24.000,26.31,38.04,58.67,75.49,40.71,40.71,66.43,87.94,4.57,0.85,1.21,1.25,3.24,22.39,7.31,14.87
24.125,25.63,37.49,56.24,73.63,42.43,42.43,66.67,88.14,10.41,1.12,1.34,1.43,2.62,16.91,14.61,25.62
24.250,24.81,36.78,53.88,71.96,43.92,43.92,67.29,88.53,3.95,2.09,1.96,1.61,2.00,12.13,21.46,32.96
24.375,23.64,35.92,51.84,70.69,44.47,44.47,68.24,89.80,5.37,3.20,2.93,2.53,1.87,9.92,16.55,38.71
24.500,22.89,35.37,50.12,69.22,44.63,44.63,67.53,90.88,11.82,10.67,8.77,6.82,2.09,6.74,12.93,33.18
24.625,22.92,35.61,48.47,68.82,44.55,44.55,66.35,91.57,10.05,2.62,17.04,7.62,6.52,4.04,11.51,25.84
24.750,23.96,36.71,47.69,69.31,44.24,44.24,64.47,90.49,7.36,22.84,16.82,10.63,11.25,4.48,5.06,15.14
24.875,25.24,38.27,48.47,70.39,43.76,43.76,62.98,88.73,4.75,6.34,15.32,16.42,20.62,3.73,2.89,7.44
25.000,25.63,39.84,50.12,71.67,44.00,44.00,63.61,88.14,8.02,6.96,18.68,25.05,24.60,5.90,5.98,7.97
25.125,24.63,40.24,51.45,71.67,44.71,44.71,65.18,87.84,10.58,2.93,14.03,23.76,24.12,12.13,24.12,14.92
25.250,22.64,39.45,51.69,71.18,44.63,44.63,66.51,87.16,31.24,3.86,5.01,11.87,18.55,14.08,48.09,30.09
25.375,20.43,37.57,50.35,69.90,43.92,43.92,67.69,87.25,3.91,2.22,2.18,3.24,11.07,11.73,46.32,37.12
25.500,18.65,35.29,47.69,67.65,42.98,42.98,69.18,87.35,9.30,1.78,1.96,2.71,8.64,7.00,22.48,40.44
25.625,17.68,33.88,44.78,65.69,41.65,41.65,69.57,87.55,3.60,5.72,2.49,4.70,7.40,4.08,6.52,29.43
25.750,17.15,32.63,42.59,64.51,39.53,39.53,67.29,86.37,1.96,3.55,5.14,3.60,9.21,1.83,2.45,19.70
25.875,17.15,31.92,41.80,63.82,37.10,37.10,64.16,84.12,3.73,15.05,11.51,10.27,12.44,1.47,1.74,9.43
26.000,17.61,31.69,41.57,63.63,35.22,35.22,61.73,81.57,6.12,8.42,14.52,12.53,18.01,2.22,4.04,2.93
26.125,18.29,31.92,41.57,64.31,35.61,35.61,60.94,79.71,11.07,12.35,13.41,6.96,28.14,17.57,11.56,2.98
