"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
8.125,25.84,24.83,7.22,48.75,20.45,18.81,48.66,21.38
8.250,7.49,16.07,10.23,41.94,20.85,11.47,41.06,29.78
8.375,9.83,9.92,8.42,19.61,25.00,4.17,19.61,27.57
8.500,22.26,16.29,7.22,6.16,20.89,10.19,7.84,25.49
8.625,10.81,7.75,6.74,6.12,12.75,6.87,8.28,21.24
8.750,33.63,19.83,7.49,11.03,12.66,6.56,11.51,23.23
8.875,8.59,7.67,9.17,16.60,16.69,8.73,8.11,27.35
9.000,14.92,16.20,8.90,18.01,28.72,13.68,10.72,19.61
9.125,13.81,11.42,4.83,14.92,35.97,15.54,7.49,17.93
9.250,9.21,11.69,2.45,9.96,35.62,13.24,3.46,14.79
9.375,6.87,5.19,3.91,4.79,29.12,8.59,4.26,14.87
9.500,6.07,2.71,2.71,3.24,16.91,2.80,3.15,12.35
9.625,3.99,5.10,3.64,4.39,13.15,3.37,3.20,8.64
9.750,10.89,12.35,9.08,12.49,8.28,5.19,7.31,5.72
9.875,4.79,20.58,10.19,14.34,11.73,7.36,10.41,7.53
10.000,5.23,8.55,7.09,6.52,13.02,8.02,8.15,7.97
10.125,5.90,3.33,4.61,7.36,14.61,8.99,7.84,9.39
10.250,14.26,17.17,5.45,10.23,14.56,11.03,8.15,10.50
10.375,6.56,3.86,4.88,12.40,14.21,10.19,7.75,12.09
10.500,11.34,14.03,4.57,14.03,16.38,5.72,8.86,14.87
10.625,6.16,4.97,8.33,10.94,19.83,4.83,9.61,19.03
10.750,4.57,7.00,17.00,5.90,21.86,9.96,10.45,19.83
10.875,12.22,4.35,21.15,5.37,28.50,14.21,14.61,26.82
11.000,6.91,4.83,16.11,7.89,25.71,12.49,18.10,23.23
11.125,3.91,13.02,5.37,3.55,26.11,5.98,16.55,26.64
11.250,5.94,7.67,9.21,5.19,21.95,6.78,13.95,17.00
11.375,2.36,9.88,12.80,9.83,18.41,8.42,13.72,18.90
11.500,5.85,14.56,12.00,7.05,23.15,4.97,10.27,18.55
11.625,5.23,19.47,9.12,8.73,27.57,4.61,7.80,26.73
11.750,2.98,10.72,7.13,15.89,35.22,2.84,3.95,23.59
11.875,7.36,7.97,5.85,14.83,46.41,3.82,7.62,18.50
12.000,8.33,4.44,7.80,6.96,44.95,7.40,9.96,24.38
12.125,13.28,12.84,11.20,11.73,56.94,14.92,13.37,32.21
12.250,23.28,9.57,14.96,9.35,57.95,23.85,18.41,54.46
12.375,3.60,18.72,17.62,22.04,60.21,20.09,12.80,48.93
12.500,8.51,5.98,13.15,24.38,57.86,10.67,7.93,45.97
12.625,17.79,6.78,3.64,11.11,41.90,3.20,12.35,28.01
12.750,18.99,2.58,2.49,2.58,29.96,16.11,12.71,20.27
12.875,29.91,1.43,1.74,1.30,12.71,19.03,10.94,14.96
13.000,8.55,2.36,2.76,3.55,5.06,17.97,15.80,12.49
13.125,11.29,3.68,8.37,9.66,7.84,23.76,14.61,11.87
13.250,9.35,4.70,14.87,13.72,9.43,16.95,12.66,15.01
13.375,4.92,6.12,26.29,16.82,11.73,11.73,24.78,18.01
13.500,8.51,17.22,43.40,23.72,8.15,24.96,22.08,20.05
13.625,25.75,7.75,44.42,26.46,11.29,23.72,21.20,22.35
13.750,3.11,2.98,26.02,23.81,12.44,14.39,27.92,21.60
13.875,17.75,5.90,10.72,12.31,19.78,3.82,26.68,21.60
14.000,3.37,3.29,4.88,2.89,21.33,6.16,20.71,27.79
14.125,19.96,10.05,11.96,4.57,25.67,13.64,16.82,27.70
14.250,12.13,13.24,23.32,12.00,28.63,22.61,7.27,34.95
14.375,44.37,14.52,34.29,21.82,33.23,24.96,6.21,26.46
14.500,17.62,10.85,27.44,20.18,43.45,17.04,14.08,37.34
14.625,17.84,7.58,8.59,7.31,38.89,20.85,22.57,32.17
14.750,12.40,6.12,15.23,8.28,32.43,25.58,19.96,34.51
14.875,15.98,11.91,20.36,10.72,16.51,25.80,12.13,24.21
15.000,5.98,7.80,15.32,10.01,15.63,18.68,8.11,20.49
15.125,7.80,8.95,4.17,14.92,11.56,8.28,5.10,19.61
15.250,6.34,15.14,9.35,19.56,11.38,1.96,13.28,17.97
15.375,11.60,5.14,10.23,21.73,16.55,4.13,25.00,21.02
15.500,4.22,6.78,8.55,26.33,30.88,10.67,33.89,23.90
15.625,5.54,11.96,9.57,16.86,38.18,16.69,26.06,22.35
15.750,7.71,7.05,12.71,8.37,44.82,17.79,15.76,18.99
15.875,16.82,12.31,10.01,12.88,39.77,14.08,11.73,15.23
16.000,9.48,8.46,3.60,10.85,35.62,8.86,14.87,11.51
16.125,22.35,12.13,3.15,8.02,26.68,2.45,14.70,9.66
16.250,3.15,10.36,2.71,8.20,15.85,4.48,12.53,6.69
16.375,12.84,7.05,5.01,3.42,10.27,2.76,17.22,7.80
16.500,10.94,5.28,3.73,3.68,6.60,2.31,20.05,14.17
16.625,8.55,8.02,3.55,5.32,9.39,6.38,10.01,17.00
16.750,16.16,7.09,7.44,7.75,14.39,9.83,5.14,23.68
16.875,8.64,5.45,11.38,9.74,19.34,10.10,7.84,21.38
17.000,18.50,15.01,17.62,7.36,20.36,10.63,4.26,20.85
17.125,31.73,23.15,24.25,3.68,25.36,17.35,9.74,17.40
17.250,12.00,21.24,22.57,10.72,19.87,18.68,13.50,18.59
17.375,19.61,12.49,14.52,9.79,27.48,16.51,14.70,25.40
17.500,13.33,13.28,6.34,6.29,24.07,13.19,15.67,25.93
17.625,4.30,3.99,6.29,12.04,38.36,11.87,16.86,28.41
17.750,6.87,10.41,10.19,18.94,39.02,13.28,25.00,19.65
17.875,12.44,13.72,13.55,22.70,42.92,17.13,29.16,18.50
18.000,18.81,13.19,21.07,16.16,36.19,22.00,19.16,10.94
18.125,11.47,18.59,24.69,9.83,27.61,19.16,10.10,13.02
18.250,17.93,9.35,16.78,7.80,20.93,17.04,8.06,11.47
18.375,7.13,14.34,8.64,6.52,13.19,14.17,10.01,12.97
18.500,5.37,7.18,5.41,9.79,9.66,5.45,7.53,12.44
18.625,7.40,8.55,4.08,10.23,6.74,2.84,7.44,16.95
18.750,10.85,4.48,11.16,5.67,7.18,10.41,4.39,17.84
18.875,5.50,12.26,10.98,4.75,7.97,17.48,2.80,20.36
19.000,4.61,5.41,5.67,8.42,10.01,13.46,5.54,15.05
19.125,13.33,12.49,2.84,14.43,11.03,4.88,8.55,16.78
19.250,6.38,10.94,2.53,22.75,9.79,7.36,15.45,15.80
19.375,12.53,7.22,7.53,17.70,10.19,12.18,14.17,17.75
19.500,11.60,16.29,11.56,8.33,10.32,12.35,4.52,17.75
19.625,9.70,6.03,6.74,17.57,14.87,7.75,4.26,18.06
19.750,12.53,13.64,7.93,18.37,16.60,13.33,5.37,15.54
19.875,8.86,4.08,4.48,10.89,14.92,8.37,8.20,13.77
20.000,5.63,9.39,12.57,15.71,12.93,13.41,9.08,11.25
20.125,6.60,11.69,21.77,13.19,9.17,25.31,5.32,11.65
20.250,19.08,13.02,15.80,7.09,14.34,18.32,5.06,10.85
20.375,13.55,15.89,10.81,15.32,16.25,9.79,13.06,10.67
20.500,25.49,17.44,19.16,14.48,22.92,19.96,9.96,10.45
20.625,9.35,7.13,16.64,8.55,24.07,18.63,6.03,14.83
20.750,22.26,10.05,19.43,21.38,23.28,21.38,10.63,13.77
20.875,4.92,6.82,22.13,21.73,24.07,20.00,5.67,17.04
21.000,6.16,10.23,15.58,10.01,18.99,14.74,3.33,13.06
21.125,3.73,5.19,15.10,7.22,19.56,20.00,3.33,14.17
21.250,7.53,4.39,15.71,6.69,12.18,18.77,7.27,9.79
21.375,7.22,8.90,9.61,6.78,10.05,8.73,6.96,7.89
21.500,8.99,11.42,14.70,10.32,7.44,7.36,3.91,6.91
21.625,17.31,4.66,25.98,11.87,8.20,21.29,5.76,7.31
21.750,4.52,12.35,19.78,6.56,8.73,23.50,5.94,8.55
21.875,12.00,5.67,6.65,13.24,10.27,15.94,9.04,8.02
22.000,10.58,7.80,10.50,12.88,13.99,13.50,7.80,10.94
22.125,11.38,4.44,13.41,5.94,17.84,9.83,18.81,10.85
22.250,10.23,5.63,13.11,7.97,27.61,12.80,15.32,18.41
22.375,9.66,11.25,8.06,10.85,28.50,11.82,10.32,20.23
22.500,5.28,4.88,9.26,13.50,29.65,4.17,18.46,28.32
22.625,21.42,10.81,9.04,17.48,21.07,7.67,20.09,26.11
22.750,11.65,7.09,4.48,24.96,16.38,13.06,17.70,22.00
22.875,27.26,4.35,15.49,21.69,16.07,10.23,10.54,18.46
23.000,9.79,16.29,21.11,9.30,15.45,15.36,5.72,14.03
23.125,10.27,7.36,15.80,9.57,17.53,16.20,7.93,17.66
23.250,5.63,13.59,11.29,11.03,15.98,13.33,8.02,19.61
23.375,4.13,6.07,12.00,5.37,12.93,14.87,5.50,20.62
23.500,9.74,7.18,4.83,7.97,9.30,8.28,2.67,19.52
23.625,8.33,9.30,6.69,9.61,7.80,4.48,2.58,15.18
23.750,7.62,9.88,10.14,4.70,15.27,9.96,4.79,14.08
23.875,22.26,11.11,8.86,5.10,24.56,9.08,8.37,16.78
24.000,18.24,8.15,9.39,8.33,28.41,8.28,8.86,18.94
24.125,15.01,3.82,11.47,7.75,25.49,7.67,7.89,21.60
24.250,6.78,5.06,11.82,10.10,19.61,7.09,13.50,22.88
24.375,20.49,4.97,6.43,11.07,20.54,5.37,18.99,25.18
24.500,16.07,5.19,5.54,5.32,23.15,3.86,18.24,25.40
24.625,18.32,8.15,12.26,4.08,22.97,8.95,17.66,22.75
24.750,11.38,5.14,12.00,6.43,19.25,10.27,14.61,19.47
24.875,15.27,7.05,4.04,8.37,13.68,7.00,13.15,20.27
25.000,14.92,6.74,8.64,6.96,11.29,10.98,13.19,18.94
25.125,16.38,12.62,13.06,3.95,9.57,12.80,11.07,16.16
25.250,5.90,6.82,11.34,5.01,6.52,10.94,6.03,12.00
25.375,15.41,9.43,9.79,7.75,4.52,8.86,3.20,11.07
25.500,8.11,9.83,12.26,8.28,2.58,7.53,2.76,12.80
25.625,5.81,6.96,12.31,7.22,4.13,5.94,6.52,15.32
25.750,9.52,6.43,8.42,4.79,7.62,5.37,9.70,16.82
25.875,7.84,15.94,4.97,7.27,13.55,10.10,14.26,19.25
26.000,12.53,7.09,2.40,7.97,21.51,17.40,9.92,21.07
26.125,19.47,16.51,6.69,3.86,31.95,22.79,4.97,28.89
26.250,17.93,4.61,14.79,5.85,33.72,20.58,6.87,33.14
26.375,14.30,11.60,14.56,8.86,32.21,14.92,5.45,34.64
26.500,13.19,8.15,11.91,17.57,24.43,11.42,7.58,33.18
26.625,8.55,4.26,15.14,22.00,18.68,14.87,9.12,27.61
26.750,4.66,8.68,17.84,15.01,16.20,17.09,5.94,24.47
26.875,4.08,11.03,16.25,7.44,10.54,14.96,11.96,19.70
27.000,8.02,14.79,13.90,13.41,11.16,12.53,23.85,23.15
27.125,13.11,15.27,12.57,16.91,16.07,14.17,24.56,28.89
27.250,14.43,7.44,12.18,18.24,21.38,7.97,20.40,31.02
27.375,3.07,10.72,22.22,8.20,28.63,14.52,15.32,31.02
27.500,12.13,2.58,22.70,9.21,25.93,21.15,12.26,21.86
27.625,9.21,7.97,10.94,10.50,23.15,17.70,12.22,18.94
27.750,16.51,5.81,13.02,5.54,17.13,18.37,8.02,10.72
27.875,2.98,10.98,17.17,4.88,18.19,17.13,12.44,18.37
28.000,6.78,12.97,9.92,10.32,23.81,10.81,19.78,22.39
28.125,6.12,16.95,4.44,6.52,30.49,6.65,12.88,34.42
28.250,4.13,16.20,11.60,7.22,36.24,6.69,4.17,33.98
28.375,4.13,8.90,17.66,4.66,31.42,4.44,7.00,31.81
28.500,8.15,5.37,18.72,1.78,23.37,13.90,8.24,22.22
28.625,4.08,5.14,16.51,7.49,11.34,20.27,10.14,23.59
28.750,16.82,7.18,10.63,10.76,7.75,17.75,16.16,23.63
28.875,7.05,14.34,4.04,5.63,8.77,7.31,13.37,25.14
29.000,10.23,5.19,10.94,8.59,9.70,14.56,7.13,17.04
29.125,4.97,5.67,14.74,19.12,8.51,14.52,11.69,10.89
29.250,17.66,2.67,14.34,20.62,7.27,9.83,13.41,6.21
29.375,7.27,6.38,15.54,14.74,4.92,15.49,10.32,2.58
29.500,12.57,8.28,14.56,9.74,4.52,19.12,4.88,4.26
29.625,9.43,4.57,9.39,11.78,4.70,15.45,7.27,7.18
29.750,6.87,6.47,5.67,17.48,9.66,6.82,17.17,11.56
29.875,13.64,5.98,6.82,21.77,17.31,12.35,24.21,18.46
30.000,6.82,3.73,4.83,28.94,18.85,8.33,28.59,25.22
30.125,8.64,4.52,1.96,30.62,15.49,9.08,28.72,25.93
30.250,3.07,7.31,5.72,18.68,12.80,13.46,14.43,20.89
30.375,7.44,3.91,9.12,8.24,18.50,15.49,13.46,15.14
30.500,4.44,8.81,8.77,12.84,32.30,15.71,16.91,18.85
30.625,5.10,5.23,6.87,15.80,47.43,12.97,15.71,32.48
30.750,6.16,8.68,6.16,9.35,47.07,8.28,7.84,34.25
30.875,10.76,9.74,8.20,6.96,40.57,2.45,4.57,36.02
31.000,18.24,8.55,7.84,7.44,20.67,6.29,3.15,21.42
31.125,18.72,8.90,9.08,7.13,11.73,13.55,7.80,20.00
31.250,14.65,13.19,10.10,8.24,6.65,13.02,11.47,16.91
31.375,13.06,9.48,12.09,6.91,5.41,5.76,9.35,22.00
31.500,2.89,7.93,13.64,6.60,6.91,10.41,8.02,19.78
31.625,6.03,8.20,10.27,11.65,6.47,6.29,12.49,16.20
31.750,18.68,13.95,5.23,14.21,9.30,6.12,16.78,11.51
31.875,9.57,7.49,7.71,11.87,11.25,13.86,8.11,10.45
32.000,10.54,13.33,10.27,15.58,13.77,14.92,16.29,12.18
32.125,15.89,9.30,6.34,14.03,15.23,9.70,21.20,16.20
32.250,6.07,5.23,6.56,7.71,19.47,10.36,18.55,22.04
32.375,5.94,10.36,4.26,10.81,19.08,6.60,18.77,24.78
32.500,13.72,7.58,7.31,16.02,26.86,4.75,21.91,32.88
32.625,14.17,7.36,10.81,17.04,25.31,13.68,27.26,31.19
32.750,41.28,5.28,11.25,10.72,34.95,24.03,32.08,37.65
32.875,16.91,9.83,15.27,9.30,25.44,25.27,32.34,28.14
33.000,20.76,6.43,14.65,13.24,25.27,18.55,25.31,24.52
33.125,8.24,5.32,8.77,17.35,16.60,9.83,15.63,15.94
33.250,15.41,5.81,4.66,15.14,25.14,8.55,8.68,16.82
33.375,9.57,7.13,3.24,9.83,25.40,7.05,7.22,23.59
33.500,10.45,3.37,6.96,17.17,27.35,10.45,17.26,23.63
33.625,12.09,11.25,12.80,19.92,20.54,13.24,19.39,21.73
33.750,7.80,8.37,12.97,16.07,16.25,9.61,12.04,13.95
33.875,19.03,13.11,8.77,11.07,12.13,4.30,4.35,12.31
34.000,8.46,2.89,5.63,10.27,13.15,5.72,4.57,10.63
34.125,16.73,9.79,5.32,9.30,15.63,9.48,5.59,9.88
34.250,6.52,8.73,2.58,10.94,25.14,5.81,16.60,15.27
34.375,16.60,6.34,8.73,8.90,32.30,9.70,19.56,21.86
34.500,10.50,9.35,11.73,4.83,33.10,10.50,13.06,26.37
34.625,7.62,8.86,8.28,8.55,35.40,9.48,6.82,29.65
34.750,5.76,7.75,7.44,12.09,26.55,10.14,5.28,26.06
34.875,6.52,10.45,10.14,12.18,34.38,12.09,11.47,23.76
35.000,15.32,16.25,9.83,9.96,27.61,8.73,11.42,18.90
35.125,4.92,9.04,11.34,8.95,31.33,3.77,8.20,14.39
35.250,19.43,11.82,13.81,12.31,20.49,9.26,13.28,12.13
35.375,5.37,8.06,11.38,16.69,17.17,6.74,13.37,9.92
35.500,12.97,12.49,7.05,19.12,10.36,2.62,7.84,7.97
35.625,3.46,4.75,10.01,22.44,9.30,9.74,5.19,6.38
35.750,11.87,4.39,13.33,21.60,14.48,15.23,12.44,6.07
35.875,7.49,6.87,11.65,19.56,21.38,12.62,22.30,8.73
36.000,25.93,13.24,8.20,19.43,26.59,5.90,23.59,10.63
36.125,6.25,10.10,7.27,14.79,29.47,12.62,15.94,9.83
36.250,19.52,4.97,3.42,13.64,27.79,8.55,12.13,6.87
36.375,7.62,9.79,4.26,12.57,23.90,5.72,8.99,5.01
36.500,21.95,11.07,8.59,9.61,16.91,10.10,4.66,4.26
36.625,5.28,11.56,14.39,9.79,10.85,14.56,6.25,5.10
36.750,30.53,14.56,22.39,14.79,8.46,20.93,7.49,8.24
36.875,7.84,10.67,25.49,18.28,5.76,21.29,15.54,11.20
37.000,16.73,11.65,23.23,14.61,8.37,18.63,18.01,14.87
37.125,6.52,7.93,18.59,6.69,13.06,14.30,12.09,20.98
37.250,6.43,4.70,9.30,12.26,19.78,8.90,12.04,23.85
37.375,15.41,3.42,10.89,16.95,25.14,10.36,16.47,27.39
37.500,4.48,4.48,15.05,16.95,24.38,10.94,18.85,27.08
37.625,9.26,10.67,17.70,21.29,20.00,12.35,31.33,26.11
37.750,8.24,7.27,15.36,22.84,13.02,16.64,32.96,23.10
37.875,10.14,17.66,14.79,14.65,8.06,18.24,20.31,18.32
38.000,6.56,4.13,16.91,14.34,8.33,16.11,15.98,20.00
38.125,13.81,9.83,14.83,31.24,10.76,9.08,29.91,23.19
38.250,9.79,3.64,15.01,38.58,15.98,13.41,35.00,26.06
38.375,5.50,5.01,14.08,26.20,22.13,16.42,22.97,28.59
38.500,5.14,7.00,11.11,17.09,29.65,13.90,14.21,27.92
38.625,2.89,3.73,8.46,13.15,27.26,8.42,11.29,22.04
38.750,2.76,5.06,7.89,10.01,22.30,3.42,7.27,12.66
38.875,6.12,3.64,6.21,4.61,13.41,3.42,2.80,4.30
39.000,9.30,3.55,5.45,7.71,19.52,10.32,11.29,5.76
39.125,20.54,10.50,6.38,13.86,23.59,24.78,38.49,10.63
39.250,19.21,2.45,9.92,10.58,32.88,26.77,54.02,21.95
39.375,9.83,11.20,14.52,4.88,34.38,13.64,44.37,25.09
39.500,7.58,5.81,14.08,9.43,34.87,2.80,20.45,22.84
39.625,6.78,4.44,7.13,17.44,35.71,7.00,3.73,13.68
39.750,3.51,5.45,3.91,12.04,30.93,3.46,5.76,9.26
39.875,3.11,8.99,9.21,4.66,28.63,2.58,3.51,8.81
40.000,4.70,11.25,10.81,10.45,21.20,5.59,4.08,8.95
40.125,12.49,2.45,18.90,15.27,13.06,11.42,5.37,6.34
40.250,7.09,10.45,19.96,11.56,12.04,11.91,4.08,6.60
40.375,3.51,5.23,11.91,5.45,14.08,5.28,6.03,8.55
40.500,11.69,11.29,7.49,9.39,21.42,3.11,5.32,13.90
40.625,19.12,9.88,9.21,14.12,19.87,5.06,8.37,16.69
40.750,10.63,5.19,10.89,14.83,19.30,8.59,13.81,23.41
40.875,17.22,16.11,13.55,17.09,19.92,6.34,18.10,28.36
41.000,23.81,3.20,14.34,13.64,21.29,2.62,18.94,32.34
41.125,7.67,10.19,9.43,6.74,22.39,6.60,16.02,31.24
41.250,15.01,7.05,7.97,11.25,14.21,9.43,6.87,21.73
41.375,2.40,6.56,14.52,17.66,11.34,14.03,9.74,16.07
41.500,8.86,4.35,13.55,13.37,11.07,16.73,10.23,13.68
41.625,2.76,2.40,10.27,9.88,14.03,18.46,5.90,18.19
41.750,6.03,5.94,11.25,7.09,15.14,17.88,7.84,21.91
41.875,5.06,7.22,6.52,7.89,13.06,6.03,14.92,25.75
42.000,3.11,3.02,14.96,13.02,14.83,17.17,20.18,28.72
42.125,4.57,3.99,25.84,10.10,13.46,27.35,18.68,32.74
42.250,8.28,5.63,26.51,5.01,15.49,24.91,16.73,28.05
42.375,12.18,10.01,15.98,13.72,13.02,16.82,18.37,21.02
42.500,4.08,8.02,14.87,19.83,15.45,16.07,21.46,12.31
42.625,15.63,11.65,18.63,12.31,13.77,18.37,21.07,7.84
42.750,14.48,12.49,14.52,6.65,18.99,11.42,17.26,11.38
42.875,11.91,2.98,6.38,5.81,28.54,7.71,10.05,17.26
43.000,10.89,13.72,8.11,6.82,33.80,7.67,6.60,18.85
43.125,7.36,3.77,12.44,13.99,37.25,6.78,20.67,17.70
43.250,8.06,6.65,12.62,15.71,25.93,7.53,29.65,11.69
43.375,10.19,6.69,10.41,9.12,19.61,5.67,22.57,9.04
43.500,11.96,4.26,9.61,12.40,11.65,8.24,16.11,8.24
43.625,4.83,5.37,10.50,10.85,14.87,13.19,12.93,12.88
43.750,11.07,5.98,9.96,5.54,21.15,12.88,10.50,16.02
43.875,4.97,6.96,8.86,5.67,23.45,9.88,14.39,15.32
44.000,15.18,8.86,6.78,16.11,20.27,13.55,14.17,9.96
44.125,5.06,7.62,9.74,23.99,12.97,19.03,6.91,7.09
44.250,10.45,5.98,9.92,21.86,9.83,15.80,7.62,7.44
44.375,13.50,10.54,8.28,11.11,7.36,8.37,5.10,7.13
44.500,10.98,4.35,6.78,14.21,7.93,2.93,5.72,6.29
44.625,8.55,7.53,8.51,13.46,9.61,5.41,5.14,10.81
44.750,9.17,3.46,12.35,4.75,11.47,7.18,6.56,13.81
44.875,7.18,3.60,13.95,8.33,14.56,9.57,10.72,21.86
45.000,19.47,16.51,14.70,7.84,15.14,8.68,8.77,22.84
45.125,5.01,5.94,7.97,13.55,20.36,3.55,14.17,30.66
45.250,9.88,7.09,5.59,19.25,18.94,8.06,18.15,25.40
45.375,5.14,3.86,9.12,18.81,18.37,8.46,17.22,21.55
45.500,8.99,7.00,7.22,21.73,14.39,6.82,18.72,12.80
45.625,7.49,3.82,5.28,15.80,11.51,10.05,7.00,14.43
45.750,9.57,4.92,6.03,10.23,10.58,9.21,4.97,17.70
45.875,11.47,6.78,4.66,10.81,14.83,20.89,4.92,17.97
46.000,18.85,12.00,14.61,10.72,22.04,33.45,6.56,18.72
46.125,23.90,10.89,17.75,12.53,25.40,29.69,7.80,18.01
46.250,11.82,3.24,7.84,17.13,27.39,21.42,21.55,17.84
46.375,19.78,8.51,3.07,14.39,19.78,11.03,17.57,12.84
46.500,14.96,19.21,12.80,10.36,18.41,13.99,12.18,10.54
46.625,16.55,23.06,20.14,13.99,10.63,23.63,18.85,12.31
46.750,18.81,20.36,13.06,12.71,11.38,17.35,20.71,21.69
46.875,12.13,14.12,6.91,8.95,7.13,10.01,14.79,23.06
47.000,7.22,7.44,5.50,5.28,7.62,5.90,6.78,22.57
47.125,8.15,6.87,3.99,3.60,5.90,3.55,4.30,14.30
47.250,7.62,11.73,19.56,10.23,7.71,6.74,15.10,11.03
47.375,26.73,16.29,34.69,23.72,9.17,16.60,34.91,11.69
47.500,18.72,17.53,34.82,33.89,13.02,18.59,46.01,19.74
47.625,10.67,8.59,18.81,24.25,18.06,14.61,34.51,25.31
47.750,5.45,9.30,7.49,6.91,17.04,13.24,10.32,25.36
47.875,15.45,4.61,9.70,3.55,18.46,13.06,6.16,22.53
48.000,7.80,5.85,7.80,5.54,14.92,9.57,9.96,13.81
48.125,7.93,2.31,4.79,8.55,16.51,6.03,11.73,10.89
48.250,7.44,2.80,14.17,8.06,15.14,12.88,7.00,7.31
