TIME,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
sec.,A,B,B,B,B,A,A,A
0.125,1.30,8.86,1.83,===,===,1.25,===,===
0.250,2.62,4.04,1.74,2.93,===,1.96,2.18,===
0.375,2.09,2.22,4.57,4.17,3.51,5.01,5.85,3.95
0.500,9.39,5.98,6.52,3.42,3.73,6.03,6.96,6.25
0.625,3.73,3.37,8.55,2.36,4.92,3.07,5.19,6.52
0.750,4.48,4.44,14.08,3.20,6.29,6.96,2.58,7.09
0.875,5.14,2.58,17.22,5.32,8.20,12.53,3.29,5.19
1.000,5.19,5.41,15.01,6.12,10.19,11.69,5.10,6.16
1.125,7.13,2.49,10.85,6.43,10.14,6.91,6.38,5.85
1.250,10.50,9.74,9.17,8.90,9.39,2.71,8.28,5.94
1.375,8.37,5.98,9.96,10.01,5.32,2.62,8.95,4.83
1.500,8.90,10.94,8.20,9.79,4.22,4.61,8.59,4.48
1.625,7.36,6.43,2.93,9.21,3.15,5.06,9.57,5.54
1.750,11.51,4.70,6.82,8.77,5.23,9.12,10.54,5.50
1.875,4.35,3.02,13.19,7.09,5.94,15.36,9.57,5.81
2.000,3.86,3.91,19.03,4.75,6.12,18.50,4.83,5.67
2.125,3.29,9.21,20.14,5.41,5.94,17.75,5.19,7.40
2.250,6.25,4.61,18.68,4.48,4.39,17.97,4.26,8.24
2.375,6.96,12.97,15.14,7.36,3.46,14.21,6.43,6.78
2.500,9.30,11.29,13.59,12.09,3.29,10.01,9.66,4.44
2.625,8.95,6.16,12.31,9.57,5.23,12.18,7.27,3.02
2.750,11.29,12.97,10.27,7.75,6.38,14.79,7.97,4.17
2.875,8.68,10.45,13.41,12.13,6.47,14.96,11.60,8.55
3.000,15.36,16.11,11.20,9.08,7.22,10.54,7.89,8.95
3.125,11.16,7.84,6.91,5.67,11.69,6.43,8.06,13.55
3.250,7.71,2.93,4.57,8.90,14.87,4.70,10.76,12.22
3.375,7.44,4.22,2.09,7.13,18.81,2.84,7.09,13.99
3.500,4.75,8.37,1.61,4.44,13.86,3.11,7.71,8.37
3.625,3.33,5.01,4.75,7.84,11.91,6.60,11.11,5.90
3.750,3.77,10.50,9.12,7.13,8.99,10.67,8.95,6.52
3.875,4.79,4.57,9.30,6.96,10.14,11.69,5.90,8.51
4.000,5.10,4.26,9.92,7.05,13.55,10.89,2.27,13.81
4.125,4.04,6.65,16.86,8.77,15.94,15.71,4.48,15.89
4.250,8.73,8.06,18.28,9.17,18.06,17.48,8.37,17.62
4.375,8.15,7.22,11.34,7.84,18.85,11.47,7.71,19.21
4.500,6.47,3.86,14.17,5.59,14.39,11.65,6.21,14.83
4.625,6.12,5.85,20.05,6.03,10.72,15.18,9.96,15.32
4.750,3.60,4.30,18.99,6.69,4.35,15.23,8.95,9.74
4.875,7.09,4.66,19.25,5.45,3.11,17.09,3.51,10.67
5.000,6.12,4.70,17.00,7.31,3.60,16.69,4.97,6.25
5.125,6.47,10.81,7.62,5.59,3.73,9.39,3.86,4.79
5.250,3.64,5.37,4.66,3.24,3.55,3.73,6.78,4.26
5.375,7.49,6.52,6.56,4.66,4.79,4.39,7.00,5.59
5.500,4.70,4.13,3.20,2.76,6.78,3.51,3.20,6.65
5.625,5.01,2.76,8.99,2.00,10.85,7.49,4.70,6.47
5.750,6.03,4.13,15.45,3.15,11.16,13.59,3.02,6.38
5.875,4.26,4.66,8.77,3.29,10.98,6.96,3.20,6.52
6.000,4.48,5.06,2.71,3.55,8.81,4.39,4.83,6.21
6.125,4.30,6.87,2.84,6.07,9.12,5.59,7.80,6.87
6.250,3.51,7.05,6.78,4.61,9.39,6.47,8.11,9.04
6.375,1.61,3.64,8.20,2.18,9.57,10.01,3.33,11.20
6.500,5.45,6.47,3.11,2.36,7.80,8.77,0.90,12.13
6.625,2.49,1.87,6.87,4.48,5.37,7.44,3.37,11.65
6.750,4.66,5.32,7.31,4.66,4.04,6.91,6.16,10.72
6.875,4.97,4.61,6.91,2.49,3.91,4.66,4.39,9.26
7.000,2.93,3.77,9.12,4.83,5.54,4.52,8.20,7.75
7.125,4.88,6.25,7.67,5.63,6.78,3.68,11.56,6.38
7.250,6.38,4.39,8.02,3.77,8.24,3.82,8.90,6.91
7.375,5.01,8.73,11.78,9.30,7.31,7.44,4.79,6.43
7.500,5.72,4.61,12.00,15.45,8.11,8.90,6.69,6.07
7.625,3.73,7.58,12.00,13.55,6.65,8.15,8.37,4.17
7.750,4.44,3.86,10.05,9.61,8.51,7.31,8.37,5.28
7.875,4.22,5.98,8.55,9.21,7.58,8.64,6.78,4.22
8.000,4.04,6.43,12.53,12.84,6.65,10.98,8.68,4.08
8.125,2.89,3.07,11.42,15.18,4.92,8.59,9.26,2.76
8.250,2.45,4.26,4.92,11.51,5.10,4.75,5.54,4.13
8.375,6.03,4.52,5.85,8.33,7.93,5.72,1.92,4.70
8.500,5.63,4.13,7.31,6.82,9.30,6.16,3.37,5.72
8.625,6.12,5.28,9.96,5.06,9.66,9.17,4.57,7.44
8.750,4.17,2.84,13.81,7.09,8.20,13.15,2.76,7.97
