TIME,BETA R PIP,ALPHA R PIP,THETA R PIP,DELTA R PIP,BETA L PIP,ALPHA L PIP,THETA L PIP,DELTA L PIP,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
sec.,B,B,B,B,A,A,A,A,A,B,B,B,B,A,A,A
71.125,31.48,37.57,50.51,74.31,29.98,31.37,44.94,73.14,6.52,9.08,1.92,6.74,18.72,4.26,7.36,13.28
71.250,31.48,37.49,50.04,74.61,29.02,31.37,45.10,72.25,8.24,11.96,3.60,9.79,13.90,7.40,7.27,9.70
71.375,31.41,37.49,50.51,75.59,27.95,31.69,45.10,71.67,4.17,2.58,5.37,10.58,15.14,8.02,9.21,7.80
71.500,31.44,37.73,51.76,76.47,27.27,32.24,45.25,71.47,12.71,14.21,3.51,14.70,15.10,7.05,9.26,6.96
71.625,31.48,37.80,53.73,77.45,26.84,32.86,46.27,71.76,12.62,15.14,1.74,23.06,16.51,5.23,7.18,4.92
71.750,31.59,37.33,55.76,78.24,26.95,33.65,48.24,72.45,6.82,7.18,3.11,25.98,17.04,9.26,15.23,5.28
71.875,32.05,37.10,57.25,78.43,27.09,34.20,50.27,73.73,6.03,8.90,3.20,21.95,15.41,10.27,19.74,7.13
72.000,32.94,37.25,58.04,78.63,27.13,34.20,52.08,75.00,8.51,8.59,3.77,10.94,13.95,5.98,10.36,9.57
72.125,33.69,37.73,58.12,78.43,27.45,34.12,53.65,76.47,17.48,8.68,7.27,6.12,12.57,3.02,10.98,13.99
72.250,34.12,38.43,57.65,78.14,27.77,33.88,54.59,78.63,13.02,2.80,9.04,4.75,12.26,4.44,13.41,15.98
72.375,33.98,38.04,57.49,77.65,27.74,33.57,55.37,80.10,13.59,9.88,5.10,8.20,12.31,6.38,5.72,17.40
72.500,33.40,36.47,57.10,77.06,27.17,32.24,55.14,79.80,8.64,12.93,8.46,11.11,9.66,8.95,6.78,12.88
72.625,32.41,33.96,55.53,75.88,26.31,30.12,53.41,78.33,11.03,8.59,8.77,8.51,9.08,8.73,7.44,9.12
72.750,31.41,31.29,54.04,74.71,25.63,28.08,51.06,76.67,7.58,18.15,7.49,10.98,6.38,9.35,6.96,6.91
72.875,30.52,29.02,53.41,74.31,25.45,26.04,49.33,75.20,11.16,7.40,5.59,22.57,8.68,4.97,12.71,7.27
73.000,29.91,27.37,53.25,74.71,25.53,24.78,48.24,75.00,8.68,6.25,6.25,21.02,11.29,6.87,15.67,8.37
73.125,30.09,27.06,54.20,74.90,26.02,24.63,48.00,74.61,12.22,5.85,7.31,10.63,23.32,14.17,17.04,13.59
73.250,31.19,27.76,53.49,75.00,27.09,25.33,48.24,74.22,7.31,9.61,14.39,3.46,22.26,16.47,20.14,12.97
73.375,32.58,28.86,51.76,74.61,28.73,26.20,48.55,73.92,38.18,26.42,18.19,5.45,24.16,14.52,27.21,12.97
73.500,33.26,28.86,49.80,74.02,30.66,27.45,48.94,73.24,6.78,10.50,14.74,4.92,15.89,6.25,27.48,8.59
73.625,32.76,27.84,48.16,73.63,31.91,28.16,49.65,72.75,13.95,17.70,4.75,4.75,19.56,3.42,22.53,9.66
73.750,31.76,26.35,46.43,72.55,32.41,28.47,50.20,71.96,7.40,17.62,7.00,6.78,18.01,7.13,15.45,7.58
73.875,31.05,25.25,45.02,72.06,32.66,28.78,50.20,71.18,15.98,12.26,7.67,6.43,17.62,1.78,6.07,8.24
74.000,30.55,25.25,44.24,71.47,32.73,28.71,50.04,70.49,14.26,11.34,7.22,6.16,12.80,5.98,4.61,9.12
74.125,30.41,25.65,43.92,71.08,32.94,28.86,50.35,70.39,12.04,14.34,5.90,3.86,7.00,10.10,9.04,11.69
74.250,30.55,26.04,44.55,71.47,32.94,29.10,50.75,70.88,12.04,9.83,5.28,6.78,4.48,11.91,8.15,11.34
74.375,30.52,26.27,45.25,71.96,33.16,29.57,50.98,71.96,11.82,8.64,6.69,12.35,3.29,12.71,6.16,8.64
74.500,30.34,26.59,46.12,72.16,33.33,29.96,51.61,72.75,9.83,11.42,7.80,15.80,7.27,11.82,12.62,6.65
74.625,29.95,26.75,46.51,72.45,33.62,29.88,51.92,73.24,12.71,3.15,6.74,14.79,10.10,10.05,13.06,6.43
74.750,29.55,26.82,45.88,71.37,33.73,29.80,51.69,73.14,6.87,14.08,3.64,9.35,12.75,7.97,6.96,8.81
74.875,29.23,26.75,44.24,69.80,33.55,29.57,50.98,72.06,2.18,8.64,3.99,13.33,10.32,10.14,10.36,7.27
75.000,28.95,26.51,42.98,68.63,33.30,29.65,49.80,70.49,11.47,11.03,7.13,19.30,6.96,13.15,11.78,8.51
75.125,28.45,26.35,42.82,68.33,33.19,30.20,48.86,69.41,3.77,6.38,7.97,17.31,5.06,10.98,7.58,7.71
75.250,27.91,26.12,43.53,68.53,32.91,30.67,47.61,68.33,5.98,9.35,4.75,11.25,8.59,4.57,4.61,13.02
75.375,27.56,25.80,43.92,69.22,32.66,30.67,46.12,66.47,7.36,6.69,2.40,3.95,11.60,3.82,2.89,13.15
75.500,27.42,25.57,43.29,70.10,32.94,30.98,44.71,65.49,13.77,10.85,5.54,4.61,17.35,7.22,2.84,14.12
75.625,27.31,24.78,42.04,70.69,33.65,30.90,44.00,65.69,9.52,7.05,4.83,6.38,16.07,6.82,6.07,11.69
75.750,27.27,23.92,40.78,71.47,34.55,30.75,43.37,65.88,9.17,12.80,1.83,6.96,18.81,1.96,5.67,10.05
75.875,27.17,23.06,39.29,71.96,35.01,30.20,42.43,66.08,11.11,4.44,3.11,6.60,15.63,6.65,3.20,9.17
76.000,27.13,22.67,37.41,71.86,35.19,29.80,41.41,66.47,16.11,16.73,7.84,8.81,16.78,8.15,3.99,10.89
76.125,27.34,22.51,36.00,71.08,35.51,29.57,40.71,65.98,7.58,13.02,10.76,13.95,14.96,5.94,10.76,14.12
76.250,27.42,22.51,35.45,69.41,35.51,29.02,40.24,64.61,12.13,8.68,10.67,18.15,14.56,3.68,15.94,14.83
76.375,26.67,21.65,35.14,67.94,34.44,28.00,39.76,63.53,4.92,4.26,8.90,15.85,13.59,1.92,15.36,13.99
76.500,25.31,20.47,35.22,67.55,32.76,26.82,38.35,62.65,7.18,2.05,8.06,8.42,15.32,4.17,10.98,8.55
76.625,23.89,19.37,35.45,67.16,31.30,25.65,36.55,61.18,18.63,10.50,4.88,7.09,14.39,5.94,7.84,8.33
76.750,23.03,19.29,35.76,66.47,30.30,25.41,35.14,60.00,2.40,6.47,5.85,8.81,16.29,11.42,8.11,7.22
76.875,22.39,19.45,36.39,66.76,29.48,25.88,34.82,59.31,14.03,4.88,6.91,5.10,12.84,9.66,6.60,9.70
77.000,21.85,19.61,36.94,65.88,28.84,26.51,35.61,58.82,8.20,10.72,6.03,8.55,15.54,7.97,14.39,11.91
77.125,21.60,19.69,37.88,65.88,28.48,27.45,37.25,59.12,22.08,13.11,7.97,14.17,18.81,7.09,25.75,15.85
77.250,21.28,20.63,38.82,66.57,28.38,28.31,39.14,59.71,7.13,10.89,12.18,12.22,21.91,8.64,26.51,16.86
77.375,20.93,21.65,39.29,67.45,28.91,28.94,41.02,60.10,30.04,8.06,9.66,5.94,28.01,7.13,15.32,17.84
77.500,20.78,22.75,38.98,68.14,29.63,28.94,42.20,60.20,9.74,11.82,5.19,3.11,27.21,5.94,6.25,13.59
77.625,21.46,23.69,38.90,68.04,30.16,29.25,43.92,60.49,23.10,15.14,3.91,8.02,31.55,3.86,11.78,16.69
77.750,23.17,25.25,39.53,68.14,30.55,30.90,46.04,61.37,9.08,13.41,13.15,16.25,36.10,16.42,32.83,18.41
77.875,25.38,27.45,40.55,69.80,30.98,32.94,47.84,62.06,13.28,38.09,14.65,9.96,34.38,30.97,45.30,22.97
78.000,27.38,29.49,41.41,72.16,31.76,35.06,49.41,63.14,17.13,18.90,4.75,3.77,31.86,28.94,41.68,29.07
78.125,28.63,30.98,42.27,74.41,32.30,36.24,50.82,64.90,13.64,17.70,10.98,8.11,17.53,18.28,25.80,27.13
78.250,29.34,32.00,42.90,75.88,32.55,36.08,51.45,66.08,12.09,8.06,10.01,22.70,12.71,11.78,27.97,28.36
78.375,29.95,32.31,43.53,77.16,33.19,36.16,53.25,67.16,6.03,10.41,5.10,26.46,8.77,9.39,37.43,24.16
78.500,31.19,32.78,44.86,78.33,34.47,36.71,55.45,68.73,9.26,9.52,6.56,22.04,10.50,9.26,31.68,20.80
78.625,33.12,33.65,47.22,79.41,36.22,37.33,57.33,70.00,53.09,33.80,12.80,26.68,10.50,14.79,19.56,18.81
78.750,35.15,35.37,49.80,80.49,37.79,38.35,59.06,71.27,29.47,31.15,17.66,34.16,10.67,19.43,13.77,14.26
78.875,36.90,37.25,52.55,81.86,38.93,39.53,60.94,72.55,18.99,12.00,15.89,35.97,16.02,13.90,18.81,17.04
79.000,37.75,38.98,54.98,82.45,39.57,40.39,62.98,73.73,16.69,13.33,7.58,25.40,15.67,6.74,16.29,16.55
79.125,37.97,40.47,56.71,82.84,39.79,41.25,65.57,74.51,11.69,8.28,2.98,24.96,15.05,7.80,20.80,17.40
79.250,38.50,42.43,58.12,82.94,40.07,41.96,67.53,75.20,18.10,14.17,21.51,45.35,15.85,10.32,48.22,18.81
79.375,39.43,44.39,60.00,84.71,40.68,42.67,69.49,76.57,28.41,23.68,27.48,53.18,21.11,10.27,58.57,21.86
79.500,40.43,46.43,62.35,85.88,41.35,43.37,71.61,78.24,6.16,3.55,15.27,36.33,25.62,10.76,37.25,26.06
79.625,41.28,48.31,64.71,86.96,41.64,44.16,73.80,79.61,9.17,10.72,9.08,26.86,19.34,8.73,11.78,23.10
79.750,41.50,49.10,66.75,87.94,41.14,44.39,75.37,81.08,3.86,4.66,11.16,26.06,17.31,3.68,16.25,18.46
79.875,41.18,49.02,68.00,89.02,40.25,43.29,75.84,82.55,1.69,1.47,2.93,9.61,20.27,2.49,14.48,18.90
80.000,40.71,48.39,68.08,89.80,39.54,42.04,75.22,83.73,3.02,2.71,5.23,6.60,20.89,4.66,10.85,20.76
80.125,40.07,47.84,67.45,90.49,38.50,40.86,73.88,84.90,2.58,2.98,7.13,7.71,22.26,5.50,8.73,25.53
80.250,39.25,47.29,66.43,89.80,37.43,39.69,71.69,84.31,2.84,3.20,6.21,4.35,15.58,4.35,4.48,19.56
80.375,38.36,45.88,65.18,89.12,36.11,38.27,68.86,83.24,1.78,4.26,3.15,3.99,15.10,3.07,4.17,15.10
80.500,37.61,44.24,63.76,88.43,34.55,36.78,66.43,82.25,4.26,6.03,2.09,4.61,12.44,3.55,7.62,10.63
80.625,36.86,42.82,62.75,87.45,33.01,35.92,64.31,80.98,2.62,4.57,3.29,3.55,10.23,4.22,8.28,7.80
80.750,35.58,41.18,61.02,86.27,31.55,34.59,61.65,79.41,2.62,3.60,1.92,2.84,10.98,3.77,6.78,8.20
80.875,33.26,39.22,58.51,84.80,29.95,32.24,58.20,78.04,3.07,2.93,3.55,2.40,9.48,5.37,5.41,9.66
81.000,30.52,37.02,56.24,83.63,28.45,29.49,55.06,77.75,2.05,3.55,6.03,1.25,13.15,7.27,3.02,11.03
81.125,27.84,35.06,54.51,82.65,26.77,26.82,52.16,77.84,4.92,4.61,5.28,2.49,13.50,6.16,3.68,17.22
81.250,25.67,33.57,52.31,81.67,25.38,24.55,49.80,77.45,2.45,2.49,2.76,2.40,13.59,3.42,2.40,16.82
81.375,24.42,32.39,50.20,80.69,24.39,23.45,48.71,76.96,4.26,5.59,4.92,2.80,10.05,3.15,6.29,16.07
81.500,23.32,32.00,49.65,80.49,23.35,22.67,47.92,76.76,3.51,4.88,9.92,12.62,10.27,3.20,11.78,15.54
81.625,21.75,32.24,50.04,80.88,21.28,21.88,46.98,77.16,5.63,4.70,11.47,21.38,17.44,4.61,12.13,18.55
81.750,19.29,32.08,50.35,81.08,18.50,20.55,46.35,77.75,3.82,2.89,7.31,20.80,30.71,3.33,10.41,28.63
81.875,16.65,31.37,50.20,81.18,15.72,18.67,45.18,78.04,5.72,1.74,4.35,11.07,31.11,2.05,4.83,25.44
82.000,14.19,29.80,48.86,80.88,13.23,16.63,43.37,77.75,2.53,2.27,2.40,4.88,28.54,2.84,3.37,25.14
82.125,12.58,28.08,46.51,80.20,11.59,15.22,41.18,76.27,6.21,3.99,3.91,4.08,14.17,4.39,4.22,15.18
82.250,11.44,26.51,44.55,78.24,10.27,13.96,37.96,74.80,3.99,5.45,5.23,8.02,10.32,6.74,2.89,18.06
82.375,9.88,24.08,42.43,76.96,9.02,13.02,35.06,73.92,4.04,4.52,3.68,11.73,6.52,6.12,4.35,17.17
82.500,8.24,21.88,39.92,75.78,7.74,12.31,32.31,73.33,7.93,5.67,9.04,16.47,15.01,7.13,6.12,26.42
82.625,6.88,20.24,38.04,75.39,6.56,11.92,29.96,72.75,7.75,10.36,8.90,13.59,20.23,7.80,10.72,24.91
82.750,6.06,18.98,36.55,75.20,5.92,11.53,27.76,72.55,5.67,4.22,3.46,7.36,32.43,5.41,10.54,33.41
82.875,5.88,18.27,35.22,75.20,6.10,11.61,26.35,72.45,6.65,10.05,6.74,8.55,33.14,5.06,5.72,29.60
83.000,6.10,18.27,34.12,75.00,6.92,12.39,25.33,72.06,19.16,7.44,9.35,6.82,29.12,8.55,3.20,27.88
83.125,6.60,18.43,33.73,74.31,7.99,13.18,24.86,71.57,6.78,4.30,8.15,7.40,16.78,7.09,5.28,17.35
83.250,7.38,18.51,33.65,74.02,8.95,13.80,24.63,70.78,6.82,9.30,8.99,10.81,11.34,3.91,8.81,10.41
83.375,8.48,18.67,34.04,74.90,9.70,14.27,25.25,71.18,5.37,13.59,7.49,11.25,12.04,5.32,11.87,8.11
83.500,9.55,19.06,35.14,75.39,10.77,14.67,26.27,71.27,13.15,6.87,4.66,7.75,16.91,3.95,13.77,9.17
83.625,10.55,19.53,36.63,75.59,11.98,15.29,26.90,71.57,6.21,11.16,4.26,10.54,12.09,2.45,11.29,9.79
83.750,11.55,19.84,38.43,76.47,13.05,15.84,27.61,72.94,6.43,10.10,7.05,15.58,12.53,6.38,8.11,12.49
83.875,12.55,20.24,40.08,78.14,13.94,16.24,28.24,75.00,9.92,7.80,6.82,11.38,12.26,8.24,4.30,14.48
84.000,13.58,20.63,41.33,79.61,14.97,17.10,29.65,75.98,11.91,8.15,3.68,7.13,16.33,10.36,8.59,17.93
84.125,14.51,20.78,42.27,80.10,16.29,18.04,31.22,76.08,17.26,14.83,2.14,7.27,18.41,8.73,10.81,20.05
84.250,15.54,20.86,42.67,80.10,17.68,18.67,32.94,76.08,21.20,8.02,6.07,3.51,19.25,3.64,10.01,20.80
84.375,16.65,20.94,42.98,79.80,19.00,18.98,34.12,76.47,16.42,13.90,6.87,6.56,17.17,3.15,9.35,18.59
84.500,17.58,21.10,43.22,79.80,20.07,19.06,34.35,76.76,19.96,12.57,8.95,11.56,16.20,4.26,6.82,16.95
84.625,18.43,21.25,42.43,79.22,20.96,19.06,33.49,76.37,11.91,12.49,8.95,13.77,12.09,5.72,7.27,11.38
84.750,19.14,21.10,40.94,77.84,21.75,19.06,32.63,75.29,12.09,4.88,2.67,9.83,11.07,4.22,8.73,12.22
84.875,20.00,20.86,39.22,76.76,22.42,19.29,32.47,74.22,12.57,20.14,4.35,6.78,8.51,1.56,8.15,8.42
85.000,21.11,21.65,38.51,76.27,23.28,19.84,33.96,73.24,6.16,5.85,12.57,10.10,12.88,4.83,8.06,7.80
85.125,22.71,24.16,39.45,75.78,24.60,21.02,36.86,73.53,15.54,25.98,27.44,21.11,21.95,10.23,29.29,6.29
85.250,24.49,27.22,41.73,76.27,26.10,22.27,40.16,75.20,30.49,20.05,34.73,31.59,29.34,10.58,54.64,17.48
85.375,26.13,30.67,44.24,78.43,27.56,23.61,43.76,76.67,3.64,10.05,23.41,28.76,40.88,10.45,48.62,31.37
85.500,27.13,33.41,46.43,80.39,28.63,24.47,47.14,78.04,8.15,6.56,8.81,14.96,35.35,9.17,18.63,42.38
85.625,27.52,34.20,46.90,81.27,28.73,24.86,49.10,78.82,6.78,5.90,14.26,7.97,38.98,11.29,16.47,50.43
85.750,27.59,34.43,46.90,81.76,28.56,24.86,49.80,79.41,4.17,3.73,13.46,4.35,27.52,10.98,13.95,42.30
85.875,27.56,34.59,47.45,81.96,28.56,24.94,50.04,79.80,6.82,5.45,11.47,15.32,39.07,10.72,6.52,49.37
86.000,27.63,34.75,48.08,81.96,28.45,25.10,50.27,80.29,8.24,10.58,4.70,20.27,37.12,9.08,5.85,39.77
86.125,28.48,35.45,48.86,82.06,27.88,24.86,50.82,80.59,5.45,12.31,13.41,14.87,38.01,2.89,10.14,42.83
86.250,29.77,37.18,49.80,82.75,27.34,24.63,51.76,80.98,7.75,22.70,17.17,7.05,27.92,5.94,18.24,31.15
86.375,31.23,38.98,51.29,83.04,27.52,24.78,53.49,81.76,11.87,24.29,6.91,8.06,19.21,2.93,19.52,22.84
86.500,32.41,40.47,53.25,83.24,28.77,25.49,55.14,82.35,8.77,7.58,4.44,21.46,17.70,8.11,12.18,15.05
86.625,32.94,41.33,54.67,84.22,30.05,26.75,57.25,83.33,37.74,8.81,6.34,19.78,19.56,15.58,18.77,8.68
86.750,32.87,42.04,55.29,85.10,31.30,28.16,59.37,83.82,24.38,8.77,5.81,15.94,27.35,15.85,29.96,8.51
86.875,32.94,42.51,55.69,85.69,32.16,29.41,61.49,83.53,9.26,13.64,8.37,19.12,29.91,13.02,23.90,8.59
87.000,32.80,43.06,56.00,85.88,32.98,30.04,62.82,82.65,6.47,12.44,8.06,12.22,26.42,10.89,9.35,8.77
87.125,32.48,43.22,56.39,86.27,33.05,29.88,62.90,82.55,13.81,4.17,7.49,11.47,21.29,6.65,6.47,11.29
87.250,32.16,43.29,56.94,86.86,32.73,29.33,62.67,83.43,3.24,4.92,6.78,11.69,23.19,5.59,6.34,14.74
87.375,32.01,43.53,58.12,87.75,32.05,29.10,62.35,84.51,5.54,16.95,8.37,11.87,34.64,4.61,11.38,26.59
87.500,32.01,43.92,59.22,89.51,31.27,29.41,62.27,85.00,4.30,7.44,7.93,8.46,36.86,10.58,12.04,33.05
87.625,31.91,44.31,59.45,90.98,30.62,30.12,62.20,84.90,5.37,10.67,7.58,4.22,32.57,11.38,10.19,33.72
87.750,31.48,44.00,59.06,91.27,30.09,30.75,62.67,85.20,6.29,4.52,2.98,6.43,20.54,6.56,7.13,29.47
87.875,31.09,43.53,58.27,90.10,29.84,30.90,62.35,84.51,10.85,3.02,3.07,7.53,11.82,4.88,4.08,23.37
88.000,30.73,43.06,57.33,88.73,29.98,30.82,61.33,84.51,4.39,7.53,6.87,3.77,7.84,3.42,3.55,21.73
88.125,30.41,42.04,55.92,87.06,30.16,30.27,59.29,85.00,15.45,13.64,8.90,2.93,4.39,2.49,3.60,20.85
88.250,29.52,39.61,54.12,85.98,29.84,29.25,56.94,84.90,6.52,6.65,6.43,8.20,5.85,2.67,5.54,20.45
88.375,28.38,36.47,52.00,85.39,29.13,28.24,54.90,84.12,12.22,10.54,3.64,9.43,7.40,3.99,14.87,21.42
88.500,27.66,33.41,49.65,85.10,28.13,27.29,53.10,84.12,4.22,15.32,5.98,6.60,14.08,5.76,17.48,22.44
88.625,27.49,31.22,47.45,84.71,27.42,26.51,51.45,83.53,2.89,6.74,7.13,5.41,17.75,5.76,7.22,20.76
88.750,27.88,30.59,46.82,84.31,27.63,26.43,50.59,82.45,9.17,14.70,7.80,8.20,22.35,6.56,11.34,20.31
88.875,28.45,30.35,45.96,83.24,28.27,26.35,50.43,81.08,13.68,7.75,7.09,9.88,20.09,8.55,15.89,18.55
89.000,29.06,29.88,44.16,81.96,28.98,26.35,50.27,80.00,5.63,14.30,7.97,10.05,19.92,7.27,15.89,19.56
89.125,29.34,29.65,42.43,80.69,29.70,26.20,50.43,78.92,9.26,6.74,8.90,9.17,16.86,7.58,16.16,17.44
89.250,28.98,29.10,40.86,79.51,30.48,26.27,50.75,78.92,14.96,8.95,6.07,8.06,15.10,6.74,10.01,14.26
89.375,28.02,27.22,39.53,78.33,30.94,26.43,51.22,79.51,8.02,10.94,5.19,9.48,10.23,7.13,3.91,11.73
89.500,26.84,25.02,37.96,77.75,30.80,26.43,51.22,80.29,7.40,9.17,2.67,7.44,9.83,6.03,10.85,19.08
89.625,26.17,23.45,35.84,77.25,29.63,26.75,51.14,81.18,12.71,20.67,5.54,4.44,8.90,11.38,15.98,27.57
89.750,25.95,22.35,33.88,75.98,28.20,27.06,49.96,81.47,11.78,15.32,5.32,6.82,10.67,18.10,9.04,29.60
89.875,26.24,21.80,32.71,74.71,26.81,27.29,47.76,81.18,12.88,6.96,3.02,7.75,8.99,14.70,5.76,26.42
90.000,26.17,21.33,31.69,74.02,25.74,27.37,45.41,80.78,8.28,7.67,5.10,5.32,12.00,10.14,6.16,18.63
90.125,25.88,21.33,30.82,73.53,25.35,27.69,43.37,80.78,5.01,5.23,8.24,5.37,11.34,6.25,4.44,15.89
90.250,25.53,21.57,29.96,72.16,25.10,28.31,42.27,80.39,8.99,5.85,10.27,2.84,11.65,8.11,5.28,15.41
90.375,25.17,21.96,28.94,69.71,25.03,29.25,41.57,78.92,7.53,7.13,9.70,7.05,7.36,14.48,8.51,16.29
90.500,24.60,22.20,27.76,67.25,25.20,30.12,41.10,77.16,17.31,9.35,10.72,10.32,5.98,15.49,8.42,15.54
90.625,23.99,22.27,27.06,65.00,25.56,30.67,40.71,74.80,7.84,6.16,9.57,8.81,4.75,11.38,6.34,12.93
90.750,23.42,22.59,27.29,63.33,26.02,30.82,40.47,72.65,16.95,7.22,5.50,7.89,4.61,6.25,7.93,8.90
90.875,23.10,22.67,27.92,62.94,26.20,30.82,40.31,70.59,5.54,11.11,4.30,9.79,6.34,4.04,8.33,9.12
91.000,23.07,22.75,28.86,64.02,26.24,31.06,40.00,69.31,11.25,6.16,4.83,8.06,7.09,10.81,5.94,7.71
91.125,22.85,22.51,29.57,64.71,25.85,32.00,40.00,67.94,10.05,10.98,5.10,9.12,6.12,13.24,5.37,8.24
91.250,22.53,22.27,29.96,65.20,25.45,33.18,40.16,65.88,7.44,6.60,4.83,7.44,5.76,7.40,8.99,6.47
91.375,22.10,22.12,29.88,65.59,25.31,34.59,40.16,64.22,14.83,9.12,2.18,4.66,7.00,7.84,11.87,7.71
91.500,21.89,22.35,29.33,65.00,25.38,35.69,40.00,63.04,9.35,6.91,6.16,6.29,8.42,8.42,12.04,9.88
91.625,21.53,22.20,29.02,63.82,25.88,36.71,39.76,61.96,15.76,10.23,6.47,5.50,7.00,5.72,7.36,12.88
91.750,21.03,21.88,28.63,62.16,26.20,37.18,39.29,61.37,3.60,3.07,9.35,4.04,6.34,8.11,4.88,14.21
91.875,20.75,21.96,28.47,61.27,26.17,37.10,38.51,61.47,11.07,6.82,14.08,3.82,8.86,8.24,9.08,15.18
92.000,20.53,22.51,29.57,61.76,25.74,36.71,37.88,62.45,11.34,10.58,15.32,12.49,16.02,6.87,10.89,19.52
92.125,20.29,23.22,31.37,62.94,25.56,36.31,37.73,63.24,3.46,6.91,12.18,19.21,19.56,4.39,10.54,22.44
92.250,20.21,23.45,32.94,63.73,25.78,36.08,37.57,63.92,24.60,11.91,7.80,15.32,21.55,2.27,6.91,28.14
92.375,20.00,23.29,33.80,64.31,26.13,35.69,37.33,64.12,6.91,4.83,5.50,7.49,20.27,3.55,5.76,31.64
92.500,19.75,22.98,34.35,65.10,26.20,35.14,37.41,63.82,6.21,6.47,4.30,7.18,18.59,5.72,13.72,31.11
92.625,18.89,22.75,34.90,65.78,26.20,34.35,37.02,63.14,6.74,7.22,4.92,10.50,17.53,6.34,18.19,26.11
92.750,17.83,22.67,35.45,66.76,26.17,33.25,36.24,62.75,4.22,5.94,7.05,9.83,15.76,6.69,14.96,17.26
92.875,16.86,22.75,36.00,67.55,26.17,31.76,35.92,62.55,12.13,7.09,6.34,6.07,14.61,5.41,10.89,10.98
93.000,16.33,23.06,36.71,67.94,26.20,30.12,36.24,62.84,11.34,10.58,3.07,12.00,10.98,2.80,9.21,8.20
93.125,16.33,23.22,37.49,67.55,26.31,28.78,37.25,63.92,12.26,9.12,6.12,12.53,8.90,2.09,9.83,6.96
93.250,16.61,23.53,38.51,68.14,26.20,27.84,38.82,64.51,7.53,8.42,8.02,9.52,10.10,3.73,15.80,6.60
93.375,16.90,23.69,39.22,69.31,25.92,26.98,40.39,65.10,5.14,2.22,8.99,9.30,13.72,7.53,14.61,6.47
93.500,16.93,23.76,39.84,71.37,25.49,26.20,41.33,65.69,8.90,8.55,6.07,7.36,15.76,9.70,8.42,7.49
93.625,17.08,23.92,40.31,73.53,25.28,25.65,41.65,66.86,9.35,7.44,9.96,8.77,13.33,10.05,7.97,9.70
93.750,17.40,24.47,41.02,75.69,25.28,25.33,42.59,68.73,8.68,9.30,15.27,11.11,15.27,9.21,14.34,12.31
93.875,17.68,25.73,41.57,77.35,25.70,25.49,43.76,71.08,17.97,11.25,13.28,9.92,19.87,5.81,18.50,12.00
94.000,18.04,26.82,42.04,78.63,26.35,26.35,45.41,72.84,9.74,12.18,5.32,8.90,21.38,5.81,16.64,12.31
94.125,18.50,27.61,42.27,78.82,27.09,27.61,47.29,74.90,13.95,13.11,6.96,6.82,16.91,11.20,9.70,11.42
94.250,19.07,28.08,42.43,79.22,27.84,28.63,48.63,76.86,9.70,7.13,7.67,6.87,16.29,8.11,5.19,18.90
94.375,19.54,28.16,43.06,80.39,28.38,28.94,49.10,78.92,12.80,12.49,5.06,14.17,18.68,13.50,10.10,23.54
94.500,19.93,28.08,44.55,82.06,28.41,28.94,49.57,80.98,13.19,6.56,5.28,16.29,28.45,9.88,12.62,32.39
94.625,20.14,28.08,45.88,83.73,28.16,28.86,50.20,82.75,7.13,10.85,7.75,5.50,21.20,8.46,10.01,28.76
94.750,20.64,28.39,47.14,85.69,28.16,29.18,51.37,83.43,21.46,12.88,10.94,7.22,16.55,12.26,18.24,24.34
94.875,21.25,28.71,48.31,87.55,28.48,29.73,53.02,82.94,11.87,14.03,12.40,11.60,15.85,9.30,21.02,14.43
95.000,22.17,28.39,48.71,89.02,29.13,30.27,54.35,81.76,8.64,19.92,7.49,6.87,20.93,4.75,7.75,7.53
95.125,23.07,27.37,47.76,89.31,29.52,30.27,54.75,79.80,5.90,9.30,2.76,4.04,25.93,1.87,6.43,5.45
95.250,23.89,26.04,46.20,88.63,29.20,30.04,54.20,77.45,4.17,14.79,2.40,7.00,22.30,5.14,11.96,7.00
95.375,24.53,25.10,45.10,87.45,28.48,29.65,53.65,75.88,14.26,10.36,2.22,11.87,17.62,5.59,10.63,8.51
95.500,25.06,24.86,44.78,86.27,28.13,29.88,53.02,74.80,11.34,8.46,5.14,15.54,13.02,6.74,6.12,11.47
95.625,25.78,25.41,44.78,84.90,28.20,30.51,52.00,73.53,11.60,10.50,7.58,15.27,8.46,9.26,4.22,9.57
95.750,26.60,26.20,44.63,83.14,28.77,31.22,51.22,72.06,13.37,6.52,8.51,13.11,5.85,7.36,9.48,10.63
95.875,27.06,26.59,43.92,80.29,29.23,31.61,50.90,70.49,3.29,4.83,6.60,8.55,4.22,2.18,14.65,10.05
96.000,27.09,26.35,42.67,77.65,29.30,31.53,50.90,70.00,6.25,3.15,3.95,6.21,2.40,4.52,15.98,12.88
96.125,26.70,25.80,41.18,75.98,28.70,31.69,51.22,69.90,7.75,7.40,3.02,5.59,4.08,9.04,10.50,19.21
96.250,26.24,25.65,40.16,75.10,28.20,32.16,50.82,69.90,11.29,8.81,4.30,7.75,6.78,9.21,7.67,24.21
96.375,26.31,26.67,40.86,74.51,28.38,32.86,51.06,70.29,13.11,8.06,13.72,21.55,11.91,8.99,12.31,28.81
