TIME,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
sec.,A,B,B,B,B,A,A,A
0.125,1.21,3.29,5.59,===,===,0.85,===,===
0.250,1.69,3.24,2.93,6.96,===,1.83,1.38,===
0.375,2.14,2.53,4.17,12.00,14.34,3.51,4.44,1.69
0.500,8.51,9.92,3.68,19.21,20.54,2.40,8.59,3.15
0.625,4.17,5.98,3.51,16.51,24.65,3.51,8.24,4.83
0.750,13.86,6.07,4.48,8.42,23.01,3.77,5.67,4.92
0.875,4.52,8.73,5.23,7.44,15.98,3.02,6.65,4.75
1.000,9.17,5.67,4.48,7.80,13.72,4.44,8.68,9.21
1.125,2.22,7.67,2.40,10.05,12.49,5.19,16.07,19.43
1.250,7.71,7.40,4.44,13.68,18.10,4.48,18.24,29.16
1.375,7.22,14.74,6.69,20.05,24.21,3.11,20.58,44.33
1.500,2.49,6.29,5.14,17.53,30.88,4.83,18.19,45.35
1.625,13.15,13.77,3.15,15.41,27.17,6.65,13.41,44.11
1.750,9.35,4.44,1.87,11.29,23.41,5.59,13.59,30.88
1.875,8.02,10.01,3.24,7.53,11.11,7.67,14.65,19.61
2.000,9.39,7.75,4.66,8.20,7.84,3.24,9.66,12.75
2.125,3.51,4.79,1.87,10.50,5.98,2.09,12.71,9.21
2.250,4.04,4.44,7.80,12.44,9.96,8.28,19.39,16.38
2.375,4.30,4.57,13.46,13.72,15.36,13.55,24.74,23.45
2.500,2.93,5.01,9.61,11.96,13.41,8.86,20.09,24.12
2.625,7.49,6.12,3.20,7.53,10.94,3.11,9.52,19.39
2.750,8.90,6.47,6.69,6.65,5.14,7.27,4.75,11.60
2.875,9.12,9.17,7.36,4.70,4.83,10.45,4.08,9.88
3.000,3.51,9.92,7.58,5.19,3.51,11.69,4.61,12.22
3.125,7.80,8.15,4.52,4.39,3.64,9.26,6.03,13.50
3.250,11.11,5.10,6.07,5.94,2.89,8.73,7.80,13.15
3.375,14.34,9.52,7.75,10.72,3.73,8.73,10.10,8.95
3.500,11.20,5.10,4.83,9.66,3.91,9.48,7.84,5.67
3.625,9.70,5.50,1.65,5.72,3.77,7.93,2.49,3.42
3.750,10.94,4.44,4.13,7.67,3.07,6.74,1.21,2.36
3.875,2.09,6.74,4.57,12.66,3.68,4.22,5.90,5.54
4.000,10.23,3.37,7.05,12.00,5.54,2.98,15.67,9.52
4.125,4.66,14.03,7.80,10.19,9.43,7.71,18.55,17.75
4.250,4.61,8.46,9.39,14.21,16.11,5.72,16.07,23.19
4.375,2.49,3.42,12.00,19.96,17.93,6.96,16.78,25.22
4.500,6.96,10.14,10.94,18.01,20.45,12.18,13.72,24.83
4.625,4.83,3.99,4.08,11.65,12.66,8.64,6.29,16.47
4.750,3.60,7.84,6.03,10.41,14.39,6.29,3.91,14.12
4.875,12.13,12.04,6.52,15.27,15.36,10.67,4.75,10.76
5.000,4.61,10.98,7.97,16.07,30.80,12.09,6.60,20.05
5.125,7.44,11.07,8.68,6.16,32.65,8.06,4.04,21.73
5.250,4.70,6.38,8.77,7.75,34.03,4.88,9.88,25.00
5.375,5.63,3.91,9.35,6.65,26.20,5.41,9.30,20.98
5.500,7.62,14.65,9.43,16.11,25.93,2.80,11.51,22.39
5.625,4.35,8.20,4.35,18.72,30.44,3.51,12.75,24.03
5.750,7.13,20.80,3.33,9.35,25.84,6.47,5.50,18.55
5.875,12.13,7.97,1.34,11.29,19.92,5.41,6.56,13.02
6.000,3.15,6.07,3.91,9.74,11.82,2.89,5.59,9.04
6.125,7.13,3.07,3.95,11.69,15.14,3.55,5.37,10.58
6.250,9.96,8.24,9.48,15.23,33.76,12.22,5.06,13.99
6.375,19.03,12.53,18.50,9.30,44.07,36.50,17.97,14.70
6.500,24.38,23.76,21.15,11.03,59.99,46.06,32.08,21.20
6.625,11.65,6.12,16.51,21.73,59.68,30.75,28.50,21.64
6.750,7.62,7.49,7.62,16.91,52.96,10.50,15.05,22.66
6.875,4.57,4.75,2.58,6.03,39.91,4.13,4.04,16.86
7.000,2.27,1.78,3.20,6.47,19.21,1.25,2.67,15.54
7.125,2.76,3.42,6.21,7.36,18.41,1.83,5.10,15.94
7.250,2.62,1.96,8.37,6.34,14.87,3.82,9.43,16.33
7.375,7.18,6.12,7.75,3.73,17.62,3.77,7.71,18.41
7.500,3.11,3.42,5.54,5.28,12.53,5.32,5.23,17.70
7.625,3.82,4.35,5.23,3.86,9.74,4.97,4.83,13.86
7.750,2.09,2.62,4.44,8.33,10.76,2.40,9.96,11.11
7.875,2.14,1.74,4.13,13.95,13.28,2.18,15.80,8.33
8.000,1.47,3.33,4.22,11.42,15.23,1.47,13.41,9.96
8.125,5.76,2.45,3.86,3.24,15.80,2.58,5.23,8.59
8.250,6.43,1.83,3.64,3.64,16.11,7.84,2.40,6.03
8.375,8.81,3.55,3.82,6.47,15.80,14.56,7.84,5.41
8.500,15.10,1.16,2.89,8.55,14.17,14.83,14.43,6.56
8.625,5.67,3.46,3.46,4.88,9.21,9.57,8.20,6.03
8.750,11.29,4.52,5.59,6.47,8.11,4.13,9.88,6.38
8.875,5.76,2.67,4.88,9.08,11.29,2.93,16.16,8.51
9.000,3.46,1.92,2.09,5.67,12.84,2.27,10.54,13.06
9.125,2.49,0.94,1.12,2.67,14.52,2.45,3.91,13.11
9.250,4.48,1.69,1.30,1.74,8.37,3.24,2.76,12.00
9.375,3.07,0.68,0.81,0.85,5.63,4.17,4.75,8.68
9.500,4.04,1.74,0.94,1.03,2.27,4.17,6.65,8.99
9.625,2.27,2.71,2.14,1.96,3.29,3.07,7.67,12.13
9.750,3.68,2.84,3.33,3.51,5.32,2.45,8.11,13.99
9.875,7.53,3.37,5.72,3.46,10.89,2.31,7.75,16.38
10.000,4.88,2.53,5.14,2.22,13.11,1.34,9.30,14.21
10.125,8.90,3.95,2.31,2.84,12.13,3.95,6.65,10.89
10.250,5.98,1.43,1.65,1.69,7.62,5.32,6.07,9.83
