"Time","PIP Beta R","PIP Alpha R","PIP Theta R","PIP Delta R","PIP Beta L","PIP Alpha L","PIP Theta L","PIP Delta L","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
3.125,===,===,===,===,===,===,===,===,3.07,3.07,2.53,2.27,3.11,2.31,2.67,3.02
3.250,===,===,===,===,===,===,===,===,2.53,1.61,1.07,2.09,3.02,1.30,2.27,2.40
3.375,===,===,===,===,===,===,===,===,1.34,1.12,1.16,2.00,2.22,0.85,2.27,1.61
3.500,===,===,===,===,===,===,===,===,1.47,0.90,1.38,3.33,2.18,0.99,4.22,1.56
3.625,===,===,===,===,===,===,===,===,2.58,3.20,1.56,3.73,2.31,0.94,4.35,1.65
3.750,===,===,===,===,===,===,===,===,3.02,2.49,1.47,2.71,2.45,0.99,2.58,2.00
3.875,===,===,===,===,===,===,===,===,2.98,2.09,1.07,1.78,2.62,0.94,2.00,2.09
4.000,===,===,===,===,===,===,===,===,4.08,1.87,1.47,1.52,2.49,2.05,1.92,2.22
4.125,1.14,3.14,3.53,12.45,3.76,3.76,4.86,24.61,2.62,1.83,2.80,1.61,2.67,3.64,1.56,2.27
4.250,1.11,3.06,3.14,10.78,3.76,3.76,4.47,22.45,2.49,1.69,2.98,1.38,3.11,3.46,1.74,3.33
4.375,1.07,2.98,2.82,9.22,3.84,3.84,4.16,20.59,3.11,2.67,1.69,1.12,3.29,2.22,1.12,3.95
4.500,1.07,2.67,2.51,8.24,3.69,3.69,3.76,19.31,2.14,2.09,0.94,1.30,4.08,1.16,1.38,5.10
4.625,1.07,2.43,2.20,7.84,3.45,3.45,3.22,17.75,2.80,3.24,1.30,1.52,3.51,0.81,1.52,4.66
4.750,1.03,2.12,1.88,7.84,3.22,3.22,2.90,15.98,0.90,1.25,1.21,1.56,3.91,1.03,1.34,4.17
4.875,0.93,1.96,1.80,7.75,2.82,2.82,2.59,14.41,1.61,1.92,1.16,1.52,2.98,1.47,1.78,2.80
5.000,0.89,1.73,1.80,7.84,2.67,2.67,2.43,13.24,2.62,3.07,1.65,2.09,2.76,2.27,1.87,2.36
5.125,0.86,1.65,1.80,7.84,2.51,2.51,2.43,12.35,3.99,3.46,2.36,2.58,1.92,2.27,1.61,2.22
5.250,0.86,1.73,1.88,7.84,2.43,2.43,2.35,11.57,2.98,2.05,2.67,2.45,1.87,1.96,1.47,2.62
5.375,0.86,1.57,2.12,7.94,2.27,2.27,2.43,10.98,2.89,2.27,2.40,3.60,2.18,1.12,2.93,2.45
5.500,0.82,1.57,2.35,7.75,1.96,1.96,2.51,10.49,3.60,1.52,1.43,3.60,2.49,0.94,2.89,2.53
5.625,0.82,1.41,2.35,7.35,1.80,1.80,2.59,9.90,3.42,1.47,0.85,2.80,2.36,1.30,2.36,2.00
5.750,0.75,1.33,2.43,7.16,1.73,1.73,2.75,9.51,2.62,1.69,1.07,2.71,2.05,1.16,2.71,1.61
5.875,0.75,1.25,2.43,6.96,1.57,1.57,2.90,9.31,3.46,2.27,1.69,2.27,1.96,1.34,3.20,1.38
6.000,0.71,1.10,2.51,6.96,1.49,1.49,2.98,9.22,2.00,2.05,1.69,2.49,2.36,1.25,4.26,2.27
6.125,0.68,0.94,2.67,6.96,1.49,1.49,3.14,9.22,3.29,2.40,1.65,3.42,3.24,1.87,4.79,3.82
6.250,0.71,0.78,2.67,7.16,1.41,1.41,3.22,9.41,1.92,1.38,1.69,3.46,3.73,2.22,3.73,4.61
6.375,0.68,0.78,2.67,7.55,1.41,1.41,3.22,9.90,2.18,1.03,2.22,2.53,5.14,2.93,3.20,6.16
6.500,0.64,0.78,2.75,8.63,1.57,1.57,3.22,10.69,3.29,1.74,2.22,1.78,5.85,3.60,2.45,6.21
6.625,0.68,0.86,2.75,9.51,1.49,1.49,3.06,11.47,1.96,1.61,1.43,1.69,6.12,3.15,1.92,6.34
6.750,0.61,0.86,2.90,10.29,1.73,1.73,2.90,11.86,1.87,1.21,1.38,1.83,5.50,2.40,2.45,5.54
6.875,0.61,0.86,2.90,10.59,1.73,1.73,2.98,12.35,2.14,2.93,1.07,1.96,3.99,1.30,2.58,4.66
7.000,0.68,1.02,2.90,10.59,1.73,1.73,2.98,12.55,2.49,3.15,1.87,1.61,2.89,1.47,2.45,3.99
7.125,0.75,1.10,3.22,10.78,1.65,1.65,2.98,12.65,2.71,2.22,2.80,2.80,1.74,1.96,2.76,3.15
7.250,0.75,1.02,3.22,10.78,1.41,1.41,3.14,12.65,1.52,0.99,2.27,3.15,1.07,1.56,3.02,2.14
7.375,0.75,1.02,3.22,10.78,1.18,1.18,3.22,12.35,1.12,1.38,1.03,1.65,0.90,1.07,2.40,1.47
7.500,0.68,0.94,3.29,10.69,1.10,1.10,3.29,11.96,1.69,1.56,1.38,0.99,1.34,1.25,2.53,1.25
7.625,0.61,0.86,3.29,10.69,1.02,1.02,3.37,11.47,1.96,1.56,1.61,1.34,1.65,1.69,2.80,1.30
7.750,0.57,0.86,3.29,10.29,0.94,0.94,3.37,10.78,1.65,1.61,1.47,1.69,2.18,1.52,2.93,1.65
7.875,0.61,1.02,3.37,9.90,0.94,0.94,3.53,10.10,1.52,1.07,1.78,1.92,1.69,1.12,2.71,1.74
8.000,0.57,1.02,3.45,9.51,0.94,0.94,3.61,9.71,2.18,2.31,1.74,2.27,1.38,1.03,2.49,2.09
8.125,0.57,1.02,3.37,9.51,0.94,0.94,3.76,9.61,1.78,2.00,1.78,2.36,1.25,1.25,2.84,2.71
8.250,0.57,1.02,3.29,9.61,0.86,0.86,3.76,9.51,1.74,1.43,1.74,1.69,1.47,1.47,2.71,2.98
8.375,0.50,0.86,3.22,9.61,0.78,0.78,3.76,9.41,1.52,1.83,1.43,1.43,1.83,1.21,1.30,2.71
8.500,0.50,0.86,3.06,9.41,0.78,0.78,3.76,9.02,1.74,1.96,1.69,2.14,1.47,1.21,1.38,2.05
8.625,0.46,0.86,2.75,9.31,0.78,0.78,3.61,8.63,2.36,2.09,2.18,2.09,1.47,1.56,1.65,1.56
8.750,0.57,0.94,2.67,9.41,0.78,0.78,3.61,8.63,2.80,1.92,1.74,1.69,1.30,1.65,1.34,1.56
8.875,0.61,0.94,2.59,9.31,0.86,0.86,3.53,8.63,2.36,1.56,1.21,0.99,1.38,2.22,1.92,1.56
9.000,0.61,0.94,2.20,9.12,0.94,0.94,3.14,8.53,3.07,1.96,1.56,1.47,1.65,2.45,3.02,1.83
9.125,0.61,0.94,2.12,9.02,0.86,0.86,2.90,8.43,2.31,1.12,0.99,1.83,1.74,1.92,3.07,1.78
9.250,0.61,1.02,2.04,8.82,0.86,0.86,2.82,8.53,2.14,0.99,1.25,1.34,1.92,1.52,2.89,2.05
9.375,0.57,0.94,1.96,8.63,0.86,0.86,2.67,8.33,2.93,1.34,1.74,1.25,1.74,1.21,2.40,1.74
9.500,0.57,0.94,1.65,8.04,0.71,0.71,2.51,7.94,1.65,2.05,1.52,1.47,1.56,1.03,1.65,2.14
9.625,0.57,0.86,1.57,7.16,0.63,0.63,2.43,7.45,1.16,2.53,0.99,1.21,1.78,0.99,1.65,2.40
9.750,0.61,0.94,1.41,6.27,0.47,0.47,2.35,6.96,1.92,2.45,1.25,0.72,1.87,1.74,1.52,2.89
9.875,0.57,0.86,1.33,5.78,0.47,0.47,2.27,6.76,2.80,1.56,1.92,1.16,2.36,2.76,1.38,3.24
10.000,0.57,0.86,1.18,5.69,0.55,0.55,2.12,6.96,1.56,0.99,1.61,0.99,2.22,2.53,1.25,3.24
10.125,0.61,0.78,1.10,5.88,0.55,0.55,2.04,7.25,1.61,1.78,0.90,1.30,2.05,1.25,1.43,2.93
10.250,0.57,0.63,0.94,5.88,0.55,0.55,2.04,7.35,1.30,1.47,0.77,1.74,1.92,1.38,1.96,2.67
10.375,0.57,0.63,0.94,5.78,0.55,0.55,1.88,7.45,2.71,1.96,0.90,1.16,2.00,2.00,1.38,2.31
10.500,0.57,0.71,1.02,5.88,0.55,0.55,1.80,7.35,1.74,1.78,1.92,2.18,2.31,2.80,1.21,2.45
10.625,0.57,0.71,1.02,5.69,0.78,0.78,1.80,7.25,2.18,1.61,2.05,2.22,2.31,2.98,1.34,1.96
10.750,0.57,0.78,1.10,5.59,0.78,0.78,1.80,7.25,2.22,1.38,2.14,1.16,2.22,2.45,1.03,1.52
10.875,0.53,0.86,1.33,5.69,0.86,0.86,1.80,7.16,1.83,2.18,3.37,2.45,2.71,2.80,2.71,1.47
11.000,0.57,1.10,1.41,5.98,0.94,0.94,1.96,7.35,1.52,1.78,2.89,3.64,3.07,1.92,4.39,1.78
11.125,0.57,1.10,1.49,6.37,1.02,1.02,2.04,7.84,2.18,1.61,1.07,3.02,4.35,0.99,4.04,3.37
11.250,0.57,1.10,1.80,6.96,1.02,1.02,2.27,8.53,2.62,2.18,1.87,3.02,4.44,1.38,3.24,4.08
11.375,0.61,1.18,1.80,7.16,1.10,1.10,2.12,8.92,0.90,2.00,2.93,4.70,4.44,2.31,3.51,4.83
11.500,0.61,1.18,2.12,7.65,1.18,1.18,2.20,9.51,0.90,1.47,2.98,4.22,3.55,2.84,2.62,4.17
11.625,0.71,1.25,2.20,7.65,1.25,1.25,2.20,9.61,3.02,4.35,2.22,1.78,2.45,2.53,1.30,3.20
11.750,0.71,1.25,2.35,7.65,1.33,1.33,2.43,9.80,1.47,2.93,1.87,2.22,1.83,2.49,2.58,2.18
11.875,0.75,1.25,2.59,7.55,1.41,1.41,2.43,9.80,2.22,2.80,1.43,3.51,1.43,2.09,3.11,1.34
12.000,0.82,1.41,2.82,7.65,1.41,1.41,2.51,9.90,2.22,2.00,1.16,2.62,1.65,1.25,1.96,1.34
12.125,0.82,1.41,2.90,7.65,1.41,1.41,2.51,10.00,2.18,1.34,0.85,1.03,2.40,1.61,1.03,2.14
12.250,0.78,1.41,2.98,7.94,1.49,1.49,2.59,10.10,1.47,1.69,0.90,1.38,2.76,1.56,1.56,2.67
12.375,0.78,1.41,3.14,7.84,1.41,1.41,2.59,10.00,2.14,2.31,1.83,2.98,2.84,1.69,3.20,3.24
12.500,0.78,1.33,3.14,7.84,1.49,1.49,2.75,9.80,2.09,1.61,2.27,3.64,2.76,2.18,3.82,3.51
12.625,0.82,1.33,3.29,8.04,1.57,1.57,2.90,9.61,1.52,2.14,1.56,1.92,2.49,1.25,2.09,3.29
12.750,0.78,1.33,3.37,8.04,1.57,1.57,3.06,9.51,1.43,0.94,0.77,1.69,2.27,1.30,1.56,2.93
12.875,0.78,1.33,3.53,8.14,1.73,1.73,3.06,9.41,2.27,1.83,0.85,2.62,1.74,2.09,2.22,2.00
13.000,0.75,1.25,3.61,8.14,1.73,1.73,3.14,8.92,1.03,1.69,1.21,1.47,1.38,2.76,1.30,1.69
13.125,0.75,1.33,3.76,7.94,1.57,1.57,3.14,8.24,2.05,1.78,1.69,1.96,1.61,2.40,2.31,1.74
13.250,0.75,1.33,3.84,7.65,1.65,1.65,3.29,7.84,1.07,2.14,2.09,3.42,1.52,1.65,3.82,1.92
13.375,0.78,1.33,3.84,7.45,1.73,1.73,3.45,7.55,2.62,1.61,2.36,2.98,1.56,2.45,3.15,2.18
13.500,0.75,1.41,4.00,7.45,1.80,1.80,3.53,7.35,0.94,2.05,2.00,1.74,1.30,2.53,1.47,1.83
13.625,0.75,1.49,3.92,7.35,1.88,1.88,3.53,7.25,1.34,0.99,2.00,1.65,1.38,1.83,2.14,1.69
13.750,0.75,1.33,3.84,7.35,1.88,1.88,3.69,7.16,1.83,2.00,1.69,2.62,1.96,2.05,2.76,1.65
13.875,0.78,1.33,4.08,7.35,1.73,1.73,3.61,7.06,1.12,1.74,0.77,3.77,2.36,2.27,2.98,2.27
14.000,0.82,1.18,4.08,7.25,1.57,1.57,3.61,7.06,3.33,3.20,1.21,3.46,2.62,2.00,3.11,2.58
14.125,0.75,1.02,4.00,7.06,1.57,1.57,3.45,6.96,2.76,1.21,1.03,3.20,2.49,1.25,3.29,2.93
14.250,0.75,0.94,3.84,6.57,1.57,1.57,3.37,6.47,2.76,2.31,0.77,2.67,2.53,1.25,3.07,3.02
14.375,0.71,0.86,3.61,6.08,1.73,1.73,3.22,5.78,1.43,1.69,1.65,2.27,2.76,2.27,2.89,3.07
14.500,0.68,0.86,3.53,5.59,1.73,1.73,3.14,5.20,1.92,0.90,2.22,2.00,2.84,2.58,2.00,2.98
14.625,0.68,0.86,3.45,5.20,1.73,1.73,3.14,4.80,1.87,2.14,2.27,2.00,3.24,2.53,1.56,3.11
14.750,0.64,0.71,3.14,5.29,1.65,1.65,3.14,4.80,1.43,1.12,1.56,2.45,3.64,1.61,2.84,3.11
14.875,0.53,0.86,3.06,5.49,1.49,1.49,3.22,4.90,2.05,1.47,1.96,2.22,3.77,1.03,3.07,2.89
15.000,0.50,0.86,3.06,5.49,1.49,1.49,3.14,5.00,1.65,1.52,1.47,2.89,3.51,0.85,3.11,2.14
15.125,0.43,0.94,2.98,5.39,1.41,1.41,3.14,4.90,1.87,1.34,1.21,3.11,2.45,1.34,3.02,1.61
15.250,0.43,1.02,3.06,5.10,1.41,1.41,3.14,4.80,3.11,2.18,1.34,2.14,2.22,1.25,2.05,1.47
15.375,0.43,1.02,2.98,5.00,1.49,1.49,3.14,4.71,1.92,2.27,1.83,0.94,1.74,1.78,1.21,1.69
15.500,0.43,1.10,2.98,5.00,1.41,1.41,3.14,4.80,2.67,3.68,2.67,0.85,2.27,1.92,2.53,2.00
15.625,0.43,1.33,2.90,5.10,1.49,1.49,2.98,4.80,2.31,1.87,1.43,2.00,2.49,1.03,2.62,2.05
15.750,0.50,1.57,2.98,5.10,1.73,1.73,3.06,5.00,3.15,2.62,2.14,2.89,3.77,2.62,1.92,2.22
15.875,0.50,1.65,2.90,5.59,1.88,1.88,3.14,4.80,1.92,1.30,2.22,2.93,4.75,2.31,3.15,1.83
16.000,0.53,1.80,3.06,6.18,1.88,1.88,3.14,4.61,1.83,2.00,2.09,2.36,5.37,1.47,3.07,2.09
16.125,0.57,1.88,2.98,7.06,1.88,1.88,3.14,4.61,1.25,1.61,2.89,2.53,5.90,2.45,1.92,1.96
16.250,0.64,1.88,3.06,8.04,1.80,1.80,3.14,4.71,1.38,3.33,2.45,2.80,5.41,2.98,2.53,3.07
16.375,0.71,2.04,3.22,9.31,1.73,1.73,3.06,5.20,2.76,2.71,1.43,3.29,6.07,2.89,2.93,3.07
16.500,0.71,1.96,3.37,10.69,1.73,1.73,3.14,5.88,1.61,3.11,1.07,1.92,4.57,1.56,1.38,2.84
16.625,0.78,1.96,3.61,11.67,1.57,1.57,3.22,6.57,3.42,4.17,1.56,1.96,3.86,0.81,1.61,2.36
16.750,0.89,1.88,3.84,12.55,1.57,1.57,3.37,7.35,3.02,1.69,1.92,3.24,3.42,1.25,2.71,3.29
16.875,0.89,1.88,4.00,13.33,1.57,1.57,3.45,8.04,1.43,1.56,1.83,2.40,4.39,1.52,2.05,4.48
17.000,0.89,1.96,4.00,13.63,1.65,1.65,3.61,8.63,3.20,1.38,2.53,2.00,5.59,2.40,1.30,5.37
17.125,0.86,2.12,4.00,13.92,1.80,1.80,3.76,8.82,2.49,2.14,3.15,2.40,5.37,2.93,1.83,5.06
17.250,0.82,2.12,4.00,14.12,2.04,2.04,3.84,8.92,2.45,0.85,3.02,3.37,4.52,2.89,3.02,4.17
17.375,0.82,2.35,4.16,14.12,1.96,1.96,3.92,9.02,2.31,2.84,2.76,3.07,3.73,2.53,2.76,3.07
17.500,0.82,2.43,4.24,14.31,2.04,2.04,3.84,9.12,1.30,1.61,3.02,1.83,3.02,2.84,2.22,2.22
17.625,0.82,2.35,4.16,14.41,2.04,2.04,3.84,9.02,3.11,2.80,3.11,1.30,2.80,3.11,1.74,2.00
17.750,0.86,2.43,4.24,14.51,2.12,2.12,3.92,9.12,3.46,3.20,2.31,1.07,2.31,2.58,1.03,2.00
17.875,0.89,2.43,4.08,14.31,2.12,2.12,3.76,8.92,2.22,1.34,2.45,1.34,1.87,2.40,1.78,1.69
18.000,0.89,2.43,3.92,14.31,2.12,2.12,3.76,9.02,3.15,2.45,2.84,1.96,2.14,1.83,2.53,2.00
18.125,1.00,2.43,3.69,14.80,2.12,2.12,3.69,9.51,2.62,2.89,2.18,2.27,4.35,1.78,3.02,4.13
18.250,1.00,2.43,3.76,15.69,2.27,2.27,3.76,10.78,3.33,3.20,1.34,1.61,6.03,1.96,1.92,5.85
18.375,1.07,2.43,3.84,16.96,2.43,2.43,3.92,12.25,3.20,2.71,0.77,3.07,7.89,1.78,1.74,8.28
18.500,1.07,2.35,4.24,17.94,2.59,2.59,4.31,13.53,4.08,2.27,1.12,4.57,8.46,1.47,4.26,8.59
18.625,1.00,2.27,4.55,18.82,2.59,2.59,4.55,14.22,4.13,2.67,1.30,4.48,7.18,1.83,5.01,7.67
18.750,0.93,2.12,4.63,19.31,2.43,2.43,4.55,14.61,1.83,1.12,2.22,3.99,5.72,2.53,4.04,5.85
18.875,0.89,1.96,4.63,19.80,2.20,2.20,4.47,15.00,2.67,1.83,1.78,4.75,3.42,1.83,3.82,3.64
19.000,0.86,1.80,4.78,20.00,2.20,2.20,4.55,15.49,2.49,2.18,1.69,4.26,3.07,1.12,2.89,2.80
19.125,0.82,1.57,4.86,19.71,2.04,2.04,4.55,16.08,2.45,1.96,1.56,2.98,2.62,1.21,2.53,2.36
19.250,0.82,1.41,4.78,19.02,2.04,2.04,4.55,16.37,1.16,2.36,1.69,1.65,2.09,1.07,2.45,1.92
19.375,0.75,1.41,4.63,18.14,1.96,1.96,4.63,16.57,2.22,1.38,1.69,2.09,1.65,1.43,2.31,1.92
19.500,0.68,1.49,4.47,17.16,2.04,2.04,4.55,16.37,1.74,1.87,1.52,2.27,1.34,2.89,2.58,1.61
19.625,0.61,1.41,4.39,16.27,2.12,2.12,4.47,16.18,1.74,1.61,2.22,2.18,1.61,3.64,2.67,1.78
19.750,0.53,1.49,4.08,15.98,2.27,2.27,4.39,16.18,1.69,2.09,3.60,2.45,2.49,4.17,2.45,2.80
19.875,0.57,1.65,3.92,16.18,2.43,2.43,4.16,16.57,1.83,1.47,3.77,3.02,3.73,3.86,2.31,3.77
20.000,0.57,1.80,3.84,16.57,2.43,2.43,3.92,16.96,3.37,2.53,2.14,2.53,3.91,2.05,1.69,4.13
20.125,0.53,1.80,3.84,17.16,2.35,2.35,3.84,17.45,1.78,1.78,1.12,1.25,4.30,1.03,1.43,4.30
20.250,0.61,1.80,3.92,17.65,2.20,2.20,3.61,17.84,2.84,1.96,1.12,2.05,3.20,1.25,1.47,3.46
20.375,0.64,1.73,3.92,18.04,2.20,2.20,3.53,18.24,2.36,2.27,0.85,2.22,2.58,1.43,1.43,2.62
20.500,0.68,1.73,4.16,18.33,2.12,2.12,3.53,18.14,2.36,2.18,1.07,3.60,1.69,0.99,2.80,1.61
20.625,0.64,1.65,4.31,18.43,2.12,2.12,3.61,18.24,1.61,1.69,0.77,2.89,1.69,1.83,2.09,1.30
20.750,0.68,1.49,4.47,18.33,2.04,2.04,3.69,18.24,1.87,2.22,1.12,3.02,1.78,2.76,2.27,1.47
20.875,0.68,1.57,4.63,18.24,2.04,2.04,3.84,18.24,3.91,3.33,2.09,3.82,1.61,2.98,3.68,1.47
21.000,0.61,1.49,4.78,18.24,1.96,1.96,3.92,18.33,1.96,1.96,2.22,2.93,1.87,1.92,3.46,2.14
21.125,0.64,1.49,4.78,17.94,2.12,2.12,4.08,18.14,2.67,1.65,1.07,2.31,2.71,1.30,3.33,2.89
21.250,0.64,1.49,4.78,17.55,2.12,2.12,4.16,17.65,3.55,1.69,1.07,2.22,3.29,1.96,3.55,3.33
21.375,0.53,1.25,4.63,16.57,2.04,2.04,3.92,16.47,1.16,0.94,1.16,2.00,3.55,1.38,3.24,3.73
21.500,0.53,1.18,4.39,15.98,1.96,1.96,3.76,15.49,1.52,1.83,0.99,2.14,3.64,1.56,3.42,3.91
21.625,0.57,1.18,4.24,15.20,1.96,1.96,3.53,14.31,3.15,1.65,1.61,2.31,3.07,2.53,3.33,3.60
21.750,0.57,1.18,3.92,14.71,1.88,1.88,3.37,13.82,1.43,1.65,2.05,2.89,3.11,2.80,2.93,3.64
21.875,0.57,1.18,3.69,13.92,1.88,1.88,3.14,13.33,4.04,2.40,2.05,3.11,2.53,2.31,3.24,3.37
22.000,0.61,1.25,3.45,13.24,1.80,1.80,3.14,13.33,1.87,2.67,1.38,2.27,2.84,1.38,2.98,3.95
22.125,0.57,1.18,3.22,12.75,1.80,1.80,3.06,13.43,1.65,1.56,1.47,1.21,2.09,1.21,1.87,3.33
22.250,0.50,1.25,3.22,12.45,1.80,1.80,3.06,13.43,2.53,1.43,1.47,1.34,2.05,1.61,1.65,2.67
22.375,0.50,1.41,3.37,12.65,1.96,1.96,3.06,13.53,1.96,0.99,3.20,2.71,2.00,3.68,2.76,1.92
22.500,0.53,1.80,3.45,12.94,2.27,2.27,3.22,13.92,1.16,1.65,4.66,3.95,3.64,4.70,3.77,2.67
22.625,0.57,2.12,3.76,13.43,2.51,2.51,3.37,14.31,2.49,2.00,4.48,2.53,3.99,4.22,2.62,2.84
22.750,0.57,2.27,3.84,13.82,2.43,2.43,3.37,14.51,2.18,2.84,2.98,2.36,5.50,2.71,2.58,3.64
22.875,0.53,2.12,3.84,13.92,2.27,2.27,3.53,14.51,1.69,1.21,2.00,3.42,4.61,1.47,3.55,2.84
23.000,0.53,1.96,3.92,13.33,2.20,2.20,3.53,14.12,2.58,2.00,2.31,3.29,5.23,1.61,2.98,3.29
23.125,0.53,1.80,3.84,12.65,2.12,2.12,3.61,13.33,2.36,1.34,2.62,3.68,3.33,1.78,2.36,3.11
23.250,0.53,1.88,3.92,11.76,2.12,2.12,3.69,12.65,2.53,1.34,2.27,3.15,3.99,2.22,2.27,4.26
23.375,0.46,1.80,4.08,11.57,2.20,2.20,3.76,12.16,2.98,1.56,1.56,3.64,3.95,2.49,3.86,4.48
23.500,0.46,1.80,4.16,12.16,2.27,2.27,3.92,12.16,1.30,0.99,1.16,3.55,6.16,3.29,4.08,5.28
23.625,0.43,1.80,4.16,13.14,2.35,2.35,4.16,12.45,1.87,1.34,1.69,3.51,6.47,3.73,3.73,4.79
23.750,0.43,1.80,4.16,13.82,2.59,2.59,4.31,12.55,1.34,1.07,1.25,3.15,5.98,2.45,3.15,4.17
23.875,0.39,1.80,4.16,14.41,2.67,2.67,4.24,12.65,1.96,1.16,1.52,2.53,4.66,1.56,2.40,3.24
24.000,0.36,1.80,4.08,14.80,2.67,2.67,4.24,12.94,2.22,1.92,2.05,2.31,2.89,2.00,2.27,2.22
24.125,0.36,1.96,4.08,15.00,2.67,2.67,4.16,13.33,1.65,2.00,2.00,2.09,2.71,1.92,2.76,2.36
24.250,0.36,1.96,4.00,15.20,2.59,2.59,4.08,13.63,2.93,3.29,2.36,2.45,2.14,2.62,2.89,2.22
24.375,0.36,1.96,3.92,15.20,2.59,2.59,4.00,13.63,2.22,1.61,2.62,2.98,2.36,2.71,2.84,2.71
24.500,0.43,1.96,4.00,15.00,2.59,2.59,3.92,13.43,2.22,2.62,2.71,2.93,2.40,2.62,2.80,2.76
24.625,0.46,2.04,4.16,15.00,2.59,2.59,3.92,13.14,1.83,1.47,2.53,1.38,2.09,2.53,2.53,2.36
24.750,0.43,2.12,4.16,14.90,2.59,2.59,4.08,12.94,1.34,1.56,1.83,1.96,1.65,2.05,2.58,1.92
24.875,0.43,2.04,4.24,15.29,2.59,2.59,4.16,13.04,2.36,1.96,1.16,2.22,2.18,1.30,2.00,2.18
25.000,0.39,2.04,4.24,15.98,2.51,2.51,4.16,13.53,1.61,1.52,1.74,1.16,2.93,1.21,1.38,3.02
25.125,0.32,2.04,4.08,16.47,2.51,2.51,4.00,13.82,2.05,1.16,2.31,0.81,4.26,1.56,0.99,4.44
25.250,0.32,2.20,4.08,16.76,2.51,2.51,3.92,13.82,1.03,1.38,2.22,1.21,3.51,1.12,1.12,3.95
25.375,0.36,2.20,4.00,16.76,2.43,2.43,3.76,13.43,1.96,2.93,1.96,1.07,3.02,1.30,1.34,3.51
25.500,0.36,2.04,3.84,16.47,2.35,2.35,3.61,13.04,0.99,1.43,2.31,1.78,1.96,2.22,2.00,2.31
25.625,0.39,1.65,3.53,15.98,2.12,2.12,3.45,12.75,1.12,1.47,2.58,1.78,2.05,2.58,1.52,2.45
25.750,0.43,1.49,3.45,15.69,1.80,1.80,3.37,12.45,3.02,2.89,2.40,1.74,3.20,2.14,1.61,3.46
25.875,0.46,1.33,3.45,15.20,1.73,1.73,3.29,12.16,1.65,2.22,2.53,2.09,3.46,2.14,2.45,3.60
26.000,0.46,1.33,3.37,14.51,1.65,1.65,3.37,11.57,2.09,2.49,2.58,2.45,3.20,2.27,2.27,3.15
26.125,0.46,1.33,3.45,14.12,1.65,1.65,3.29,11.08,2.62,1.03,2.22,2.71,2.00,1.56,1.74,1.92
