TIME,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
sec.,A,B,B,B,B,A,A,A
0.125,1.83,1.25,2.00,===,===,1.38,===,===
0.250,2.27,4.30,2.18,1.87,===,2.14,2.93,===
0.375,1.43,2.49,3.55,6.12,5.90,3.24,5.67,9.79
0.500,7.80,12.44,11.65,17.62,10.85,6.34,8.06,14.87
0.625,4.44,2.84,14.21,16.33,19.96,7.22,12.35,20.14
0.750,5.90,3.68,8.28,6.12,26.06,5.41,18.90,25.49
0.875,5.76,4.97,10.45,7.00,27.26,6.43,17.00,26.42
1.000,3.95,3.55,12.22,4.79,22.00,7.71,10.81,23.99
1.125,4.26,6.03,6.47,9.35,15.89,6.60,9.61,16.82
1.250,7.97,5.76,3.07,6.25,14.03,6.16,14.92,12.44
1.375,4.44,6.52,6.43,6.69,21.33,5.90,14.70,16.64
1.500,6.21,11.56,10.67,13.41,25.89,11.29,11.38,17.09
1.625,10.36,4.83,7.22,21.95,38.45,7.84,20.85,15.98
1.750,13.41,10.58,7.05,24.52,38.71,8.06,44.37,12.53
1.875,10.76,10.41,10.58,22.61,36.81,10.01,47.34,14.92
2.000,9.26,5.67,7.89,10.94,26.37,2.62,27.13,22.66
2.125,5.37,5.54,8.02,6.69,16.02,5.76,13.90,25.53
2.250,2.71,3.07,8.86,12.44,9.88,4.92,11.07,20.76
2.375,6.60,11.73,11.78,18.99,6.87,5.76,16.91,13.41
2.500,9.92,8.64,5.41,16.69,9.79,8.77,13.68,15.89
2.625,11.47,4.44,3.77,25.98,14.03,11.56,20.36,22.92
2.750,20.45,16.73,11.91,38.98,19.16,21.82,31.59,30.71
2.875,11.47,14.56,13.50,36.94,23.23,23.59,25.09,33.58
3.000,13.95,13.02,5.98,26.68,25.67,9.48,14.34,29.29
3.125,6.03,5.32,4.57,13.86,24.56,6.74,11.65,23.37
3.250,11.78,10.67,3.20,7.40,16.60,7.40,9.96,12.97
3.375,8.06,6.47,4.13,7.44,11.69,3.60,10.85,13.02
3.500,11.07,8.51,6.78,7.00,10.10,6.60,17.48,21.82
3.625,11.73,14.30,11.65,10.45,9.88,8.24,20.40,26.77
3.750,9.74,6.56,11.16,13.19,9.74,2.45,24.52,34.03
3.875,5.85,11.20,7.09,8.68,5.72,4.83,21.07,34.82
4.000,8.59,10.54,4.57,4.13,7.36,8.77,9.30,32.70
4.125,5.67,6.91,7.44,5.32,8.55,9.30,7.22,29.74
4.250,7.80,11.25,11.65,6.65,14.70,6.96,10.58,19.83
4.375,6.69,7.13,8.24,4.92,14.03,3.82,7.49,16.11
4.500,13.19,11.69,3.24,3.15,17.13,3.60,4.83,10.41
4.625,6.38,9.21,6.56,2.98,13.02,5.19,2.40,9.66
4.750,15.63,12.88,7.13,5.01,14.17,2.22,3.29,10.05
4.875,11.34,12.62,4.57,2.58,9.79,2.58,2.49,10.45
5.000,17.44,9.08,3.29,4.88,9.92,2.36,5.01,11.07
5.125,10.19,17.53,5.59,11.78,8.59,4.30,7.53,11.20
5.250,5.45,10.14,8.24,12.40,9.21,5.06,5.94,11.29
5.375,7.53,13.28,9.61,7.18,8.37,3.15,7.27,9.61
5.500,5.32,10.94,8.42,9.17,8.11,2.80,18.24,8.06
5.625,2.36,10.05,9.43,10.01,7.67,3.02,15.89,5.72
5.750,7.49,6.25,13.02,5.14,7.18,6.03,5.90,3.60
5.875,12.62,8.33,10.94,2.62,7.00,5.28,2.40,3.07
6.000,16.73,6.47,4.17,5.37,7.44,4.35,5.63,4.57
6.125,8.51,2.93,4.35,14.48,9.83,4.39,12.84,9.70
6.250,5.01,5.63,5.45,30.09,10.01,5.54,24.83,10.32
6.375,15.01,12.49,16.60,34.51,22.17,17.70,29.16,21.11
6.500,21.38,24.69,25.27,28.28,34.25,25.62,26.15,30.18
6.625,13.99,9.66,18.90,21.69,49.37,22.26,22.44,47.65
6.750,8.55,24.78,18.15,23.28,57.47,16.78,16.11,60.12
6.875,9.21,17.22,22.39,18.77,55.03,14.39,22.57,58.17
7.000,8.37,4.04,14.92,8.46,43.93,9.83,18.99,48.58
7.125,4.08,4.52,4.61,7.18,25.31,7.36,9.79,27.83
7.250,9.57,8.95,2.80,8.06,12.31,5.81,7.93,15.80
7.375,9.74,7.18,2.45,8.06,9.57,4.79,5.01,9.79
7.500,11.51,10.14,8.37,11.16,10.50,5.23,7.71,7.27
7.625,4.83,8.68,18.99,19.21,22.08,8.46,16.95,16.69
7.750,23.28,14.96,27.48,30.53,28.81,21.86,34.47,21.77
7.875,13.11,17.00,30.13,38.27,43.98,30.53,45.22,35.62
8.000,14.61,9.52,20.05,31.73,44.86,22.61,34.69,38.14
8.125,3.91,4.44,7.71,16.60,42.52,8.99,17.84,39.64
8.250,2.58,3.20,3.02,6.65,31.90,3.11,7.49,31.50
8.375,1.65,1.25,1.30,2.00,16.16,1.69,2.14,17.93
8.500,0.94,2.27,1.47,1.07,9.26,0.81,0.68,9.79
8.625,2.98,2.93,3.51,4.44,4.13,1.43,1.16,2.93
8.750,3.07,3.42,5.67,6.78,11.65,3.07,2.89,3.29
8.875,3.46,2.09,6.52,9.83,15.05,3.91,4.04,9.12
9.000,2.22,4.13,4.83,6.25,19.25,4.70,5.98,12.80
9.125,1.65,1.92,2.89,3.11,12.84,4.66,7.05,18.81
9.250,2.98,2.05,2.58,4.17,9.74,3.51,5.63,15.36
9.375,1.78,2.14,1.74,2.14,6.07,2.36,3.24,16.78
9.500,2.09,1.21,0.85,1.03,4.48,2.14,2.05,11.16
9.625,1.56,0.77,1.38,1.25,4.39,1.07,1.43,9.52
9.750,0.99,1.38,1.87,1.96,3.33,1.65,1.65,4.97
9.875,1.52,1.56,1.92,2.00,3.33,1.92,2.00,3.99
10.000,1.61,1.56,1.74,1.87,2.49,1.87,2.00,3.02
10.125,1.43,1.38,1.52,1.65,1.92,1.69,1.83,2.27
10.250,1.47,1.25,1.30,1.43,1.47,1.52,1.65,1.78
10.375,1.65,1.12,1.12,1.25,1.16,1.21,1.38,1.52
10.500,2.45,0.90,0.99,1.07,0.99,2.18,1.56,1.92
10.625,2.22,1.07,0.85,0.94,0.90,2.14,4.39,3.86
10.750,2.84,1.25,1.30,1.03,1.21,4.48,7.58,5.76
10.875,6.96,1.78,1.07,1.43,1.87,7.36,7.36,7.40
11.000,9.48,1.38,1.96,2.14,3.02,8.77,6.07,7.84
11.125,5.10,3.55,1.96,6.56,3.95,9.21,4.83,8.68
11.250,2.49,3.95,1.87,9.66,7.05,6.96,4.88,12.40
11.375,4.08,3.24,1.69,9.04,8.02,4.04,3.37,12.44
11.500,2.80,3.46,2.80,10.23,9.79,1.69,2.98,11.96
11.625,2.49,1.65,2.98,14.08,8.59,0.99,2.76,6.16
11.750,1.87,2.71,2.67,12.93,8.99,1.52,2.05,5.10
11.875,1.30,2.22,1.25,8.02,7.89,0.90,0.77,3.77
12.000,1.07,3.20,2.05,6.60,5.85,0.99,0.90,4.39
12.125,1.30,1.21,2.05,4.61,4.22,1.74,1.83,3.15
12.250,2.18,1.43,1.30,2.14,2.84,1.52,1.74,3.15
12.375,1.61,1.83,1.56,1.43,2.71,2.09,2.00,2.76
12.500,2.98,1.21,1.47,1.61,2.14,2.84,1.38,3.82
12.625,3.68,1.34,1.38,1.25,1.87,3.02,2.18,3.91
12.750,3.37,1.61,1.30,1.30,1.25,4.79,2.93,7.40
12.875,9.30,1.65,1.74,1.47,1.78,5.23,4.52,9.43
13.000,7.05,2.71,2.36,2.27,3.33,3.33,9.88,12.13
