TIME,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
sec.,A,B,B,B,B,A,A,A
0.125,1.07,18.99,10.54,===,===,0.85,===,===
0.250,1.96,8.33,11.16,17.48,===,1.21,1.74,===
0.375,3.20,9.48,6.96,19.74,16.55,4.04,3.99,2.53
0.500,5.50,6.38,5.90,19.25,17.00,7.22,6.12,3.37
0.625,6.56,3.82,5.01,18.28,15.45,7.75,7.09,4.83
0.750,7.75,11.38,4.66,12.53,11.78,3.15,4.97,4.79
0.875,6.65,6.07,5.59,5.76,7.75,6.91,4.88,5.90
1.000,3.24,4.48,5.98,8.33,6.52,9.30,10.41,5.76
1.125,10.58,7.36,3.37,5.98,15.05,2.76,20.93,8.46
1.250,4.13,3.95,8.15,8.68,20.58,8.46,26.46,10.54
1.375,8.86,7.84,10.14,16.07,32.03,14.79,23.41,13.41
1.500,2.49,2.62,12.31,25.53,33.58,14.61,23.54,17.62
1.625,5.50,3.29,14.39,27.79,33.14,10.10,22.79,18.10
1.750,4.17,2.53,13.81,29.69,26.37,6.38,26.24,20.93
1.875,5.90,4.57,8.95,29.56,19.70,7.27,30.18,15.63
2.000,3.86,3.02,3.02,27.97,17.88,3.82,26.59,12.97
2.125,5.50,9.96,6.65,15.80,15.23,1.92,13.90,7.75
2.250,2.98,5.94,12.35,10.54,15.05,3.20,7.13,11.56
2.375,10.81,12.57,12.62,22.75,16.16,8.37,11.56,15.45
2.500,1.74,6.60,5.90,28.10,20.49,13.86,11.38,22.57
2.625,7.05,12.53,8.51,26.59,25.18,14.21,5.19,26.15
2.750,3.86,7.97,19.74,40.04,19.87,12.44,10.85,27.48
2.875,7.05,25.14,29.38,43.93,16.16,8.37,18.32,29.25
3.000,9.12,11.69,24.74,23.45,10.10,6.47,20.14,23.45
3.125,3.91,2.49,15.10,11.65,12.04,15.63,15.71,21.86
3.250,5.06,4.52,17.57,21.77,12.31,16.02,15.49,14.61
3.375,4.75,12.13,17.35,18.94,20.93,9.21,15.18,10.27
3.500,2.49,12.71,17.62,10.58,26.59,5.98,18.19,7.44
3.625,3.46,33.49,23.10,7.44,32.88,8.59,27.74,8.15
3.750,4.52,9.83,24.56,22.39,27.83,8.81,38.58,12.18
3.875,11.20,15.76,22.53,26.15,25.00,13.11,29.03,14.83
4.000,7.49,7.18,18.19,12.84,23.06,13.41,14.12,19.52
4.125,11.25,11.96,18.77,28.01,19.12,12.88,27.61,17.13
4.250,6.29,3.55,17.66,43.27,16.95,11.16,29.29,17.22
4.375,6.60,6.34,14.30,25.98,13.77,5.23,25.53,10.41
4.500,7.58,9.21,9.43,11.56,17.35,7.97,23.41,11.60
4.625,8.59,4.97,8.11,13.86,17.75,8.99,18.77,9.66
4.750,9.52,8.42,10.76,15.94,21.95,8.59,33.72,10.98
4.875,8.06,6.34,7.13,31.90,19.74,7.80,46.72,9.70
5.000,10.67,12.71,9.96,21.55,21.95,11.34,29.16,10.94
5.125,7.36,4.26,7.75,9.04,20.45,11.69,17.17,13.77
5.250,7.75,8.37,5.01,14.83,19.12,6.78,30.71,18.63
5.375,17.22,14.56,9.26,13.99,19.78,2.80,17.66,23.06
5.500,2.76,2.40,10.72,22.70,18.46,3.15,12.40,25.22
5.625,10.05,5.23,13.46,25.44,18.37,7.05,24.38,28.50
5.750,5.32,1.92,17.17,16.16,12.66,13.77,20.71,22.88
5.875,3.60,1.92,17.13,12.35,9.48,16.69,8.51,18.94
6.000,10.85,2.80,16.11,18.59,10.54,15.23,9.74,10.94
6.125,9.61,15.85,11.65,20.36,13.28,12.71,14.79,14.92
6.250,6.21,3.60,5.23,21.20,15.05,15.89,13.95,20.67
6.375,7.05,16.33,6.38,19.12,13.77,12.57,15.67,26.11
6.500,4.35,5.23,11.60,11.29,17.13,7.27,11.38,28.14
6.625,6.03,4.79,7.89,4.22,19.03,5.90,4.61,30.27
6.750,9.04,5.59,6.03,6.78,16.73,3.64,4.83,26.68
6.875,9.43,19.78,3.29,9.92,13.81,7.93,3.60,21.82
7.000,4.61,10.41,11.82,8.81,14.83,12.71,4.39,15.58
7.125,7.22,13.81,12.88,10.58,25.58,10.85,7.84,21.11
7.250,6.29,13.95,11.82,20.89,29.74,10.45,11.87,23.76
7.375,1.96,6.21,13.50,19.16,25.84,11.96,9.57,24.69
7.500,5.81,9.83,12.40,7.89,14.92,10.67,10.98,17.57
7.625,1.78,3.51,3.99,18.81,6.21,7.80,27.57,11.34
7.750,6.29,12.66,7.93,40.75,3.51,11.16,45.57,6.34
