TIME,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
sec.,A,B,B,B,B,A,A,A
0.125,1.43,5.76,5.45,===,===,1.30,===,===
0.250,1.87,2.84,3.68,4.79,===,2.71,2.62,===
0.375,2.93,6.03,2.09,5.98,8.51,3.64,5.98,7.44
0.500,3.37,4.13,3.42,9.43,9.88,3.73,11.42,10.72
0.625,1.96,2.58,5.50,10.89,11.60,4.30,13.95,14.12
0.750,2.27,4.75,3.91,10.23,8.86,3.07,10.67,15.05
0.875,2.53,3.02,1.92,11.60,7.13,1.83,5.50,12.40
1.000,3.68,5.94,4.04,15.05,8.77,4.97,4.97,10.94
1.125,6.69,2.98,5.94,12.71,8.46,6.47,4.83,7.67
1.250,6.21,7.71,10.89,12.84,7.58,7.71,4.57,8.28
1.375,15.32,8.28,9.83,18.85,9.83,5.54,5.63,9.21
1.500,4.79,9.04,9.96,27.30,14.39,10.54,16.55,8.55
1.625,26.42,22.04,29.25,42.07,24.60,22.92,37.03,16.16
1.750,6.69,14.17,29.07,43.76,33.10,23.06,47.69,22.04
1.875,6.34,8.55,14.17,25.67,36.72,14.12,35.71,30.35
2.000,6.25,7.93,5.85,8.24,40.44,9.08,16.73,32.43
2.125,8.55,4.66,5.19,3.37,32.17,7.31,10.14,33.85
2.250,9.79,7.31,9.74,4.97,25.49,7.22,7.22,29.96
2.375,4.92,7.71,11.82,8.51,16.33,7.53,2.36,23.28
2.500,3.33,9.12,6.82,17.53,13.64,5.06,4.22,15.32
2.625,2.27,6.29,7.62,24.38,20.80,5.50,6.82,12.09
2.750,3.77,7.58,13.55,15.49,24.83,6.65,5.32,10.32
2.875,8.46,10.19,10.63,4.57,23.59,5.45,3.20,8.73
3.000,3.60,3.37,3.51,5.67,21.51,3.95,5.23,10.98
3.125,7.31,5.98,4.83,11.69,17.66,2.98,8.59,13.64
3.250,11.51,7.31,3.42,19.52,24.03,5.50,16.86,18.94
3.375,23.23,16.47,8.06,34.11,31.77,20.98,30.00,30.31
