"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
26.000,8.68,6.65,9.39,27.61,6.78,13.37,25.27,8.68
26.125,5.98,8.90,4.66,11.78,9.17,7.71,10.85,7.67
26.250,5.14,4.66,10.45,12.31,15.32,13.24,3.37,11.91
26.375,2.09,6.47,7.53,22.30,25.53,10.67,10.05,20.93
26.500,7.58,3.91,4.08,22.61,28.72,10.94,20.05,20.67
26.625,5.19,5.90,4.48,19.65,33.45,10.89,26.11,24.34
26.750,2.93,3.86,2.80,20.09,26.73,2.62,26.20,17.00
26.875,10.36,8.90,5.90,15.05,23.90,4.13,23.85,20.76
27.000,8.55,3.37,5.06,14.12,18.81,5.45,23.85,16.60
27.125,7.58,4.35,22.79,18.81,14.12,20.05,24.96,21.42
27.250,6.78,5.85,28.01,20.93,13.46,20.27,14.30,20.27
27.375,7.97,10.72,15.85,21.07,15.94,8.24,17.22,19.74
27.500,2.98,3.73,7.62,26.42,19.83,11.78,35.31,16.16
27.625,9.79,9.30,8.11,28.76,23.81,9.70,41.68,15.41
27.750,3.07,4.39,4.70,22.66,23.10,7.93,31.11,18.85
27.875,7.27,6.69,14.08,10.89,17.66,18.41,16.29,19.92
28.000,2.49,2.89,15.10,6.60,11.47,19.43,6.47,20.58
28.125,7.18,7.40,15.23,9.17,3.82,18.55,11.78,14.26
28.250,4.75,6.38,22.92,14.26,2.76,19.96,14.39,10.72
28.375,5.28,2.62,25.40,19.61,3.77,23.59,15.10,4.08
28.500,6.47,5.85,15.32,18.32,6.21,19.25,16.29,3.37
28.625,15.14,14.79,13.64,11.42,9.30,16.51,13.06,3.51
28.750,8.90,10.14,16.82,7.18,12.18,11.34,14.52,5.01
28.875,11.20,7.27,13.90,20.14,11.38,7.22,25.67,4.26
29.000,11.11,10.89,5.45,32.88,10.36,11.25,29.47,4.57
29.125,10.05,3.95,9.61,27.44,7.62,14.30,26.37,5.06
29.250,9.92,4.13,10.41,29.03,8.20,15.67,30.66,7.09
29.375,3.86,6.25,9.52,38.49,6.12,12.71,35.93,7.89
29.500,2.45,8.77,11.56,45.22,7.93,9.21,38.14,7.75
29.625,5.45,3.60,14.74,46.90,10.58,9.57,35.04,8.86
29.750,4.61,4.35,11.65,45.13,19.43,7.09,30.58,11.56
29.875,1.87,3.73,15.71,30.97,19.34,15.05,25.75,16.38
30.000,3.29,2.98,20.40,17.17,17.40,21.38,28.63,16.29
30.125,7.89,5.67,13.55,29.96,13.41,17.93,37.25,16.86
30.250,12.18,12.88,13.64,44.20,12.71,7.49,47.87,16.47
30.375,13.33,7.27,13.77,42.47,15.76,11.07,41.72,19.65
30.500,29.38,10.14,12.57,25.58,14.21,13.15,15.23,15.85
30.625,7.58,7.13,11.47,20.76,13.15,4.22,12.75,14.65
30.750,17.48,6.34,6.82,18.68,14.96,3.51,27.61,15.85
30.875,7.89,13.72,9.70,18.01,18.32,5.98,34.73,19.61
31.000,7.40,5.90,8.46,27.17,20.54,1.38,39.20,20.00
31.125,5.98,4.26,7.53,32.65,19.87,6.07,42.47,18.81
31.250,4.57,10.10,18.24,25.98,18.85,12.40,33.63,22.61
31.375,3.82,6.34,23.10,21.33,18.37,15.63,26.90,21.77
31.500,4.39,11.20,25.09,14.87,22.17,16.64,15.14,23.81
31.625,3.99,10.36,19.39,11.20,21.82,8.77,9.57,18.10
31.750,5.76,8.02,12.44,28.41,28.59,2.40,30.00,18.99
31.875,4.04,4.30,6.34,35.93,30.71,4.83,39.42,19.92
32.000,2.09,14.43,8.55,21.60,32.57,12.62,31.99,21.33
32.125,4.39,32.34,22.88,16.11,32.43,14.43,12.40,24.96
32.250,8.15,17.97,24.16,34.60,20.54,13.02,27.83,22.79
32.375,8.86,16.11,18.10,44.51,13.28,20.36,48.75,17.09
32.500,8.11,12.18,13.86,44.60,7.44,20.31,49.99,11.56
32.625,8.28,9.70,16.02,39.20,13.64,14.08,41.68,14.56
32.750,5.54,4.04,16.60,24.52,19.74,8.02,34.87,22.66
32.875,16.60,14.03,18.99,11.78,22.66,7.44,26.24,26.68
33.000,11.34,9.92,16.86,6.69,29.20,9.70,7.84,29.29
33.125,32.92,14.17,19.61,20.67,26.20,26.55,6.29,27.92
33.250,18.01,28.05,12.84,37.92,36.02,39.33,15.01,42.21
33.375,24.96,23.54,3.24,48.13,35.75,38.18,29.69,49.73
33.500,8.46,19.16,5.41,34.82,48.40,25.09,23.54,54.90
33.625,7.18,9.74,7.62,9.79,46.63,13.99,11.78,51.32
33.750,5.85,11.42,21.24,6.52,37.65,18.28,10.45,33.45
33.875,7.75,5.98,25.58,8.77,24.07,19.70,10.32,23.01
34.000,7.31,10.76,15.49,10.81,11.47,14.17,18.55,8.42
34.125,5.23,6.52,5.37,12.75,8.28,13.33,23.94,8.59
34.250,5.63,9.04,12.44,16.25,6.56,12.88,22.84,9.08
34.375,3.86,7.44,11.69,9.88,8.02,11.56,9.39,12.26
34.500,12.57,15.63,7.36,7.89,13.86,9.70,8.64,11.38
34.625,7.00,8.33,6.56,13.99,23.01,8.28,13.33,16.38
34.750,16.73,14.74,11.25,16.38,23.10,7.49,11.73,16.33
34.875,2.89,3.95,10.58,12.75,20.54,11.11,8.11,17.09
35.000,8.64,7.40,5.32,7.71,11.16,7.36,5.98,10.36
35.125,10.76,4.88,22.57,10.85,6.47,8.46,16.25,9.35
35.250,5.59,9.12,25.49,15.36,5.19,11.29,24.38,13.19
35.375,6.91,11.51,19.30,19.25,8.99,8.06,28.28,20.71
35.500,5.06,2.71,14.17,24.52,16.64,11.87,27.48,24.07
35.625,7.53,8.51,12.57,23.32,23.54,13.99,19.52,24.52
35.750,5.37,7.05,13.19,15.36,28.41,7.71,16.86,22.17
35.875,8.46,4.04,12.66,11.20,31.24,7.09,9.43,22.53
36.000,14.03,14.96,10.98,27.61,25.22,9.57,12.88,19.30
36.125,6.91,5.94,10.98,33.54,20.23,10.45,16.73,12.97
36.250,16.20,14.96,12.71,23.90,14.79,12.00,9.96,6.96
36.375,7.44,7.27,14.34,18.28,18.63,13.77,8.28,4.04
36.500,13.24,15.01,13.68,9.88,24.69,12.26,10.32,7.44
36.625,30.58,6.47,13.06,9.79,30.31,5.06,6.96,10.41
36.750,3.37,5.37,12.18,16.42,26.68,3.07,5.98,12.13
36.875,7.40,14.61,5.72,26.90,19.92,4.22,13.86,11.69
37.000,7.44,5.81,5.76,33.63,10.41,4.44,21.86,12.04
37.125,8.68,6.07,8.90,28.54,12.26,5.06,21.33,14.30
37.250,12.35,14.56,17.35,20.67,12.35,12.66,22.92,15.76
37.375,7.22,7.18,14.12,7.75,17.75,11.69,19.56,19.52
37.500,8.77,6.12,7.49,14.74,19.30,5.72,16.82,18.50
37.625,6.38,7.31,9.04,16.02,22.66,6.56,17.40,18.46
37.750,3.46,4.22,7.31,7.36,21.07,3.33,11.51,13.81
37.875,3.24,9.66,3.60,10.50,22.04,2.49,10.05,12.18
38.000,4.52,6.91,12.62,8.59,18.37,5.06,8.37,8.46
38.125,5.94,31.19,14.61,8.95,19.21,7.58,24.21,6.43
38.250,7.13,4.79,12.93,7.89,14.65,10.27,29.56,5.59
