ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
5.01,4.44,3.29,10.14,2.18,13.86,3.51,6.25
9.57,12.62,6.91,12.0,4.79,16.47,8.90,6.07
7.8,13.68,10.5,17.66,7.84,19.74,19.03,6.96
3.11,11.07,5.41,11.91,8.99,18.41,15.76,4.92
4.97,10.5,7.93,19.74,7.40,17.53,9.88,12.62
3.55,8.73,8.59,13.37,6.25,8.86,24.60,28.10
5.72,9.21,16.11,14.21,6.52,8.73,23.99,29.43
7.36,6.96,8.24,5.32,11.03,9.35,11.47,18.37
7.36,2.93,6.25,13.59,10.89,14.26,5.85,7.89
2.93,4.22,11.25,9.04,15.71,17.44,5.90,12.84
10.85,8.64,9.7,6.16,14.56,15.89,11.51,12.88
11.69,9.52,12.8,14.34,19.65,15.85,25.18,12.04
6.78,4.39,13.99,6.47,17.62,10.63,26.51,16.91
3.37,6.82,12.35,13.99,15.58,8.68,24.74,27.88
4.97,6.82,11.73,11.25,9.21,5.37,15.94,23.76
4.66,6.69,4.57,15.67,6.12,5.76,5.23,11.34
3.73,11.07,3.55,20.85,6.38,5.98,5.81,9.83
9.66,9.66,8.55,20.23,9.08,5.10,5.76,7.22
5.67,5.19,3.77,17.13,7.05,3.91,6.38,7.36
5.9,1.61,9.83,20.0,9.30,4.83,8.90,6.43
7.93,1.69,8.02,14.34,12.66,8.55,14.65,10.76
5.19,5.37,11.6,10.41,21.20,12.44,18.01,8.46
12.35,9.08,7.58,15.27,28.41,16.33,13.81,14.56
14.48,10.05,12.22,14.65,28.41,19.74,7.84,20.67
3.51,5.76,13.37,17.97,26.42,22.92,21.60,17.09
9.08,5.23,10.41,12.44,21.69,22.97,19.34,7.93
8.51,4.7,17.0,11.34,22.79,21.20,13.24,6.74
4.3,9.83,10.54,11.51,20.14,17.35,20.00,13.55
10.54,11.96,15.1,7.53,17.04,13.59,20.09,13.41
8.28,9.52,15.1,6.56,13.64,8.95,16.69,9.83
5.81,6.78,4.7,5.1,18.15,7.00,15.32,9.30
11.56,12.84,8.95,5.81,19.96,6.47,17.09,17.26
15.85,19.12,3.33,8.9,20.54,6.87,21.29,24.60
12.22,14.39,8.51,13.9,13.50,5.98,21.02,20.05
8.06,4.7,4.08,30.0,10.23,4.26,22.30,12.75
9.04,9.35,9.26,9.39,9.61,4.04,29.69,17.44
4.26,6.6,5.98,22.88,11.25,4.48,30.97,23.32
8.86,7.4,4.97,7.4,12.35,8.33,26.02,28.54
7.67,7.27,12.4,18.81,12.40,9.52,18.28,22.08
7.31,6.52,10.05,12.4,12.93,10.27,14.03,6.74
14.39,7.22,17.22,14.96,15.45,11.20,11.78,5.67
12.26,11.78,7.49,12.04,18.50,14.96,5.67,6.29
4.83,10.58,8.06,19.25,20.18,17.62,3.07,3.86
10.41,4.3,11.34,14.96,20.62,17.88,2.62,2.27
6.29,1.92,7.71,14.74,18.99,17.22,8.95,3.42
7.27,6.07,5.28,8.15,14.96,13.99,16.47,9.21
12.8,9.08,14.21,16.02,10.94,14.30,15.67,11.34
10.5,7.05,6.21,7.0,6.82,9.83,11.16,17.97
4.22,4.44,6.78,17.75,9.92,11.87,13.24,19.30
4.79,6.43,8.59,14.65,10.67,9.61,14.08,9.12
4.39,4.3,10.45,16.91,10.94,11.47,11.51,12.49
9.48,7.8,7.09,12.0,7.75,12.75,14.12,20.27
14.34,8.06,13.33,7.4,8.42,15.49,12.26,16.86
8.73,4.08,8.46,10.81,14.21,17.17,9.08,11.03
2.4,5.23,6.29,9.04,17.57,17.40,6.65,6.56
3.99,6.34,4.35,6.03,16.69,14.74,7.75,3.99
6.38,12.26,3.6,12.53,11.11,12.49,9.79,6.43
11.78,13.55,6.21,12.13,7.93,8.55,5.41,3.77
13.5,8.81,9.79,15.05,8.64,9.21,3.24,7.22
7.13,7.22,8.28,13.37,11.51,8.15,7.53,8.51
3.86,3.15,17.53,8.9,10.72,9.39,9.12,9.04
7.71,2.0,12.71,10.81,9.96,10.63,10.41,12.22
13.95,4.22,4.52,8.59,9.26,14.08,7.80,7.53
14.74,7.93,10.36,1.92,10.81,18.10,16.02,6.87
10.67,11.51,18.06,17.31,17.04,22.35,24.60,12.22
9.08,10.81,16.51,4.44,16.78,19.52,21.46,15.63
5.54,5.9,9.08,14.87,17.09,14.92,10.41,11.91
4.39,6.25,15.71,20.4,10.45,6.43,4.88,5.59
8.51,11.03,6.47,10.54,7.80,4.22,10.36,10.98
7.53,7.22,5.1,8.81,8.11,3.51,9.39,18.46
12.49,5.81,8.77,7.75,9.92,6.60,8.77,16.78
16.47,7.8,4.44,7.0,15.05,11.51,11.51,12.88
9.92,2.58,17.22,14.34,13.90,14.34,12.22,10.63
4.97,10.89,11.03,17.35,11.16,15.45,6.60,7.67
4.88,11.51,6.38,17.48,6.38,11.65,6.96,8.86
4.22,10.14,5.54,9.96,3.82,8.77,7.67,8.99
2.49,10.67,4.75,12.75,5.50,7.75,9.61,11.20
6.03,6.65,6.03,3.91,6.03,6.65,11.73,13.68
4.79,5.59,7.44,1.92,9.79,7.36,8.73,10.94
6.91,4.04,3.24,11.16,10.01,5.19,15.89,8.15
9.08,4.48,15.85,8.06,12.26,5.90,23.10,10.27
3.42,6.69,18.24,13.06,15.58,8.42,19.03,6.91
7.49,8.46,7.58,2.0,19.08,13.19,14.03,6.25
12.04,8.73,10.19,4.04,21.02,17.31,12.57,11.25
7.44,11.51,7.58,5.72,20.14,19.21,10.81,14.61
1.78,10.05,4.39,5.01,17.66,18.50,7.89,14.08
5.28,2.89,4.83,6.47,17.22,16.42,7.58,10.94
10.89,4.97,4.52,9.79,16.51,16.33,8.77,8.77
