ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
2.31,2.0,2.76,2.45,2.53,8.55,3.20,2.84
3.07,4.08,2.22,2.93,2.84,8.06,3.99,5.06
3.24,5.63,3.24,6.65,3.73,8.81,3.37,9.17
3.2,4.88,2.93,2.36,7.09,7.49,8.90,7.93
3.33,3.86,4.92,4.48,7.58,6.65,10.01,5.94
4.48,3.6,3.29,5.1,8.46,5.32,7.27,4.83
4.66,5.98,4.75,5.45,9.04,6.96,7.93,5.41
15.85,16.38,12.04,4.88,20.80,15.89,22.70,19.34
29.91,28.23,14.3,19.52,24.60,24.87,44.37,38.09
31.28,25.4,26.9,10.89,35.18,36.55,49.81,43.62
18.63,12.44,13.28,4.79,32.30,39.91,31.33,24.43
10.14,6.6,9.26,4.22,32.96,32.12,11.38,8.77
6.29,6.29,4.17,4.7,27.13,23.90,13.46,11.47
3.82,5.9,8.28,4.97,17.70,11.69,14.52,15.41
2.22,4.48,5.28,5.37,12.40,8.99,10.54,16.69
2.0,5.63,4.57,5.98,7.22,6.12,18.50,20.40
2.53,5.32,3.15,3.95,11.65,8.28,16.69,17.79
3.15,4.35,3.82,3.29,11.25,8.11,7.62,7.84
3.2,5.14,3.51,8.02,11.60,9.70,4.39,4.70
4.75,4.17,3.99,2.98,8.77,8.11,7.18,6.69
5.81,3.46,9.12,11.42,12.71,14.26,8.06,8.11
9.57,13.68,8.64,7.97,11.25,15.14,8.59,5.32
23.19,32.39,26.37,26.11,14.83,18.41,18.37,20.14
30.88,36.72,39.47,35.62,12.04,16.51,27.17,32.92
20.14,17.57,9.26,19.52,14.08,12.80,24.03,33.49
5.19,7.05,14.34,9.92,11.82,9.21,12.26,23.54
5.37,11.96,9.48,9.61,11.78,7.93,10.45,16.11
2.93,4.17,6.65,5.1,18.37,18.46,13.37,15.23
7.05,3.15,7.44,5.23,21.15,24.34,9.52,13.28
12.88,8.51,5.72,4.83,29.25,33.27,7.40,11.25
15.36,13.15,5.45,6.52,29.87,30.49,6.82,5.06
11.2,11.16,2.71,3.99,30.09,28.45,14.12,14.34
8.77,10.89,8.2,6.43,33.80,25.18,20.40,26.95
9.17,10.63,4.35,4.17,30.04,21.64,15.05,24.65
7.36,7.36,2.14,4.97,36.68,23.63,10.23,19.78
2.62,2.89,3.51,2.93,28.45,20.31,9.74,14.17
9.92,3.95,8.24,9.88,33.10,21.42,20.23,17.62
12.35,8.77,9.04,6.6,22.75,14.70,23.41,20.98
8.11,8.02,4.61,3.24,19.87,10.67,17.09,15.45
6.43,5.19,6.03,6.12,10.58,11.03,8.81,9.39
5.81,6.12,3.46,3.37,9.12,11.96,10.85,14.74
5.5,8.06,3.2,3.02,9.66,13.77,13.24,18.85
2.27,4.83,2.89,3.68,8.42,8.95,6.03,10.94
4.04,3.15,2.53,7.18,7.09,7.13,3.91,6.52
4.48,5.28,4.88,4.26,4.75,8.86,9.74,7.62
2.14,8.28,2.98,4.92,6.56,8.95,8.99,16.60
7.09,12.66,4.35,4.17,7.49,11.25,8.55,24.43
10.63,13.11,6.47,6.29,13.37,11.56,12.13,25.27
12.13,11.73,6.03,5.32,16.78,16.78,13.19,22.66
13.59,8.24,4.83,5.9,20.93,19.52,14.12,14.96
14.7,4.3,8.33,18.59,22.66,22.97,11.29,13.28
17.09,3.2,4.57,6.29,28.36,25.53,6.07,9.96
14.21,4.26,4.39,9.04,30.18,27.08,14.83,10.98
7.13,5.59,4.48,3.46,28.72,24.83,27.04,22.61
4.52,5.54,5.19,2.49,28.41,24.65,23.45,18.72
3.82,3.73,5.28,7.09,26.82,20.54,10.63,9.92
4.13,3.77,5.72,6.16,26.20,23.76,13.99,15.49
9.17,7.67,3.99,6.16,20.14,16.55,15.71,13.86
8.28,3.82,5.45,2.8,13.86,16.60,10.41,8.15
4.52,3.2,5.5,3.6,9.21,13.06,6.65,3.95
5.14,3.37,4.97,2.58,3.95,18.24,7.80,4.70
9.74,9.74,5.45,2.45,3.37,18.68,7.13,9.17
11.65,12.71,4.48,3.86,4.30,16.25,6.69,6.74
10.14,11.69,4.52,5.67,5.01,11.11,5.72,7.36
6.69,6.12,5.85,3.33,7.05,12.04,5.19,8.77
7.84,6.65,5.01,8.95,8.86,17.62,10.94,13.50
13.02,11.25,2.62,5.01,14.21,26.86,19.74,19.43
13.64,12.57,6.78,11.87,24.96,35.35,25.27,16.91
20.27,17.35,14.61,10.67,32.52,39.55,17.97,20.23
34.47,31.86,17.7,15.05,38.49,37.96,23.63,26.51
31.99,40.44,29.16,20.05,42.38,34.73,34.91,28.19
13.72,23.23,9.17,7.53,41.01,29.38,30.66,18.72
2.49,5.14,12.49,9.57,35.97,23.28,14.83,5.81
2.0,5.01,3.6,4.39,24.87,13.37,3.55,8.24
2.36,1.65,4.22,10.67,17.40,8.68,2.58,12.18
3.55,2.58,2.93,4.88,14.39,9.12,5.98,7.84
6.16,4.04,8.55,5.81,18.59,18.37,9.39,4.22
15.14,15.94,8.24,5.81,24.78,34.16,14.56,3.95
15.41,28.76,21.6,18.1,35.66,46.50,14.12,11.34
15.32,30.09,19.25,23.37,50.35,59.10,12.75,18.15
17.79,19.92,10.54,9.21,54.33,58.70,24.47,27.21
13.02,11.6,6.47,12.09,53.09,50.48,22.35,24.91
8.2,6.65,7.18,8.28,36.77,34.78,8.59,7.97
7.8,6.69,4.17,4.39,23.19,16.51,5.76,2.76
6.47,6.03,4.48,4.52,13.41,10.98,8.51,7.93
5.01,4.88,2.98,2.45,10.14,10.23,7.27,7.84
2.89,2.31,1.83,2.09,8.11,8.64,4.17,4.17
2.36,2.49,4.13,5.1,7.53,8.20,1.92,2.09
4.17,6.16,9.96,7.67,7.49,7.31,3.07,4.92
7.49,10.05,11.6,8.77,16.02,17.66,14.74,22.17
9.83,9.57,26.77,18.32,26.64,29.78,31.42,40.22
12.66,8.28,27.97,23.1,42.16,41.15,41.50,50.57
12.18,7.05,12.84,8.55,51.63,51.01,38.62,33.49
6.96,7.0,9.43,9.61,48.44,45.92,22.75,15.27
4.57,6.43,6.12,2.36,37.17,38.76,7.09,12.75
5.76,3.64,2.31,2.71,17.22,19.47,5.54,7.40
12.22,10.32,3.51,4.04,15.36,15.32,9.52,10.85
13.33,10.27,6.52,5.98,18.63,16.64,5.54,10.45
10.45,4.61,3.95,5.19,33.45,29.78,11.78,9.92
5.72,8.06,9.7,7.93,45.79,37.87,29.12,27.08
7.8,13.28,10.36,5.63,49.33,39.24,33.49,31.73
7.13,12.93,6.56,10.63,46.54,35.71,21.82,21.15
2.62,12.0,11.82,4.61,39.02,28.19,11.65,10.23
6.25,6.65,4.48,4.88,31.55,22.39,11.91,2.22
11.47,2.45,8.15,3.24,23.54,16.64,9.96,2.00
12.57,1.65,6.6,1.52,12.18,8.77,4.08,1.96
10.54,0.94,2.0,1.25,8.55,5.72,9.17,1.21
7.09,0.85,3.55,1.47,10.10,1.61,7.80,0.85
10.01,1.34,4.88,2.45,10.72,1.47,6.43,1.43
14.08,3.15,7.67,2.93,16.82,2.14,8.42,3.29
14.12,4.79,3.29,2.67,23.01,5.67,4.57,8.15
13.33,7.09,5.76,4.13,29.25,11.16,12.80,19.39
11.03,9.04,3.6,2.05,31.06,17.22,23.50,27.52
6.38,8.33,5.67,5.41,27.52,24.91,20.89,21.55
9.61,5.32,6.96,2.22,23.54,31.06,13.68,7.36
19.61,6.03,25.05,4.04,20.85,30.31,25.93,6.21
26.33,6.52,18.63,3.29,14.52,31.68,45.88,7.18
22.13,5.67,8.42,4.17,10.14,22.84,46.90,8.68
12.18,3.29,4.52,1.61,7.22,21.64,31.55,5.94
6.07,3.11,8.64,4.04,6.47,11.07,9.48,4.83
10.45,4.7,8.95,8.15,12.97,10.41,13.19,5.72
19.61,9.96,23.15,8.15,20.54,12.13,30.66,17.70
27.79,22.08,16.2,28.01,46.72,20.80,36.86,43.40
24.07,23.54,13.37,10.23,58.44,28.67,25.40,59.55
15.49,15.32,5.19,7.49,60.47,33.54,7.62,41.32
12.53,5.72,5.37,3.64,43.76,36.15,8.81,15.14
6.21,3.42,5.98,2.31,29.12,29.74,10.85,5.72
3.68,3.29,3.86,3.33,21.51,22.04,10.63,3.73
7.27,6.03,6.91,2.62,20.14,12.26,9.26,3.73
2.8,10.01,3.68,3.42,15.10,9.21,13.33,7.36
10.01,14.21,4.17,3.82,11.29,12.75,10.10,12.09
5.5,8.42,6.82,13.28,11.60,17.31,3.60,11.69
13.28,13.5,9.12,10.58,17.66,21.02,4.61,5.32
29.6,34.03,34.78,45.48,29.60,25.58,11.20,9.79
27.39,31.19,13.37,13.81,40.70,32.17,14.52,21.24
11.6,11.03,15.8,18.1,42.83,34.16,19.21,29.12
2.8,6.12,5.19,3.15,42.34,32.83,19.43,31.68
5.37,7.62,3.02,2.8,29.12,24.65,12.40,26.33
6.07,3.6,1.52,3.55,25.80,23.06,8.51,14.52
8.86,3.68,5.76,5.06,21.91,25.58,11.47,6.56
7.09,6.87,6.82,9.92,17.35,23.10,14.12,10.63
4.13,8.33,5.67,4.88,13.33,22.79,8.64,6.74
3.95,6.52,6.96,5.32,8.99,15.45,7.49,7.44
5.98,5.28,4.7,2.36,10.05,17.22,8.64,8.77
6.47,5.14,6.12,4.79,13.86,18.10,11.96,4.75
3.37,2.98,5.76,4.35,19.12,19.16,16.11,4.70
3.86,5.9,6.38,5.59,19.16,15.41,17.93,10.45
3.86,8.51,1.96,2.89,21.07,9.61,16.38,19.74
3.2,7.53,7.36,3.33,16.91,6.21,10.67,21.77
3.77,6.69,4.26,5.37,16.33,4.35,11.42,12.18
