ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
5.23,5.81,4.61,5.19,4.57,3.07,6.56,7.31
5.85,5.28,5.81,4.79,7.67,3.51,9.79,13.28
3.24,2.58,4.79,7.49,6.65,3.77,10.72,13.68
3.07,5.81,9.74,9.74,6.69,4.75,16.29,15.45
6.78,9.96,7.36,6.47,5.67,6.38,17.53,15.41
9.17,11.47,3.37,5.67,9.57,9.08,10.58,10.27
8.59,11.2,4.44,2.89,20.45,16.16,8.55,12.09
6.12,7.36,3.24,5.32,29.60,23.41,9.74,14.30
7.31,6.82,4.57,4.57,34.29,27.13,9.66,12.13
8.64,8.2,2.36,6.03,30.93,25.71,9.70,8.15
7.27,9.57,4.35,4.66,19.96,16.47,7.53,2.18
4.66,10.45,4.52,4.57,14.34,12.00,6.74,3.64
3.86,7.13,3.91,5.76,15.14,13.50,8.68,9.39
5.19,5.67,3.37,5.45,22.88,21.07,10.45,13.55
7.13,7.05,2.67,3.64,27.97,26.95,8.28,9.88
7.67,8.51,3.99,5.19,32.79,32.52,7.97,5.45
2.89,6.47,4.61,2.31,39.55,41.23,6.16,5.19
4.92,3.24,2.49,2.53,42.16,43.84,5.67,6.96
4.92,4.08,4.57,3.29,47.51,50.30,11.69,11.34
2.71,4.17,3.99,5.98,43.62,47.43,14.08,15.27
2.45,3.33,2.89,4.92,43.40,48.58,14.74,19.92
3.64,3.07,5.72,4.48,45.08,53.97,17.22,21.42
1.78,4.13,6.21,7.31,42.38,52.65,17.48,22.08
4.3,7.62,3.73,6.74,44.64,55.52,16.86,19.65
7.18,8.77,5.41,8.77,43.84,55.21,10.94,9.52
7.53,9.79,3.37,4.66,40.13,50.70,8.42,6.91
7.93,11.73,2.76,4.57,35.00,43.80,7.49,4.75
9.12,12.71,7.67,7.58,22.57,27.48,3.15,5.28
13.99,12.97,7.22,9.52,17.70,16.82,13.81,14.79
23.94,30.35,12.04,9.21,19.25,17.40,38.80,29.07
26.99,39.16,31.15,14.48,20.31,18.77,54.59,36.86
22.04,27.17,2.84,7.27,32.08,27.04,39.20,23.68
13.55,11.2,11.51,4.22,33.94,27.21,12.26,5.72
8.11,6.96,4.17,5.45,41.85,30.04,6.65,4.66
6.29,4.75,4.22,7.13,34.25,24.29,5.01,3.46
4.66,5.37,3.82,5.14,29.47,21.86,5.67,6.43
1.83,3.02,3.55,3.37,19.08,15.54,9.30,6.87
2.53,1.21,3.15,3.51,16.07,15.89,10.72,6.96
2.62,3.2,2.76,5.01,15.76,14.30,9.61,6.91
3.02,2.71,1.69,2.84,17.88,15.89,9.30,5.41
3.37,2.0,3.02,3.02,17.53,16.51,6.82,5.67
4.61,5.32,3.29,4.35,18.46,18.32,2.18,6.65
5.85,6.69,4.48,2.58,15.36,17.13,2.84,7.00
5.81,4.61,5.9,6.87,12.04,14.48,4.61,9.21
4.75,3.95,4.26,3.2,6.03,10.14,7.31,13.50
4.08,3.37,2.14,2.36,5.54,9.92,8.33,14.43
3.07,2.76,5.94,5.94,4.66,9.35,10.58,12.26
1.65,2.71,2.93,5.45,4.57,9.83,10.45,9.43
3.42,3.02,3.86,8.68,6.21,11.60,8.42,12.71
5.41,5.72,6.38,5.37,16.29,20.98,12.26,19.52
5.81,6.25,8.68,12.84,25.44,28.19,19.16,25.36
2.22,3.64,3.64,3.33,35.13,32.79,18.94,20.85
3.51,2.4,3.95,8.02,35.48,30.53,11.69,9.61
3.86,3.82,5.1,6.07,28.59,22.08,8.06,5.14
3.77,2.53,3.99,5.76,19.47,15.45,6.65,3.91
6.07,4.04,6.07,7.93,9.70,8.28,8.15,5.41
4.83,3.91,2.31,3.37,13.28,10.67,7.67,4.75
5.01,2.53,3.91,5.76,16.33,11.38,7.58,2.89
5.94,3.07,4.48,3.02,19.43,12.31,11.20,7.62
4.52,4.83,4.88,3.42,21.29,11.25,13.15,11.73
3.55,6.69,1.65,3.33,22.26,12.66,12.62,13.02
5.32,7.93,1.52,2.27,23.32,14.34,7.09,9.61
8.59,11.25,6.21,3.86,24.56,18.63,3.11,4.88
9.08,11.65,3.77,3.55,26.15,24.65,5.32,9.17
6.91,8.64,5.85,4.66,27.35,28.10,6.87,10.41
4.26,4.04,3.68,3.02,26.06,29.91,4.83,5.14
3.29,2.76,3.51,1.87,29.65,31.02,9.35,7.13
5.01,5.1,4.17,7.67,30.27,29.78,15.41,14.17
5.76,5.06,3.11,1.56,30.71,26.51,16.82,13.95
4.97,2.36,4.08,3.91,26.86,18.94,14.08,8.28
2.0,3.73,2.27,1.38,22.13,12.18,12.75,3.64
3.07,4.7,2.62,6.78,23.94,11.25,15.45,8.33
7.44,5.28,5.19,7.93,18.01,8.90,20.76,17.84
9.66,2.67,4.39,2.36,24.03,14.74,24.12,18.15
8.24,1.25,7.8,10.58,18.85,13.59,17.62,9.48
8.55,3.95,1.65,2.53,29.78,21.38,9.88,4.83
4.88,5.94,5.5,8.95,29.69,22.26,9.39,6.87
6.12,6.47,4.08,3.24,43.62,33.23,22.88,19.03
9.04,6.38,9.88,11.38,42.61,33.18,33.98,29.91
9.26,5.9,5.76,5.32,39.91,31.46,32.65,29.65
4.88,5.06,10.23,7.13,28.63,23.10,26.02,25.22
4.52,5.67,4.39,3.64,15.98,13.33,12.18,13.19
6.69,8.86,4.35,3.15,14.30,11.82,7.89,8.55
7.8,10.81,3.42,3.11,15.58,12.40,9.39,7.84
8.28,10.14,1.92,8.77,18.85,15.23,11.96,6.65
7.75,12.4,6.16,11.2,20.09,15.18,12.35,6.03
5.67,13.37,5.23,3.51,14.96,11.07,8.24,8.15
7.13,10.36,5.28,8.81,9.74,6.87,5.76,11.56
8.95,7.89,7.84,3.15,3.37,3.95,5.81,14.52
