ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
6.69,3.42,2.31,3.77,5.76,11.82,4.13,5.59
8.95,2.76,6.29,5.81,13.50,14.87,8.28,8.24
7.18,3.99,3.99,1.38,17.79,18.46,12.35,11.07
4.75,5.28,4.61,4.66,23.81,27.70,10.67,9.92
4.52,10.54,4.26,6.16,18.37,25.05,5.41,9.30
5.41,14.87,5.06,3.73,14.61,24.87,3.02,10.19
12.31,13.86,5.19,6.47,9.21,15.54,9.04,11.29
26.95,8.33,14.87,5.23,10.85,12.35,26.20,8.33
28.59,2.53,28.94,10.36,15.58,12.71,33.72,4.79
15.94,7.27,7.93,9.83,14.74,12.44,21.15,9.79
9.74,12.26,12.49,16.91,14.96,23.10,7.71,13.11
9.12,18.63,3.55,8.15,10.89,26.51,7.71,15.23
2.49,17.62,3.86,9.96,8.46,43.76,4.97,16.38
2.67,13.02,6.34,12.0,8.15,38.36,2.89,12.88
2.84,10.54,7.75,11.51,10.05,40.70,5.67,12.80
1.83,15.49,1.43,14.92,14.08,23.63,9.48,12.35
4.22,16.69,6.78,5.37,16.11,19.74,10.98,11.11
6.74,11.11,6.69,11.96,16.07,12.40,9.92,4.04
7.44,5.28,5.41,11.73,16.29,11.38,9.21,5.54
6.34,7.89,6.25,6.38,17.13,13.72,4.08,4.52
6.52,15.41,4.57,2.71,18.32,16.78,3.07,9.96
9.52,19.74,5.94,2.53,18.01,18.28,3.68,9.61
15.14,20.8,4.66,15.76,15.45,16.20,9.12,4.39
17.75,22.7,7.49,8.64,16.11,12.62,10.01,9.74
15.54,19.21,4.57,17.4,17.66,11.16,7.97,7.71
12.4,11.69,7.97,5.9,14.26,9.26,8.28,3.77
10.1,9.83,3.2,13.59,10.58,8.46,6.12,2.67
8.95,9.12,5.72,5.85,8.51,12.04,3.24,2.40
7.84,7.49,4.04,11.2,10.50,13.50,1.47,2.84
6.56,4.39,3.29,7.62,13.59,13.55,2.27,2.58
4.08,2.36,3.2,8.99,13.33,9.66,4.61,3.91
6.91,8.2,6.29,13.72,14.39,7.09,6.38,2.93
13.59,14.21,4.79,13.86,13.86,5.54,2.93,3.24
17.84,17.66,9.04,10.58,19.21,4.48,5.85,6.03
15.71,17.0,8.02,9.35,23.41,5.81,10.85,7.80
12.71,14.21,7.71,5.76,27.83,6.03,8.81,10.45
14.56,12.44,6.03,5.06,29.56,9.57,8.28,9.17
14.65,10.23,7.75,3.55,25.58,9.96,9.92,4.52
7.71,5.72,5.54,2.93,22.70,14.96,9.21,5.76
5.54,2.0,7.09,2.71,13.77,12.49,10.76,6.12
6.16,3.33,3.6,6.03,11.29,14.03,14.79,3.37
7.09,5.45,9.39,4.61,11.69,9.74,11.60,3.33
8.24,6.29,12.8,9.17,14.79,8.20,8.33,4.66
6.56,5.23,6.16,6.38,15.58,4.70,6.78,3.73
5.81,6.78,14.39,9.17,12.44,5.14,2.98,6.47
7.0,7.62,14.26,7.09,8.06,8.55,5.10,8.73
4.92,8.06,16.82,3.82,7.05,10.36,11.73,8.15
2.62,6.87,5.41,5.98,11.07,14.61,13.95,7.49
5.76,7.4,4.17,4.35,13.86,13.50,9.83,6.52
4.92,5.19,3.29,4.44,18.85,22.30,7.89,6.43
4.48,5.81,9.43,3.37,13.90,24.25,6.38,7.49
2.89,18.5,7.44,16.95,13.90,46.01,12.62,17.53
1.78,29.43,23.54,12.44,17.70,54.46,34.47,26.11
5.98,27.04,24.03,18.24,36.90,61.18,52.03,28.59
10.32,12.8,6.74,2.05,44.24,56.40,42.47,20.00
7.67,3.46,10.36,6.52,46.45,42.83,21.69,8.11
5.67,2.93,6.65,2.49,34.47,29.82,5.19,2.53
4.61,2.36,4.13,2.36,24.65,12.88,5.37,3.29
4.57,3.95,2.8,2.71,16.64,4.13,7.58,5.90
4.52,2.45,4.66,3.51,9.30,4.48,5.06,5.54
4.08,2.09,4.04,2.31,8.90,6.07,4.13,4.22
5.14,5.01,4.48,5.59,10.58,10.05,2.89,7.13
5.5,12.49,6.47,4.08,13.15,10.54,4.61,11.78
4.35,14.65,6.65,8.06,13.81,20.23,6.91,13.86
5.81,10.32,8.51,6.56,13.72,23.15,8.55,19.39
5.85,7.22,3.99,3.42,17.26,30.31,18.28,13.81
3.64,5.72,5.63,3.6,25.14,23.99,19.25,8.81
7.53,3.42,6.07,3.91,27.35,19.96,11.56,8.86
8.24,6.07,2.71,3.33,25.05,14.56,12.04,4.52
