ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
3.86,7.97,4.35,5.23,13.02,8.90,10.85,9.92
5.54,10.5,6.03,3.77,16.64,14.03,7.36,9.08
5.59,11.25,2.22,2.76,16.55,14.65,7.62,6.82
5.37,9.21,2.45,3.95,14.56,14.12,10.63,8.37
6.21,5.06,4.04,1.74,10.32,8.73,15.76,5.19
8.59,6.38,6.07,3.82,7.62,6.29,18.28,7.13
7.58,6.6,1.87,1.92,11.51,8.55,18.72,12.26
6.03,5.5,4.83,4.17,14.34,11.16,12.00,11.11
8.95,4.04,3.11,2.76,14.79,10.36,5.28,7.58
10.67,2.18,5.41,3.07,12.22,8.73,10.89,6.16
7.44,1.65,10.32,3.95,11.38,10.23,21.51,18.72
8.15,12.57,15.76,9.74,14.43,20.14,18.01,15.18
8.64,28.41,21.02,19.12,16.20,23.28,21.82,20.71
4.26,32.96,28.23,18.72,16.20,23.76,43.05,43.49
12.4,19.43,10.89,13.9,14.56,14.21,42.03,37.74
8.28,3.51,12.8,5.67,15.10,13.15,23.54,13.90
2.98,7.31,5.45,6.03,16.33,14.26,5.45,6.34
3.46,3.6,3.42,3.91,21.29,15.89,3.60,6.03
2.98,2.8,2.62,2.58,22.92,15.45,4.08,7.27
4.35,3.33,5.14,4.97,31.02,16.02,7.58,11.29
4.22,2.76,1.69,2.76,35.40,20.40,9.12,11.73
4.52,3.15,9.12,5.14,40.48,22.30,14.52,12.88
5.67,3.51,3.99,3.29,45.61,24.16,19.74,16.95
8.06,5.37,3.24,3.33,36.55,17.53,18.90,17.04
12.8,9.61,6.87,10.1,33.72,15.32,13.99,12.93
12.09,10.76,2.58,6.25,20.23,10.89,10.01,5.85
5.19,7.71,10.94,10.36,22.44,15.94,15.58,8.99
3.64,6.29,4.79,6.21,20.80,14.83,16.78,13.90
3.29,6.38,6.34,7.22,24.43,16.29,9.74,10.01
6.21,6.47,4.17,5.28,23.28,15.05,4.66,8.24
6.69,7.0,5.98,4.83,25.93,19.52,9.70,10.10
3.29,2.84,3.55,8.2,19.21,16.07,16.29,15.54
7.27,7.18,7.4,5.59,18.46,12.40,18.81,20.45
5.45,7.13,14.3,13.15,16.73,13.02,12.40,16.02
11.51,8.2,3.46,7.18,26.29,25.49,17.62,22.04
23.32,12.75,34.91,25.75,30.58,34.64,34.42,36.02
25.44,15.05,18.19,17.97,35.66,40.04,49.64,44.33
16.95,9.61,9.21,11.87,36.33,39.33,46.19,35.84
16.51,9.21,22.08,20.71,38.01,40.57,28.45,20.85
12.71,10.58,8.9,8.59,33.67,36.33,25.93,21.07
12.44,9.3,10.98,9.12,32.34,30.49,26.64,26.11
9.3,5.85,3.82,8.28,28.32,26.24,22.13,26.24
3.29,3.15,9.08,9.21,30.49,26.24,18.90,24.83
5.94,3.24,9.48,7.09,29.82,29.60,22.75,26.99
4.97,2.93,7.0,5.1,22.48,22.13,19.03,19.39
4.26,3.99,4.17,3.86,16.11,18.37,17.04,13.99
5.76,6.65,7.18,5.37,9.52,10.45,19.87,16.29
5.76,2.93,3.46,2.67,15.49,15.71,27.48,22.66
7.62,2.27,5.94,8.28,16.25,15.85,23.68,18.94
3.29,3.37,3.24,3.2,22.53,23.50,14.17,9.61
4.83,7.22,3.82,2.14,16.64,18.24,8.06,4.04
8.24,6.87,4.79,5.06,16.42,15.80,9.17,9.04
11.47,15.71,9.35,8.77,24.78,22.30,14.17,16.29
19.65,28.14,11.47,15.45,44.73,39.29,9.96,13.41
27.35,31.59,20.89,20.23,60.83,57.38,12.49,11.03
23.32,23.41,6.74,5.85,74.41,71.31,24.25,22.30
12.22,11.2,12.18,12.26,74.14,73.43,22.92,22.00
7.75,7.89,3.51,2.71,66.84,66.80,8.06,7.80
21.2,22.04,21.24,21.91,57.29,56.89,19.83,21.69
28.94,31.33,10.23,11.96,39.07,39.82,28.89,34.25
24.83,26.9,17.66,22.53,29.65,31.86,22.66,28.81
10.98,10.81,3.33,1.47,15.98,20.31,19.08,22.88
13.19,13.77,23.15,25.75,20.45,22.17,17.66,20.89
19.92,21.91,6.87,11.34,29.78,28.10,13.72,19.78
11.34,14.12,48.8,47.87,40.31,35.00,16.07,24.29
9.52,15.49,25.53,18.68,51.89,42.34,13.33,23.10
28.94,29.47,39.2,43.18,60.87,52.78,11.25,16.73
34.33,25.31,30.18,11.29,58.75,51.72,15.27,9.57
19.34,9.52,13.11,7.62,52.38,45.44,17.22,5.63
2.45,4.35,9.21,9.83,38.40,32.83,13.95,7.58
7.49,6.16,1.87,2.14,31.95,25.53,7.13,6.12
4.08,2.18,3.29,3.6,21.29,20.58,13.95,10.67
9.52,9.61,7.4,6.87,13.81,12.75,30.22,24.74
12.71,11.11,6.29,6.96,16.38,15.32,35.97,30.84
4.35,4.79,9.08,3.77,26.29,25.44,26.77,21.15
11.87,3.51,8.77,11.16,31.02,31.37,12.00,13.11
9.43,15.89,20.31,8.2,33.49,39.16,7.80,16.47
9.12,21.91,19.74,29.96,19.74,28.63,18.50,22.17
7.13,10.76,7.75,11.16,15.94,27.66,44.73,35.75
21.42,22.17,17.79,25.84,14.52,14.56,55.39,35.88
18.81,22.26,7.18,11.78,17.31,11.38,48.93,33.80
8.42,10.41,10.85,10.76,29.82,16.82,30.75,25.80
11.29,9.43,7.89,6.16,29.69,24.03,23.94,24.65
7.0,3.11,7.0,9.08,44.24,40.39,14.61,17.26
7.8,10.19,7.58,7.71,36.24,36.10,14.17,10.72
23.81,23.28,17.62,17.22,48.75,49.24,30.66,25.31
32.3,28.63,31.59,27.88,45.75,45.88,30.71,28.41
19.61,23.5,7.31,3.64,50.12,51.19,24.16,24.29
18.68,14.92,16.64,11.29,51.89,52.38,25.40,33.23
25.98,9.12,32.7,12.66,46.63,48.27,15.23,30.75
13.99,5.5,8.73,6.52,47.56,50.04,8.20,20.00
16.91,13.33,15.27,13.59,42.96,41.72,14.30,21.69
22.48,19.21,12.0,13.77,50.17,47.16,22.75,31.15
20.31,17.09,13.33,8.68,50.04,44.91,30.49,31.77
7.8,8.06,2.71,5.37,53.18,46.98,21.07,14.96
6.43,6.52,4.26,6.78,38.71,32.65,18.41,15.36
6.96,6.07,3.46,3.15,36.24,29.47,14.61,14.43
2.05,2.31,3.11,2.71,21.02,18.32,8.42,8.59
2.31,2.22,1.52,1.25,21.69,20.54,2.93,3.07
1.56,1.56,1.83,1.92,13.11,13.19,1.69,1.65
1.25,1.56,1.61,1.21,12.57,12.44,1.21,1.61
2.71,3.73,2.27,2.45,7.62,6.91,3.37,3.07
3.82,6.29,4.7,3.02,6.21,5.54,3.68,4.04
5.76,8.02,4.13,3.73,3.86,3.68,4.97,5.32
6.65,8.02,2.93,1.3,3.20,3.24,5.72,6.52
3.29,2.8,4.13,3.11,4.08,4.30,4.66,5.67
2.27,5.32,4.83,5.67,4.30,4.48,3.73,3.68
2.93,6.21,3.11,3.15,4.35,5.19,2.93,3.60
4.3,4.52,2.71,4.13,4.70,4.97,2.67,4.08
5.59,3.6,2.36,1.38,5.81,5.37,2.40,4.26
5.41,5.23,3.24,5.85,8.42,4.35,4.70,4.04
4.83,5.9,7.0,2.67,7.89,4.48,6.91,4.66
3.2,3.91,4.88,3.91,7.40,6.16,5.67,3.77
2.71,2.05,3.29,2.93,6.12,10.32,2.93,4.52
3.95,3.15,7.8,5.28,6.21,11.38,3.73,5.72
4.75,5.81,3.95,4.61,8.24,11.07,11.25,12.35
5.23,5.81,4.26,3.68,7.67,6.60,15.67,15.67
7.44,4.08,4.08,4.75,10.14,5.32,12.40,12.09
7.27,3.77,5.54,9.39,7.58,3.20,7.05,5.94
4.39,3.37,2.62,4.22,6.91,3.64,4.44,3.42
4.57,2.22,6.29,6.12,4.22,5.32,3.07,2.89
2.76,2.76,5.5,9.04,5.10,7.05,2.62,3.64
2.8,3.51,3.51,8.15,6.87,6.69,4.66,4.30
3.55,3.86,3.02,2.8,7.36,4.88,6.74,3.24
2.49,3.42,4.17,6.43,8.77,3.68,8.24,6.69
7.84,10.19,3.99,7.8,8.28,4.17,6.47,5.94
12.62,19.21,7.75,4.48,9.04,4.22,5.45,4.97
11.2,19.12,5.01,6.29,8.11,4.48,3.95,8.06
6.69,10.54,3.77,1.96,7.44,5.94,5.45,11.65
5.1,7.31,6.03,7.58,7.93,7.00,4.44,8.95
7.22,10.58,4.83,5.98,7.49,7.84,3.86,2.80
6.38,10.72,3.64,6.56,8.73,8.02,8.20,3.91
2.8,7.36,2.89,4.39,7.49,7.62,9.79,5.14
3.24,2.05,3.55,6.56,7.80,8.55,8.81,5.63
5.76,2.84,2.05,9.08,6.74,7.27,6.03,3.33
7.31,7.71,1.87,2.89,6.38,5.76,5.28,4.35
9.17,11.96,5.41,17.66,6.07,3.73,7.27,9.08
9.61,13.19,4.26,5.01,6.34,2.45,8.46,10.45
8.02,12.22,6.78,7.05,5.45,2.53,5.98,8.55
7.62,10.98,4.57,3.51,4.97,2.14,6.47,7.89
4.3,9.79,1.56,4.13,3.15,2.31,12.93,11.11
3.07,11.25,5.72,6.38,3.46,2.89,13.95,13.02
4.7,10.36,4.83,5.5,4.75,5.81,9.57,10.63
2.05,5.23,5.19,6.43,8.28,7.93,4.97,6.16
3.07,3.86,3.24,3.24,10.14,8.46,1.87,2.84
6.29,5.01,3.07,2.58,11.69,5.81,2.05,3.29
6.25,5.19,5.32,3.82,10.32,4.35,1.92,6.52
6.38,5.45,7.8,3.07,9.74,4.30,5.06,10.45
7.62,7.62,1.56,2.93,8.99,6.38,7.00,8.15
9.35,10.23,4.92,2.09,8.24,5.76,4.13,5.01
9.83,10.05,5.94,2.76,9.17,5.81,4.48,9.83
8.02,7.22,1.78,2.31,8.33,3.51,6.21,12.40
3.99,2.89,3.55,3.42,8.20,2.98,3.77,10.50
1.69,3.02,3.15,5.14,6.96,1.83,3.55,5.81
1.65,4.22,4.48,2.53,7.53,2.76,4.26,3.29
1.83,3.99,3.42,1.92,5.81,3.02,5.06,2.58
3.46,5.1,2.4,3.07,4.79,5.19,5.06,3.29
4.88,6.87,5.28,1.92,3.37,5.72,3.91,5.90
5.85,7.8,3.6,6.74,3.60,8.86,4.08,8.20
5.9,6.52,4.61,1.3,5.19,8.95,2.58,7.31
4.83,6.52,3.46,6.21,6.25,9.88,1.74,4.39
3.2,6.82,1.92,3.46,7.27,10.50,3.15,2.71
3.24,5.1,3.11,5.94,7.62,10.45,3.46,4.08
2.8,3.46,2.14,3.95,7.62,10.32,3.37,7.09
3.82,4.44,4.22,4.57,6.82,9.30,2.36,6.91
6.38,8.2,2.58,3.55,4.97,8.51,1.47,4.57
7.49,10.05,7.75,7.27,3.07,7.75,3.95,3.73
7.71,9.26,2.09,6.65,3.07,7.18,6.43,5.32
7.62,7.58,3.99,3.55,5.10,7.71,6.07,6.25
6.65,6.34,3.82,12.4,6.56,8.64,4.61,3.95
5.28,4.08,3.29,2.36,7.97,9.96,2.67,2.09
2.93,2.36,1.69,3.11,8.46,10.67,3.77,3.07
3.37,3.51,4.97,7.0,8.81,10.19,4.30,3.91
3.37,2.18,2.31,5.28,8.37,8.33,3.64,4.88
4.83,6.74,3.02,4.52,6.69,5.67,5.06,6.21
4.92,6.91,3.07,8.02,5.63,4.97,9.12,9.17
3.15,3.42,5.45,4.17,4.44,4.61,10.05,9.83
4.61,3.42,2.93,11.65,3.37,4.39,8.33,7.97
7.4,9.21,7.8,3.46,3.60,4.66,6.91,4.57
9.43,11.56,5.14,3.77,4.61,5.23,4.04,2.22
8.02,7.62,2.8,3.15,5.85,4.66,4.44,3.02
3.07,5.41,6.21,4.57,5.10,3.91,7.09,3.55
2.36,2.76,4.08,5.45,3.99,3.37,7.67,2.84
1.65,6.47,4.35,3.51,4.04,6.21,6.87,2.36
1.83,8.2,2.53,3.55,6.25,8.81,5.81,1.61
4.26,5.9,2.05,4.52,6.52,10.72,7.44,4.88
4.97,2.36,3.6,2.67,8.02,13.15,10.63,8.24
4.97,4.79,4.39,5.14,6.47,11.91,10.63,7.93
6.21,7.53,5.59,3.29,10.05,13.41,10.50,8.90
5.45,6.07,5.63,6.87,11.25,11.73,9.21,10.45
3.77,2.05,5.37,6.82,13.15,12.26,8.59,10.98
5.85,5.67,4.88,5.23,13.68,12.75,5.14,8.20
6.78,7.71,1.83,2.05,11.65,10.67,4.08,3.77
4.75,5.45,1.74,7.71,12.57,10.14,6.38,5.14
4.26,4.92,2.76,7.18,9.96,6.52,3.99,4.57
2.93,4.61,3.02,4.04,9.52,8.73,6.21,3.73
1.65,5.9,3.46,5.28,6.16,9.43,4.79,6.16
3.29,7.0,2.45,2.98,5.28,11.73,3.99,6.03
6.6,7.22,7.53,8.02,5.14,11.38,9.88,5.06
5.81,10.19,4.97,5.1,7.53,9.61,10.36,4.04
3.64,10.63,10.76,12.66,8.06,7.13,4.79,3.02
3.33,7.27,7.09,8.77,7.89,3.64,2.09,10.05
2.93,4.22,7.0,11.38,6.12,4.44,3.29,13.95
4.17,5.06,8.68,12.8,3.64,5.90,5.32,11.07
7.27,10.27,7.05,3.24,5.50,10.10,5.59,7.13
6.82,13.28,3.68,8.81,7.00,9.57,6.74,5.28
3.68,10.54,5.9,5.14,13.86,12.13,12.53,6.69
3.02,7.05,4.7,4.22,15.49,10.67,12.57,5.32
1.69,2.45,4.97,5.54,20.05,12.88,6.16,4.79
2.76,5.5,3.11,2.84,23.15,16.51,2.80,8.28
1.74,3.91,3.15,4.26,24.47,20.23,2.09,9.30
4.17,3.02,5.9,4.52,23.23,22.92,2.09,4.39
5.98,4.66,7.49,4.26,18.15,24.43,3.33,2.71
8.06,5.37,7.0,6.56,12.84,20.62,4.04,4.44
11.56,6.82,12.44,12.53,8.33,15.89,3.15,7.89
10.27,8.68,6.38,3.46,3.77,6.69,6.43,6.65
4.04,9.88,5.9,8.99,2.93,3.20,6.96,5.32
2.0,9.17,4.26,5.14,3.24,2.84,5.94,10.41
1.78,6.16,3.33,9.12,6.16,3.86,6.03,9.70
2.71,9.35,5.41,9.96,7.31,4.70,7.58,5.76
2.71,9.92,3.55,5.37,10.05,8.73,8.68,5.54
2.45,4.83,3.2,7.44,10.45,10.50,9.52,3.37
1.96,3.02,4.08,10.5,9.74,13.06,8.73,1.96
2.49,4.04,4.88,11.29,9.04,8.95,6.52,4.48
4.22,6.69,5.01,13.59,7.05,7.93,4.17,4.22
2.22,8.02,10.85,6.91,8.55,6.43,3.82,6.52
5.01,8.51,3.73,9.57,7.58,8.51,6.56,4.75
7.09,10.1,8.37,6.12,9.04,10.23,9.96,10.89
5.1,10.63,4.57,7.27,6.78,11.11,8.99,16.47
1.83,7.4,5.19,7.44,5.76,10.76,3.82,13.55
4.26,3.2,4.48,9.74,4.22,8.90,3.33,8.28
6.96,4.92,6.78,4.35,5.54,7.18,2.98,4.83
7.36,7.31,4.39,7.09,9.21,6.12,2.14,3.33
4.08,2.84,5.63,3.91,8.86,5.14,3.24,5.81
3.73,5.5,4.3,7.93,7.67,5.01,5.63,5.67
7.13,9.17,7.67,6.78,4.04,4.30,4.66,5.19
5.67,7.75,7.49,10.45,3.15,3.51,4.48,9.35
2.62,3.46,4.3,3.33,3.29,3.15,6.56,8.73
2.14,1.43,9.12,3.77,4.61,2.80,6.03,7.05
2.58,2.98,4.66,3.33,5.67,3.29,5.10,3.15
4.92,4.22,7.75,9.35,5.98,5.81,4.48,2.53
5.9,7.71,5.32,6.25,5.01,7.09,3.82,4.17
2.09,6.6,3.11,7.62,3.77,7.18,4.79,9.48
2.27,5.59,4.66,6.87,2.45,4.79,3.33,9.96
3.42,2.89,6.07,8.99,2.58,3.33,1.43,7.18
4.92,3.11,4.04,4.88,3.42,2.58,1.16,7.80
5.06,6.69,7.62,7.53,4.79,2.22,2.22,12.88
5.54,6.6,6.16,5.85,6.03,2.36,4.39,14.65
2.71,3.82,1.92,2.49,5.50,2.09,6.21,14.12
4.17,6.56,6.65,8.59,4.66,1.83,5.54,9.08
4.57,7.58,1.96,1.87,2.45,1.96,5.90,4.70
3.91,5.72,10.05,11.78,1.92,3.51,7.89,8.73
4.88,3.55,5.59,4.44,2.14,5.81,6.91,5.90
5.41,2.93,4.79,6.34,2.36,9.43,7.27,6.91
2.18,2.58,4.79,5.01,4.30,9.88,7.31,12.40
5.85,7.93,5.41,11.25,5.72,8.99,5.41,10.41
7.0,7.0,3.51,6.07,9.52,5.32,3.73,7.58
5.5,2.31,6.12,11.69,10.94,5.50,3.20,6.07
4.3,2.76,6.12,7.58,11.07,6.03,2.49,5.54
2.67,4.52,5.54,8.2,9.92,5.98,3.51,4.48
8.33,11.07,8.95,11.34,8.64,4.08,3.51,8.90
9.48,13.77,5.9,5.14,10.85,3.91,4.35,12.57
6.21,10.19,5.14,9.96,9.79,4.97,7.93,9.61
3.86,7.18,4.75,10.41,8.37,5.85,7.05,5.81
4.08,7.97,2.58,5.41,6.25,5.98,5.06,6.91
6.43,8.2,5.72,12.49,7.09,5.45,6.78,5.06
6.29,7.27,4.08,9.66,9.70,5.28,4.92,3.33
5.81,6.07,3.33,7.97,11.69,5.76,5.63,5.54
9.66,4.79,9.79,12.22,11.51,5.94,10.01,7.09
13.5,9.43,2.71,4.92,11.56,4.57,10.89,7.49
12.22,10.72,8.46,8.86,8.81,4.30,6.82,7.93
6.47,2.84,3.99,4.3,10.81,6.12,5.23,8.02
6.74,8.24,6.78,6.52,10.58,6.91,4.75,8.28
10.36,12.49,3.29,1.61,12.04,7.62,5.90,6.60
10.23,11.29,4.22,5.81,9.96,5.28,4.44,3.77
6.38,6.74,4.7,4.22,8.77,5.72,4.66,8.90
3.02,2.09,2.67,6.03,6.82,3.64,5.01,9.26
2.31,2.22,5.45,3.42,6.07,2.71,3.99,6.65
2.36,3.82,4.17,6.87,5.41,1.25,8.81,4.22
2.22,4.75,4.04,6.07,6.82,2.18,11.42,5.01
4.52,6.25,5.54,8.15,6.82,4.13,7.27,5.01
4.22,7.71,5.28,7.36,9.57,7.18,4.97,4.83
3.02,8.15,4.92,7.09,12.26,10.54,7.05,11.96
1.56,5.85,15.01,12.13,13.99,13.81,5.19,14.21
2.67,3.46,10.36,13.55,13.72,17.62,5.90,7.62
5.01,2.31,6.38,6.69,9.26,18.68,11.07,7.22
3.82,2.45,6.47,8.42,6.78,14.79,8.64,8.33
1.65,2.58,2.71,3.46,6.29,9.61,2.58,7.22
5.9,6.03,4.35,2.98,8.73,7.40,3.29,10.32
6.87,7.8,3.99,2.76,8.99,8.99,2.49,9.66
7.18,8.77,2.98,3.11,10.67,12.40,2.58,7.36
5.76,6.21,6.6,3.33,8.73,11.82,1.69,6.16
4.17,4.44,4.97,5.01,10.67,10.41,2.71,5.28
4.48,7.05,6.47,5.14,8.02,6.87,7.27,6.43
5.41,9.79,2.84,8.02,10.58,4.75,11.11,10.76
5.59,10.5,4.08,3.77,9.26,4.44,9.30,10.01
5.94,11.87,3.86,4.17,9.08,3.99,7.58,5.32
6.34,10.5,3.02,9.08,7.40,3.11,9.08,3.15
5.28,4.57,10.36,8.2,9.12,3.33,11.03,3.24
4.52,2.8,4.44,3.46,12.44,4.39,12.35,5.54
3.86,4.75,8.42,7.89,14.70,5.72,9.88,5.32
3.29,7.05,6.96,8.24,12.40,5.67,8.20,4.57
2.4,4.92,6.03,5.59,8.77,4.22,6.78,9.26
1.12,4.92,5.63,6.74,4.26,3.07,6.21,9.83
2.27,6.12,3.55,3.86,2.76,2.49,4.75,8.33
4.17,6.87,4.75,2.89,3.64,3.68,2.36,4.66
5.19,5.45,5.67,1.3,4.88,5.41,3.82,2.05
5.23,5.19,1.61,2.67,5.81,8.20,7.80,2.80
5.59,6.87,3.73,2.62,4.92,9.48,9.17,2.27
6.87,9.39,4.22,2.36,3.77,7.58,8.46,4.13
8.73,9.3,2.8,2.05,4.97,4.75,6.96,7.00
9.17,6.29,7.93,4.08,5.76,3.68,4.88,8.81
8.11,3.86,4.83,4.04,8.59,4.61,5.76,9.35
8.55,6.38,7.22,4.13,7.22,5.81,5.67,7.36
6.43,7.44,5.98,8.59,7.36,4.44,2.62,5.81
3.24,6.6,2.67,3.51,5.06,3.64,1.96,5.37
3.99,5.72,3.02,5.94,6.47,3.77,1.78,5.67
5.41,4.88,2.4,2.93,8.77,4.92,1.96,7.13
4.3,3.11,3.37,4.57,10.85,6.52,2.53,6.12
3.11,3.91,6.43,5.01,11.78,7.27,4.52,10.45
2.09,7.44,6.82,3.95,10.94,5.59,6.56,11.96
1.43,6.74,5.28,6.65,9.48,4.66,8.33,7.62
1.83,2.93,5.63,5.54,7.05,3.91,8.42,4.13
3.51,6.69,3.2,8.64,4.75,5.94,8.11,7.22
3.51,5.32,8.28,7.44,4.30,7.44,5.67,6.56
3.77,3.37,3.95,7.36,4.48,7.00,2.40,4.75
6.16,8.37,4.26,3.95,4.97,4.92,3.11,5.45
6.52,8.15,1.92,2.93,5.28,2.84,4.22,7.75
6.12,3.15,2.76,1.83,6.82,2.93,4.57,8.73
6.6,5.23,3.29,2.36,7.27,4.92,2.36,5.59
5.54,8.11,3.51,2.0,7.67,6.21,2.71,4.66
3.95,3.29,3.33,2.58,7.53,5.85,4.66,7.13
4.7,4.04,5.94,5.01,7.44,4.57,6.16,9.61
4.39,2.53,4.39,4.88,8.86,3.24,8.64,13.90
7.71,5.37,3.11,3.64,6.60,2.89,6.47,12.71
7.62,6.25,6.47,4.39,7.09,5.54,3.55,5.67
6.16,4.39,3.73,3.42,6.16,7.36,7.93,10.63
6.29,3.15,7.05,3.15,9.48,10.41,5.45,8.73
5.9,4.26,4.44,4.66,10.81,9.43,3.68,6.16
2.98,3.73,5.54,6.96,10.63,7.75,7.09,14.08
2.0,6.6,6.69,7.93,7.93,5.76,8.81,15.80
5.5,7.53,3.55,5.72,4.88,5.41,13.11,16.55
5.41,5.85,2.89,3.6,3.73,6.91,16.20,12.26
3.95,6.69,4.75,2.84,4.30,7.84,12.66,6.56
3.77,11.16,3.37,7.62,6.78,8.59,7.84,5.59
6.52,14.56,4.88,6.07,9.04,8.90,3.91,5.59
7.44,14.43,6.65,6.74,9.35,8.20,9.17,11.34
6.96,14.7,4.92,3.42,7.27,6.38,14.70,14.08
8.95,15.14,4.39,2.31,4.88,4.57,12.31,8.86
8.42,13.24,3.15,6.34,5.41,5.45,7.31,7.05
4.26,7.36,5.45,8.11,7.22,6.69,5.37,10.01
1.25,4.44,1.65,7.67,7.40,7.93,7.49,10.58
1.47,8.73,6.47,10.05,6.38,9.48,7.18,5.54
3.29,5.76,5.76,4.79,3.33,9.66,5.98,3.37
5.37,2.36,5.94,5.59,2.76,9.26,7.27,4.57
5.37,3.68,6.29,6.47,2.89,7.40,10.23,6.47
10.63,4.08,5.23,7.05,4.30,5.06,8.06,6.87
14.43,7.0,5.32,4.08,4.61,3.51,3.60,7.75
11.56,8.81,6.96,8.64,4.44,2.49,3.64,7.05
4.08,4.92,6.16,4.17,4.83,4.48,3.46,7.40
2.71,1.34,2.62,7.71,6.69,8.15,8.24,6.91
3.77,3.07,2.8,9.26,8.20,10.45,9.74,6.38
9.35,8.95,6.74,4.57,8.15,11.07,8.11,6.96
10.23,10.76,3.37,7.84,8.15,10.63,8.81,7.97
6.21,7.22,4.04,3.37,7.67,12.09,8.46,7.67
6.43,2.22,3.86,6.96,8.33,12.40,10.63,8.20
7.71,5.06,4.66,9.52,8.73,12.31,10.41,5.98
6.25,6.91,4.22,3.2,10.19,13.37,5.94,4.04
4.04,6.78,6.47,9.79,9.52,13.15,4.52,4.79
3.55,5.37,2.49,3.15,7.49,14.61,6.87,5.59
5.14,5.98,4.7,6.34,3.95,12.93,6.60,4.92
4.97,5.19,2.05,5.85,2.84,11.03,7.62,3.37
3.82,2.98,3.99,6.21,2.36,7.49,7.67,4.48
4.83,3.82,1.92,3.11,3.33,4.13,4.88,7.44
4.08,3.73,6.29,10.1,3.55,3.91,2.62,8.33
1.78,1.96,5.32,9.48,3.95,6.29,3.11,8.90
1.47,2.71,11.87,11.51,4.39,7.31,3.33,7.49
1.87,2.27,5.63,3.33,4.75,7.58,3.51,3.91
5.72,4.22,13.68,14.12,5.06,6.16,5.14,1.52
7.8,6.78,2.8,3.15,3.29,4.22,5.06,1.25
5.06,6.87,7.36,7.49,2.36,3.55,4.97,1.83
2.18,5.63,3.51,5.32,1.43,2.89,3.51,1.43
2.71,2.98,5.1,2.4,1.74,3.55,2.22,1.92
3.68,3.07,1.83,5.32,1.92,3.82,2.84,3.29
4.88,6.6,6.47,7.67,2.89,4.08,4.97,4.75
6.78,8.73,5.23,6.12,3.37,5.37,4.13,4.35
7.31,9.12,5.45,4.75,3.33,5.50,3.55,6.69
7.13,7.67,7.49,6.38,5.72,8.55,4.66,4.79
7.13,5.76,4.61,2.76,8.55,9.83,4.17,4.35
6.21,2.62,2.62,7.53,12.31,11.87,3.51,7.97
5.54,2.31,4.08,2.22,12.97,10.94,2.22,7.44
4.88,1.87,6.25,4.61,11.20,10.32,3.99,5.01
5.5,3.42,4.39,4.48,10.50,8.24,3.82,4.66
5.54,5.94,4.39,6.82,10.27,9.21,5.50,3.73
2.62,6.29,10.19,10.32,12.22,8.59,6.52,7.75
1.3,6.96,2.58,7.05,18.28,15.23,5.54,10.19
1.38,10.23,7.8,2.76,19.92,15.45,6.07,5.54
