ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
1.65,2.05,2.0,1.83,1.74,2.18,2.00,2.53
1.92,2.53,3.95,2.45,3.29,1.83,2.67,2.45
2.31,2.31,3.15,1.38,9.17,1.61,3.51,2.27
4.3,1.38,4.17,2.45,11.96,1.74,10.41,1.87
4.88,0.99,2.27,1.74,17.84,2.67,10.76,2.98
2.31,0.99,1.74,3.29,14.03,4.79,6.38,3.86
1.38,2.31,2.45,1.83,15.63,6.82,2.71,2.53
1.47,3.99,2.8,3.73,10.94,7.00,4.66,1.61
2.76,3.51,4.08,2.8,10.81,6.03,5.85,2.40
5.23,2.98,2.0,2.49,7.93,4.44,3.24,2.00
4.52,2.89,3.73,3.86,7.53,4.08,3.51,2.00
3.11,1.21,1.61,2.22,6.47,3.51,2.31,1.56
2.36,2.93,2.84,2.45,5.59,2.80,1.65,1.61
1.87,3.29,2.0,3.55,3.20,2.27,2.27,1.43
3.68,1.07,3.55,1.83,2.80,2.36,2.00,1.92
4.13,2.58,2.62,2.89,2.14,2.49,2.80,2.71
3.68,3.33,2.14,1.61,2.14,3.42,2.49,2.76
4.08,3.37,2.8,1.52,2.00,3.20,2.05,2.67
3.46,3.24,2.84,2.76,2.09,3.11,2.89,3.29
2.98,3.68,2.14,1.83,2.36,2.22,2.93,2.58
3.2,3.99,3.42,3.37,2.58,2.14,1.69,1.16
2.98,3.51,1.61,2.14,3.07,2.80,1.83,1.56
2.31,2.53,3.07,3.07,3.02,3.11,2.67,2.27
1.3,1.07,2.53,1.61,2.40,3.02,2.27,2.09
0.85,1.16,1.34,1.12,1.61,2.22,2.27,2.00
0.99,1.38,1.47,0.9,1.56,2.18,4.22,3.33
0.94,1.56,2.58,3.2,1.65,2.31,4.35,3.73
0.99,1.47,3.02,2.49,2.00,2.45,2.58,2.71
0.94,1.07,2.98,2.09,2.09,2.62,2.00,1.78
2.05,1.47,4.08,1.87,2.22,2.49,1.92,1.52
3.64,2.8,2.62,1.83,2.27,2.67,1.56,1.61
3.46,2.98,2.49,1.69,3.33,3.11,1.74,1.38
2.22,1.69,3.11,2.67,3.95,3.29,1.12,1.12
1.16,0.94,2.14,2.09,5.10,4.08,1.38,1.30
0.81,1.3,2.8,3.24,4.66,3.51,1.52,1.52
1.03,1.21,0.9,1.25,4.17,3.91,1.34,1.56
1.47,1.16,1.61,1.92,2.80,2.98,1.78,1.52
2.27,1.65,2.62,3.07,2.36,2.76,1.87,2.09
2.27,2.36,3.99,3.46,2.22,1.92,1.61,2.58
1.96,2.67,2.98,2.05,2.62,1.87,1.47,2.45
1.12,2.4,2.89,2.27,2.45,2.18,2.93,3.60
0.94,1.43,3.6,1.52,2.53,2.49,2.89,3.60
1.3,0.85,3.42,1.47,2.00,2.36,2.36,2.80
1.16,1.07,2.62,1.69,1.61,2.05,2.71,2.71
1.34,1.69,3.46,2.27,1.38,1.96,3.20,2.27
1.25,1.69,2.0,2.05,2.27,2.36,4.26,2.49
1.87,1.65,3.29,2.4,3.82,3.24,4.79,3.42
2.22,1.69,1.92,1.38,4.61,3.73,3.73,3.46
2.93,2.22,2.18,1.03,6.16,5.14,3.20,2.53
3.6,2.22,3.29,1.74,6.21,5.85,2.45,1.78
