ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
1.38,2.27,1.92,2.62,2.89,12.31,1.21,2.80
3.51,8.02,2.18,3.02,4.83,11.69,2.58,8.77
6.29,12.97,4.17,6.65,7.84,17.13,5.37,19.43
7.05,11.47,3.55,7.22,14.56,17.97,6.74,24.07
4.61,6.43,4.08,2.4,19.21,20.14,6.47,19.65
3.51,3.99,4.13,5.63,26.11,20.58,4.17,7.05
6.25,6.03,3.37,1.92,25.89,22.30,5.19,4.70
9.43,9.92,2.4,4.26,22.84,18.50,5.28,5.45
7.75,7.89,4.04,2.93,17.53,13.28,7.09,9.35
4.61,4.92,4.26,2.27,15.01,9.74,4.79,7.97
2.89,2.27,2.53,3.42,17.79,10.81,10.05,4.83
3.02,2.36,2.58,4.48,18.81,13.50,8.46,7.40
4.39,6.03,3.02,4.48,19.83,15.63,5.10,8.55
5.54,9.66,2.8,4.79,16.25,15.23,6.87,8.15
5.98,8.99,4.35,4.7,14.39,13.95,6.16,8.95
2.71,3.68,2.36,2.76,9.61,13.90,5.90,9.43
4.08,8.28,2.36,2.4,6.56,12.00,6.74,9.70
5.45,9.48,2.93,3.91,5.81,9.70,7.05,8.51
6.91,10.14,1.12,2.0,8.46,8.86,7.62,7.75
5.14,8.28,2.62,2.98,12.31,11.87,6.25,10.32
3.6,3.91,3.6,1.87,13.50,13.81,5.28,12.71
5.54,3.29,3.33,1.07,11.56,11.07,6.34,11.25
6.65,8.06,2.27,3.77,8.81,8.15,8.86,9.17
7.62,15.58,2.14,3.11,8.77,7.27,13.77,10.50
7.05,15.63,2.58,4.22,8.51,8.46,13.86,7.49
4.79,6.56,2.36,2.4,7.67,10.10,9.57,5.90
1.69,1.56,1.03,2.45,5.67,14.34,7.13,14.34
3.55,5.85,2.67,6.25,3.20,15.54,6.47,16.73
6.21,11.6,2.84,5.63,2.58,15.49,4.48,10.45
6.12,11.91,3.68,3.07,3.60,13.06,1.96,5.23
5.85,8.46,2.93,6.29,5.28,10.01,3.77,7.49
6.25,6.34,4.3,3.11,7.53,7.84,8.81,10.45
7.62,10.94,3.99,7.97,9.92,5.94,10.14,12.84
6.34,12.4,3.11,3.51,10.76,7.40,9.17,15.67
3.29,9.43,5.28,6.07,10.89,10.45,8.86,13.37
3.55,8.37,2.18,6.74,9.17,14.48,5.50,8.73
2.18,6.21,4.39,4.52,10.58,22.66,5.01,8.59
1.21,6.25,3.86,9.08,12.62,29.25,9.66,13.72
2.62,2.93,2.18,1.87,13.19,30.40,12.66,18.01
2.67,6.03,3.37,3.95,11.96,26.33,8.55,13.64
3.51,10.76,2.14,5.76,8.90,18.10,5.01,7.31
4.79,14.08,2.4,3.99,7.80,17.35,5.23,3.64
5.59,14.39,2.4,5.14,8.33,19.52,3.15,4.22
4.13,9.92,1.83,3.07,8.77,22.61,4.61,10.81
3.02,5.06,3.86,5.81,8.90,23.10,4.35,21.55
4.66,4.39,2.05,2.36,7.18,20.89,4.57,19.61
7.4,6.78,2.62,4.3,5.54,16.11,8.55,11.73
6.29,4.26,1.74,3.37,4.92,11.78,11.38,21.55
3.15,4.52,2.58,5.76,5.90,12.09,8.06,16.69
2.4,3.86,3.77,3.77,7.58,15.67,4.92,9.61
3.02,4.83,2.14,5.59,11.73,27.52,3.42,6.12
5.81,6.34,6.21,5.72,12.40,28.76,4.13,10.01
4.22,2.0,3.99,2.58,15.54,31.24,7.36,14.79
1.78,3.29,4.3,6.96,11.47,21.91,5.37,9.21
3.02,3.73,3.68,1.74,10.72,14.56,8.20,15.23
2.58,5.94,2.49,3.77,7.89,10.14,7.75,14.87
3.24,6.12,3.07,4.3,11.60,9.57,5.14,8.20
5.81,10.45,1.87,3.6,13.06,9.35,5.45,8.90
8.15,13.9,2.67,7.13,13.19,11.56,5.19,7.89
5.9,11.07,1.34,2.05,9.70,13.06,9.48,12.93
2.71,4.44,1.56,2.67,10.81,21.55,14.52,23.06
3.46,9.35,2.45,4.04,14.30,26.68,11.78,28.10
7.0,17.13,3.68,6.47,16.60,28.01,6.38,18.94
7.58,17.97,2.49,6.25,16.55,30.40,8.20,6.91
5.19,13.72,1.43,2.53,17.17,24.56,10.36,16.95
5.23,8.33,1.96,3.02,17.53,22.08,8.06,18.50
7.22,9.17,3.11,2.93,18.15,13.02,4.79,14.26
4.61,6.16,1.56,3.82,17.53,10.76,4.70,10.76
1.87,3.02,2.53,4.44,16.33,10.23,4.52,9.17
4.04,6.07,1.87,7.18,17.75,10.85,4.26,9.61
4.57,5.9,1.83,5.5,13.86,17.04,3.37,11.25
5.32,6.12,1.65,3.51,12.84,24.07,2.98,7.36
6.96,7.89,4.83,6.65,10.27,29.43,7.62,6.43
7.75,9.66,3.07,1.92,12.44,29.16,10.72,10.36
5.98,10.41,5.28,6.43,17.26,23.10,8.95,12.00
3.07,8.55,1.65,2.76,19.56,21.38,6.43,10.81
1.25,3.42,3.73,6.47,18.85,26.90,5.41,14.56
2.49,3.11,1.92,5.63,15.32,30.88,3.99,13.19
1.83,6.43,3.33,6.03,13.81,33.72,5.76,12.71
2.4,8.46,2.62,4.66,12.31,29.12,8.86,17.84
2.58,8.06,3.51,2.93,11.96,23.06,10.41,16.69
1.34,3.6,4.52,3.37,9.83,18.55,10.63,10.72
4.66,7.09,3.33,3.15,8.77,12.62,11.65,14.70
7.13,12.31,2.76,6.91,7.75,10.76,8.20,11.11
6.56,7.13,3.07,1.52,8.77,10.63,5.45,5.54
5.76,4.88,2.14,2.67,8.95,9.70,8.51,11.34
2.27,4.7,2.09,2.27,10.45,14.12,4.22,9.04
1.25,5.41,2.89,3.02,7.97,13.50,4.52,7.80
1.83,5.85,2.36,2.76,11.29,16.86,8.77,5.19
2.49,4.57,3.6,4.17,12.62,20.05,13.24,8.99
4.39,7.4,3.82,4.7,17.93,26.20,12.71,10.72
7.0,15.63,7.8,6.96,18.50,42.96,4.35,13.64
20.0,22.57,10.98,10.98,17.79,43.31,16.42,24.96
34.95,19.25,24.47,25.75,17.48,48.00,34.51,46.98
34.25,5.41,15.49,24.16,13.06,29.07,40.31,56.76
16.2,10.27,8.9,11.38,15.14,30.40,26.68,41.54
3.46,9.92,7.13,8.28,13.41,20.98,7.71,17.57
8.02,4.66,4.39,7.44,15.18,20.31,6.43,14.03
8.9,7.09,9.35,4.92,13.77,8.64,9.74,9.12
4.79,5.19,12.35,13.68,21.15,8.33,15.14,4.70
13.9,13.9,12.88,18.24,22.30,7.49,26.11,11.65
20.89,12.13,22.66,25.53,23.10,10.72,29.56,27.26
15.49,17.35,7.09,33.14,13.64,8.37,23.15,41.37
7.4,20.31,10.89,17.04,8.90,8.81,13.06,35.22
4.44,7.89,6.87,16.95,7.18,6.34,9.04,23.10
5.63,4.92,1.69,6.91,8.24,7.58,8.86,18.24
4.79,4.66,5.28,7.97,10.23,8.02,4.13,10.01
