ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
15.27,12.88,17.13,10.23,4.04,7.13,7.13,9.70
22.26,19.34,4.7,4.48,4.30,15.63,5.23,13.50
23.94,19.96,16.51,13.59,4.17,20.85,8.68,12.13
17.31,18.68,14.43,20.27,4.08,29.12,16.42,10.54
13.37,15.76,7.0,6.25,4.52,24.16,19.96,8.86
25.18,12.75,9.92,25.4,4.26,20.62,10.85,7.67
17.31,20.71,18.99,23.59,3.82,10.58,6.91,7.75
6.56,23.45,6.87,8.42,3.64,10.14,19.87,15.32
18.63,18.06,18.24,26.55,3.60,14.08,20.14,13.37
17.26,7.58,29.12,31.5,4.75,16.60,14.39,10.27
7.71,6.43,10.81,16.29,4.17,16.42,21.77,13.11
3.51,6.29,18.81,18.9,5.98,13.28,29.12,20.45
6.91,14.03,8.33,19.3,9.70,14.74,28.94,26.37
17.31,23.76,14.61,13.02,16.82,22.17,31.37,30.71
17.48,18.41,6.12,7.97,21.55,25.36,30.97,29.78
11.29,8.2,6.29,6.96,28.50,32.03,26.06,23.68
11.65,10.01,7.75,8.55,26.42,25.89,19.30,19.70
15.01,13.41,9.66,15.58,26.51,25.00,9.61,17.09
15.14,12.31,13.11,5.81,21.69,21.46,23.28,11.34
8.68,7.93,7.36,19.56,27.57,30.88,31.19,16.25
5.5,6.25,7.44,41.72,26.64,32.21,16.16,18.90
5.54,8.02,16.73,16.02,25.22,35.35,4.04,14.30
9.74,8.24,6.47,19.16,17.40,21.33,9.61,9.12
9.39,4.26,10.76,19.56,17.35,17.97,11.69,6.34
5.54,6.6,8.02,9.96,16.29,9.57,9.74,7.71
3.95,10.19,6.74,13.15,14.56,9.43,9.39,10.14
2.22,6.91,1.38,6.65,11.11,5.76,5.81,7.67
2.76,2.76,8.55,5.5,9.12,5.45,4.26,5.14
2.93,5.98,7.97,6.16,10.27,5.41,6.87,3.68
16.07,16.78,22.3,7.71,18.32,9.12,16.42,15.54
24.38,31.33,20.18,18.41,27.52,13.19,22.48,26.02
18.55,31.95,25.14,21.95,32.96,18.24,18.77,27.70
9.57,19.96,18.01,19.34,34.20,21.73,30.71,18.06
8.15,12.97,10.72,10.81,27.79,17.26,39.86,14.56
6.96,14.79,6.69,5.41,22.97,18.24,30.62,25.36
5.1,12.13,4.97,4.79,14.52,14.74,16.82,31.73
6.21,8.68,4.35,4.52,8.86,21.15,5.90,17.70
7.05,11.82,4.04,7.89,9.92,15.32,7.13,10.45
17.17,20.14,11.38,6.52,11.25,12.75,11.69,13.55
28.14,22.79,10.41,17.31,13.59,5.85,12.53,11.42
25.22,15.14,12.35,15.8,10.89,6.21,14.17,13.28
12.97,3.77,15.8,4.66,9.96,10.89,9.04,12.93
5.28,11.47,6.16,15.67,11.29,15.67,12.57,8.02
4.08,19.21,12.62,35.22,14.43,18.81,10.67,5.14
4.7,16.25,10.27,12.57,19.08,22.13,12.18,11.42
13.06,8.64,11.91,31.28,19.03,23.32,27.08,40.92
17.44,16.82,12.49,35.97,22.88,22.26,31.99,63.70
14.43,11.11,13.77,17.4,18.10,14.74,30.09,62.55
28.05,19.92,16.07,50.3,26.77,11.78,29.07,35.93
29.74,20.4,11.11,14.21,26.11,14.12,36.10,29.78
20.58,7.31,10.58,10.89,35.97,22.44,36.94,57.86
13.77,17.53,23.15,10.63,37.78,22.61,24.69,50.88
20.27,25.53,13.11,15.32,34.91,23.68,32.21,37.48
20.05,22.84,21.64,13.9,24.87,29.78,47.60,45.57
10.94,8.06,8.64,26.59,13.46,37.21,42.78,57.95
7.53,4.17,13.86,4.66,16.73,46.59,14.83,57.33
4.39,4.97,6.03,10.81,22.88,56.14,3.29,30.80
4.52,3.46,28.05,10.14,31.77,62.15,10.10,19.74
6.52,6.69,16.64,18.55,45.52,62.95,29.12,24.78
12.31,8.73,12.57,16.55,48.71,57.02,36.24,31.81
10.14,7.93,6.6,22.48,52.07,53.66,21.15,36.24
4.61,7.0,4.26,20.09,37.92,44.29,7.31,24.25
2.58,11.91,2.18,14.52,26.73,31.68,2.76,20.76
3.99,13.86,2.4,6.34,14.52,14.61,2.40,16.51
6.43,14.74,3.33,10.14,8.15,12.18,6.87,12.84
4.83,15.49,6.69,4.35,10.76,14.08,8.24,12.40
7.09,8.06,4.61,12.75,19.03,25.84,5.72,10.89
12.4,10.81,5.9,2.49,21.69,28.14,7.93,14.21
