ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
7.09,16.11,4.79,18.28,10.94,8.51,8.02,9.08
6.87,22.17,5.67,9.17,15.49,8.81,7.97,15.67
2.93,14.39,5.01,6.07,15.89,10.36,9.04,21.69
5.5,8.24,7.18,3.29,13.19,8.46,12.13,16.60
7.13,7.05,10.05,9.79,7.93,8.02,8.86,8.20
7.53,8.9,8.95,5.59,7.84,7.89,3.24,10.23
2.14,3.15,4.17,8.28,17.62,17.09,8.15,6.82
4.22,6.47,8.24,7.27,28.94,26.90,18.15,9.88
4.83,9.35,5.9,6.38,40.35,36.50,29.20,26.24
3.73,6.16,4.57,5.01,51.23,46.10,31.06,28.98
7.18,3.33,5.41,5.63,47.74,41.77,15.10,15.67
9.21,5.41,3.11,2.58,50.88,44.95,11.38,9.30
5.85,3.11,3.91,4.26,33.76,30.18,14.92,8.59
4.13,2.14,12.44,1.74,26.86,26.68,14.74,8.37
14.87,4.39,7.97,7.27,12.66,16.78,18.63,7.49
23.54,5.59,40.35,4.26,7.80,15.94,32.61,7.27
20.76,5.5,9.48,5.63,7.44,15.14,31.99,7.09
10.14,5.06,15.27,4.88,9.83,18.41,16.20,5.76
2.67,3.95,3.91,5.98,11.51,16.82,9.30,9.48
2.27,4.3,4.83,4.44,12.04,15.98,8.81,11.56
4.35,1.96,5.32,10.14,12.18,11.03,3.73,10.19
4.48,2.36,3.77,4.08,10.45,8.02,9.35,12.49
2.8,4.75,3.82,7.36,12.13,6.03,17.84,20.67
7.71,9.08,4.08,3.86,11.56,4.61,13.86,16.78
7.31,7.71,2.93,3.55,12.35,4.75,5.45,6.60
4.13,3.64,2.27,1.92,10.05,5.32,3.86,3.64
3.24,2.76,3.95,4.39,8.24,6.82,4.48,4.61
4.7,2.71,2.22,2.4,10.58,8.99,5.45,6.43
4.97,2.14,8.99,8.55,10.94,9.74,9.30,9.96
2.58,1.38,5.14,4.22,13.90,12.53,9.52,7.84
3.46,2.71,7.05,5.9,12.26,14.43,6.29,3.68
4.17,3.11,5.1,4.44,12.62,15.14,7.31,8.55
1.74,2.22,6.12,5.06,8.37,12.71,8.46,11.73
1.74,2.93,6.65,6.82,5.14,7.80,8.99,10.19
4.44,3.37,6.47,7.49,3.82,7.13,11.56,8.11
3.73,4.26,6.43,7.36,5.76,5.23,12.49,7.36
2.67,4.04,2.89,3.6,7.13,5.59,8.46,3.60
7.89,4.7,2.53,3.02,9.74,5.98,2.71,5.32
7.44,2.58,8.37,5.37,11.20,8.55,5.98,8.20
7.13,8.86,3.29,4.44,11.11,10.98,5.32,7.13
6.87,10.1,8.95,3.73,9.30,10.72,5.10,4.83
3.2,4.04,7.13,7.27,9.12,9.88,7.36,5.19
3.15,4.48,3.95,6.29,18.46,13.72,7.18,9.17
2.93,6.56,10.36,9.3,24.56,15.76,10.41,13.81
1.47,2.67,7.22,5.63,31.33,23.10,14.43,13.28
4.83,4.22,9.88,5.19,27.66,20.36,14.87,10.05
5.32,5.81,6.34,6.21,21.46,18.10,13.24,9.88
4.83,5.63,8.9,4.44,12.22,11.07,11.34,6.56
9.79,8.42,4.22,3.15,4.26,6.25,6.65,3.15
9.17,8.59,3.6,3.99,2.31,5.81,2.58,3.73
5.85,5.23,3.51,2.53,1.65,6.52,4.70,2.89
5.81,4.52,4.75,4.97,1.38,8.06,3.15,2.62
8.95,6.91,6.65,5.59,3.29,11.42,2.36,5.28
9.88,7.97,8.11,5.59,5.23,13.68,7.13,7.84
8.59,6.52,9.52,6.78,6.91,16.16,6.34,7.00
5.81,1.21,5.67,3.37,5.72,15.63,5.63,5.19
3.42,3.82,5.19,4.66,5.98,15.01,17.17,13.99
3.68,5.1,8.06,4.35,9.92,19.74,16.16,14.92
3.11,2.8,10.63,10.14,15.80,20.40,8.02,11.69
4.26,2.89,6.52,6.69,19.70,21.69,9.35,13.90
7.27,7.84,9.57,8.64,20.00,18.50,9.57,13.19
7.58,10.1,4.83,2.67,18.19,18.50,6.82,9.39
5.67,7.4,6.6,5.9,16.60,19.30,4.70,8.15
2.18,3.15,4.7,4.48,12.35,14.39,3.86,8.02
6.87,7.0,5.72,5.41,11.91,12.97,4.17,3.73
8.73,9.83,6.96,3.55,11.07,10.94,8.99,7.67
4.48,7.75,8.73,5.1,17.53,18.55,8.37,8.02
3.55,3.2,4.08,1.74,15.01,18.01,5.63,3.99
3.42,1.65,2.4,1.38,13.72,15.71,7.31,7.71
4.61,3.15,4.52,6.56,7.18,8.33,4.48,5.23
10.01,6.07,8.51,5.63,5.59,4.57,4.79,4.26
8.95,5.94,2.27,4.52,4.04,3.68,9.52,9.57
