ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
5.14,6.29,3.82,2.67,9.61,27.17,7.27,7.53
10.85,11.87,10.36,7.49,9.48,30.84,13.81,10.54
10.54,15.94,22.08,8.68,10.72,40.84,32.21,8.68
5.59,30.44,22.08,14.43,17.04,44.07,44.37,20.98
12.57,36.37,5.32,13.95,33.98,35.93,31.02,39.07
6.52,21.91,7.49,8.15,40.48,23.81,11.29,42.47
3.37,3.37,9.26,9.17,41.10,12.80,9.70,19.96
3.15,2.89,5.54,10.67,25.22,14.03,7.36,7.18
5.63,7.8,7.44,5.32,18.55,19.56,10.94,6.87
6.34,6.87,9.04,7.0,11.16,23.90,5.19,4.39
7.05,3.95,9.39,5.19,11.91,24.78,14.96,12.40
10.01,5.59,15.1,9.83,14.96,31.24,16.42,16.69
9.7,2.76,11.65,4.57,18.50,31.50,10.54,17.26
4.75,7.89,9.66,9.79,22.57,35.44,8.59,15.98
9.61,10.14,6.6,8.9,27.08,36.37,9.79,11.96
12.93,7.89,6.21,5.94,22.75,33.67,9.39,10.01
9.74,4.3,8.15,2.98,18.10,37.25,12.26,14.61
2.62,8.64,4.7,8.46,9.70,29.87,18.50,21.77
3.82,10.41,11.2,7.05,8.86,28.14,17.09,19.52
5.32,6.74,4.92,3.02,12.84,18.01,9.26,11.20
5.63,1.43,4.7,2.76,14.83,13.37,4.08,3.86
2.89,1.69,1.34,1.38,15.41,8.24,4.66,2.18
1.43,0.94,1.78,1.65,11.96,4.70,2.71,1.25
1.16,1.92,2.0,2.45,8.37,3.77,1.52,2.98
2.27,2.93,1.34,1.61,6.91,7.58,3.33,4.66
3.6,3.86,3.64,6.6,5.14,8.90,11.34,12.13
10.05,4.88,1.52,1.92,7.00,9.66,14.48,13.72
12.4,3.91,5.98,1.34,11.91,4.48,13.77,10.67
10.36,3.37,3.73,3.55,13.68,3.46,12.62,7.44
7.8,2.36,6.03,2.14,15.85,2.89,15.41,5.59
9.26,1.43,8.33,3.68,10.54,3.37,16.47,4.13
8.73,1.3,1.87,1.69,8.42,2.71,7.97,1.83
3.15,0.94,10.89,1.43,4.83,2.45,7.97,0.99
7.09,1.69,5.19,1.61,5.50,2.22,13.37,1.65
11.38,1.34,8.99,2.36,7.97,2.18,10.05,1.47
10.89,2.58,7.09,6.16,9.96,2.67,8.64,3.60
5.94,8.02,6.74,5.81,18.41,7.89,7.40,4.75
9.3,17.48,7.89,17.66,21.60,14.21,7.84,6.65
14.21,20.14,3.29,8.77,26.99,29.96,28.10,10.58
11.56,13.9,26.82,9.88,18.55,33.18,49.55,14.79
4.52,9.92,5.98,4.13,17.04,42.61,49.77,13.33
9.12,8.42,9.92,5.85,17.66,31.68,26.86,22.17
12.04,6.6,4.08,6.69,22.70,25.22,25.89,23.99
5.72,3.82,2.76,2.53,19.34,11.73,26.37,16.47
7.18,6.38,2.49,6.21,12.35,7.36,16.29,5.72
9.48,5.94,2.4,6.16,5.37,7.40,16.42,5.72
9.52,10.14,5.54,7.71,4.39,11.03,16.91,20.93
6.6,26.33,7.31,15.94,6.96,14.21,8.42,38.23
