"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
0.125,1.12,4.75,3.11,===,===,0.94,===,===
0.250,1.34,3.86,4.26,4.04,===,1.38,1.43,===
0.375,6.16,6.29,5.63,7.40,8.81,3.51,3.99,3.15
0.500,8.28,1.87,6.07,9.83,11.38,8.59,4.57,3.24
0.625,18.90,3.68,4.79,7.27,11.07,28.85,20.85,8.81
0.750,24.16,4.17,5.01,5.06,11.42,32.70,27.88,12.88
0.875,10.32,9.74,21.02,17.26,10.54,13.99,26.29,20.40
1.000,15.63,8.24,34.25,38.67,20.45,19.83,40.08,16.51
1.125,5.28,7.93,28.50,40.31,23.54,26.24,50.17,19.30
1.250,26.20,4.44,10.41,20.85,27.17,24.34,49.42,28.98
1.375,12.75,5.32,3.29,6.47,21.51,17.84,57.11,53.62
1.500,5.54,1.03,1.74,2.76,16.64,11.25,42.43,59.59
1.625,4.35,2.71,1.69,6.74,12.31,5.63,17.75,60.87
1.750,2.27,2.71,3.11,16.60,7.97,3.37,5.19,40.48
1.875,2.36,2.22,3.99,16.38,11.96,2.98,2.98,28.67
2.000,4.70,3.29,7.36,12.04,23.37,1.96,2.18,14.03
2.125,7.05,7.00,14.26,23.28,29.96,4.66,3.68,8.24
2.250,5.19,12.62,15.94,26.77,40.22,4.88,16.55,16.95
2.375,19.74,14.96,12.80,22.04,30.80,2.84,32.83,31.37
2.500,17.53,2.93,14.79,9.35,24.43,8.20,45.08,45.35
2.625,8.90,25.09,23.06,18.59,19.08,8.24,36.37,65.74
2.750,9.96,26.99,22.88,31.02,25.75,9.08,19.96,65.16
2.875,5.67,6.96,23.19,28.67,37.78,6.43,9.52,65.07
3.000,4.79,17.66,27.88,15.54,43.45,10.27,7.53,56.89
3.125,10.81,13.02,28.36,11.42,41.59,21.33,14.08,53.66
3.250,21.07,12.93,21.82,11.38,35.31,25.49,17.88,59.28
3.375,4.13,18.68,23.23,17.93,31.50,16.91,23.37,56.63
3.500,8.02,12.84,30.75,23.94,34.64,5.98,16.91,50.74
3.625,4.22,18.63,27.79,28.14,40.70,2.67,5.90,38.85
3.750,5.72,3.24,9.83,20.58,45.79,5.14,6.56,24.12
3.875,5.59,10.14,7.71,15.63,36.68,8.90,6.34,19.43
4.000,9.30,6.29,9.96,12.04,26.24,10.27,12.71,16.16
4.125,7.44,3.11,6.38,13.41,13.64,4.97,20.05,16.51
4.250,8.46,2.98,3.82,9.57,11.65,3.99,23.32,14.03
4.375,4.57,5.72,4.04,4.44,9.70,6.38,19.12,14.17
4.500,2.31,6.87,5.06,6.87,13.19,4.04,10.23,8.02
4.625,1.96,14.74,13.28,18.41,18.15,1.78,3.86,7.80
4.750,3.60,21.60,22.61,35.40,32.92,2.22,1.83,5.23
4.875,4.88,8.81,19.92,28.14,31.50,1.56,4.39,6.38
5.000,6.43,6.60,7.67,8.86,33.41,5.67,5.28,8.64
5.125,17.57,5.10,10.67,9.74,27.88,10.76,5.63,10.81
5.250,7.49,12.57,7.00,14.96,40.57,10.01,7.44,14.96
5.375,8.42,6.65,2.76,23.63,41.28,5.28,11.87,14.92
5.500,8.51,8.42,5.28,27.57,48.89,4.57,14.65,15.36
5.625,4.39,5.01,3.24,27.13,37.96,5.23,15.18,14.96
5.750,6.29,8.51,1.96,20.00,34.25,5.01,15.76,13.02
5.875,4.61,4.83,1.16,15.27,23.81,3.91,13.95,13.11
6.000,3.42,11.16,3.64,11.42,17.44,5.41,11.91,10.89
6.125,4.35,9.26,8.42,8.33,17.26,7.05,9.57,11.20
6.250,6.82,7.40,7.62,7.40,15.76,8.68,9.35,15.80
6.375,2.89,4.22,4.04,6.34,18.94,7.36,9.48,17.75
6.500,6.82,17.26,7.71,11.56,21.46,8.95,7.67,20.89
6.625,5.45,5.76,13.41,11.69,29.34,11.38,9.74,15.98
6.750,9.83,27.04,15.45,11.29,30.53,12.84,11.34,18.24
6.875,17.97,11.82,16.91,16.20,36.59,9.48,10.98,19.92
7.000,9.35,12.44,19.61,32.65,33.80,2.49,10.05,25.67
7.125,10.50,21.29,16.07,38.67,38.85,4.39,10.05,28.28
7.250,4.88,6.29,10.05,26.33,36.63,2.36,11.20,31.68
7.375,9.70,25.75,18.46,39.38,26.29,2.31,11.25,28.45
7.500,8.77,10.85,22.30,59.99,19.12,11.07,5.54,21.42
7.625,12.22,7.62,15.49,43.58,24.03,27.44,3.68,13.72
7.750,19.16,12.40,14.48,18.01,41.54,42.07,17.17,14.39
7.875,11.65,12.80,17.31,26.51,50.88,40.48,33.14,23.63
8.000,6.07,7.75,14.79,30.88,55.96,24.56,38.27,27.92
8.125,8.81,8.46,7.58,23.45,44.86,10.41,29.51,27.21
8.250,7.71,11.16,9.70,19.39,37.61,5.90,16.64,21.46
8.375,11.16,17.79,11.47,27.08,25.49,5.63,12.49,16.82
8.500,3.24,4.30,8.33,25.93,18.85,2.93,13.11,16.47
8.625,8.81,6.29,5.41,15.49,17.62,2.76,13.64,17.00
8.750,3.82,2.36,5.01,6.74,17.44,2.05,8.59,23.54
8.875,4.30,6.60,2.93,6.07,19.92,4.30,6.34,26.37
9.000,2.05,4.97,4.26,5.90,20.40,7.05,4.79,28.01
9.125,2.89,3.02,12.22,13.50,17.79,9.26,11.96,26.15
9.250,7.93,9.21,12.75,23.01,15.89,8.68,19.43,26.02
9.375,7.89,2.36,8.81,24.38,15.41,7.27,19.70,23.50
9.500,9.26,11.20,12.44,13.55,11.42,6.91,13.59,17.22
9.625,2.76,2.84,10.85,8.24,6.96,5.06,10.81,11.87
9.750,4.30,10.54,8.73,11.38,6.82,8.55,7.89,11.65
9.875,6.07,10.76,11.20,10.05,9.43,10.54,5.63,13.99
10.000,7.67,10.14,9.17,10.67,17.88,7.18,9.88,17.00
10.125,8.55,8.15,11.91,13.46,19.25,7.36,11.56,18.37
