TIME,PIP BETA R,PIP ALPHA R,PIP THETA R,PIP DELTA R,PIP BETA L,PIP ALPHA L,PIP THETA L,PIP DELTA L,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
3.375,===,===,===,===,===,===,===,===,34.56,13.19,13.50,8.77,40.08,5.90,10.63,21.11
3.500,===,===,===,===,===,===,===,===,5.50,11.03,12.26,15.36,35.31,11.38,8.55,19.61
3.625,===,===,===,===,===,===,===,===,15.49,8.11,6.69,22.26,44.46,8.11,20.14,17.17
3.750,===,===,===,===,===,===,===,===,14.61,15.23,9.04,34.20,41.46,5.06,32.26,26.99
3.875,===,===,===,===,===,===,===,===,7.71,5.94,9.12,26.95,58.40,9.08,39.47,30.80
4.000,===,===,===,===,===,===,===,===,6.96,6.29,4.44,9.61,44.37,6.12,32.88,38.01
4.125,38.11,52.78,72.08,86.27,38.59,38.59,74.82,88.82,6.34,4.66,2.98,9.04,34.20,2.84,13.28,30.58
4.250,37.22,51.61,70.90,85.98,37.80,37.80,74.82,88.82,2.67,3.99,4.08,9.52,15.41,5.14,3.51,22.97
4.375,36.79,50.82,69.96,86.18,36.94,36.94,73.73,87.65,2.62,8.06,8.99,11.78,10.85,5.10,2.09,14.92
4.500,36.33,50.27,69.57,86.96,35.29,35.29,71.06,86.08,2.00,10.50,12.13,13.28,15.58,4.66,1.30,8.37
4.625,35.83,49.80,69.88,87.94,33.41,33.41,67.69,84.51,2.80,8.90,9.79,17.84,16.42,3.99,4.30,7.27
4.750,35.44,49.57,71.06,88.24,31.37,31.37,64.63,83.33,10.23,13.50,9.96,13.68,16.29,2.67,5.94,5.63
4.875,35.44,50.43,72.78,88.82,30.27,30.27,63.06,82.06,4.92,5.41,15.80,27.17,13.90,10.58,12.84,7.80
5.000,35.47,51.53,73.88,88.92,29.88,29.88,62.67,81.18,31.59,8.51,29.34,48.97,18.99,14.92,26.02,16.25
5.125,35.26,52.55,74.12,88.92,30.12,30.12,63.06,81.37,13.55,11.69,26.06,57.11,19.21,8.99,36.28,22.70
5.250,34.33,53.10,73.88,88.43,30.90,30.90,63.76,81.47,7.67,4.44,13.06,38.89,21.15,9.12,27.30,35.26
5.375,33.26,52.71,73.10,87.55,31.53,31.53,63.53,80.98,7.71,6.56,15.58,18.46,12.09,11.56,10.27,29.69
5.500,32.48,51.92,71.14,86.47,32.00,32.00,61.96,79.80,6.43,10.36,8.68,10.54,13.77,5.10,6.34,33.32
5.625,32.58,51.53,69.18,85.39,32.24,32.24,60.55,79.41,9.83,17.22,4.61,7.27,12.00,10.05,5.45,21.60
5.750,33.16,51.22,68.39,85.20,32.47,32.47,58.59,79.12,6.43,8.20,10.72,4.22,17.22,12.53,5.06,24.03
5.875,33.40,51.29,67.92,85.10,32.31,32.31,57.10,78.73,14.17,16.73,5.67,15.49,12.44,6.43,9.57,15.10
6.000,33.01,51.37,67.61,85.20,31.69,31.69,55.92,78.04,6.78,6.16,2.22,22.39,13.06,2.09,11.42,12.93
6.125,31.44,50.27,67.69,85.39,30.90,30.90,54.75,77.55,2.53,8.42,1.52,23.15,18.90,4.22,8.55,13.15
6.250,29.34,48.00,67.29,85.69,30.51,30.51,52.86,77.25,4.70,3.64,4.04,18.55,24.07,5.90,5.50,18.06
6.375,26.84,45.25,66.51,85.59,29.96,29.96,50.98,77.06,6.69,5.10,3.68,13.06,24.69,4.35,7.67,21.24
6.500,24.31,42.43,65.88,85.10,28.94,28.94,50.20,76.96,5.23,3.15,2.45,6.87,14.70,3.95,14.26,20.80
6.625,22.71,40.63,65.10,84.02,27.84,27.84,50.04,76.96,7.75,7.13,3.91,7.75,9.52,2.84,16.91,13.59
6.750,22.03,39.76,64.16,82.65,26.90,26.90,49.49,76.47,5.72,7.49,11.78,18.77,7.89,6.78,17.48,8.99
6.875,21.64,39.29,62.82,81.86,26.20,26.20,48.78,76.57,3.91,3.77,14.65,24.03,12.22,9.96,21.42,6.60
7.000,21.78,39.06,61.80,81.47,26.04,26.04,48.08,76.47,14.83,11.25,11.16,27.66,15.94,9.61,29.20,10.89
7.125,22.25,39.22,61.41,80.98,25.80,25.80,47.29,75.59,6.65,8.24,6.34,25.75,15.76,6.47,27.48,11.69
7.250,22.89,39.76,62.43,80.88,25.73,25.73,46.67,74.12,4.39,6.38,7.13,21.51,11.47,3.77,20.09,11.56
7.375,23.60,40.63,63.84,81.96,26.43,26.43,46.98,74.41,12.18,8.37,6.47,15.63,16.38,3.82,6.87,16.91
7.500,24.49,41.57,65.96,82.55,27.69,27.69,48.94,75.88,10.05,8.20,7.40,21.07,24.47,12.22,12.13,26.99
7.625,25.92,42.67,68.24,83.24,29.49,29.49,52.00,77.75,8.42,18.41,15.67,31.81,40.62,23.19,24.16,46.98
7.750,27.56,44.08,69.73,83.92,31.92,31.92,55.29,80.00,29.78,18.19,20.62,25.75,36.68,25.05,28.36,46.94
7.875,28.63,44.63,69.88,84.51,34.27,34.27,57.88,82.06,10.50,7.13,13.77,14.03,33.23,17.40,20.76,53.53
8.000,28.95,43.37,68.55,84.61,35.06,35.06,57.96,82.94,15.01,13.33,5.45,12.75,19.56,9.92,7.44,36.72
8.125,28.48,40.78,66.75,85.59,34.27,34.27,56.08,83.63,8.51,7.13,8.37,10.10,18.68,6.96,8.15,36.86
8.250,27.95,38.27,64.39,85.59,33.02,33.02,53.96,83.33,8.28,7.80,9.43,9.43,14.43,7.97,11.07,24.38
8.375,27.45,36.00,61.88,84.51,32.08,32.08,52.00,82.75,10.63,10.67,4.88,8.51,14.30,8.68,10.23,19.34
8.500,27.20,34.43,59.76,83.33,31.76,31.76,51.06,81.27,6.21,4.75,3.86,5.45,8.77,5.19,6.74,8.55
8.625,27.13,33.18,58.51,83.04,32.00,32.00,52.24,80.29,6.12,8.99,4.97,2.53,8.33,5.54,9.92,4.88
8.750,26.74,31.76,57.65,82.55,32.24,32.24,54.75,80.29,7.05,9.17,4.48,4.48,9.12,9.30,21.73,8.02
8.875,25.88,30.20,56.94,81.76,32.16,32.16,56.78,80.88,10.85,9.04,3.55,9.30,8.20,4.22,22.97,12.31
9.000,25.17,28.86,55.76,80.10,32.24,32.24,57.41,81.67,4.75,5.28,4.35,14.48,8.59,13.33,11.60,20.36
9.125,24.81,28.00,54.51,77.84,33.33,33.33,56.71,81.67,9.39,12.97,3.55,17.62,7.40,17.57,4.08,20.18
9.250,24.99,27.76,53.57,75.88,34.67,34.67,56.16,81.18,7.80,11.56,2.53,17.75,11.07,10.14,5.37,19.92
9.375,25.38,27.84,52.39,73.82,35.69,35.69,56.39,80.59,6.60,6.16,5.72,9.61,10.94,3.46,10.14,14.30
9.500,25.95,28.24,51.69,71.47,36.08,36.08,56.63,78.92,5.14,11.25,7.00,8.11,12.93,2.14,11.65,9.08
9.625,26.67,28.94,51.61,69.22,36.39,36.39,56.24,76.76,13.72,10.54,5.28,13.86,10.14,1.74,7.93,5.72
9.750,27.09,28.71,51.06,67.75,36.63,36.63,55.06,75.20,5.23,5.59,4.26,13.41,8.99,4.75,5.19,3.99
9.875,27.31,27.76,49.96,66.57,37.02,37.02,53.57,74.22,10.23,7.36,4.83,8.20,8.86,5.98,2.36,4.13
10.000,26.95,26.82,48.94,66.57,37.25,37.25,52.55,73.04,4.17,4.97,6.78,8.90,11.96,11.73,5.19,6.29
10.125,26.24,26.20,48.55,66.96,37.96,37.96,52.31,72.65,8.42,4.92,8.86,17.22,18.68,17.48,18.55,8.02
10.250,25.78,25.96,48.55,67.45,39.06,39.06,52.86,73.24,4.39,5.06,3.07,21.11,29.29,14.65,29.34,13.15
10.375,25.60,25.88,48.63,68.04,40.00,40.00,53.57,74.22,3.95,11.25,6.60,14.08,30.40,6.47,27.30,15.63
10.500,25.53,25.73,48.00,68.04,40.08,40.08,54.20,74.02,3.95,8.37,5.67,7.49,28.98,4.26,21.24,15.10
10.625,24.92,25.33,46.59,67.75,39.37,39.37,53.96,72.55,10.94,10.05,9.30,10.32,18.77,7.93,17.66,10.94
10.750,24.03,24.55,45.33,67.45,38.90,38.90,53.80,71.67,6.65,6.25,9.17,14.12,16.33,9.12,22.97,7.89
10.875,22.99,24.55,44.78,67.45,37.80,37.80,53.65,71.47,5.41,5.59,10.45,15.80,21.02,12.35,27.66,14.79
11.000,22.39,25.57,45.33,67.75,37.25,37.25,53.65,70.98,20.31,18.46,31.86,26.59,36.33,15.71,51.01,26.37
11.125,22.64,27.69,46.98,68.24,37.25,37.25,54.90,70.88,25.05,14.96,34.25,35.09,43.98,14.87,57.55,36.37
11.250,22.96,29.80,49.41,68.63,37.80,37.80,57.10,71.18,9.74,7.97,17.66,32.48,50.61,9.92,38.62,48.58
11.375,22.99,31.22,51.29,69.22,38.27,38.27,59.22,71.37,9.04,12.13,4.61,18.94,37.12,8.46,18.72,43.89
11.500,22.78,31.84,52.24,70.00,38.27,38.27,59.84,71.67,10.23,4.22,8.02,10.67,28.10,5.32,3.73,43.40
11.625,22.50,32.24,52.78,70.78,37.65,37.65,59.53,72.65,3.60,5.98,6.43,12.04,14.74,1.74,6.52,24.43
11.750,22.39,33.02,53.49,70.49,36.71,36.71,59.06,73.24,13.50,5.72,8.06,13.72,9.43,2.98,13.68,18.41
11.875,22.39,34.04,54.12,69.22,35.61,35.61,58.04,71.67,6.52,8.81,9.57,12.84,6.25,3.73,19.83,7.80
12.000,22.57,35.06,54.43,68.14,34.51,34.51,56.86,69.71,6.16,9.21,10.32,10.67,4.39,2.71,16.42,5.63
12.125,23.03,35.84,54.35,68.33,33.02,33.02,55.92,68.24,4.44,14.12,8.95,10.23,2.58,2.31,7.67,3.29
12.250,23.35,36.31,53.88,68.63,31.37,31.37,56.00,67.75,3.11,7.62,6.82,12.71,3.15,5.23,8.06,5.50
12.375,23.42,36.39,53.33,68.82,30.20,30.20,56.39,67.45,9.96,9.88,4.35,11.78,4.35,6.91,8.90,6.07
12.500,23.32,35.92,52.47,68.43,29.65,29.65,56.71,67.35,8.51,13.33,2.40,5.41,5.59,10.36,8.02,9.17
12.625,23.17,35.37,51.69,67.84,29.96,29.96,57.18,68.33,3.37,5.06,4.04,4.08,4.79,13.86,10.76,10.10
12.750,23.07,35.22,50.75,67.25,30.51,30.51,57.49,69.71,8.95,12.00,3.11,4.52,3.82,13.41,8.06,12.80
12.875,22.96,35.61,50.04,66.96,30.75,30.75,57.73,70.49,2.31,11.82,6.21,3.68,2.71,9.88,3.20,11.47
13.000,23.10,36.63,51.29,67.16,31.22,31.22,58.59,71.08,11.96,10.27,3.95,4.48,4.04,2.98,4.35,11.73
13.125,23.49,37.57,53.49,67.65,31.69,31.69,60.16,72.65,9.57,13.19,6.96,19.78,8.46,5.50,11.96,14.26
13.250,23.99,38.51,55.06,67.75,32.55,32.55,60.78,73.43,13.55,12.22,12.75,36.81,20.93,11.16,26.86,21.64
13.375,23.92,39.06,56.00,67.75,33.80,33.80,60.63,73.63,22.97,3.42,10.94,30.93,28.94,29.38,29.69,23.50
13.500,23.67,39.06,56.47,67.75,35.76,35.76,60.24,73.43,26.55,5.10,4.35,12.62,33.45,29.29,27.39,25.67
13.625,23.42,38.82,56.16,67.35,38.12,38.12,59.76,72.84,10.01,9.96,5.01,10.10,26.02,12.44,19.52,19.92
13.750,23.53,38.35,55.69,67.06,39.61,39.61,59.76,73.43,9.43,11.38,6.38,14.39,17.40,3.33,5.90,20.80
13.875,23.78,37.33,54.98,67.25,39.37,39.37,58.59,73.92,17.13,19.47,6.60,11.60,12.35,5.14,9.92,19.34
14.000,24.03,35.06,53.41,66.57,38.43,38.43,57.02,73.92,9.08,21.07,4.26,7.13,14.21,1.78,8.68,24.16
14.125,23.78,32.08,51.53,65.59,36.94,36.94,55.06,73.82,8.95,11.60,5.01,10.10,16.38,5.50,7.89,21.77
14.250,23.24,29.02,49.33,64.31,35.37,35.37,52.94,72.55,2.62,10.36,3.86,13.95,17.13,5.19,12.04,20.14
14.375,22.60,26.59,46.59,62.75,34.12,34.12,50.12,70.78,6.87,9.92,6.96,10.05,12.88,3.95,8.77,14.34
14.500,22.39,25.41,44.16,60.39,33.49,33.49,47.29,68.82,4.52,5.94,9.61,6.78,10.27,7.05,4.52,11.56
14.625,22.42,25.10,43.06,58.04,33.25,33.25,45.96,66.47,7.80,7.58,7.40,6.96,8.73,6.87,4.44,8.55
14.750,22.89,25.02,42.51,56.18,33.57,33.57,45.41,64.02,10.05,15.67,6.16,8.90,5.76,7.22,7.53,4.83
14.875,23.35,24.78,42.12,54.90,34.27,34.27,44.47,62.35,7.53,10.41,8.20,11.11,6.25,10.45,9.35,3.99
15.000,23.57,24.16,41.73,54.51,34.90,34.90,43.14,61.96,3.64,5.94,5.45,10.27,5.23,8.77,9.12,3.42
15.125,23.46,23.69,41.80,54.12,35.29,35.29,42.12,60.98,6.82,11.56,3.42,9.08,5.72,3.07,7.75,5.23
15.250,23.07,23.61,42.04,53.92,35.53,35.53,41.33,60.88,6.03,11.56,5.85,6.60,4.75,4.04,5.94,6.60
15.375,22.89,24.39,42.82,54.90,35.76,35.76,41.57,61.76,14.79,6.07,10.50,6.60,9.57,4.52,5.63,13.06
15.500,23.14,26.27,44.71,56.18,36.39,36.39,43.29,63.04,10.94,12.62,19.78,16.47,12.22,8.90,16.25,14.03
15.625,23.57,28.55,47.37,58.04,37.41,37.41,45.33,63.82,23.90,15.10,24.56,36.15,22.92,14.48,41.77,15.49
15.750,24.17,30.90,50.59,60.88,38.51,38.51,47.53,65.00,19.08,17.93,20.67,40.31,23.54,8.90,60.08,12.66
15.875,24.60,32.78,53.73,63.92,39.22,39.22,49.88,66.47,10.14,5.45,10.63,22.70,31.73,3.91,49.51,21.33
16.000,24.42,33.88,56.00,66.18,39.29,39.29,52.24,67.65,4.79,3.42,6.74,8.95,28.94,4.04,31.95,25.67
16.125,23.99,33.96,55.53,66.86,39.06,39.06,53.88,69.12,4.08,4.08,7.80,12.57,26.51,9.66,16.20,28.59
16.250,23.67,33.65,53.73,65.78,38.59,38.59,53.49,68.73,8.90,13.28,10.27,6.47,18.99,8.37,6.34,20.05
16.375,23.57,32.78,51.84,63.53,36.94,36.94,52.71,67.65,5.37,5.72,8.68,11.07,13.77,7.13,15.45,16.20
16.500,23.89,32.00,50.12,61.76,34.43,34.43,52.00,66.47,8.86,13.64,6.38,16.47,13.33,4.52,20.54,14.12
16.625,24.49,31.61,49.41,61.67,32.16,32.16,51.53,66.57,14.34,5.19,3.68,14.52,19.12,12.09,16.86,15.71
16.750,25.20,31.69,50.59,62.16,30.75,30.75,52.31,67.75,9.74,10.58,5.01,24.03,28.28,18.01,39.91,14.21
16.875,25.74,31.69,51.92,63.04,30.75,30.75,53.73,67.75,24.56,9.57,6.12,22.97,31.55,12.75,58.35,15.14
17.000,25.74,31.53,52.71,63.43,32.08,32.08,55.69,67.94,16.29,5.41,2.98,18.41,32.96,3.37,64.06,14.65
17.125,25.28,31.92,53.02,63.33,33.33,33.33,57.65,68.14,19.03,9.04,5.63,15.63,21.95,6.21,47.07,22.08
17.250,24.67,32.55,53.25,62.65,33.80,33.80,59.37,68.92,2.89,6.25,4.61,13.86,15.98,3.95,15.54,21.29
17.375,24.42,33.33,53.18,62.06,33.73,33.73,60.16,70.29,3.91,7.49,5.72,10.36,10.14,4.04,5.01,20.40
17.500,24.81,33.73,53.25,62.75,33.88,33.88,60.39,71.37,11.16,16.51,9.52,8.02,10.45,2.53,9.35,16.55
17.625,25.63,33.88,53.80,64.12,33.96,33.96,61.10,73.14,8.42,14.43,8.64,10.14,11.56,8.02,13.02,14.65
17.750,26.24,34.04,54.90,66.18,34.27,34.27,62.27,75.29,6.07,8.86,7.62,9.88,14.26,6.38,8.46,16.20
17.875,26.56,33.88,56.71,68.63,34.59,34.59,63.92,77.25,4.13,10.36,2.84,9.66,18.32,7.40,12.49,14.39
18.000,27.31,34.20,58.98,71.67,35.29,35.29,66.04,79.71,10.76,5.41,5.59,31.95,30.18,12.53,37.17,11.96
18.125,28.98,35.06,61.10,74.71,36.39,36.39,68.16,82.35,19.39,25.98,13.37,46.36,30.97,19.30,43.89,14.39
18.250,31.30,36.63,63.22,77.75,38.20,38.20,70.12,85.49,23.23,14.96,16.69,41.81,30.88,24.91,42.83,17.44
18.375,33.26,38.12,65.18,79.80,40.24,40.24,72.16,87.45,16.51,12.35,8.06,36.90,16.73,15.36,40.22,32.48
18.500,34.19,38.12,65.41,79.22,41.96,41.96,73.49,87.55,18.90,12.09,6.78,27.30,12.44,5.85,31.86,30.58
18.625,34.33,37.73,64.71,78.04,42.59,42.59,72.94,86.96,11.29,12.00,15.80,19.16,6.56,13.06,27.97,26.20
18.750,33.98,37.25,64.00,76.86,42.20,42.20,72.08,86.18,13.86,6.38,14.96,18.06,5.94,10.98,27.57,11.03
18.875,33.55,36.24,63.14,75.10,41.25,41.25,70.98,85.10,7.62,9.79,7.05,30.75,3.60,6.12,28.76,5.41
19.000,33.44,34.90,62.12,72.65,40.24,40.24,70.20,82.75,9.12,15.36,6.52,35.00,3.99,2.62,29.56,4.61
19.125,33.73,33.88,61.65,70.39,40.00,40.00,69.57,80.59,6.16,5.90,11.69,30.97,3.82,7.53,25.22,5.72
19.250,34.58,33.96,62.59,68.82,39.84,39.84,69.10,78.53,13.81,20.62,12.93,18.55,3.95,8.64,11.29,5.10
19.375,35.33,33.96,62.75,68.33,39.69,39.69,68.39,77.45,12.97,12.66,10.63,6.82,5.41,7.93,3.37,7.53
19.500,35.86,34.35,62.90,69.22,39.84,39.84,68.31,77.45,9.66,15.49,3.02,8.37,13.06,8.06,8.24,10.98
19.625,36.90,35.37,63.84,70.59,40.71,40.71,68.94,78.33,5.72,26.37,6.43,20.62,18.06,6.87,28.50,16.78
19.750,38.47,37.18,64.86,70.69,42.12,42.12,69.65,78.73,12.00,25.67,18.32,27.17,24.83,15.27,41.54,21.69
19.875,40.25,39.53,65.02,70.29,43.06,43.06,69.41,79.12,21.33,43.71,23.50,16.38,23.32,23.68,35.71,29.25
20.000,41.78,41.33,64.16,69.71,43.45,43.45,69.02,80.10,5.90,12.57,14.61,6.38,25.71,16.95,30.80,45.13
20.125,42.82,42.75,62.98,69.22,43.37,43.37,68.63,80.00,11.69,18.99,8.95,3.55,23.01,10.01,15.45,46.01
20.250,43.46,43.22,62.12,68.92,43.14,43.14,67.29,79.61,8.68,15.32,6.03,10.45,20.36,4.75,13.24,46.19
20.375,43.99,43.14,61.57,69.41,43.22,43.22,65.88,78.53,12.35,11.73,6.38,13.59,14.43,6.87,17.84,26.11
20.500,44.28,43.29,61.57,69.41,43.53,43.53,65.65,77.84,5.01,13.02,8.02,9.35,7.80,3.82,14.39,18.24
20.625,44.03,43.37,62.27,68.33,43.92,43.92,65.96,76.57,12.09,13.11,10.54,11.25,5.23,5.37,8.77,7.53
20.750,43.60,43.29,63.37,68.14,44.55,44.55,66.75,75.10,19.56,11.69,10.14,24.91,8.42,10.58,13.33,5.90
20.875,43.60,43.92,64.39,68.04,45.49,45.49,67.76,75.00,10.76,12.62,17.22,47.47,10.89,18.81,35.97,5.32
21.000,44.24,45.49,65.18,68.63,47.06,47.06,68.00,76.18,29.25,22.66,19.96,52.56,20.89,28.23,43.36,9.88
21.125,44.39,47.22,66.04,68.92,48.63,48.63,67.84,77.06,9.79,21.33,15.58,38.62,22.35,31.02,33.05,19.96
21.250,43.46,47.69,66.67,68.92,49.33,49.33,67.61,77.55,15.58,6.34,7.27,14.26,33.54,20.80,27.70,34.60
21.375,41.82,46.67,65.88,68.73,49.33,49.33,67.37,76.67,15.27,16.91,7.53,8.95,30.00,10.54,19.96,38.14
21.500,39.96,45.80,64.55,68.92,48.86,48.86,66.67,76.57,1.92,10.19,12.71,9.17,28.72,16.02,15.71,33.89
21.625,39.11,46.43,65.33,69.80,48.86,48.86,66.27,75.59,12.04,17.31,19.83,12.97,21.73,21.02,23.50,21.15
21.750,39.04,47.14,66.43,70.98,49.25,49.25,67.14,75.29,5.50,6.29,17.17,29.34,17.48,17.70,34.03,15.41
21.875,39.07,47.14,67.37,72.25,49.41,49.41,67.92,75.69,9.43,13.46,11.29,34.29,14.43,10.58,36.02,10.32
22.000,38.97,46.98,67.69,73.14,49.41,49.41,68.24,76.08,3.91,4.39,7.36,26.42,10.72,6.52,28.05,7.67
22.125,38.40,46.67,66.98,73.43,49.41,49.41,67.69,76.57,3.86,2.36,4.92,13.64,6.21,8.06,14.87,5.37
22.250,37.75,46.20,65.65,74.02,49.49,49.49,66.12,77.16,4.08,3.55,6.87,12.44,5.28,10.14,11.56,5.67
22.375,37.01,45.33,64.63,74.51,49.49,49.49,65.25,77.35,8.81,13.37,7.84,13.81,3.95,7.49,11.78,5.98
22.500,36.47,44.47,64.16,74.71,49.10,49.10,64.94,77.65,7.53,6.82,7.58,11.82,4.70,6.12,12.57,6.21
22.625,35.90,43.29,63.29,74.02,48.63,48.63,63.92,77.16,5.81,5.85,4.97,6.03,4.70,5.50,7.27,5.85
22.750,35.08,42.04,61.33,72.35,47.37,47.37,61.80,75.88,10.41,9.96,4.44,4.61,6.07,3.64,4.17,5.50
22.875,33.83,39.92,59.76,71.27,45.49,45.49,60.63,74.61,11.34,23.32,4.79,6.91,9.48,4.17,4.83,7.67
23.000,32.83,37.80,59.61,71.37,43.92,43.92,60.63,74.02,30.88,22.48,2.80,21.38,12.35,11.65,24.69,9.35
23.125,32.55,37.18,61.02,71.76,43.22,43.22,60.71,73.53,16.60,37.03,9.52,30.88,22.30,17.31,46.67,12.57
23.250,33.01,37.80,63.14,72.06,43.45,43.45,61.10,72.84,43.22,38.93,19.43,27.04,23.54,12.00,59.10,11.60
23.375,34.15,39.06,64.86,72.45,44.16,44.16,62.59,72.84,21.73,20.05,15.01,16.86,26.68,6.65,51.27,15.10
23.500,35.19,40.24,65.80,72.35,44.94,44.94,64.24,73.43,7.67,9.04,7.44,8.77,14.96,12.71,20.67,16.16
23.625,35.44,40.39,66.04,72.84,45.10,45.10,64.94,74.12,11.96,12.71,6.60,8.06,10.41,7.80,6.12,18.85
23.750,35.61,40.31,65.65,74.22,44.94,44.94,64.55,74.80,7.89,13.15,4.97,9.70,7.71,4.75,5.90,13.77
23.875,35.54,40.63,64.86,74.51,44.94,44.94,62.90,75.00,6.38,8.51,12.09,13.28,11.96,12.26,6.25,10.50
24.000,34.94,40.47,63.61,74.12,44.39,44.39,61.33,74.31,11.47,5.94,15.85,17.48,12.49,14.74,8.77,6.74
24.125,33.76,39.29,61.96,72.94,42.82,42.82,60.24,72.84,3.86,3.64,12.80,21.46,11.65,11.25,16.29,6.74
24.250,32.62,37.73,60.16,71.47,40.55,40.55,59.22,71.08,8.64,14.26,9.43,22.75,12.09,7.22,21.38,7.67
24.375,31.76,36.78,58.43,69.80,38.43,38.43,58.67,68.82,2.84,1.38,2.53,15.85,17.48,2.09,17.93,10.45
24.500,31.19,36.55,57.80,69.12,36.47,36.47,58.12,67.45,4.66,5.41,4.13,8.68,17.93,1.83,11.29,10.89
24.625,30.84,35.84,57.49,68.92,34.98,34.98,57.65,65.39,4.13,3.11,6.56,5.19,19.12,3.11,7.27,10.36
24.750,30.48,34.12,55.29,68.43,33.41,33.41,56.31,64.61,8.11,6.03,6.60,6.74,12.18,5.06,5.14,7.89
24.875,30.23,32.24,52.31,66.67,31.84,31.84,53.88,62.65,8.06,13.72,7.13,9.17,10.98,5.45,3.64,6.21
25.000,30.23,30.75,49.49,64.41,30.51,30.51,51.53,60.49,8.90,5.67,5.59,9.12,6.91,3.99,7.00,5.72
25.125,30.48,29.96,47.14,63.24,30.12,30.12,50.35,60.39,6.69,9.08,5.72,7.58,7.89,3.73,5.54,9.35
25.250,30.73,30.04,45.96,63.63,30.12,30.12,50.43,61.18,6.52,5.81,5.72,7.67,5.67,6.47,11.03,14.48
25.375,30.84,30.35,46.04,64.31,30.20,30.20,51.69,62.35,4.79,4.26,8.02,10.32,5.28,11.11,18.01,16.82
25.500,30.77,31.06,46.12,65.29,31.14,31.14,52.86,63.33,5.50,7.62,13.99,7.27,4.48,18.24,10.27,14.12
25.625,30.66,32.47,47.37,66.57,32.78,32.78,54.04,64.02,5.06,10.94,12.53,6.82,10.32,19.56,8.73,9.43
25.750,31.12,34.59,49.80,68.04,34.82,34.82,55.53,64.80,4.13,10.19,7.97,29.07,12.49,8.55,27.30,9.04
25.875,32.12,37.41,52.55,69.51,36.63,36.63,57.10,66.08,21.60,25.44,21.51,50.30,18.63,13.95,41.72,11.51
26.000,32.80,40.00,54.59,70.20,38.51,38.51,57.96,67.55,15.05,15.10,20.23,51.81,16.51,20.54,36.94,22.30
26.125,32.48,41.41,55.37,70.29,39.76,39.76,57.80,68.04,10.94,7.22,11.20,28.67,21.33,17.66,33.23,38.36
