TIME,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
sec.,A,B,B,B,B,A,A,A
0.125,1.12,9.39,9.92,===,===,0.81,===,===
0.250,0.77,1.87,5.94,22.17,===,1.16,1.21,===
0.375,2.49,3.02,4.61,13.81,21.29,2.09,3.33,3.29
0.500,5.14,5.23,3.99,10.72,16.51,7.27,6.29,5.90
0.625,6.25,7.31,5.85,14.48,10.94,10.76,5.72,11.69
0.750,11.60,2.09,8.33,19.74,7.53,10.32,6.16,15.32
0.875,5.98,8.59,6.52,17.31,11.78,7.84,8.64,19.87
1.000,7.67,13.77,5.63,9.61,15.58,7.58,7.40,24.25
1.125,7.31,11.03,7.71,6.43,16.42,10.01,7.80,24.83
1.250,12.75,9.83,7.62,13.68,12.44,10.05,9.08,24.38
1.375,4.97,11.38,8.02,23.50,13.11,6.60,9.88,20.00
1.500,7.71,7.97,8.06,25.98,22.04,4.52,8.90,19.03
1.625,12.09,10.58,13.86,21.11,28.89,7.27,6.25,16.42
1.750,9.48,11.03,14.48,15.94,32.92,10.10,4.26,13.28
1.875,9.35,12.40,11.96,8.68,32.79,9.39,5.50,10.41
2.000,5.41,7.13,10.45,12.84,34.69,7.97,9.96,13.06
2.125,11.34,10.72,11.25,15.10,34.47,9.17,13.77,16.60
2.250,4.30,4.75,12.80,9.61,30.58,9.88,13.72,17.26
2.375,5.54,6.74,10.54,5.90,24.96,6.03,8.02,16.78
2.500,6.43,2.89,5.06,13.59,20.45,4.70,3.73,13.72
2.625,6.38,7.40,5.63,17.84,20.67,6.96,10.58,17.00
2.750,9.17,11.51,8.33,13.06,26.33,5.81,14.96,20.36
2.875,4.39,7.13,7.71,8.95,37.39,5.54,15.18,26.73
3.000,8.68,3.07,3.77,6.69,38.01,5.06,9.88,24.65
3.125,5.10,7.36,3.86,5.01,35.13,8.90,6.03,23.68
3.250,23.01,11.11,7.00,12.97,22.17,13.68,14.26,15.54
3.375,6.91,7.09,9.39,12.80,15.80,10.98,16.73,12.88
3.500,8.95,6.78,6.07,6.21,11.34,4.79,13.50,8.11
3.625,4.48,5.50,3.73,11.51,9.52,1.83,8.86,8.37
3.750,8.99,9.52,2.27,11.03,9.61,3.15,8.33,7.00
3.875,9.39,9.17,4.35,7.36,8.73,3.68,9.17,6.96
4.000,6.60,3.42,6.82,18.37,12.75,6.29,16.11,9.79
4.125,3.29,7.44,10.23,21.33,14.96,8.90,21.95,13.90
4.250,2.80,5.90,7.27,13.55,15.27,6.74,17.04,16.11
4.375,7.27,5.67,2.36,4.17,14.17,2.76,6.87,18.06
4.500,5.67,6.03,5.32,7.67,12.13,1.96,4.66,15.27
4.625,3.86,2.53,6.52,9.21,13.50,2.76,6.43,18.81
4.750,7.75,12.22,11.25,8.11,13.59,7.75,4.66,17.26
4.875,8.06,4.83,15.54,4.13,24.87,10.36,4.26,24.65
5.000,5.50,14.56,8.86,8.37,33.63,11.20,21.69,22.66
5.125,26.29,10.36,11.96,15.32,39.33,23.06,47.43,24.74
5.250,14.96,36.19,24.96,23.72,42.69,25.44,55.30,21.86
5.375,12.75,7.53,18.59,20.40,35.31,13.46,35.93,25.71
5.500,8.33,9.88,7.89,6.69,34.60,4.08,11.47,24.43
5.625,5.19,13.95,8.06,7.09,31.11,5.98,5.90,23.94
5.750,7.53,10.85,7.18,6.60,35.09,3.42,6.69,26.59
5.875,14.08,29.60,11.11,19.70,34.29,4.88,11.47,28.81
6.000,24.83,15.54,13.86,26.55,32.48,9.43,18.90,35.88
6.125,10.63,19.43,11.11,34.33,23.68,9.70,28.32,30.93
6.250,12.13,16.11,8.20,32.52,17.97,6.91,28.63,25.27
6.375,22.44,9.79,6.21,21.07,10.89,3.91,18.10,15.27
6.500,5.28,7.36,4.35,10.81,10.58,4.39,7.05,7.89
6.625,5.76,9.21,4.52,6.47,9.83,3.42,4.39,6.56
6.750,12.84,17.53,8.28,11.07,10.05,4.57,12.80,10.67
6.875,25.36,29.74,14.21,32.88,8.02,4.35,33.63,13.64
7.000,32.26,11.25,17.97,62.51,12.80,7.44,63.79,23.94
7.125,14.65,17.93,14.43,51.67,17.04,3.46,56.27,26.29
7.250,22.00,22.75,6.82,22.13,34.56,3.95,23.06,46.90
7.375,19.16,15.27,35.22,37.17,43.05,18.15,29.47,54.33
7.500,21.29,29.82,50.08,31.59,46.72,35.71,28.81,61.76
7.625,7.09,9.39,41.46,21.11,45.44,31.19,27.61,60.12
7.750,13.99,11.47,20.27,22.44,39.20,16.51,26.33,47.38
7.875,13.06,13.64,7.49,18.15,47.91,7.05,16.86,49.68
8.000,9.43,3.68,13.68,24.43,40.39,5.32,15.36,38.62
8.125,30.97,29.82,23.54,39.77,38.58,9.08,14.87,42.92
8.250,9.04,5.94,24.78,44.42,30.49,12.97,20.36,42.25
8.375,10.85,11.73,18.46,32.08,33.89,11.34,30.13,55.30
8.500,8.86,10.10,12.26,21.42,41.77,18.24,33.05,59.90
8.625,21.33,7.49,4.70,18.85,40.88,38.89,26.51,58.40
8.750,14.21,5.45,5.63,16.11,36.81,39.77,15.94,46.14
8.875,5.23,8.81,6.96,10.72,31.81,24.29,10.41,39.47
9.000,10.19,6.52,7.62,3.64,35.66,5.41,8.86,35.84
9.125,12.13,6.43,13.59,5.76,33.27,8.64,15.76,31.15
9.250,23.23,11.03,18.46,7.00,32.34,12.13,25.44,29.78
9.375,14.83,17.00,21.55,18.32,19.87,17.66,31.86,25.22
9.500,29.12,13.99,26.06,32.48,17.04,22.39,35.84,25.36
9.625,9.12,22.17,20.27,28.72,13.86,18.41,33.98,28.76
