TIME,PIP BETA R,PIP ALPHA R,PIP THETA R,PIP DELTA R,PIP BETA L,PIP ALPHA L,PIP THETA L,PIP DELTA L,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
5.625,10.30,30.04,52.16,76.08,29.73,29.73,44.86,76.67,15.85,15.32,17.53,19.78,27.83,12.57,23.63,25.84
5.750,10.91,32.00,54.20,75.69,30.75,30.75,46.35,76.67,8.28,6.25,17.40,27.57,24.65,12.44,28.23,22.17
5.875,11.41,33.57,56.63,76.27,31.22,31.22,48.55,77.35,4.88,2.84,13.86,21.64,18.24,11.07,21.20,16.73
6.000,11.55,34.27,58.04,76.96,31.37,31.37,50.43,78.53,4.22,3.95,8.95,6.60,13.37,6.78,6.56,11.56
6.125,11.73,34.27,57.65,77.06,31.14,31.14,51.14,79.31,4.48,3.02,5.01,1.69,11.51,2.31,3.77,9.04
6.250,11.80,34.20,56.31,76.86,31.14,31.14,51.06,79.71,5.41,4.17,1.92,1.34,11.03,5.45,3.64,9.21
6.375,11.94,33.88,55.06,76.96,31.37,31.37,51.06,80.10,2.53,2.67,3.02,1.30,9.08,6.38,3.24,8.64
6.500,11.98,33.49,54.51,77.94,31.61,31.61,51.22,80.20,7.67,4.92,2.05,2.31,7.36,4.35,4.04,6.65
6.625,11.98,33.33,54.59,79.41,31.76,31.76,51.69,79.90,2.67,2.98,3.07,4.83,7.53,2.67,4.79,5.72
6.750,12.23,33.41,54.67,80.20,31.84,31.84,51.61,79.31,6.21,7.40,3.77,4.48,10.45,4.70,3.42,8.24
6.875,12.41,33.57,54.04,79.41,32.08,32.08,51.06,77.94,4.13,5.19,4.30,5.72,8.28,4.48,5.10,8.90
7.000,12.48,33.41,52.39,76.96,32.16,32.16,49.41,75.78,5.76,5.32,6.43,7.80,8.64,6.78,5.37,7.67
7.125,12.12,33.02,50.43,74.80,32.00,32.00,47.53,73.43,2.98,1.61,6.96,6.96,7.49,7.53,4.44,5.63
7.250,11.91,32.55,48.39,73.33,31.69,31.69,45.57,71.57,2.71,2.49,4.75,5.28,12.35,3.68,4.83,7.09
7.375,11.73,32.08,46.59,71.86,31.53,31.53,43.92,70.00,2.58,1.74,2.31,4.08,13.06,1.83,2.67,8.86
7.500,11.66,31.69,44.94,69.90,31.45,31.45,42.90,67.84,1.38,3.07,1.30,2.49,13.50,1.47,5.23,11.11
7.625,11.66,31.14,43.92,67.75,30.98,30.98,42.43,65.49,2.76,2.84,1.43,3.64,10.67,2.36,6.56,9.43
7.750,11.73,30.51,43.37,65.20,29.88,29.88,41.73,62.65,2.76,3.51,2.05,6.52,8.06,3.46,7.53,7.40
7.875,11.62,29.57,42.82,61.86,28.71,28.71,41.10,59.31,3.73,1.96,2.22,7.93,6.16,3.07,8.81,4.92
8.000,11.44,28.24,41.33,58.63,27.45,27.45,40.24,56.08,2.71,3.42,1.65,7.67,4.35,2.71,9.35,3.02
8.125,10.62,25.65,38.12,55.20,25.57,25.57,38.27,52.45,2.98,2.40,1.74,5.06,4.04,2.80,6.60,3.11
8.250,9.27,22.43,35.14,52.94,22.82,22.82,35.37,49.31,1.47,1.34,2.76,3.82,5.98,3.82,2.40,5.01
8.375,7.59,18.90,32.00,50.98,19.61,19.61,32.47,46.86,4.35,3.07,2.89,4.48,7.18,3.82,3.68,6.25
8.500,6.35,15.76,28.63,48.82,16.39,16.39,29.57,44.41,2.93,2.36,2.14,4.39,7.89,3.02,5.14,7.31
8.625,5.53,13.41,25.57,47.45,14.20,14.20,27.06,41.96,5.06,3.86,2.89,2.53,6.52,2.31,5.54,6.56
8.750,4.78,11.69,23.14,46.47,12.39,12.39,24.47,40.88,3.02,1.16,3.24,2.27,6.16,1.52,4.08,6.74
8.875,4.06,9.96,20.71,45.98,10.98,10.98,21.80,39.61,4.61,4.52,4.44,5.32,7.00,2.31,3.11,8.90
9.000,3.46,8.39,18.27,45.10,9.96,9.96,19.29,38.63,3.11,2.62,4.35,6.60,6.21,1.78,3.07,9.96
9.125,3.35,7.45,16.86,43.73,9.10,9.10,17.25,37.35,2.18,3.77,2.31,7.13,5.32,1.47,4.22,11.07
9.250,3.14,6.90,16.71,42.16,8.55,8.55,16.47,36.18,2.76,2.89,1.47,6.91,3.55,1.47,4.35,9.35
9.375,3.17,6.59,16.86,40.49,8.00,8.00,16.00,34.51,2.09,3.64,0.94,2.98,4.30,1.78,4.17,7.49
9.500,3.07,6.51,17.18,39.31,7.69,7.69,15.76,32.84,5.23,4.26,1.65,3.82,5.98,3.64,4.57,5.76
9.625,2.96,6.43,17.10,38.04,7.69,7.69,15.53,31.76,2.27,2.18,3.95,6.29,7.71,5.32,3.77,5.01
9.750,2.89,6.67,16.78,36.27,7.61,7.61,15.22,31.08,2.22,1.69,4.48,5.10,8.46,5.50,3.46,5.85
9.875,2.82,6.67,17.25,35.69,7.61,7.61,15.69,31.67,4.13,3.86,5.37,5.10,8.90,6.43,4.61,8.73
10.000,2.78,6.98,18.98,37.55,7.61,7.61,17.49,34.12,2.05,4.70,7.40,17.35,11.20,7.80,15.49,13.02
10.125,2.71,7.69,21.41,40.59,7.76,7.76,19.61,36.86,4.75,3.73,8.90,23.94,20.76,8.20,22.88,25.36
10.250,2.75,8.08,23.61,42.75,7.84,7.84,21.65,39.41,2.09,3.99,7.13,18.41,24.65,9.35,20.27,31.06
10.375,2.82,8.55,25.25,44.12,7.76,7.76,22.82,40.98,2.98,2.27,3.68,9.79,25.05,8.15,11.65,32.61
10.500,2.85,8.55,25.73,44.71,7.92,7.92,23.14,42.06,4.48,3.95,3.82,6.52,15.58,5.72,5.06,26.15
10.625,2.82,8.39,25.88,45.00,8.24,8.24,23.06,42.75,5.63,3.33,1.87,5.23,11.16,3.99,4.66,17.75
10.750,2.75,8.39,26.04,46.27,8.55,8.55,23.29,43.53,4.35,5.01,2.67,4.22,8.64,1.56,5.45,12.80
10.875,2.82,8.63,26.20,47.84,8.71,8.71,23.61,44.22,3.55,1.61,2.14,4.17,10.01,1.25,7.80,7.27
11.000,2.78,8.78,26.20,49.51,8.86,8.86,23.53,45.59,2.89,6.07,3.46,3.86,10.36,2.53,7.22,6.82
11.125,2.78,8.86,26.20,51.27,8.94,8.94,23.37,46.96,2.67,2.40,3.51,3.60,11.65,3.46,4.17,5.76
11.250,2.64,8.94,26.27,52.65,8.86,8.86,22.90,47.84,2.09,1.74,3.11,3.33,10.98,2.62,2.76,5.50
11.375,2.60,9.10,26.35,52.75,8.86,8.86,22.82,47.84,3.02,1.61,3.24,3.46,10.19,2.62,2.93,3.95
11.500,2.53,9.02,26.20,52.16,8.94,8.94,23.06,47.65,2.93,2.93,3.37,5.67,8.11,1.38,6.29,3.82
11.625,2.50,9.18,26.27,51.27,9.10,9.10,23.61,47.45,3.68,2.71,3.86,5.50,6.16,2.80,6.38,5.23
11.750,2.53,9.33,26.43,50.49,9.18,9.18,24.16,47.75,4.44,3.02,3.42,5.10,4.35,2.18,5.14,6.82
11.875,2.50,9.33,26.59,49.41,9.10,9.10,24.63,47.84,2.31,1.30,2.53,6.25,3.42,2.22,7.27,7.40
12.000,2.50,8.94,26.43,47.84,9.18,9.18,25.02,46.96,2.36,2.27,1.78,5.41,3.91,1.43,5.90,6.29
12.125,2.53,8.63,25.96,46.37,9.18,9.18,25.25,45.88,2.98,2.93,1.83,3.95,3.37,1.74,4.52,6.07
12.250,2.60,8.39,25.49,45.69,9.18,9.18,25.33,44.80,2.93,3.24,1.65,2.71,3.51,1.87,4.52,5.14
12.375,2.64,8.31,24.86,44.90,9.33,9.33,25.57,44.41,3.64,1.83,0.77,3.15,3.11,1.92,6.78,4.92
12.500,2.67,8.39,24.39,44.02,9.33,9.33,25.80,44.31,3.37,2.14,2.18,3.95,3.24,2.80,6.52,3.68
12.625,2.57,8.55,24.16,43.14,9.25,9.25,25.80,44.41,5.72,1.47,2.76,4.97,2.62,3.60,3.86,3.02
12.750,2.53,8.39,23.84,42.55,9.02,9.02,25.88,44.12,2.36,2.00,1.78,4.83,3.51,2.58,4.57,2.67
12.875,2.42,8.08,23.53,42.25,8.78,8.78,25.96,43.63,5.19,1.83,1.21,2.71,3.68,1.07,5.98,3.02
13.000,2.42,7.92,22.51,41.27,8.31,8.31,25.41,42.35,2.14,2.45,3.99,1.65,7.58,2.80,6.78,6.74
13.125,2.25,7.45,21.10,40.10,7.69,7.69,24.39,40.49,6.87,2.27,4.04,4.30,10.72,1.65,6.60,9.74
13.250,2.21,6.67,20.39,39.61,7.22,7.22,23.92,40.10,3.42,3.82,3.55,13.50,21.38,3.77,15.23,19.65
13.375,2.21,6.04,20.39,39.61,6.75,6.75,24.24,40.00,7.89,4.17,1.61,24.38,33.10,5.10,26.82,32.03
13.500,2.25,5.73,20.94,39.71,6.51,6.51,25.25,40.20,3.07,1.34,2.58,23.94,37.25,3.46,25.62,38.93
13.625,2.25,5.88,22.35,40.78,6.35,6.35,26.75,40.98,7.58,1.47,4.79,14.08,39.16,2.18,12.22,46.01
13.750,2.21,6.20,23.69,42.06,6.04,6.04,27.69,42.06,3.91,2.89,5.37,8.59,24.03,2.36,4.48,36.19
13.875,2.14,6.51,24.24,42.35,5.65,5.65,27.29,43.43,3.99,2.76,2.71,6.82,19.87,2.22,3.37,30.84
14.000,2.07,6.43,24.47,43.14,5.41,5.41,26.43,44.22,4.04,2.98,2.00,5.06,9.70,2.00,2.14,19.92
14.125,1.89,6.12,24.31,43.43,5.18,5.18,25.73,44.22,3.64,2.76,1.21,3.37,9.48,1.78,1.25,14.83
14.250,1.82,5.96,24.31,43.53,5.18,5.18,25.49,44.51,6.07,3.20,1.96,5.67,7.05,2.40,2.45,13.41
14.375,1.85,5.88,24.31,44.02,5.02,5.02,25.49,45.00,2.14,2.14,2.89,5.81,12.18,1.96,3.60,14.43
14.500,1.78,5.96,24.55,45.00,4.86,4.86,25.49,46.27,1.74,1.38,4.26,3.64,13.86,2.18,3.46,13.95
14.625,1.89,6.04,24.63,46.47,4.94,4.94,25.10,47.45,2.76,1.87,5.90,3.37,16.07,3.68,3.51,13.99
14.750,1.96,6.27,24.16,47.75,4.94,4.94,24.16,48.04,2.27,3.42,4.83,3.60,11.16,3.86,4.44,8.68
14.875,1.96,6.35,23.53,48.53,4.86,4.86,23.29,48.04,5.41,3.55,2.27,1.69,9.12,2.31,3.77,6.52
15.000,2.00,6.59,23.06,48.92,4.94,4.94,22.59,47.75,1.83,2.67,3.68,2.98,5.98,2.22,3.73,3.29
15.125,2.03,6.98,22.75,49.80,5.02,5.02,22.04,48.14,5.37,1.96,5.37,4.13,5.63,2.89,3.42,3.60
15.250,1.96,7.22,22.67,51.08,5.18,5.18,21.73,48.92,2.53,2.05,3.55,2.09,6.74,2.18,3.51,4.66
15.375,1.89,7.37,22.59,52.25,5.33,5.33,21.41,49.90,5.72,3.07,1.61,2.22,11.03,3.51,2.27,9.57
15.500,1.82,7.37,22.51,54.02,5.49,5.49,21.02,50.88,3.11,2.76,1.78,2.27,15.58,3.77,3.33,13.15
15.625,1.78,7.29,22.35,56.18,5.57,5.57,20.94,52.45,2.89,2.36,1.47,2.18,17.35,2.62,4.35,16.33
15.750,1.82,7.14,22.27,58.04,5.57,5.57,21.02,54.51,3.02,2.14,0.90,3.99,20.85,2.49,4.26,20.58
15.875,1.82,7.22,22.51,59.90,5.49,5.49,21.18,56.57,2.76,2.27,2.00,7.00,18.24,1.16,6.60,20.36
16.000,1.85,7.29,23.14,61.47,5.49,5.49,21.41,58.33,1.25,1.47,2.49,7.62,19.61,1.87,8.15,21.33
16.125,1.82,7.29,23.61,62.35,5.49,5.49,21.80,59.80,3.11,2.00,1.34,4.08,15.71,2.05,6.29,18.85
16.250,1.82,7.06,23.14,61.96,5.41,5.41,21.25,60.10,4.17,1.78,3.82,2.27,12.80,1.96,2.98,15.71
16.375,1.82,6.82,21.25,59.90,5.18,5.18,19.14,58.53,1.69,2.53,3.73,6.16,9.79,2.76,3.20,13.28
16.500,1.71,6.51,18.75,57.25,4.86,4.86,16.39,56.37,3.82,2.71,3.86,6.16,5.45,5.37,2.80,8.33
16.625,1.68,6.35,16.31,54.41,4.86,4.86,13.73,53.43,3.68,2.53,3.02,4.75,3.82,5.94,3.42,6.65
16.750,1.68,6.12,14.67,51.86,5.10,5.10,11.61,50.00,3.11,1.61,1.21,4.79,4.22,2.98,5.14,4.22
16.875,1.64,5.88,13.57,49.71,5.41,5.41,10.98,46.67,5.14,3.29,2.22,3.02,5.45,1.21,3.15,2.45
17.000,1.60,5.96,13.65,48.82,5.57,5.57,11.37,43.82,2.00,1.47,3.91,6.38,7.13,1.69,6.43,2.05
17.125,1.53,6.12,13.80,47.55,5.80,5.80,12.08,41.86,2.27,2.14,4.26,7.09,5.45,2.98,8.99,2.71
17.250,1.50,6.43,14.04,46.57,5.96,5.96,12.71,40.88,4.04,0.94,3.73,5.06,5.67,3.91,5.94,4.66
17.375,1.50,6.98,14.27,45.78,6.35,6.35,13.25,40.20,3.46,1.52,5.37,6.82,5.67,4.13,3.91,5.50
17.500,1.43,7.53,14.59,45.00,6.75,6.75,13.57,39.71,4.88,1.69,7.67,7.44,5.67,6.29,5.50,6.52
17.625,1.39,7.84,15.45,44.31,7.14,7.14,14.59,39.22,2.22,2.80,3.77,5.81,5.19,3.95,6.03,5.85
17.750,1.35,8.24,17.65,45.00,7.45,7.45,16.71,39.90,2.62,2.58,4.08,13.11,11.11,2.71,13.95,10.63
17.875,1.28,8.63,20.71,46.67,8.16,8.16,19.76,42.16,2.31,1.78,6.82,26.73,20.89,7.53,26.82,18.19
18.000,1.25,9.18,24.08,48.92,8.71,8.71,22.67,44.41,4.61,2.36,6.52,28.32,27.57,8.99,30.80,22.75
18.125,1.21,9.57,26.98,51.47,9.25,9.25,25.10,46.86,6.43,1.69,3.37,12.31,33.45,6.52,17.17,27.79
18.250,1.21,9.65,28.55,53.53,9.49,9.49,26.82,48.82,3.20,2.89,3.29,5.54,26.02,3.42,5.45,21.42
18.375,1.18,9.73,29.25,55.00,9.57,9.57,27.76,50.59,3.42,2.22,3.68,3.73,26.90,4.22,3.82,25.40
18.500,1.11,9.80,29.57,56.37,9.57,9.57,28.47,52.25,5.76,2.14,4.88,4.61,17.62,5.59,6.21,20.45
18.625,1.07,10.04,29.96,56.27,9.49,9.49,29.02,53.14,2.05,2.09,5.67,4.70,17.62,4.17,5.06,22.08
18.750,1.11,10.43,30.20,55.78,9.65,9.65,28.94,53.33,5.28,2.45,2.76,4.35,12.62,1.56,3.24,16.86
18.875,1.07,10.59,30.43,55.59,9.88,9.88,28.71,52.84,1.56,1.69,3.11,5.72,10.76,4.66,3.02,11.91
19.000,1.00,10.75,30.43,55.10,10.12,10.12,28.31,51.67,4.44,1.30,4.39,4.92,11.07,5.06,2.31,7.18
19.125,1.00,10.98,30.27,54.31,10.43,10.43,27.92,50.29,3.77,2.05,3.20,2.40,9.04,3.99,2.80,4.35
19.250,0.93,11.06,30.27,53.43,10.75,10.75,27.37,49.12,2.36,1.47,2.49,4.70,9.48,4.66,3.42,4.57
19.375,0.89,11.06,30.27,52.75,10.90,10.90,27.06,48.14,4.70,2.00,2.40,4.13,8.37,3.37,2.84,5.90
19.500,0.86,10.82,30.43,52.45,10.90,10.90,27.06,47.16,2.49,2.14,2.58,3.24,8.73,1.87,2.22,3.77
19.625,0.86,10.67,30.43,52.25,10.75,10.75,27.06,46.37,2.76,2.05,1.78,5.45,8.95,3.07,5.14,2.89
19.750,0.82,10.59,30.20,52.25,10.35,10.35,26.82,45.78,1.43,1.69,1.30,4.75,10.27,2.98,4.97,2.53
19.875,0.75,10.43,29.73,52.35,9.96,9.96,26.43,45.78,3.02,1.03,3.51,3.95,11.34,2.67,3.77,3.51
20.000,0.75,10.43,29.18,52.65,9.65,9.65,25.88,46.47,1.92,3.15,4.39,4.88,11.38,3.42,3.99,5.19
20.125,0.82,10.35,28.55,52.65,9.49,9.49,25.10,47.65,2.00,2.22,3.68,3.37,10.63,5.28,2.36,5.72
20.250,0.86,10.12,27.69,52.94,9.57,9.57,24.94,49.51,1.25,3.68,3.77,1.61,8.33,6.52,3.68,7.58
20.375,0.96,9.88,26.98,52.84,9.88,9.88,24.94,50.88,1.12,1.07,3.99,2.62,8.95,5.14,6.56,8.77
20.500,1.07,9.49,26.35,52.35,10.04,10.04,24.94,51.37,2.80,2.18,3.86,3.37,7.18,1.65,4.61,8.37
20.625,1.11,9.18,25.65,51.86,9.96,9.96,24.94,50.98,4.52,3.55,3.77,5.50,8.73,3.11,2.53,7.05
20.750,1.14,8.71,24.47,51.18,9.65,9.65,23.84,50.00,2.58,1.78,2.93,6.34,7.05,4.26,4.04,4.26
20.875,1.14,8.24,22.27,49.31,9.25,9.25,21.41,48.04,4.08,2.67,1.83,5.85,8.06,2.76,4.35,4.08
21.000,1.07,7.37,19.14,46.18,8.63,8.63,18.75,45.20,3.64,1.56,2.18,6.12,6.38,1.69,5.19,4.13
21.125,1.14,6.82,16.08,42.84,8.00,8.00,16.16,42.16,4.52,2.80,4.17,6.38,6.29,5.10,6.65,5.32
21.250,1.32,6.27,13.41,39.90,7.69,7.69,13.96,38.92,1.12,2.18,3.55,6.65,5.81,4.79,6.52,4.66
21.375,1.35,6.12,12.08,37.65,7.69,7.69,12.31,35.78,1.69,2.05,2.53,6.52,5.14,1.56,5.10,4.44
21.500,1.35,5.88,11.76,35.88,7.61,7.61,11.45,33.24,3.86,2.45,3.91,5.63,4.30,2.09,4.66,3.86
21.625,1.39,5.88,11.53,34.71,7.53,7.53,11.14,31.67,2.76,1.92,3.99,3.77,4.57,1.25,3.86,6.56
21.750,1.35,5.80,11.29,35.10,7.45,7.45,10.75,30.98,4.88,2.14,3.91,2.09,6.29,2.00,1.83,7.80
21.875,1.39,5.88,11.45,35.98,7.37,7.37,10.59,30.59,2.05,1.34,3.99,4.08,11.42,4.08,2.00,10.89
22.000,1.39,5.88,11.61,36.57,7.53,7.53,10.75,30.29,2.09,1.38,3.86,5.72,10.19,3.86,2.84,8.55
22.125,1.39,5.88,11.84,36.96,7.69,7.69,10.98,30.49,2.45,2.62,1.83,5.59,10.58,3.60,4.17,9.43
22.250,1.50,5.73,12.00,38.24,8.08,8.08,11.29,31.57,2.49,3.60,1.96,7.27,7.71,7.80,4.97,7.27
22.375,1.50,5.65,12.31,39.90,8.55,8.55,11.29,32.35,5.81,3.33,2.84,7.75,10.94,8.42,4.83,10.32
22.500,1.53,5.80,12.55,41.08,9.10,9.10,11.45,32.84,2.22,3.20,2.00,6.38,11.34,4.83,5.54,10.19
22.625,1.71,6.27,12.86,42.35,9.73,9.73,11.69,34.12,2.40,2.53,3.77,7.44,13.72,5.90,4.61,11.07
22.750,1.85,7.22,13.18,44.02,10.51,10.51,12.16,35.78,5.01,2.53,8.73,8.15,15.89,8.81,3.86,11.91
22.875,2.03,8.31,13.73,45.59,11.37,11.37,12.63,37.65,2.84,7.89,11.16,5.54,16.82,7.75,6.52,10.76
23.000,2.42,10.04,15.61,47.35,11.92,11.92,13.41,39.71,2.80,9.70,7.05,8.42,23.01,3.91,7.62,10.76
23.125,3.35,13.02,19.14,49.41,12.24,12.24,14.59,41.67,2.05,14.70,24.78,32.08,23.54,3.37,8.15,10.32
23.250,4.63,16.55,22.75,51.37,12.55,12.55,16.00,43.82,3.68,16.64,32.96,45.52,30.66,5.41,11.78,12.80
23.375,5.81,19.84,26.59,53.53,12.86,12.86,17.33,45.39,2.36,9.21,22.17,38.54,34.69,4.79,10.19,13.41
23.500,6.70,22.51,30.27,56.18,13.10,13.10,18.20,46.57,6.21,7.00,7.18,20.85,33.85,4.39,8.28,13.28
23.625,6.88,23.61,32.39,58.82,13.41,13.41,18.43,47.16,6.07,6.21,4.52,4.88,29.87,7.97,7.75,10.14
23.750,6.99,24.00,32.86,60.69,13.88,13.88,18.67,47.84,2.76,1.78,5.72,1.96,16.11,7.05,3.11,7.49
23.875,7.02,24.08,33.02,61.96,14.12,14.12,18.90,49.12,4.26,3.02,4.35,1.61,12.04,5.06,2.84,5.54
24.000,6.99,24.24,33.10,63.04,14.12,14.12,19.37,50.49,2.71,2.18,2.49,4.70,8.86,3.20,4.88,5.81
24.125,7.06,24.39,33.33,64.02,14.12,14.12,19.45,51.76,3.33,5.54,2.14,5.94,12.57,3.46,6.56,8.95
24.250,7.13,24.39,33.80,65.49,14.04,14.04,19.69,53.24,2.40,1.21,2.05,8.81,12.22,3.86,7.97,12.66
24.375,7.13,24.31,34.51,66.37,13.80,13.80,20.24,54.71,5.06,3.29,1.96,11.51,13.55,2.62,9.92,12.88
24.500,7.06,24.08,34.90,66.67,13.41,13.41,20.63,56.18,2.62,4.75,2.98,9.66,12.66,1.69,7.93,12.71
24.625,7.13,24.00,35.14,67.06,13.18,13.18,20.94,56.86,5.19,2.67,2.71,6.21,11.65,2.18,4.70,7.53
24.750,7.13,23.76,35.06,67.25,13.10,13.10,20.86,56.57,2.40,4.79,1.83,2.58,10.89,1.69,3.46,6.74
24.875,7.17,23.45,34.59,66.37,13.25,13.25,20.78,55.98,3.64,3.20,2.00,1.12,6.65,3.68,4.30,4.88
25.000,7.09,23.14,34.20,65.00,13.18,13.18,20.78,55.29,2.27,3.02,2.93,1.65,4.26,5.19,3.55,5.54
25.125,7.13,22.98,33.57,63.43,13.10,13.10,20.47,54.31,3.73,2.22,3.64,2.09,3.51,4.79,2.27,5.94
25.250,7.06,22.90,33.10,62.55,12.86,12.86,20.24,53.53,2.58,1.25,2.98,2.40,5.41,3.42,2.98,5.41
25.375,7.09,22.75,32.71,62.16,12.39,12.39,20.08,52.65,2.93,2.53,1.65,4.57,11.29,3.11,3.99,6.69
25.500,7.02,22.75,32.31,62.16,11.69,11.69,20.08,52.45,3.37,1.52,0.94,4.48,13.11,2.31,2.76,7.49
25.625,6.99,22.59,31.92,62.84,10.82,10.82,20.16,52.45,2.62,2.76,1.12,3.33,15.94,1.25,3.73,9.43
25.750,6.92,22.04,31.37,62.45,10.20,10.20,20.55,51.96,1.34,1.96,2.49,3.55,14.61,2.67,6.69,10.58
25.875,6.81,21.10,30.82,61.27,9.41,9.41,20.71,50.88,2.00,3.51,3.11,3.86,11.60,3.42,8.15,9.04
26.000,6.70,20.08,30.27,59.12,8.63,8.63,20.63,49.31,3.15,3.02,2.05,3.29,8.02,2.80,5.01,7.09
26.125,6.31,18.12,28.24,56.86,8.24,8.24,20.08,47.84,1.96,2.14,2.05,1.65,4.66,3.07,1.21,5.23
