ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
0.9,1.52,1.03,1.03,1.34,11.78,0.90,3.11
1.12,0.9,1.52,1.38,1.69,6.78,0.90,1.38
0.9,1.03,1.65,1.47,2.14,3.33,1.16,1.21
0.85,0.81,2.14,1.43,1.87,2.09,1.30,1.30
1.07,0.94,1.61,1.25,2.71,2.14,1.69,1.83
1.3,1.38,2.45,2.14,3.07,2.31,3.51,3.11
1.3,1.3,1.87,2.0,3.77,2.76,3.29,2.84
1.34,1.25,1.92,1.47,4.66,3.64,1.78,1.56
1.38,1.52,1.34,1.87,6.12,4.97,2.45,2.22
2.67,2.67,2.27,1.87,9.35,7.93,6.07,4.97
2.89,2.67,1.61,1.12,13.02,10.94,7.97,6.21
1.69,1.52,0.99,1.38,12.97,11.60,4.66,3.55
0.9,0.9,0.85,0.81,11.56,10.98,2.62,2.67
1.3,1.43,1.92,1.83,8.99,9.52,2.49,2.45
1.52,1.21,1.78,1.74,9.48,9.79,2.84,2.62
2.09,1.65,1.3,1.52,9.21,8.86,3.91,3.60
2.31,1.69,2.27,2.93,6.87,6.60,2.58,2.36
3.29,2.67,1.56,1.69,4.75,4.17,2.53,2.09
3.91,3.29,4.17,4.22,3.91,3.37,5.85,4.57
3.29,3.15,3.33,2.93,3.99,3.20,5.67,4.26
1.83,1.87,3.02,2.22,5.28,4.22,2.49,1.83
1.25,0.99,2.09,1.47,4.88,3.77,1.43,1.12
1.03,1.3,2.14,1.56,4.26,3.02,1.30,1.16
0.9,1.3,2.0,1.16,3.24,1.83,0.94,2.14
0.99,1.03,1.16,1.87,3.20,1.56,1.25,3.29
1.38,0.85,2.14,1.12,3.15,1.69,1.25,3.68
1.47,1.34,2.14,1.65,2.89,1.65,1.30,2.80
1.3,1.07,1.61,1.87,2.05,1.69,1.07,1.43
1.38,1.12,1.78,1.61,2.00,2.00,1.07,1.12
1.07,1.3,1.96,1.96,2.05,2.18,1.78,1.92
1.56,1.56,1.43,1.47,4.83,4.97,3.86,3.46
2.31,2.14,1.61,2.0,7.67,7.18,6.52,6.03
2.53,2.05,1.92,1.21,10.63,10.89,8.46,8.02
2.4,1.65,1.3,1.34,11.91,11.60,6.12,5.98
2.0,1.38,1.16,1.3,8.95,9.61,2.76,2.53
2.53,2.4,1.43,1.56,7.00,7.49,4.04,3.29
3.42,3.24,1.34,1.78,5.85,6.29,6.65,5.63
2.71,2.31,0.94,1.52,8.86,8.37,6.52,5.59
1.52,1.21,1.25,1.07,9.04,7.93,4.04,3.42
1.78,1.52,1.3,1.25,7.97,6.96,1.43,1.96
1.07,0.94,1.16,1.12,4.61,4.22,0.99,1.83
1.21,1.69,1.47,1.34,3.24,3.29,0.85,1.34
2.45,2.62,1.21,1.21,1.69,1.78,1.34,1.34
3.29,2.89,1.34,1.12,2.36,1.87,2.89,2.18
2.89,2.18,1.69,1.56,3.15,2.00,5.10,3.24
1.65,1.3,1.3,1.3,3.77,2.22,4.79,3.02
1.74,2.05,1.16,0.77,4.48,2.84,2.36,1.92
2.62,3.15,1.61,2.49,4.39,3.33,3.77,3.73
2.53,2.84,2.05,2.53,4.44,3.73,4.61,4.75
2.09,2.27,2.45,2.27,3.51,3.51,2.89,3.64
2.67,2.8,1.56,1.65,2.93,2.89,1.87,2.49
2.93,3.15,1.69,1.21,3.42,3.46,4.44,4.70
3.02,3.37,1.34,1.16,5.85,5.54,6.38,6.69
2.89,3.51,1.16,1.65,8.86,8.51,6.60,6.96
2.71,3.37,2.36,3.29,10.05,9.66,6.03,6.03
2.98,3.24,1.92,2.05,10.32,9.96,3.55,3.07
2.98,2.98,1.87,1.78,12.62,12.09,3.77,3.20
2.98,2.8,1.92,1.87,14.08,13.41,4.26,3.86
2.67,2.58,2.4,2.31,14.96,14.12,3.29,2.84
1.52,1.69,1.38,1.56,10.67,9.79,2.31,1.96
1.56,1.52,1.65,1.78,6.82,6.25,2.53,2.84
1.16,1.03,1.3,1.25,6.29,6.03,3.64,3.91
0.94,1.21,1.61,1.21,6.96,7.62,2.71,3.02
1.43,1.56,1.47,1.52,8.02,8.55,2.67,3.37
0.9,0.9,0.99,1.56,6.03,7.27,2.14,2.84
1.3,1.21,1.3,1.61,3.55,4.22,1.92,2.62
2.18,2.09,1.56,1.74,2.27,2.62,2.36,2.98
2.36,2.18,1.69,1.56,1.92,1.43,2.58,3.29
1.52,1.47,1.47,1.12,2.67,2.00,1.87,2.45
1.38,1.61,1.21,1.21,2.76,2.18,1.47,1.30
1.3,1.61,1.3,0.99,2.53,2.09,2.00,1.65
1.12,1.21,0.9,1.3,1.56,1.43,1.96,1.78
0.94,1.34,1.47,1.25,1.16,1.30,1.56,1.34
1.43,2.22,1.56,1.87,0.94,1.30,1.34,1.47
1.96,2.71,1.43,0.99,1.03,1.56,1.96,2.31
2.27,2.31,1.69,0.9,1.25,1.65,2.36,2.36
1.43,1.47,1.21,1.21,1.96,2.31,2.49,2.40
2.05,2.4,1.56,0.99,3.20,3.20,3.95,4.08
2.98,3.02,1.38,1.61,5.90,5.59,5.23,4.97
2.67,2.4,1.21,1.3,7.09,6.91,4.48,4.22
2.0,2.09,1.38,1.38,7.09,6.78,2.71,3.07
1.56,1.78,1.16,1.69,5.19,5.37,1.83,1.92
1.03,1.25,1.12,1.38,4.88,4.30,2.27,1.78
1.56,1.83,1.56,1.47,5.19,4.66,3.95,3.15
1.78,2.09,1.34,1.21,5.45,4.66,3.24,2.45
