ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
10.41,4.26,13.15,8.73,18.90,22.26,19.39,25.93
17.09,11.96,18.77,23.99,35.71,30.18,35.66,36.15
12.8,17.09,8.42,6.38,43.80,31.19,35.62,31.28
6.52,14.96,10.01,9.74,44.64,28.76,24.74,23.01
12.44,9.12,6.56,5.01,35.00,20.80,15.45,19.03
13.24,9.57,10.19,13.06,22.75,14.34,5.67,19.92
6.78,8.06,6.56,5.45,19.92,15.80,11.47,19.70
4.66,5.41,13.15,14.21,15.10,15.14,11.38,14.34
7.97,6.52,13.68,5.54,14.26,14.87,8.68,10.32
17.7,14.65,12.49,12.09,13.41,11.69,17.97,7.44
21.29,11.47,38.32,18.24,11.51,9.74,29.82,7.49
14.61,4.97,12.26,7.4,14.87,7.71,30.31,11.60
9.26,8.2,16.73,6.52,14.70,5.98,21.60,9.48
7.31,8.42,8.99,5.37,17.57,5.06,9.83,4.75
8.02,6.78,8.24,11.2,13.28,5.50,9.79,10.14
6.78,5.9,7.0,5.32,10.23,9.61,12.49,15.94
4.3,4.48,5.06,3.73,5.90,10.94,13.19,17.79
3.33,2.53,11.34,12.26,4.30,12.66,11.34,16.91
2.62,3.73,9.35,7.0,4.52,7.93,5.98,11.42
3.37,5.5,8.9,6.96,5.76,8.11,4.30,5.45
3.95,7.44,11.6,10.32,8.59,6.47,8.81,7.58
3.86,5.81,5.9,6.12,10.01,7.00,11.03,9.66
4.08,2.67,8.06,6.43,9.08,5.81,11.56,12.26
3.82,2.09,7.27,5.59,7.67,7.22,11.16,14.48
3.24,3.68,7.58,7.4,5.59,11.78,9.12,15.32
4.88,6.25,3.99,2.27,5.50,15.85,7.93,13.50
6.78,9.26,10.89,14.74,5.50,15.18,8.81,12.31
3.82,6.43,5.72,3.37,7.58,11.78,7.89,8.95
2.22,5.06,5.32,8.37,7.93,8.02,3.64,3.77
5.59,2.09,3.99,4.13,9.12,9.66,2.05,7.71
11.11,8.77,11.69,15.32,6.21,12.09,3.64,10.45
9.88,10.89,7.53,7.36,6.91,16.38,3.37,7.89
3.6,5.28,4.83,3.73,7.18,15.80,2.05,4.66
1.3,2.27,10.32,10.94,8.51,14.70,5.28,4.57
2.45,5.06,5.14,4.83,9.12,9.52,8.24,4.22
8.33,15.49,9.61,14.87,8.11,8.55,5.90,7.62
13.81,18.41,4.26,5.98,6.47,6.78,4.13,10.19
9.26,10.89,11.91,10.19,4.30,7.93,3.15,10.94
2.05,4.97,12.44,14.48,3.02,7.71,5.19,9.52
3.95,4.57,7.22,5.9,3.20,11.11,10.76,10.50
9.83,6.34,17.4,15.54,3.99,10.81,13.95,12.35
10.98,9.7,8.2,2.22,5.72,10.41,10.54,10.27
5.54,7.0,9.43,3.77,7.05,5.98,5.94,8.37
5.45,4.26,7.13,5.23,11.69,6.34,2.09,7.18
7.18,7.97,10.72,7.49,11.42,6.03,1.52,7.22
7.0,10.89,12.44,11.96,11.51,9.70,3.02,8.46
4.66,10.19,5.67,5.63,6.87,10.98,10.45,10.41
3.51,6.03,9.88,10.5,7.05,14.08,16.91,15.01
3.29,4.08,4.13,5.01,7.93,14.70,21.02,19.08
4.83,6.47,10.54,4.61,11.20,15.80,17.97,14.52
4.39,5.81,7.71,7.0,13.95,13.81,14.12,7.31
5.01,4.61,3.07,9.39,13.06,14.34,14.92,5.63
3.99,3.91,7.49,7.89,12.13,11.34,12.80,7.27
6.43,10.72,7.8,8.55,7.71,10.58,14.08,14.30
10.36,13.33,9.3,10.5,6.74,8.86,22.13,23.06
7.22,10.23,8.15,11.56,8.06,7.31,24.52,27.21
10.01,11.2,11.65,11.11,9.70,5.90,17.70,19.08
15.01,12.71,7.0,7.84,14.39,6.60,5.19,8.59
20.0,13.41,16.55,12.09,13.02,8.51,6.07,9.43
19.47,11.69,4.97,7.49,12.04,15.98,12.49,11.20
15.98,11.03,4.79,5.28,9.43,18.63,18.55,15.76
8.64,7.18,8.64,8.55,9.35,21.11,15.01,16.11
4.92,4.57,3.77,6.16,10.36,19.21,4.61,15.14
7.93,6.07,13.55,12.84,10.01,19.61,3.68,21.29
8.33,11.82,6.6,7.09,7.84,22.13,10.54,26.77
6.25,10.63,5.23,6.21,5.85,20.14,19.25,30.44
3.33,6.25,6.12,3.82,4.48,15.54,20.40,27.35
3.24,10.58,9.17,10.36,7.13,10.67,13.06,16.07
7.53,12.22,9.17,3.86,8.77,10.58,5.90,11.47
7.58,10.1,6.47,2.98,9.57,14.56,7.84,9.26
2.76,5.67,5.98,4.08,9.08,16.91,12.66,8.11
4.66,5.85,5.63,7.27,8.15,16.95,11.47,6.60
7.0,8.55,6.6,8.95,8.06,14.79,5.37,5.76
8.06,8.2,14.03,11.82,7.80,13.41,5.81,8.81
8.06,5.85,5.54,4.3,10.89,16.73,6.47,6.34
7.13,6.78,8.64,9.96,11.56,16.86,6.21,5.63
3.24,6.65,3.29,4.88,13.59,16.51,11.65,12.18
6.47,2.89,16.55,19.43,9.74,11.69,11.42,11.16
10.1,3.86,16.55,18.63,8.68,9.35,11.56,15.27
10.05,3.91,5.63,8.95,4.39,7.00,12.22,15.23
6.43,4.04,9.83,8.95,3.15,6.60,8.20,6.47
6.56,6.34,4.57,8.28,2.89,5.23,4.75,4.13
11.38,13.99,5.98,11.56,4.97,5.10,8.06,7.71
10.19,12.84,2.76,6.25,9.17,9.35,16.07,16.38
5.76,6.91,7.27,9.08,11.56,13.28,17.70,13.68
4.75,5.54,8.33,6.96,11.20,15.36,11.73,5.63
5.98,6.82,5.59,9.88,11.38,14.21,9.43,3.77
13.15,18.46,6.25,2.98,11.51,13.19,11.42,5.63
17.7,23.85,8.42,13.33,15.36,13.81,8.37,9.12
16.33,19.96,7.31,9.04,18.77,13.02,8.55,9.43
11.38,13.46,5.14,7.13,17.53,12.53,13.50,15.41
7.75,10.01,4.61,7.89,14.48,12.66,12.13,14.30
5.06,3.68,7.93,11.25,10.81,12.00,6.25,7.22
5.23,7.58,5.63,5.19,10.63,10.89,5.23,6.52
4.97,8.37,8.9,8.37,10.36,7.89,2.71,4.61
6.6,4.3,6.07,3.73,6.82,6.07,3.46,2.93
12.13,10.36,11.47,17.79,6.65,8.28,7.62,3.73
10.32,6.03,8.9,11.42,9.26,12.88,10.94,5.28
10.23,3.68,9.92,12.4,16.29,17.17,11.20,10.01
14.34,8.99,8.42,12.75,27.30,25.98,26.37,23.32
13.77,11.25,12.22,16.11,29.38,26.15,28.63,23.23
7.93,9.83,4.97,5.59,30.62,29.65,18.46,15.18
2.67,4.13,3.68,4.57,17.17,20.23,9.48,8.99
5.5,4.88,12.18,10.58,15.14,17.53,5.72,7.53
6.56,5.1,11.6,13.46,11.07,11.82,6.82,8.42
2.14,4.7,8.68,10.05,17.09,10.63,10.54,9.83
2.22,7.62,20.31,22.92,16.91,10.54,12.75,6.56
1.65,5.45,1.78,8.81,15.71,14.30,11.56,3.51
3.11,1.83,5.81,9.43,12.00,15.18,10.45,7.00
2.49,3.73,8.06,8.2,8.77,17.53,9.52,10.41
2.18,7.36,10.98,4.17,6.91,13.99,13.77,20.76
3.91,7.58,5.54,7.89,7.36,14.87,19.39,26.82
7.31,7.13,10.23,9.21,6.38,12.93,17.35,20.36
11.38,9.3,3.24,8.73,8.59,10.98,10.81,12.09
14.08,12.84,8.51,6.78,8.24,7.89,4.44,5.63
11.65,11.25,8.95,3.6,10.54,5.19,3.82,5.37
6.34,5.01,7.13,6.34,9.17,5.37,2.58,7.27
2.22,3.02,5.54,3.29,8.46,4.97,6.34,10.63
4.88,7.18,4.7,6.56,7.18,6.43,7.89,9.04
7.4,10.67,7.49,9.21,5.23,5.76,7.84,6.87
14.12,17.62,5.32,4.61,5.37,7.40,12.44,15.71
12.35,16.07,5.14,7.89,5.59,6.34,13.55,20.62
2.89,4.35,3.15,2.89,6.91,5.85,11.60,17.88
5.76,5.98,3.86,5.28,6.60,3.82,13.55,16.07
7.97,9.17,6.16,6.96,5.06,3.33,15.01,13.46
7.62,10.81,7.22,8.77,5.67,2.49,15.49,10.81
5.1,7.75,7.09,10.54,6.34,2.89,13.86,6.65
1.61,2.58,8.46,8.9,8.33,3.60,7.62,3.86
2.8,6.25,11.34,10.54,7.09,4.88,6.78,5.37
2.76,2.49,6.12,6.78,5.85,5.32,11.34,9.88
2.8,6.03,6.91,4.39,8.81,9.17,13.64,14.56
3.82,7.09,2.8,7.05,13.77,17.75,12.84,16.20
4.75,6.07,6.03,8.15,17.44,22.17,15.14,12.88
8.15,5.9,1.65,3.42,16.91,25.05,18.68,11.29
9.21,6.69,7.71,11.65,16.33,18.94,15.27,13.68
6.43,6.07,4.22,5.37,17.70,13.72,9.43,15.27
3.07,1.92,9.17,12.22,16.95,7.13,10.50,14.61
4.44,4.44,6.69,7.22,14.43,4.97,7.67,10.50
