ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
3.6,1.87,8.42,3.77,8.11,6.87,12.31,11.25
3.99,2.27,15.45,5.45,3.86,5.90,11.34,9.35
5.14,3.55,4.3,4.48,2.76,6.07,9.35,7.31
7.4,4.04,14.43,19.25,4.22,9.21,6.43,6.29
4.3,3.55,8.06,7.22,6.74,9.48,4.66,4.57
3.11,9.96,9.39,8.28,9.83,12.57,8.28,9.30
5.14,14.83,19.78,8.42,15.94,16.11,14.39,17.04
3.55,9.57,15.76,4.92,24.52,25.89,22.61,27.04
6.65,2.93,22.84,14.3,30.00,30.97,21.64,28.85
11.56,6.16,15.54,7.22,31.77,32.30,10.10,16.51
7.36,13.28,8.46,21.38,29.20,26.42,18.32,7.13
6.47,21.64,18.1,5.94,29.29,25.58,25.84,14.83
19.65,24.21,2.8,11.91,24.74,25.62,18.37,13.59
17.0,18.55,8.06,13.46,16.60,20.93,18.28,21.33
11.73,8.42,7.75,5.45,13.64,21.38,21.77,26.46
18.99,14.39,8.37,11.51,21.64,26.15,15.76,22.04
25.75,26.37,12.09,25.0,29.25,30.62,21.60,27.52
30.58,33.89,18.77,25.75,31.24,28.81,27.88,34.07
24.52,25.71,11.56,15.63,23.68,15.36,20.49,26.29
11.87,7.58,9.79,10.89,20.76,14.08,15.05,18.55
11.96,11.38,5.9,3.46,19.21,13.50,18.55,17.31
9.04,8.2,5.54,6.87,29.38,21.77,22.70,22.35
3.6,6.29,9.83,3.95,43.14,25.49,31.42,33.18
7.49,11.6,14.87,9.57,49.24,27.52,31.50,34.60
9.08,12.35,4.57,8.37,49.42,25.75,15.67,20.00
7.44,7.67,8.37,18.1,32.39,20.54,6.78,7.97
8.2,10.05,6.87,11.82,20.40,15.23,10.36,13.37
9.12,11.34,8.86,23.06,8.02,13.41,28.54,33.23
14.48,13.77,8.59,11.78,9.70,15.23,48.66,50.70
14.26,15.85,10.85,11.78,17.48,22.84,50.88,43.36
6.03,12.71,7.44,5.9,23.23,27.83,29.34,20.89
4.13,8.64,13.41,10.5,23.45,29.74,16.38,16.86
5.23,8.51,10.41,6.74,21.07,27.66,11.34,15.32
10.72,12.09,14.79,17.97,23.72,29.47,13.46,13.99
10.1,10.32,6.87,4.3,23.94,29.03,15.27,14.87
8.11,8.42,6.52,7.4,22.88,26.46,10.27,10.41
9.48,7.31,6.21,4.08,21.20,28.10,11.96,15.49
13.55,7.09,16.73,9.74,18.99,26.73,14.43,22.39
13.37,5.9,10.41,2.18,22.53,33.98,6.82,17.31
6.34,3.42,16.55,7.0,19.43,29.03,5.10,6.43
4.44,2.98,8.46,5.59,16.55,24.87,3.55,2.58
6.43,4.92,12.09,6.29,8.99,14.17,4.52,3.20
7.4,7.09,10.05,5.5,5.67,10.98,6.07,3.60
7.13,6.74,4.3,5.32,5.23,12.13,9.43,8.24
5.41,6.34,7.49,9.83,6.29,13.37,11.78,11.56
5.32,5.98,9.08,7.05,6.65,11.91,11.42,12.57
5.85,6.43,10.98,6.52,7.27,10.01,9.61,11.25
4.79,6.16,8.46,7.44,8.37,8.42,7.18,8.90
1.92,5.1,7.31,10.19,6.65,6.34,5.94,5.59
5.72,5.67,8.86,2.49,5.06,4.92,5.45,4.70
7.18,5.28,13.37,1.87,4.44,7.97,5.50,5.06
7.67,4.75,9.79,5.14,5.41,10.63,3.46,5.45
9.43,5.94,8.51,3.15,5.81,10.45,1.92,5.10
9.48,5.37,5.9,3.51,4.48,7.31,3.55,2.67
4.83,2.18,5.01,3.77,2.84,3.46,5.59,1.87
3.51,5.41,4.48,8.64,2.27,2.18,3.60,4.79
5.45,6.25,11.73,2.67,2.40,1.61,5.01,8.59
5.63,2.31,7.31,2.18,2.18,1.83,9.48,9.17
6.56,1.43,3.29,5.63,2.58,2.36,9.12,5.94
5.5,2.67,6.6,3.68,4.26,3.55,7.80,11.69
2.27,6.29,9.08,3.24,5.94,4.30,12.09,18.37
6.6,10.45,11.51,3.6,7.27,4.17,14.79,19.30
10.19,12.18,12.57,2.98,7.09,3.51,14.03,16.64
10.72,10.14,7.44,6.21,7.31,4.61,8.06,9.96
7.58,5.85,12.49,5.19,6.43,5.23,2.84,4.92
4.92,3.68,6.34,3.2,6.56,8.02,2.09,4.79
3.24,3.73,4.39,6.21,5.76,8.95,3.68,6.07
3.51,4.44,3.82,2.58,7.09,10.36,4.79,3.42
6.65,7.22,8.06,8.11,7.89,10.23,6.29,3.20
4.22,5.5,2.62,3.46,7.31,7.67,7.53,5.10
2.89,3.55,3.55,1.43,6.74,5.76,7.18,4.44
2.49,3.51,5.32,4.79,4.30,3.60,4.17,2.89
2.22,5.5,10.72,6.38,6.29,5.32,6.69,9.12
3.11,3.68,14.74,8.02,6.74,6.43,10.05,12.40
5.19,3.99,11.56,6.91,9.35,7.84,8.86,9.88
5.67,4.66,5.76,3.95,10.36,9.52,6.21,6.38
2.93,4.97,12.0,8.06,10.72,10.36,4.79,4.22
7.75,12.0,12.8,4.39,10.89,11.82,3.42,2.76
10.41,13.46,11.16,6.74,10.19,13.28,2.31,3.55
9.88,10.05,21.07,5.5,9.43,14.08,4.48,3.20
5.14,4.92,6.43,3.86,7.44,13.46,4.17,7.84
4.57,6.16,16.95,3.55,4.26,11.96,10.85,15.98
8.81,6.07,8.86,9.04,3.86,9.52,18.55,17.22
8.68,3.91,11.51,6.21,5.41,10.81,16.91,13.55
2.84,3.6,6.21,3.73,7.00,9.21,9.96,7.05
4.66,4.97,12.84,5.54,7.44,11.20,6.47,2.58
5.63,3.15,11.96,7.22,5.14,7.89,4.83,3.51
2.84,4.75,4.7,4.48,5.81,8.77,3.37,4.66
1.43,8.73,9.61,5.81,7.13,8.33,5.94,9.92
2.27,7.8,6.38,5.32,9.12,10.10,9.92,13.15
3.42,4.61,14.39,1.74,10.45,10.81,7.31,7.36
2.05,1.69,9.12,12.66,11.38,12.04,3.99,6.38
3.02,2.89,8.51,7.89,12.04,12.35,8.59,9.83
3.68,7.05,7.84,4.35,15.89,14.17,8.77,6.47
3.02,8.9,7.71,1.96,16.02,12.84,3.99,6.69
5.41,7.44,12.44,3.99,18.32,13.77,4.97,14.39
8.68,6.29,9.83,2.22,17.44,12.66,6.91,14.26
10.01,7.67,9.04,4.97,15.49,12.09,4.57,8.77
8.42,7.44,9.52,7.13,12.93,10.81,2.76,6.21
5.19,4.26,4.26,4.13,8.81,8.28,1.61,7.75
3.46,3.07,8.81,6.29,7.27,8.15,1.78,7.84
3.77,5.28,14.92,5.98,6.47,7.40,1.25,5.32
3.46,7.75,6.12,2.76,7.05,8.86,2.71,4.66
3.29,9.08,2.71,5.76,7.00,9.92,4.17,5.28
4.83,8.02,13.86,5.81,9.04,12.80,4.44,6.29
4.08,7.18,7.09,7.0,10.19,16.02,3.77,6.87
3.07,3.46,11.38,5.41,11.82,15.49,3.95,5.98
4.52,1.43,7.05,7.05,15.49,18.99,4.44,6.52
7.27,2.27,1.83,4.3,15.94,16.02,5.41,7.36
7.58,2.27,11.91,1.96,15.80,15.98,6.96,4.79
3.91,2.76,8.06,4.26,12.49,11.03,6.43,3.55
7.97,8.59,9.26,7.05,10.76,9.88,5.81,8.15
9.35,12.4,11.11,11.42,13.55,12.88,11.34,14.52
6.34,9.74,13.37,8.68,15.32,14.74,12.66,12.09
2.53,4.79,4.75,6.82,15.23,14.12,7.53,4.52
3.02,1.52,8.28,7.67,11.78,10.14,2.67,3.64
3.07,2.93,4.61,4.48,9.79,9.04,2.76,4.08
3.91,2.05,9.88,4.88,11.07,12.31,3.73,4.92
6.21,3.15,8.42,7.22,12.62,14.65,5.37,6.87
3.46,3.2,6.82,6.52,11.38,12.18,8.46,9.12
6.96,8.77,7.49,7.58,8.55,12.88,5.41,11.16
9.35,10.36,5.81,11.11,5.37,15.49,5.41,18.63
9.57,7.13,12.4,3.73,5.63,20.76,9.88,19.83
5.63,7.67,12.75,4.7,5.28,22.26,10.63,9.21
5.94,3.82,6.56,10.63,5.50,15.71,7.67,2.67
11.51,2.67,6.56,4.22,4.13,11.03,5.23,2.14
11.91,6.12,10.01,8.28,5.50,4.88,7.71,3.37
11.34,9.61,11.11,9.57,5.67,4.52,8.77,3.60
11.51,11.69,10.14,11.56,7.09,4.26,5.85,3.73
9.96,10.63,6.91,6.69,6.43,3.77,2.40,5.14
5.14,6.25,5.67,10.63,5.90,3.37,1.34,4.08
6.82,2.84,9.92,8.02,4.75,2.62,1.96,3.24
8.95,3.91,13.64,16.78,3.73,2.76,2.45,6.25
8.68,3.73,5.9,4.83,3.37,2.89,2.31,5.90
6.91,3.86,9.21,8.51,3.60,4.13,1.96,2.27
5.67,2.67,6.74,4.7,4.13,4.92,2.58,5.06
4.48,3.86,5.32,4.08,4.13,4.26,4.44,6.03
3.42,7.44,11.25,5.45,3.42,3.42,4.79,3.20
5.19,10.89,7.75,5.1,3.02,4.26,3.73,3.51
7.13,11.82,12.62,2.62,3.51,5.98,4.13,3.64
3.68,8.51,6.12,4.13,6.03,8.59,4.92,5.72
4.13,3.15,14.87,14.52,8.55,10.67,5.90,8.68
9.04,6.78,4.57,2.4,9.92,12.18,9.21,12.53
10.32,12.31,15.58,14.56,10.36,12.44,11.82,15.80
8.51,11.91,10.45,4.75,12.00,12.84,14.83,18.50
8.9,9.57,7.93,7.84,11.73,9.26,20.80,24.78
10.94,8.68,5.32,5.01,10.50,8.24,19.96,24.38
13.41,13.72,6.07,3.55,5.54,6.12,18.50,23.10
11.69,13.68,12.18,4.35,3.60,8.24,10.58,14.12
10.63,9.43,7.0,3.2,2.40,6.43,4.30,6.47
12.44,8.06,9.88,9.92,2.84,4.83,6.78,7.58
10.1,5.1,9.35,3.99,2.93,4.39,6.25,5.76
6.16,6.82,23.76,18.99,4.44,7.71,8.28,7.71
2.27,5.63,8.68,7.44,6.07,9.66,12.49,13.11
2.67,2.05,22.53,8.42,8.11,9.83,14.74,17.26
4.57,3.64,19.47,9.96,8.99,7.80,12.22,15.32
4.35,6.69,17.62,9.17,10.81,7.27,6.29,8.15
6.21,4.92,16.51,15.18,8.11,7.13,4.30,6.34
8.46,4.57,14.92,3.77,6.78,7.75,4.35,5.76
4.92,4.88,16.29,12.35,4.22,8.24,5.63,4.39
3.37,1.65,20.89,6.43,6.16,10.54,6.12,3.99
5.37,5.1,6.07,7.09,4.92,8.33,4.39,6.25
7.97,7.13,15.54,6.47,4.17,6.65,3.55,8.06
10.5,5.85,11.96,9.12,5.45,8.33,5.63,10.63
6.47,4.83,15.8,11.25,7.22,11.16,13.46,12.22
6.12,5.23,11.03,6.03,12.00,18.85,13.86,10.76
9.7,7.22,5.59,5.45,12.66,18.19,13.37,13.86
4.04,5.01,23.01,14.52,22.26,23.68,15.27,19.78
10.36,4.17,7.71,6.65,28.81,17.00,17.75,36.37
15.1,13.28,36.72,22.97,32.26,17.26,10.45,42.16
16.42,19.08,26.73,23.81,32.30,14.39,6.96,41.41
14.21,14.52,12.62,15.18,22.04,24.03,16.64,36.06
7.8,3.37,6.74,10.32,16.02,20.89,17.31,20.93
11.11,7.58,8.33,7.89,7.27,17.31,15.45,10.72
11.73,4.7,8.15,7.62,12.09,14.30,12.44,9.48
4.88,1.74,14.17,6.12,15.63,16.73,10.89,8.02
8.46,5.19,16.73,9.04,21.73,23.99,8.55,4.22
11.2,6.6,20.45,12.66,20.14,18.19,8.37,4.13
7.18,9.04,13.5,8.15,18.85,13.81,7.22,5.98
3.82,8.86,17.53,12.71,15.01,10.76,8.15,8.02
7.75,9.66,7.89,7.18,10.01,11.91,11.65,9.88
8.51,10.5,6.03,11.03,8.99,15.36,10.58,6.65
8.28,8.37,8.42,5.98,6.65,13.59,6.34,3.64
3.07,6.16,6.29,4.04,8.28,13.68,3.60,5.10
4.08,4.7,13.95,8.33,9.83,21.38,4.39,6.91
6.96,7.27,3.46,5.37,11.42,26.99,8.33,7.40
7.0,8.37,12.44,2.36,15.36,33.10,11.51,11.29
8.59,11.16,1.69,10.63,15.23,31.73,11.96,11.16
8.46,12.18,10.27,7.58,14.79,24.29,10.85,9.26
5.5,8.64,5.28,7.05,11.87,15.63,10.23,8.95
1.87,4.39,10.76,11.42,8.37,6.34,8.77,12.09
4.13,3.24,6.16,4.75,7.09,5.54,8.11,11.96
4.92,2.58,7.97,3.64,5.81,6.34,6.60,7.00
3.6,4.79,6.07,7.67,5.14,6.43,4.70,3.07
3.46,7.71,3.86,3.24,4.26,5.94,3.24,4.22
1.47,5.67,6.12,1.96,3.42,5.63,4.13,4.61
4.66,2.22,8.77,6.12,4.39,6.43,5.67,3.29
7.49,2.0,6.29,5.94,9.12,10.27,5.23,6.78
4.48,2.98,4.44,5.01,14.43,12.80,6.21,6.56
1.96,1.92,5.01,2.0,18.37,14.17,7.00,5.14
5.06,3.73,9.08,3.11,21.51,13.77,5.63,5.98
9.92,8.68,7.97,6.34,24.60,15.18,6.34,9.48
11.42,13.15,3.64,4.52,26.24,17.48,11.29,11.07
8.28,10.85,5.32,6.03,24.07,18.24,7.71,6.21
6.12,9.43,19.7,5.76,18.15,16.73,4.79,1.74
6.82,6.25,8.95,8.37,13.99,14.83,6.65,5.85
16.91,8.11,7.31,7.0,13.59,15.18,15.01,17.09
21.86,18.24,9.61,4.75,20.49,17.75,26.99,23.41
20.09,20.76,4.35,4.3,25.53,18.63,24.83,20.67
15.27,15.49,10.45,2.62,30.71,18.77,18.28,17.79
14.12,10.05,11.91,14.48,30.97,16.20,17.31,17.97
12.8,5.67,8.59,4.3,27.66,14.12,17.79,14.96
7.84,5.81,3.73,2.09,20.67,13.41,10.32,6.65
5.01,11.11,8.64,8.2,11.69,13.64,5.41,5.94
3.11,10.63,4.97,4.39,7.97,14.03,3.60,6.65
4.7,8.9,5.23,9.52,8.64,13.11,5.14,5.37
5.59,6.34,4.35,5.45,10.01,11.20,6.87,8.73
6.96,5.9,10.67,6.43,11.73,11.51,6.87,10.98
11.56,25.22,6.82,17.93,18.46,12.62,10.19,11.25
12.75,35.62,4.08,17.09,24.91,17.09,17.97,25.53
12.75,21.95,3.37,5.19,31.02,30.62,22.66,34.42
12.31,8.55,7.62,10.01,35.71,39.77,22.04,31.28
12.71,21.55,4.35,6.69,32.61,45.88,23.28,18.41
9.48,17.17,3.99,6.78,33.23,41.50,19.08,11.07
3.68,9.08,10.36,4.66,19.92,31.46,13.15,8.64
2.36,5.41,8.99,3.99,13.28,24.47,5.01,11.56
2.45,9.7,9.04,5.59,4.48,16.11,3.15,9.66
3.51,9.39,17.7,6.87,4.52,19.30,2.67,12.22
6.6,8.99,10.01,9.7,8.99,15.85,1.92,7.27
11.47,9.7,15.36,2.76,16.55,24.65,2.45,6.34
21.46,11.07,14.39,2.98,19.39,29.16,13.02,7.84
31.15,13.81,34.25,12.84,25.67,43.40,25.44,8.20
31.06,12.13,13.77,5.5,26.11,52.47,26.86,16.38
20.0,8.33,22.13,5.85,32.21,52.11,22.30,17.26
14.74,8.24,7.18,6.34,38.80,55.52,18.68,11.87
10.41,7.71,11.07,2.76,37.48,42.92,12.35,7.13
6.16,5.28,9.43,3.86,33.05,36.10,4.48,5.01
6.16,4.79,16.02,6.12,19.47,20.71,6.69,9.26
5.01,3.29,2.84,2.53,10.41,10.36,7.62,8.81
2.67,3.37,11.6,8.11,5.28,8.33,8.46,9.39
5.32,4.52,5.37,6.43,2.36,7.75,6.03,7.97
6.12,5.94,18.01,11.42,2.31,7.40,5.06,8.73
5.76,5.06,8.02,7.13,2.67,8.51,5.81,9.79
2.22,4.3,16.11,6.96,4.61,11.78,4.48,5.41
7.05,10.05,13.59,14.39,7.67,18.99,14.65,15.01
7.31,12.44,14.39,7.93,14.08,29.78,18.37,18.46
3.15,10.45,11.6,15.14,16.55,31.02,11.07,12.31
3.95,7.09,17.4,4.88,15.80,32.39,2.67,7.71
3.95,2.84,7.8,5.94,10.89,19.08,3.51,3.24
7.22,7.44,7.22,12.53,8.28,17.31,6.96,2.84
9.04,10.14,5.72,5.5,7.80,9.88,4.92,3.46
6.87,9.35,7.67,17.35,6.96,9.52,4.57,3.46
2.84,6.43,5.63,7.8,5.81,6.87,4.26,3.77
4.3,4.88,2.98,9.35,6.43,9.88,1.96,3.15
5.85,7.31,2.67,3.82,7.93,11.03,2.31,5.94
5.14,6.78,3.2,11.03,7.31,10.89,5.10,9.04
11.65,9.21,3.46,4.83,6.03,8.81,4.08,5.81
13.77,10.14,13.72,15.1,3.82,8.24,2.00,2.98
6.69,6.34,3.24,3.82,4.57,9.70,3.60,4.66
3.6,3.55,12.22,8.55,5.72,10.10,4.13,5.67
4.79,6.03,5.63,9.83,5.98,9.17,4.70,6.87
5.01,9.35,10.81,8.64,5.72,8.33,6.21,7.67
6.91,10.67,9.66,6.56,4.13,7.05,8.64,9.70
5.37,7.8,10.76,6.16,7.62,11.11,6.34,7.36
5.59,7.67,13.11,4.66,9.79,13.19,5.90,7.89
12.04,10.5,16.64,14.12,19.70,21.77,14.65,17.75
17.26,14.56,28.14,23.94,23.85,25.62,36.33,39.24
18.5,19.43,23.37,20.58,31.90,32.48,51.27,53.66
19.12,19.96,9.88,6.96,38.71,41.81,41.19,42.56
13.46,14.52,24.29,12.22,36.72,39.38,21.51,20.58
5.1,8.95,12.97,8.11,33.58,36.24,9.52,6.91
5.1,8.37,13.19,9.35,17.70,17.40,9.17,5.54
4.88,9.88,5.41,12.26,13.19,12.62,9.04,7.31
2.27,27.88,13.68,14.39,7.22,7.97,7.93,26.73
2.67,37.87,12.0,16.82,7.18,11.91,10.23,41.85
2.67,27.08,14.65,8.51,9.04,20.05,9.04,36.02
3.37,9.12,7.58,6.12,9.79,25.14,4.35,21.11
3.46,6.07,4.08,4.97,10.36,25.31,7.93,14.52
5.9,7.71,2.84,2.53,7.18,16.55,11.16,14.34
8.59,8.24,12.66,5.63,6.16,10.36,11.51,11.78
9.52,9.96,17.04,8.28,5.76,8.73,11.56,7.27
8.68,13.41,15.36,12.44,10.50,9.35,18.81,13.72
8.86,7.67,28.98,22.13,16.64,11.78,37.08,39.11
6.82,6.78,19.3,23.19,24.74,20.80,45.79,50.79
6.56,13.46,12.49,11.6,35.22,33.36,35.71,36.81
12.26,11.42,18.24,18.85,32.48,37.87,17.35,13.46
15.85,14.83,7.05,10.72,29.47,43.67,8.64,8.55
19.87,19.92,6.87,10.19,17.48,34.33,13.81,6.74
14.74,13.33,7.71,12.18,20.00,36.33,15.14,5.06
17.4,14.17,10.63,9.79,19.30,26.29,12.35,12.57
20.67,20.98,22.0,19.47,24.47,31.81,14.79,22.39
10.72,16.2,6.96,12.18,25.89,34.20,17.93,20.58
8.02,13.46,14.79,13.15,26.82,40.97,26.95,15.49
14.17,20.31,30.84,21.33,34.38,49.51,50.35,33.80
14.26,25.14,16.38,22.92,31.95,45.35,57.95,44.73
14.08,18.41,9.61,7.71,40.04,48.40,38.09,30.66
12.88,9.83,8.55,6.69,25.80,28.23,16.16,13.06
6.52,13.37,7.67,1.43,19.83,21.38,4.57,3.24
3.77,10.41,7.4,3.82,23.85,26.24,2.62,2.67
6.16,7.13,8.81,7.0,36.68,40.92,6.65,8.55
7.84,6.91,16.6,11.03,57.55,58.75,16.55,16.55
13.9,18.55,15.94,17.0,60.56,61.80,29.34,22.66
30.18,34.42,22.44,17.57,55.03,58.40,47.56,36.94
38.85,38.05,19.83,15.89,41.50,49.95,55.56,43.84
40.53,35.97,11.65,9.26,26.86,38.27,57.95,45.44
31.42,27.52,8.2,7.36,25.14,38.09,46.81,40.04
14.39,11.87,16.82,12.18,23.28,31.59,36.24,36.94
5.72,5.72,7.58,9.04,16.20,23.10,45.83,47.74
5.1,4.57,9.96,18.59,9.39,12.04,39.29,40.39
6.03,2.4,17.26,12.13,6.65,9.35,11.65,17.31
4.26,15.49,12.4,17.4,10.81,10.01,14.87,16.02
10.63,29.56,47.74,34.29,13.28,8.46,27.92,36.90
14.48,22.79,13.72,13.06,23.90,15.36,30.49,40.79
11.56,8.46,8.86,4.39,29.03,21.55,25.31,28.54
18.06,18.72,20.18,9.26,40.53,35.62,11.47,13.50
30.4,33.18,23.41,16.78,37.61,37.61,16.20,29.29
25.84,33.63,26.06,25.14,32.12,32.52,34.91,46.90
6.38,18.28,6.21,5.63,22.88,21.46,29.96,38.80
15.14,13.37,11.87,15.63,12.26,10.27,9.52,14.48
21.46,23.59,5.01,7.09,13.77,11.34,19.25,18.99
17.48,19.83,11.38,10.45,13.55,13.68,26.33,25.89
18.28,19.96,9.04,7.27,24.07,23.32,23.15,22.53
12.4,18.19,20.45,17.75,28.63,26.64,14.43,10.45
20.67,29.82,13.11,8.86,29.51,31.42,29.74,20.09
29.03,35.62,21.51,28.45,23.68,24.74,36.86,21.82
16.82,15.18,7.05,10.36,19.16,20.98,23.94,23.94
8.02,8.77,5.59,12.35,29.38,13.59,7.84,21.77
11.82,10.01,14.87,28.05,32.08,10.14,13.15,18.06
13.37,5.98,6.96,12.8,30.27,7.09,9.17,18.19
8.68,4.75,8.42,9.61,16.33,11.20,6.52,8.37
3.64,2.58,5.01,9.7,10.32,16.78,7.89,6.60
10.94,7.93,4.52,8.06,8.51,16.95,11.07,10.54
11.47,10.23,4.44,13.06,9.74,13.81,9.79,7.84
9.39,7.31,5.76,12.35,7.36,7.58,8.06,5.98
9.88,8.55,10.27,4.44,5.67,5.01,8.20,3.07
6.25,12.49,9.21,11.96,5.23,3.29,7.27,2.22
2.62,8.33,20.23,12.35,5.85,2.71,5.67,3.02
3.77,20.98,14.61,7.8,9.52,5.10,4.70,14.12
2.09,32.57,8.73,12.26,11.38,8.95,8.20,37.03
3.15,24.34,16.6,18.99,18.10,20.89,8.90,39.38
4.88,8.2,17.7,20.23,19.78,24.52,8.81,19.12
7.44,9.04,15.01,12.8,19.61,23.06,6.29,7.09
9.39,8.06,12.4,9.92,16.16,11.69,8.06,6.43
9.74,25.44,30.93,24.16,15.98,7.05,6.91,21.15
15.41,37.96,28.5,20.93,24.47,9.17,13.72,36.99
34.51,31.64,21.69,25.67,25.80,11.03,19.78,38.05
49.95,40.88,13.77,28.54,24.34,12.75,31.50,25.18
44.64,50.7,23.01,28.14,18.85,14.74,49.86,23.10
28.94,42.03,7.09,13.15,20.85,17.79,49.95,24.60
15.94,25.0,5.98,5.23,31.42,24.78,36.86,22.22
10.58,9.08,6.69,5.45,31.64,24.07,19.70,17.93
7.13,4.92,7.31,8.86,28.81,23.01,10.98,11.65
8.15,6.38,9.17,13.64,14.26,12.40,9.48,9.92
15.94,10.1,4.39,8.9,7.58,7.27,6.34,6.82
17.04,11.2,6.91,12.18,9.83,10.85,8.99,10.58
11.82,6.03,8.06,4.44,12.44,14.34,14.39,15.94
6.69,6.52,7.62,9.79,18.32,19.92,10.76,12.71
7.84,11.6,6.47,6.91,16.29,18.77,8.81,10.23
8.9,10.58,5.14,7.31,17.00,19.47,24.60,23.76
13.28,9.79,8.37,7.58,15.41,17.66,40.44,36.68
15.71,8.9,2.8,6.6,13.19,14.65,47.74,40.70
12.0,8.55,12.97,10.41,13.81,15.18,31.11,24.74
10.76,12.66,11.29,11.78,14.21,15.89,12.57,11.07
10.58,11.73,3.46,10.72,22.17,24.47,9.96,14.26
5.9,7.36,10.94,8.06,29.91,31.11,7.13,12.75
8.99,4.48,8.73,9.08,31.59,32.08,5.81,5.23
9.7,6.47,8.11,6.43,29.82,27.44,2.98,3.60
5.28,9.21,1.87,7.44,22.22,22.04,4.22,5.59
4.22,10.81,6.56,4.75,19.39,16.73,3.64,4.66
5.1,10.36,3.02,7.18,13.11,12.57,5.59,3.86
6.25,8.9,11.69,3.29,14.61,10.41,7.05,6.74
7.36,9.88,4.35,6.21,15.01,12.49,7.40,11.38
6.47,9.61,5.01,7.22,23.41,20.27,6.87,10.41
5.67,3.99,4.83,7.75,19.21,19.12,5.06,4.08
8.33,2.93,5.32,4.04,18.99,20.85,5.54,3.37
11.82,3.86,12.04,14.52,9.66,12.35,6.16,8.02
12.18,5.41,6.74,4.66,9.12,12.80,6.38,7.80
12.04,8.51,5.98,5.19,8.15,11.42,6.29,5.19
12.62,9.66,7.8,6.47,12.57,16.33,7.18,3.68
7.27,8.02,16.78,12.88,19.83,21.33,11.07,8.81
7.27,12.13,14.03,15.41,20.85,22.04,26.73,23.94
12.26,13.55,31.11,21.46,27.74,27.79,55.70,48.13
8.24,10.72,29.74,30.18,23.50,26.15,60.47,53.66
10.98,12.4,13.59,9.21,35.40,39.02,40.35,40.22
12.57,12.75,15.18,19.7,30.93,34.20,15.85,18.68
7.89,9.74,20.93,2.76,31.50,31.99,5.10,3.91
10.14,9.88,3.73,6.56,20.36,16.91,4.92,6.25
8.42,4.13,13.46,6.07,14.74,10.01,6.91,9.61
7.05,3.37,8.68,7.53,10.89,5.37,9.66,11.42
5.54,2.8,6.07,9.21,8.24,5.32,6.43,6.21
2.93,6.03,5.59,16.07,7.22,5.94,3.24,2.27
8.15,8.86,8.68,5.72,5.50,6.21,3.11,2.40
9.83,8.86,8.11,12.44,3.55,4.88,3.37,5.37
8.81,9.96,13.81,13.99,3.91,4.35,4.61,6.69
5.85,13.41,14.61,12.84,5.85,8.02,5.45,7.89
3.2,18.15,3.15,28.36,6.74,10.72,4.75,10.76
3.24,14.87,12.62,9.88,13.81,22.92,9.39,15.32
6.91,10.14,10.67,4.08,17.57,24.96,17.70,17.44
9.35,12.62,4.13,6.34,29.16,37.21,22.57,17.57
11.56,13.95,7.36,9.83,27.79,30.93,21.02,12.84
11.69,9.88,12.53,5.41,25.84,32.34,15.41,9.92
8.33,4.08,10.81,2.93,15.80,18.37,6.38,5.41
2.05,9.08,13.81,7.93,10.58,13.86,4.57,5.41
