ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
11.07,9.35,7.75,10.85,10.10,8.24,13.77,12.31
11.78,11.69,6.25,9.17,16.16,18.72,16.60,16.29
6.96,7.75,4.08,6.25,17.70,23.81,12.09,10.63
7.22,7.4,5.1,6.47,16.95,26.20,5.85,6.38
6.47,8.06,5.59,3.95,13.19,21.55,4.52,6.07
9.08,11.03,4.52,3.37,10.76,17.70,3.91,3.24
10.85,13.11,5.01,5.81,9.88,14.43,2.14,3.51
7.0,11.87,2.49,2.8,10.85,13.50,5.23,3.77
3.95,8.86,17.09,17.75,8.68,11.82,3.99,5.32
10.85,10.27,13.5,14.03,7.93,11.25,13.95,16.47
10.94,6.03,25.44,16.82,11.16,11.78,29.07,27.74
12.13,8.77,25.84,22.92,18.24,20.27,43.58,44.42
20.14,13.72,22.26,21.91,28.72,28.23,53.31,52.82
24.96,15.71,6.6,4.66,33.23,37.56,44.95,37.03
21.11,14.43,6.07,4.88,27.74,29.20,30.04,15.63
12.4,7.8,5.54,8.73,19.52,21.29,19.70,7.71
7.75,7.13,2.93,4.26,13.28,10.05,7.71,8.95
10.94,10.67,9.35,4.61,13.99,8.90,15.49,15.85
10.05,8.99,4.17,8.64,12.09,9.61,16.73,17.84
7.27,5.41,9.17,10.76,10.10,9.48,8.24,12.75
12.88,11.34,5.81,8.02,8.20,15.98,7.40,16.60
16.86,18.72,3.73,7.13,7.89,17.35,10.14,20.54
16.55,17.84,2.84,4.52,8.24,26.90,15.45,22.04
16.78,16.86,9.04,6.96,18.37,32.88,22.84,25.58
21.07,25.53,12.66,15.14,29.38,42.47,21.73,22.61
24.25,22.97,23.1,23.72,41.06,46.98,26.06,22.79
17.88,8.59,9.12,5.41,51.32,59.85,24.96,33.98
8.15,8.15,8.68,14.3,44.20,57.51,12.26,24.29
8.24,10.5,8.68,8.28,33.36,54.02,4.17,6.69
6.65,5.63,4.83,5.76,20.14,31.86,7.00,8.86
2.76,4.04,4.66,13.15,20.71,25.40,7.27,15.27
3.46,2.31,4.44,7.27,25.31,16.11,4.79,8.81
5.72,3.73,7.13,9.52,21.24,10.89,12.40,6.12
7.13,6.07,7.31,3.91,20.58,9.08,15.05,11.20
5.94,6.21,7.0,4.66,17.26,6.56,12.75,5.50
2.76,5.01,5.85,2.53,14.56,6.03,12.26,8.06
1.56,6.52,3.64,2.62,11.07,5.32,14.70,11.96
2.05,4.26,2.14,4.08,7.40,10.89,15.36,12.26
5.01,2.67,3.77,3.91,7.71,12.66,9.96,12.40
7.09,6.69,3.73,1.87,8.77,15.32,5.14,8.33
4.61,6.43,4.75,3.51,8.28,11.87,3.99,8.46
1.65,4.75,2.53,0.72,8.99,16.91,2.58,7.58
4.88,5.54,3.68,3.64,8.37,17.79,2.84,4.88
5.28,6.47,7.36,7.71,9.70,22.13,4.08,5.45
3.95,3.99,3.95,3.82,11.96,27.92,5.72,10.01
2.49,3.91,6.56,5.23,11.34,31.15,7.89,12.80
2.98,3.33,7.89,5.14,9.26,31.64,7.93,8.46
3.6,1.3,5.32,2.71,4.39,26.33,9.48,7.53
4.7,3.15,3.24,3.86,8.02,19.25,11.91,9.21
3.2,4.3,7.71,3.82,12.22,16.78,14.83,6.29
3.46,6.12,6.47,3.02,26.73,18.81,22.97,9.35
13.28,15.58,10.5,12.4,31.86,17.93,27.79,25.67
26.06,27.97,11.42,20.09,44.02,20.89,34.51,34.73
23.41,27.44,8.77,16.69,48.36,18.85,30.66,36.72
10.5,14.61,10.85,9.57,45.57,32.21,17.62,30.18
3.64,4.44,4.04,7.4,40.75,32.39,8.28,11.47
2.58,3.24,3.29,2.62,23.45,29.12,5.76,8.11
5.76,6.25,4.22,4.88,15.89,15.71,4.92,6.03
13.59,15.14,5.5,5.76,5.81,7.49,4.83,6.38
15.71,18.41,4.7,5.28,4.83,5.06,8.73,10.85
7.89,11.65,3.42,4.39,4.83,4.26,13.95,12.84
6.82,5.19,6.03,8.95,5.81,5.50,12.35,9.17
