ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
21.86,21.64,9.61,10.81,16.69,19.30,39.33,25.80
16.42,15.01,14.83,11.42,21.15,17.75,42.38,31.24
10.67,10.32,14.96,9.3,24.38,17.84,29.03,29.82
15.54,12.44,9.26,7.75,23.76,16.73,22.22,31.11
12.26,8.77,3.33,7.0,21.82,16.78,19.74,27.83
12.22,2.31,14.96,9.57,15.76,16.42,16.07,19.21
8.37,4.17,10.36,10.32,13.59,16.86,9.26,8.73
6.69,2.49,9.12,9.12,12.18,16.25,11.25,3.55
12.18,6.12,5.37,12.44,9.12,10.85,23.54,10.89
20.98,12.04,4.7,9.96,5.37,6.52,22.75,19.74
22.84,17.93,12.13,11.38,4.08,2.80,14.65,16.91
22.61,18.94,6.07,5.94,5.85,6.25,26.15,16.42
24.69,18.72,11.87,9.57,11.42,10.36,36.19,20.80
23.1,13.77,14.79,13.81,15.41,16.91,28.36,11.38
14.08,7.44,13.15,15.01,15.94,14.48,15.10,10.01
11.34,8.02,8.68,7.18,13.64,12.49,16.42,15.10
21.15,17.7,14.87,14.74,10.14,14.52,14.70,9.79
20.76,26.24,7.4,3.86,12.35,20.67,20.27,10.58
17.35,29.78,3.15,1.96,14.17,25.89,30.09,19.47
9.96,22.26,9.66,12.26,18.01,24.38,23.99,13.95
8.55,7.58,8.68,7.84,21.46,28.05,10.19,7.62
11.82,11.11,8.42,4.35,23.06,32.26,5.45,12.62
8.99,13.86,6.82,8.59,22.08,32.57,8.81,14.08
3.91,8.33,5.19,22.48,19.25,34.03,18.99,20.71
11.29,11.42,8.2,6.87,19.16,25.75,16.11,21.42
14.56,20.8,12.75,9.08,22.22,23.10,10.63,21.91
11.2,19.74,3.2,5.76,19.65,10.98,31.86,37.21
8.37,16.25,4.66,13.02,16.16,9.96,44.91,40.44
16.86,9.92,6.78,10.01,9.96,9.96,41.81,24.29
20.18,4.7,10.23,25.71,9.83,11.73,19.56,10.10
11.29,2.14,7.09,7.27,8.46,8.77,17.40,23.90
11.03,7.89,15.58,16.38,7.22,8.33,28.59,26.42
14.43,9.17,8.37,8.73,6.60,9.04,19.08,14.48
12.71,5.85,15.05,11.51,9.35,15.71,19.30,13.50
7.62,5.01,12.53,12.13,10.10,14.65,28.28,23.19
13.15,6.69,10.98,5.28,8.73,14.52,20.80,20.89
15.23,8.46,6.38,9.66,7.75,12.22,12.57,14.17
11.78,10.27,7.49,4.3,11.11,14.70,17.09,20.05
7.0,6.78,5.37,6.96,17.88,23.28,14.61,18.94
10.01,5.37,13.95,11.07,26.68,33.63,3.99,11.03
10.98,12.49,15.32,4.83,25.67,34.82,4.13,8.99
6.03,8.64,21.15,13.11,28.67,40.08,4.08,4.57
2.93,7.49,23.63,9.52,20.45,31.28,4.70,5.81
8.37,8.28,14.74,10.72,26.20,37.39,7.44,10.01
9.21,3.86,18.63,9.74,19.52,25.80,8.95,6.25
7.62,3.82,10.27,14.34,23.81,28.81,21.64,13.95
11.11,7.0,15.05,12.49,18.55,20.98,24.69,15.67
8.59,6.43,8.15,9.52,20.18,23.10,20.00,9.21
3.91,3.6,10.63,5.19,15.36,19.65,15.05,7.00
5.45,3.82,6.47,13.59,12.31,17.17,10.05,7.97
4.88,2.98,9.52,7.13,11.56,14.61,6.65,11.82
5.32,10.36,18.85,13.5,14.12,16.33,14.70,24.25
13.59,18.5,19.87,15.05,25.36,28.59,34.87,34.87
17.88,19.16,14.21,4.92,26.42,34.11,41.28,27.88
8.28,17.79,27.13,9.92,30.00,44.68,32.61,8.86
10.94,27.39,9.43,10.36,20.98,36.55,24.87,9.61
19.39,25.93,10.27,9.39,24.43,39.82,14.34,12.40
17.35,17.53,10.32,6.25,24.52,33.27,8.81,17.66
8.86,7.27,21.6,13.28,23.85,29.96,12.00,15.80
7.31,5.01,8.2,17.22,18.06,22.00,11.65,10.67
5.45,4.3,6.34,5.06,9.04,11.96,7.80,8.59
6.56,9.74,14.26,9.26,8.90,8.28,15.41,17.75
19.25,14.79,6.16,8.86,8.11,8.02,22.53,24.74
25.93,15.01,11.2,8.51,8.55,11.20,22.35,25.18
20.27,10.27,6.16,8.9,5.98,12.26,16.64,23.19
7.93,4.92,7.8,8.28,5.54,12.35,11.47,18.68
5.54,8.24,6.21,11.6,6.96,12.04,17.17,19.78
3.68,12.57,7.93,6.25,12.84,16.51,17.13,16.33
9.52,9.57,5.19,21.07,21.20,23.50,11.96,13.28
15.18,3.51,6.16,15.05,26.86,29.25,9.17,16.55
14.43,2.53,10.23,20.85,28.89,32.48,7.84,17.57
11.87,8.33,8.55,10.63,28.36,36.68,8.59,17.09
11.87,16.02,10.45,9.04,26.06,39.64,12.13,8.99
9.39,10.72,8.95,12.71,21.24,36.33,17.44,14.12
7.58,7.58,18.5,10.19,18.28,34.11,19.12,18.28
11.42,14.52,4.92,2.76,21.42,32.21,20.45,18.63
13.06,21.38,16.38,4.39,26.86,35.35,7.62,13.37
7.53,12.75,4.22,7.13,35.57,38.18,13.81,26.37
1.74,20.62,29.56,24.07,31.90,33.41,18.28,36.68
5.23,27.83,11.56,18.01,26.99,26.68,11.65,34.82
8.59,13.46,13.9,7.62,17.84,25.00,5.59,21.91
6.29,10.27,17.17,14.21,17.17,25.27,7.62,13.41
6.82,13.19,6.29,7.36,20.31,32.52,18.10,16.86
18.81,23.19,21.6,29.91,26.33,32.61,26.95,33.67
27.17,31.06,15.45,14.48,35.13,38.62,25.75,34.60
19.83,15.89,10.81,9.52,45.79,46.59,30.13,32.83
8.77,9.92,4.52,3.86,50.74,49.33,30.66,29.87
9.12,14.79,5.37,10.27,52.07,51.01,20.18,19.92
12.13,13.37,4.39,7.36,40.88,39.11,9.43,12.35
16.11,14.48,2.76,11.42,29.87,29.51,8.81,9.30
22.48,19.39,5.85,12.53,14.39,17.84,7.27,16.16
25.36,21.46,15.32,10.27,6.25,12.57,18.72,28.98
16.29,10.98,5.06,11.07,8.11,16.51,34.64,39.29
14.26,4.66,14.3,13.06,10.10,20.05,35.79,39.91
20.71,14.21,22.17,10.89,18.55,25.75,27.70,36.02
30.22,27.74,35.53,40.75,20.58,27.74,21.69,38.62
26.51,24.16,32.79,19.92,33.45,33.89,20.98,26.73
26.59,16.86,13.68,16.25,42.07,47.56,27.66,19.61
31.73,11.91,38.54,17.75,44.46,48.36,35.13,16.82
25.98,9.83,6.03,7.58,40.75,44.24,28.59,9.70
19.16,10.5,15.58,12.22,23.41,23.59,16.29,7.84
14.65,6.34,6.03,7.89,16.16,14.52,18.32,8.37
15.41,4.79,9.43,6.38,9.12,10.01,21.60,18.37
10.01,3.51,16.91,12.13,8.51,13.19,21.86,22.92
7.71,7.67,15.8,17.4,11.65,20.45,12.13,18.28
12.71,18.06,18.1,8.11,13.55,21.60,15.80,18.63
17.48,33.05,5.23,16.78,19.30,22.44,35.57,29.47
15.18,39.33,25.18,21.38,24.69,20.62,51.10,39.11
6.96,30.66,9.88,8.86,32.65,23.15,45.04,32.92
5.41,12.84,17.53,11.82,40.62,35.22,22.39,11.25
8.02,2.89,8.68,5.63,48.27,42.25,9.04,6.34
5.1,4.88,7.58,6.12,43.80,49.02,9.48,11.96
8.15,9.39,9.7,2.84,43.62,48.66,12.40,14.74
16.64,14.56,8.73,14.21,32.57,39.91,15.27,15.80
16.33,10.94,9.04,3.2,33.01,34.07,12.04,21.91
10.54,3.64,6.91,4.44,29.65,26.64,7.89,22.53
10.01,6.38,5.9,6.12,38.45,37.61,6.96,17.53
15.76,12.26,2.8,10.54,39.69,44.68,16.64,12.22
24.87,17.79,18.15,22.39,42.96,49.51,30.62,25.00
33.45,22.04,13.81,25.36,44.60,52.07,30.75,31.99
23.9,13.68,11.69,11.03,43.71,49.86,23.10,33.49
6.74,4.7,7.8,17.26,40.70,45.48,8.37,20.71
10.67,11.29,11.82,12.09,26.59,34.11,12.22,11.60
22.22,28.28,7.8,10.81,32.30,31.42,17.40,21.60
31.99,41.41,19.12,41.9,41.10,40.17,17.31,22.08
21.15,31.15,15.94,6.65,49.95,42.87,28.54,22.39
25.18,12.22,14.48,16.91,51.19,41.19,49.86,21.11
30.88,3.07,11.11,3.02,45.04,34.82,47.91,8.06
14.61,3.77,9.39,6.87,38.62,33.45,31.19,8.37
3.6,3.51,13.95,13.19,24.12,30.75,20.45,8.37
4.08,5.01,10.23,8.73,14.56,27.79,7.84,19.70
6.52,10.01,12.66,8.02,14.87,24.21,13.24,19.25
9.66,15.23,26.59,17.88,14.96,22.00,30.62,27.30
12.13,9.83,20.45,9.61,17.00,20.40,40.17,48.66
13.95,9.74,9.26,7.97,16.86,25.44,42.30,47.51
24.87,11.38,9.52,4.97,24.43,30.88,27.92,28.05
22.92,5.5,8.86,10.14,24.52,29.74,11.29,15.58
14.83,4.66,7.75,9.83,24.47,21.60,3.46,8.20
16.64,7.05,13.59,7.05,17.04,12.75,6.38,3.73
14.56,8.11,12.0,6.82,19.34,18.37,9.12,3.73
12.44,11.29,6.74,5.01,22.39,28.36,9.43,9.35
12.8,14.74,14.26,7.93,24.83,33.76,5.41,9.35
11.03,13.99,6.91,7.8,24.56,36.24,9.88,6.87
8.2,13.19,11.38,5.9,16.33,24.25,24.47,19.70
3.37,10.45,17.35,17.26,11.25,17.88,30.97,30.22
2.8,2.8,18.94,13.11,11.47,13.02,30.18,34.47
12.0,11.82,23.01,16.69,15.41,17.93,19.43,25.09
19.83,20.27,15.8,9.61,22.84,22.84,18.77,18.10
23.81,22.92,8.28,10.36,21.15,26.55,24.96,17.17
17.0,16.33,5.76,7.97,23.01,23.15,17.84,7.67
13.15,11.91,6.38,10.1,23.54,20.49,6.56,12.31
8.81,8.42,9.04,11.16,22.00,15.54,11.65,15.54
7.97,6.43,8.15,6.12,26.51,19.25,21.42,14.87
21.33,18.59,16.07,16.11,22.61,24.16,26.29,18.28
26.2,24.74,8.95,10.5,26.11,27.61,22.53,17.22
19.61,25.67,11.82,6.25,15.45,21.64,17.79,13.64
12.88,17.66,16.38,10.32,13.41,16.38,13.55,12.75
13.64,14.7,12.09,6.38,14.08,18.37,13.95,15.94
15.85,21.86,15.85,14.26,21.46,27.79,19.61,21.95
25.84,32.88,22.88,15.63,26.42,37.12,24.65,25.80
37.12,38.71,16.64,12.49,25.89,39.95,22.44,22.13
38.89,35.79,7.13,5.72,29.96,49.77,10.19,8.11
34.07,29.16,6.38,13.41,25.53,52.38,16.91,12.53
26.9,22.61,2.45,6.34,23.06,44.64,15.14,15.63
21.95,19.39,5.32,8.24,15.54,28.76,3.77,5.32
16.02,14.08,10.54,8.9,21.64,24.87,2.31,5.45
7.93,5.63,5.85,10.27,19.12,26.68,5.59,4.44
8.99,12.71,7.05,4.61,23.23,38.89,12.09,12.35
11.69,14.17,9.88,5.9,19.43,36.06,12.31,18.41
14.03,13.06,4.57,5.5,23.63,36.37,5.85,11.82
14.43,12.18,9.83,5.45,28.67,27.30,10.85,7.40
9.12,12.44,10.5,4.7,33.45,22.39,12.97,8.99
14.48,23.37,13.37,9.92,37.25,19.96,7.40,14.52
24.25,37.83,20.23,14.56,42.03,21.86,30.49,35.00
21.91,37.12,27.79,20.85,38.98,23.85,45.39,43.31
10.98,15.71,19.65,24.38,35.66,24.07,41.85,36.86
8.33,9.21,19.52,10.58,23.68,22.17,30.27,25.44
4.48,14.26,12.0,8.73,17.09,19.43,21.15,15.58
8.06,13.99,13.24,9.3,12.04,17.22,22.57,16.73
15.41,17.09,5.63,12.18,10.89,18.63,22.70,22.66
13.55,11.73,11.65,5.19,14.92,21.95,23.06,31.24
8.33,15.05,9.7,7.58,21.82,30.09,21.86,37.87
14.96,15.45,11.42,4.39,29.65,36.81,16.25,28.50
15.76,7.93,6.47,18.46,24.34,29.87,14.61,22.22
9.08,4.52,4.79,17.22,17.88,20.71,13.15,33.14
4.13,2.58,2.27,12.84,20.23,15.98,14.56,39.42
6.38,11.2,5.81,17.79,29.60,20.58,18.99,32.88
6.38,19.34,17.48,25.0,43.89,34.42,13.37,21.42
7.75,16.73,5.28,15.98,37.48,28.59,13.81,19.16
9.12,6.65,4.08,9.26,27.61,24.43,18.94,22.92
3.37,5.54,10.36,12.62,19.65,12.53,24.60,25.36
9.04,11.07,3.11,11.73,17.09,11.60,23.54,24.07
11.96,15.23,8.95,18.9,21.82,13.64,16.64,12.04
11.07,14.48,1.61,13.19,18.46,11.42,9.88,10.05
21.29,17.88,14.7,12.8,14.30,10.94,13.33,21.20
22.39,19.16,3.55,10.76,13.24,11.03,18.24,21.82
11.82,10.05,8.55,9.04,12.26,15.67,28.28,26.02
6.96,3.33,4.83,9.26,11.56,15.54,31.81,26.15
11.34,5.98,7.4,2.45,8.99,22.26,23.19,18.85
10.76,7.44,12.26,10.01,8.06,23.10,15.41,12.80
8.06,5.81,5.1,10.54,6.69,26.95,16.16,12.62
3.29,2.98,4.26,8.02,6.87,20.80,16.78,12.66
4.48,3.55,15.41,15.63,13.64,18.99,10.81,11.16
7.58,8.68,9.83,8.99,20.58,18.06,13.81,21.82
10.85,13.86,21.6,20.49,38.98,26.99,12.35,25.18
13.81,19.83,16.16,26.33,44.20,33.14,4.26,15.36
15.49,20.8,15.49,19.47,54.02,41.77,4.79,8.24
12.49,15.32,17.93,38.58,55.92,46.76,12.18,19.61
10.85,21.38,24.78,17.62,51.72,45.83,28.10,36.46
12.8,38.62,28.76,22.66,55.74,52.65,49.42,50.70
9.21,40.31,17.75,10.58,42.47,38.32,49.90,43.14
5.06,19.65,12.97,8.02,54.15,43.09,29.78,22.75
9.66,4.35,10.72,9.26,42.25,29.87,14.52,14.39
10.5,9.88,3.99,10.27,44.68,36.63,7.18,9.61
11.6,8.81,19.52,12.97,23.28,24.60,9.88,13.68
11.87,9.79,8.24,13.19,21.46,27.21,7.89,18.19
13.59,9.21,8.73,10.54,15.05,18.90,4.39,13.86
12.53,3.51,8.51,14.08,22.57,20.89,11.78,5.28
8.81,2.58,8.06,15.14,18.37,17.26,12.88,2.31
5.28,3.99,8.28,13.37,16.51,14.56,5.14,6.91
6.16,10.63,6.52,11.73,10.89,12.31,10.72,15.89
11.6,18.81,9.43,14.7,17.04,12.75,14.61,23.81
13.11,16.55,14.52,10.05,19.56,14.56,11.69,25.22
7.44,11.51,17.0,4.13,23.41,18.50,16.86,27.88
3.07,7.53,7.84,4.48,17.57,15.89,22.26,25.98
9.39,7.0,16.47,4.44,15.23,18.32,16.07,17.26
12.62,12.57,11.78,9.88,9.08,13.81,15.05,15.63
8.68,8.86,9.35,5.81,10.36,16.95,29.25,26.73
8.95,5.28,15.36,20.85,14.96,18.77,34.11,24.47
12.18,12.66,26.86,11.47,32.61,36.63,32.48,24.78
17.48,11.07,34.82,13.28,35.26,40.88,25.98,23.72
20.4,14.08,4.83,15.54,45.52,47.25,19.43,16.73
12.49,18.68,16.82,10.32,34.91,37.21,22.75,18.06
9.21,12.0,15.41,12.09,34.51,34.29,26.42,17.35
7.97,8.15,7.8,8.37,21.95,31.15,24.29,13.11
15.76,14.61,7.71,2.71,15.23,23.01,15.05,7.18
14.3,12.4,6.29,3.64,8.20,18.06,9.17,6.78
17.26,13.86,12.44,9.66,6.87,14.26,4.70,4.35
21.02,12.53,14.34,6.56,9.70,16.20,5.01,4.48
16.91,8.42,20.49,13.81,12.44,19.56,5.76,7.31
19.43,17.35,12.13,7.8,13.50,15.98,10.36,14.96
24.96,23.63,15.14,14.3,12.57,14.56,15.18,15.63
18.77,19.87,18.32,9.7,10.72,7.13,19.16,15.32
8.64,12.04,17.66,14.56,9.96,5.14,15.45,14.56
1.87,8.81,21.42,14.08,12.93,6.38,12.84,18.77
1.52,6.52,9.26,6.52,16.42,11.78,18.72,29.51
4.17,3.64,8.99,14.3,17.13,15.76,19.78,27.52
7.09,9.08,10.94,9.96,13.64,16.91,17.70,22.53
10.5,15.54,16.33,14.87,11.20,15.98,26.86,27.57
11.51,13.68,5.72,8.28,12.71,18.55,34.95,30.31
10.19,8.11,11.42,14.34,18.68,25.22,33.41,25.18
7.62,4.39,7.27,10.05,18.63,27.66,28.01,16.64
6.29,9.12,14.21,12.93,19.47,32.74,16.78,4.35
12.26,17.35,6.07,9.43,14.39,24.91,8.20,4.75
12.97,15.49,10.5,10.63,15.10,25.22,6.74,11.34
11.96,11.73,4.92,10.67,19.78,20.14,14.34,23.99
12.49,19.78,13.11,19.87,26.02,21.82,36.99,44.60
14.34,17.4,18.06,26.64,32.48,22.22,50.04,57.60
8.55,9.96,3.11,9.88,43.49,31.15,45.13,55.03
6.29,7.58,14.08,9.43,45.26,35.79,23.50,35.66
8.86,5.76,18.06,7.58,44.42,35.00,13.37,14.21
6.65,5.41,26.2,9.92,33.41,24.03,30.53,28.63
4.3,4.13,9.39,16.51,25.67,22.08,33.41,35.13
5.59,3.02,13.55,7.18,20.67,24.21,25.22,20.00
5.72,10.14,11.65,6.03,20.14,36.77,13.86,12.13
4.92,19.25,12.44,14.87,18.99,34.38,7.13,30.75
9.52,24.25,12.62,30.09,21.91,30.18,5.76,33.72
6.96,20.89,12.62,18.06,15.10,17.79,9.74,27.48
11.87,16.86,12.13,23.81,11.38,14.52,11.60,21.38
14.7,15.58,9.39,12.09,5.63,16.42,10.63,12.80
10.63,18.01,16.95,10.23,4.61,17.31,12.22,7.58
9.04,19.47,15.98,15.71,6.96,13.95,12.84,8.11
11.91,19.43,16.91,7.97,12.75,15.41,8.06,13.02
9.48,9.17,8.42,14.26,16.91,18.59,11.38,17.09
6.56,7.97,8.73,6.78,23.45,28.28,17.22,13.33
7.62,10.23,5.5,8.73,25.09,38.85,15.45,5.94
12.31,7.67,7.97,10.36,26.46,41.01,12.09,4.57
9.3,4.35,5.32,5.63,30.00,47.16,11.25,12.00
11.03,8.55,15.76,11.34,24.60,34.56,9.79,15.36
14.3,9.88,5.5,5.63,24.16,36.99,5.28,10.36
12.84,9.79,12.53,10.36,13.77,24.91,4.04,5.67
7.53,6.12,8.33,6.34,11.73,26.15,10.32,10.76
5.76,14.17,5.28,9.21,12.71,14.61,14.92,17.22
12.31,20.76,4.08,6.69,14.48,10.58,17.31,20.18
8.95,12.8,14.83,3.6,21.07,10.41,20.76,11.16
17.62,15.27,4.75,6.78,19.47,13.59,31.15,21.29
25.89,23.01,13.19,17.75,27.52,23.01,35.18,31.19
19.65,14.92,17.66,18.41,22.84,19.87,19.56,19.16
9.79,5.72,14.92,5.81,21.95,20.80,12.53,11.51
8.46,7.93,12.13,13.15,12.00,13.02,22.92,29.91
17.31,18.59,4.7,6.34,8.20,11.96,24.07,33.63
18.77,22.3,4.26,6.34,12.09,18.46,23.19,27.61
16.82,24.6,5.85,11.47,15.71,20.54,19.65,20.80
20.8,26.59,5.94,6.03,23.32,31.64,10.94,7.09
18.85,25.09,7.31,16.86,19.78,28.54,9.57,10.85
8.59,17.62,6.78,3.11,23.63,37.87,10.63,14.30
10.63,13.06,25.71,9.92,22.92,34.16,7.58,11.87
10.05,12.35,6.6,7.4,24.03,31.86,5.85,6.65
8.42,8.81,17.75,20.18,23.59,23.85,7.44,4.52
10.72,4.66,5.1,6.38,16.47,18.37,12.66,6.56
9.88,6.16,8.06,11.96,12.75,24.12,12.71,12.62
9.3,10.76,8.42,14.79,15.05,27.57,8.51,12.84
12.93,15.41,20.36,11.16,19.43,27.04,11.78,8.06
15.49,14.79,5.41,10.85,23.76,20.40,14.48,4.75
17.66,12.13,17.66,10.67,21.11,11.51,7.89,4.97
14.26,9.96,2.45,2.71,19.25,9.92,11.65,9.74
7.31,6.34,12.44,5.54,17.44,10.63,15.23,13.81
2.58,2.31,13.19,3.6,16.29,15.32,8.95,9.83
3.37,6.6,12.22,2.8,20.89,21.82,11.96,11.16
4.83,10.76,9.12,6.96,23.28,22.66,23.81,29.74
2.98,12.4,15.1,6.47,24.12,22.08,19.03,30.62
9.43,14.52,12.75,4.57,20.23,16.25,9.61,19.39
18.55,20.23,15.98,9.92,15.14,12.40,8.46,13.06
19.92,21.38,14.83,9.04,11.34,11.91,9.17,10.54
15.27,18.32,6.6,9.74,12.22,17.35,4.13,10.63
13.46,10.32,13.24,4.26,14.74,20.18,5.72,12.18
15.58,11.2,5.37,3.42,18.06,23.54,9.17,11.82
21.02,18.99,11.51,3.46,16.33,18.55,8.37,15.49
23.68,18.37,14.12,9.74,14.08,15.85,6.52,14.39
17.79,13.15,15.63,10.05,12.66,11.42,6.91,10.81
7.4,9.21,9.74,20.09,15.23,12.35,17.48,8.64
19.56,11.03,11.42,8.28,28.63,26.29,27.26,19.12
29.6,9.61,38.32,15.32,35.93,36.99,29.34,19.43
22.44,6.65,8.59,4.3,47.69,45.22,19.30,12.93
6.91,4.61,15.27,12.22,43.84,45.35,5.23,9.74
7.67,3.86,16.38,14.26,43.31,37.87,7.93,4.83
5.23,3.91,14.43,26.86,42.30,38.89,12.57,2.36
9.83,10.85,5.9,8.77,36.41,27.21,10.23,4.48
16.11,16.6,4.39,3.73,42.21,36.94,7.84,8.11
18.85,16.82,12.4,8.64,34.42,33.72,8.90,12.04
12.62,13.59,11.69,21.38,36.10,40.39,8.20,12.35
2.8,7.89,16.55,10.72,30.58,37.34,9.39,10.81
8.42,11.65,8.55,13.19,23.68,29.60,7.05,11.20
10.98,15.76,13.15,6.25,16.91,19.96,5.90,12.84
9.74,11.6,11.87,18.94,8.86,11.78,9.08,12.31
12.09,13.24,8.2,15.89,8.95,13.55,5.85,9.04
16.11,16.64,12.75,10.81,7.93,16.95,18.32,15.54
11.38,13.46,11.69,10.5,7.22,16.55,30.18,29.20
5.37,5.5,13.06,10.41,4.75,14.12,28.36,30.97
11.6,15.23,10.63,12.09,4.52,11.25,21.55,21.33
10.19,12.97,14.83,11.87,5.85,9.17,15.10,12.26
6.87,7.09,3.51,10.85,9.48,8.15,10.14,8.51
14.74,21.38,4.66,4.17,11.03,7.80,8.37,4.66
22.53,28.28,10.01,1.43,11.82,6.52,19.70,16.02
18.15,21.33,14.7,8.28,8.20,6.52,23.72,20.58
8.24,16.29,8.86,10.63,6.29,7.67,18.28,12.62
8.68,15.63,11.29,5.14,6.16,9.48,12.97,14.96
7.4,14.65,11.78,19.43,11.07,12.53,8.77,15.94
7.31,17.75,8.28,4.17,26.46,25.22,20.58,13.02
12.0,18.85,8.81,4.17,40.84,40.26,25.44,18.06
13.5,16.55,8.37,10.36,47.74,48.44,23.23,13.37
18.5,8.86,37.43,7.36,44.15,55.21,24.34,8.95
29.6,4.17,24.6,17.66,31.19,43.53,16.02,17.17
19.25,8.99,14.83,8.59,29.29,36.41,18.94,18.59
14.08,13.28,13.55,15.67,24.69,20.36,19.87,12.40
13.11,10.54,4.79,7.36,35.48,23.68,12.53,13.81
4.97,5.81,5.23,11.69,36.37,27.83,7.18,10.54
7.4,10.85,6.16,12.22,46.36,34.60,20.67,15.67
20.8,28.89,7.93,17.53,48.84,38.58,29.03,25.44
33.05,51.94,32.65,22.3,44.51,33.76,24.96,21.82
29.2,50.43,13.33,17.66,38.05,29.51,14.21,13.28
11.38,25.67,4.61,10.01,18.94,15.89,9.08,14.96
14.39,19.83,6.56,8.55,14.52,14.21,14.65,20.62
14.12,19.08,14.79,11.25,13.64,15.36,15.54,18.99
5.1,7.05,8.2,7.53,22.48,21.55,10.45,10.14
11.11,6.96,5.41,7.22,23.37,21.77,7.44,8.68
9.96,11.03,6.87,10.23,19.65,17.75,14.30,12.97
5.37,8.95,8.81,7.18,10.45,14.87,27.26,24.47
5.37,10.23,14.7,23.54,5.94,17.00,29.74,27.35
5.45,15.23,10.85,3.15,4.97,20.14,24.07,21.55
4.92,13.9,6.07,18.63,8.37,22.00,17.31,16.07
4.26,7.71,7.27,7.13,13.68,21.82,9.61,10.76
4.13,6.56,15.18,9.48,14.83,18.72,10.58,7.31
13.02,11.29,8.64,6.25,16.82,15.54,14.21,10.27
13.19,5.67,16.51,14.96,18.50,15.45,13.59,17.09
4.13,5.81,15.63,17.7,32.52,28.54,12.97,19.78
11.42,10.23,17.66,7.97,35.26,34.69,14.30,25.27
11.11,8.37,11.2,13.06,50.21,50.74,8.81,23.15
6.82,9.66,13.24,7.22,45.44,46.67,11.91,18.99
7.97,13.06,10.23,4.35,56.94,54.90,21.42,23.10
8.55,12.09,29.91,9.39,53.40,49.42,21.73,19.92
8.11,9.52,11.38,7.58,48.00,43.05,20.00,15.54
10.45,4.61,13.72,11.16,36.63,32.83,11.20,8.51
3.99,7.44,15.36,4.92,25.75,23.23,11.25,10.14
10.72,5.63,22.88,5.41,28.67,25.98,21.82,22.97
22.39,4.44,20.89,13.68,23.85,20.14,41.63,50.88
22.48,8.9,33.1,25.18,18.90,15.54,46.85,56.18
11.51,11.25,19.83,9.79,15.71,16.42,29.43,30.84
10.72,10.27,7.49,13.86,22.00,30.09,8.06,15.63
13.86,7.71,14.21,23.68,24.47,35.93,8.24,22.39
8.77,11.29,13.33,16.25,24.83,41.32,6.96,14.43
5.54,12.26,9.83,5.45,17.48,31.50,6.29,6.96
3.07,10.41,4.7,9.52,14.12,28.23,9.30,9.08
