ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
3.82,4.39,4.44,6.29,7.22,6.65,6.12,7.53
3.99,3.15,2.76,5.28,9.66,10.54,7.80,12.66
4.35,2.4,5.06,3.6,9.92,10.23,5.50,9.52
5.37,4.79,5.63,5.28,8.37,9.26,5.10,5.28
4.7,6.96,3.55,3.46,5.14,5.19,3.07,3.42
1.92,4.17,2.89,5.72,4.22,5.19,1.34,3.29
3.99,3.86,2.71,3.24,3.33,6.16,2.40,2.89
9.39,10.01,13.24,15.1,4.39,10.10,7.31,5.94
11.6,10.45,5.94,2.93,4.30,11.91,7.84,4.44
7.97,4.52,8.73,6.03,4.97,10.54,4.83,4.88
3.86,4.04,9.35,7.13,5.72,7.27,7.09,7.00
6.69,8.42,6.21,6.07,8.90,5.85,7.36,4.83
6.56,7.27,6.25,5.76,8.59,6.69,4.66,5.50
2.76,2.71,6.12,9.17,9.79,7.22,2.71,5.54
4.57,3.42,6.96,8.77,6.16,5.94,3.73,4.17
6.29,4.35,6.47,9.3,5.76,8.15,3.68,7.18
9.26,8.02,4.75,6.38,7.18,13.95,5.01,9.12
12.26,11.2,3.73,3.73,10.27,17.09,3.55,6.43
11.03,8.64,8.2,7.71,12.80,21.33,11.20,8.46
5.23,3.02,2.71,3.64,10.41,16.20,14.03,13.41
6.38,4.57,5.76,5.45,7.67,15.49,6.96,8.64
8.42,5.32,2.62,3.91,5.90,8.15,2.40,3.86
8.86,4.97,2.76,8.51,4.30,6.12,2.45,2.93
8.64,5.59,3.11,3.37,4.13,5.81,5.28,3.99
7.05,3.95,4.57,5.45,2.89,7.53,4.13,7.71
3.73,2.71,5.67,3.24,2.62,8.90,2.76,7.36
2.53,2.05,9.35,9.26,2.58,8.28,4.17,7.36
4.88,6.21,4.57,9.04,2.49,6.78,6.38,8.64
3.42,5.76,5.41,3.33,1.96,6.16,6.74,6.82
4.17,6.07,4.97,6.21,2.27,4.04,6.82,5.94
5.76,8.68,4.08,4.26,2.67,3.82,5.37,5.19
5.45,9.08,4.88,6.29,5.32,2.98,2.89,3.82
4.17,7.93,2.67,4.92,5.98,3.07,3.11,3.07
6.96,8.51,6.6,2.05,8.81,3.42,6.52,6.96
10.23,9.12,9.52,9.08,7.58,6.38,5.41,7.62
8.95,5.54,6.47,2.93,10.98,7.84,3.95,6.16
3.86,8.68,14.43,12.18,9.79,10.81,7.13,4.13
9.7,18.85,5.01,6.65,9.57,11.38,10.23,4.66
15.45,23.23,7.53,9.79,7.93,13.59,4.52,6.56
13.81,18.46,4.61,3.86,18.72,24.29,5.06,7.40
8.55,11.96,7.4,6.65,26.20,28.89,5.41,3.95
4.26,7.67,5.5,3.68,34.11,38.49,2.84,3.20
3.42,4.7,5.45,2.49,27.79,30.27,4.75,4.88
6.65,4.35,7.05,8.9,20.85,24.29,7.58,3.33
3.77,4.48,3.29,5.98,14.79,14.79,7.27,6.47
5.1,9.96,8.86,6.96,15.10,14.48,7.58,6.25
11.11,13.77,5.81,2.67,25.71,24.56,4.17,5.01
10.94,11.51,9.57,10.76,24.83,25.75,5.54,2.22
7.53,7.62,1.87,4.79,24.43,29.03,5.54,2.67
6.12,7.44,2.93,5.01,15.54,20.76,7.27,7.31
4.7,5.63,1.12,2.84,15.45,23.37,5.54,8.37
4.83,2.62,2.49,10.23,10.85,16.91,4.61,7.27
5.81,2.18,5.01,2.89,7.13,14.30,5.81,6.96
5.06,2.62,4.92,10.45,6.21,8.46,7.40,9.30
3.2,5.72,5.41,4.88,6.69,8.15,7.80,9.61
5.98,8.42,2.36,4.66,8.64,7.09,4.30,4.30
8.86,10.81,5.5,9.43,6.34,7.22,6.47,7.31
8.24,9.74,7.09,4.57,5.10,6.34,8.81,7.31
7.49,8.77,3.33,2.4,3.99,7.31,7.53,3.42
10.5,11.56,6.38,4.92,5.19,7.84,6.03,3.15
8.59,10.41,5.94,5.01,6.65,9.21,8.55,4.04
5.14,4.04,3.42,1.74,10.89,12.93,13.81,9.96
10.76,10.1,9.17,9.66,18.15,23.23,25.75,21.64
10.85,11.87,5.01,5.72,24.03,30.49,41.68,36.50
7.18,8.37,10.41,11.11,27.17,33.36,33.98,31.28
7.71,9.3,4.7,5.32,26.90,29.96,10.89,13.37
9.3,12.93,6.29,9.48,21.91,22.08,8.28,9.08
10.19,14.12,5.54,3.37,15.32,14.03,8.90,8.77
8.68,10.41,5.5,4.92,7.80,7.09,6.56,7.58
6.87,8.15,14.03,9.61,5.76,6.07,2.84,6.52
6.12,7.22,5.67,7.0,7.49,7.97,7.09,10.89
4.7,4.39,5.59,5.98,11.11,8.55,9.04,11.96
5.5,1.78,6.43,4.66,11.11,8.51,9.83,10.36
5.67,2.62,6.69,7.84,13.33,7.93,8.02,7.44
5.72,5.67,5.1,5.85,9.39,6.91,8.37,6.16
5.59,7.62,5.9,3.99,9.08,5.63,9.39,7.13
2.49,5.19,5.9,4.13,10.05,10.67,8.24,7.00
2.4,5.41,6.47,4.26,11.91,14.92,5.63,5.67
2.18,5.76,4.79,7.13,20.58,28.28,6.16,4.26
3.91,6.34,5.45,7.27,21.46,30.80,4.44,6.47
8.24,10.5,7.22,8.11,31.99,42.21,7.36,11.38
10.58,11.47,4.7,5.81,32.30,43.71,9.43,13.24
9.12,8.95,6.21,5.54,33.45,43.14,7.44,10.85
5.98,5.94,3.51,4.08,28.98,39.33,3.95,6.21
4.04,2.93,5.32,5.1,18.94,25.75,4.79,6.87
3.24,2.05,6.87,6.43,13.99,21.20,5.54,6.43
5.59,7.05,6.6,4.17,8.11,14.56,4.70,4.88
8.64,12.53,4.79,6.91,8.77,16.29,4.26,2.98
12.44,16.86,6.43,6.74,7.00,13.68,3.55,5.37
11.78,13.9,7.75,9.08,5.14,11.03,5.14,10.81
7.44,3.86,4.3,4.17,3.55,6.43,7.84,10.10
8.06,4.3,6.34,6.38,4.70,4.30,5.90,5.28
9.52,4.35,2.76,1.83,9.35,4.66,5.81,9.96
6.65,3.95,3.86,3.82,13.77,5.14,11.07,13.59
3.11,7.18,4.57,4.88,15.32,5.98,8.64,9.39
5.19,6.29,3.51,1.47,14.52,5.06,4.83,3.37
6.43,2.84,5.06,6.07,12.31,4.44,5.23,2.62
6.52,3.91,5.9,8.02,9.57,4.30,5.06,3.24
5.9,5.94,3.11,2.36,6.56,5.14,4.30,3.24
7.62,7.22,17.97,12.0,4.52,5.10,6.69,2.62
13.28,13.64,7.84,6.78,6.12,6.56,11.07,7.84
14.26,16.02,6.47,5.14,9.08,5.85,12.18,9.66
10.98,11.91,8.37,4.35,11.07,6.43,8.95,8.15
9.57,8.06,4.92,4.88,9.83,5.45,7.36,8.51
9.52,7.67,7.05,8.46,7.89,6.82,8.81,9.88
8.37,6.03,3.95,3.33,5.76,8.64,5.98,8.37
7.4,4.75,6.21,7.62,5.98,9.48,4.83,6.16
4.92,2.8,2.98,3.07,5.98,8.86,10.58,7.13
1.61,2.18,4.39,1.56,6.12,5.41,7.84,3.95
1.83,4.7,2.05,6.12,5.98,4.88,4.30,6.96
2.05,2.09,1.03,5.59,5.85,5.19,7.05,7.84
3.29,1.52,4.48,7.05,4.75,8.99,8.59,9.04
3.68,1.87,7.89,2.8,6.25,10.10,11.82,13.55
5.28,6.03,8.77,11.73,6.34,10.05,11.29,11.25
8.37,7.13,4.35,8.11,7.62,8.59,10.67,6.34
6.74,4.3,3.2,5.23,4.88,6.16,11.69,6.74
3.77,5.1,6.69,9.83,4.04,4.75,10.19,6.91
3.15,7.67,2.4,3.46,3.07,2.40,9.21,7.13
7.97,11.82,9.39,8.06,3.55,1.61,5.85,6.21
9.7,10.01,4.66,4.57,4.04,1.78,4.57,4.83
5.06,4.26,7.27,7.71,2.93,2.80,10.85,7.44
4.26,7.22,4.79,4.88,2.22,5.19,13.95,11.29
7.22,7.0,4.39,7.84,2.14,7.31,12.13,9.70
7.36,9.52,9.92,6.16,4.22,9.35,7.44,9.39
