ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
5.41,3.46,3.86,2.09,4.52,11.51,6.38,3.77
9.21,5.23,5.59,3.73,6.38,9.52,9.96,3.07
10.67,4.66,7.97,10.58,7.18,6.69,8.86,5.63
8.42,1.65,14.26,10.1,7.22,6.25,6.91,6.87
6.52,3.82,10.41,3.37,7.44,5.23,8.51,4.26
7.36,5.81,12.66,8.73,7.27,4.57,8.51,6.21
6.07,5.37,9.66,5.63,7.71,4.61,8.95,12.88
5.1,8.02,3.46,6.25,7.84,5.19,13.19,13.68
5.67,8.55,7.18,8.02,6.65,5.32,12.35,10.81
6.16,4.57,3.51,8.06,5.81,4.39,9.52,7.67
6.87,2.98,5.37,7.05,4.44,4.79,12.04,3.33
6.69,4.75,7.75,4.57,5.94,4.26,13.19,4.83
6.16,6.38,3.68,5.81,5.06,4.66,8.99,3.99
8.24,8.02,8.06,12.8,5.28,3.51,3.60,5.98
7.31,9.35,6.43,3.07,7.53,3.46,2.71,8.42
3.6,9.04,3.02,8.51,10.32,3.37,2.45,4.08
4.66,7.93,8.46,7.09,14.03,5.32,4.44,3.68
7.44,7.67,8.02,6.07,13.06,8.42,6.65,4.79
6.6,7.84,7.75,2.31,11.69,15.18,7.62,3.91
2.71,6.16,5.85,2.05,10.94,17.44,8.55,4.44
4.35,4.44,3.91,2.49,10.94,17.17,5.50,7.00
6.65,6.38,6.47,11.42,14.39,12.35,3.33,10.63
7.44,8.11,7.8,4.75,21.51,7.31,6.96,13.59
5.32,9.48,4.35,4.08,23.19,4.57,9.43,9.96
4.39,8.59,4.7,4.75,24.52,2.98,8.06,3.33
4.83,7.13,5.63,9.17,14.43,2.62,3.46,3.51
6.03,4.17,7.58,10.27,10.85,2.31,4.88,6.29
7.09,2.62,5.28,7.4,6.38,3.95,8.42,4.48
3.15,4.26,6.6,4.04,5.90,6.74,6.87,2.76
2.62,6.25,10.19,8.42,4.08,10.58,5.85,6.60
2.58,4.66,9.43,4.22,4.08,12.71,6.82,6.29
3.2,4.13,11.56,8.51,5.45,11.29,3.91,5.10
4.35,3.95,10.72,10.45,8.73,9.04,2.22,6.96
6.43,2.31,11.69,4.44,11.29,6.16,6.38,9.96
6.38,2.98,6.56,7.18,16.51,8.64,12.22,12.31
5.28,4.75,6.74,4.97,18.37,11.34,17.79,10.14
3.73,2.71,4.88,2.09,19.65,12.57,17.26,4.97
2.53,2.62,6.96,6.82,17.04,11.96,11.82,5.14
2.27,2.09,4.88,14.39,12.57,8.37,12.22,8.11
4.57,1.52,7.09,4.3,8.55,7.31,10.76,7.31
7.75,1.47,2.18,9.39,4.83,4.83,10.19,4.88
6.65,1.74,5.23,2.09,3.99,6.52,8.73,8.06
4.17,2.27,6.07,4.44,6.69,6.52,7.75,11.16
3.29,2.22,7.0,1.47,9.92,8.68,6.52,8.06
4.92,2.93,3.51,3.6,11.16,8.55,6.52,4.22
7.31,6.74,2.58,6.91,9.52,8.77,4.48,2.53
7.44,6.96,5.98,3.95,9.21,8.55,3.55,4.52
5.72,3.6,4.83,7.97,10.89,8.28,4.79,6.25
4.52,2.76,4.17,8.81,11.20,9.70,4.08,9.92
4.61,4.52,7.31,10.27,9.74,13.02,3.60,9.52
2.4,4.35,11.2,2.53,5.59,15.23,5.67,7.67
2.49,3.86,6.43,2.31,4.35,14.92,6.21,4.66
4.83,4.08,3.33,6.12,2.93,11.69,3.82,2.27
4.39,2.45,5.54,4.13,4.22,7.40,2.89,4.30
3.91,3.95,5.45,11.65,4.79,6.78,3.37,3.37
4.13,5.28,3.02,3.68,6.12,6.96,2.93,3.07
3.55,3.37,4.88,6.34,7.40,10.01,5.54,2.45
3.02,4.66,1.16,3.73,10.41,13.81,7.53,6.78
4.35,4.08,3.07,3.82,12.62,14.43,6.47,7.31
5.14,2.14,4.79,8.15,13.15,16.69,4.48,3.46
3.11,1.92,10.05,7.27,11.42,12.18,2.67,4.52
3.6,4.26,5.23,6.03,9.88,11.03,5.19,4.17
4.61,4.39,10.89,5.76,8.46,6.07,8.15,2.22
2.89,4.88,3.82,8.11,7.58,5.50,8.46,2.00
2.53,5.76,7.67,8.24,5.37,5.19,7.44,2.62
3.42,6.21,4.66,10.1,6.03,7.80,4.35,8.51
5.01,5.72,2.76,10.27,7.62,14.79,3.24,16.82
5.5,2.36,6.25,5.01,14.12,25.09,7.67,21.73
4.13,3.68,4.88,6.65,15.01,28.54,7.22,17.00
3.64,6.25,4.57,8.24,17.04,30.71,3.82,13.06
4.35,4.52,5.59,4.08,11.73,20.67,3.55,8.42
6.07,5.01,8.99,5.85,10.14,16.64,2.36,6.82
9.74,8.99,6.34,4.79,10.32,10.05,4.08,6.16
9.74,9.83,11.91,2.89,10.36,12.71,7.27,2.98
7.36,7.67,2.84,6.82,14.96,13.11,6.82,5.67
8.95,3.82,6.43,5.06,12.75,13.33,6.07,7.67
11.29,3.42,8.51,5.63,17.88,8.77,3.86,5.63
8.99,5.23,8.06,4.35,13.90,6.56,3.60,2.93
6.78,5.32,7.05,5.06,16.02,4.30,3.82,2.93
