ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
5.01,4.57,2.09,2.22,3.95,3.51,5.85,4.17
6.03,6.52,9.39,5.98,6.25,3.73,6.96,3.42
3.07,8.55,3.73,3.37,6.52,4.92,5.19,2.36
6.96,14.08,4.48,4.44,7.09,6.29,2.58,3.20
12.53,17.22,5.14,2.58,5.19,8.20,3.29,5.32
11.69,15.01,5.19,5.41,6.16,10.19,5.10,6.12
6.91,10.85,7.13,2.49,5.85,10.14,6.38,6.43
2.71,9.17,10.5,9.74,5.94,9.39,8.28,8.90
2.62,9.96,8.37,5.98,4.83,5.32,8.95,10.01
4.61,8.2,8.9,10.94,4.48,4.22,8.59,9.79
5.06,2.93,7.36,6.43,5.54,3.15,9.57,9.21
9.12,6.82,11.51,4.7,5.50,5.23,10.54,8.77
15.36,13.19,4.35,3.02,5.81,5.94,9.57,7.09
18.5,19.03,3.86,3.91,5.67,6.12,4.83,4.75
17.75,20.14,3.29,9.21,7.40,5.94,5.19,5.41
17.97,18.68,6.25,4.61,8.24,4.39,4.26,4.48
14.21,15.14,6.96,12.97,6.78,3.46,6.43,7.36
10.01,13.59,9.3,11.29,4.44,3.29,9.66,12.09
12.18,12.31,8.95,6.16,3.02,5.23,7.27,9.57
14.79,10.27,11.29,12.97,4.17,6.38,7.97,7.75
14.96,13.41,8.68,10.45,8.55,6.47,11.60,12.13
10.54,11.2,15.36,16.11,8.95,7.22,7.89,9.08
6.43,6.91,11.16,7.84,13.55,11.69,8.06,5.67
4.7,4.57,7.71,2.93,12.22,14.87,10.76,8.90
2.84,2.09,7.44,4.22,13.99,18.81,7.09,7.13
3.11,1.61,4.75,8.37,8.37,13.86,7.71,4.44
6.6,4.75,3.33,5.01,5.90,11.91,11.11,7.84
10.67,9.12,3.77,10.5,6.52,8.99,8.95,7.13
11.69,9.3,4.79,4.57,8.51,10.14,5.90,6.96
10.89,9.92,5.1,4.26,13.81,13.55,2.27,7.05
15.71,16.86,4.04,6.65,15.89,15.94,4.48,8.77
17.48,18.28,8.73,8.06,17.62,18.06,8.37,9.17
11.47,11.34,8.15,7.22,19.21,18.85,7.71,7.84
11.65,14.17,6.47,3.86,14.83,14.39,6.21,5.59
15.18,20.05,6.12,5.85,15.32,10.72,9.96,6.03
15.23,18.99,3.6,4.3,9.74,4.35,8.95,6.69
17.09,19.25,7.09,4.66,10.67,3.11,3.51,5.45
16.69,17.0,6.12,4.7,6.25,3.60,4.97,7.31
9.39,7.62,6.47,10.81,4.79,3.73,3.86,5.59
3.73,4.66,3.64,5.37,4.26,3.55,6.78,3.24
4.39,6.56,7.49,6.52,5.59,4.79,7.00,4.66
3.51,3.2,4.7,4.13,6.65,6.78,3.20,2.76
7.49,8.99,5.01,2.76,6.47,10.85,4.70,2.00
13.59,15.45,6.03,4.13,6.38,11.16,3.02,3.15
6.96,8.77,4.26,4.66,6.52,10.98,3.20,3.29
4.39,2.71,4.48,5.06,6.21,8.81,4.83,3.55
5.59,2.84,4.3,6.87,6.87,9.12,7.80,6.07
6.47,6.78,3.51,7.05,9.04,9.39,8.11,4.61
10.01,8.2,1.61,3.64,11.20,9.57,3.33,2.18
8.77,3.11,5.45,6.47,12.13,7.80,0.90,2.36
7.44,6.87,2.49,1.87,11.65,5.37,3.37,4.48
6.91,7.31,4.66,5.32,10.72,4.04,6.16,4.66
4.66,6.91,4.97,4.61,9.26,3.91,4.39,2.49
4.52,9.12,2.93,3.77,7.75,5.54,8.20,4.83
3.68,7.67,4.88,6.25,6.38,6.78,11.56,5.63
3.82,8.02,6.38,4.39,6.91,8.24,8.90,3.77
7.44,11.78,5.01,8.73,6.43,7.31,4.79,9.30
8.9,12.0,5.72,4.61,6.07,8.11,6.69,15.45
8.15,12.0,3.73,7.58,4.17,6.65,8.37,13.55
7.31,10.05,4.44,3.86,5.28,8.51,8.37,9.61
8.64,8.55,4.22,5.98,4.22,7.58,6.78,9.21
10.98,12.53,4.04,6.43,4.08,6.65,8.68,12.84
8.59,11.42,2.89,3.07,2.76,4.92,9.26,15.18
4.75,4.92,2.45,4.26,4.13,5.10,5.54,11.51
5.72,5.85,6.03,4.52,4.70,7.93,1.92,8.33
6.16,7.31,5.63,4.13,5.72,9.30,3.37,6.82
9.17,9.96,6.12,5.28,7.44,9.66,4.57,5.06
13.15,13.81,4.17,2.84,7.97,8.20,2.76,7.09
14.61,17.0,3.6,7.49,9.35,8.64,2.45,7.53
8.86,12.49,5.19,4.92,8.02,7.62,5.14,6.52
5.06,7.62,6.91,9.3,8.11,8.06,7.58,9.74
7.97,10.01,2.62,2.8,8.15,6.29,12.80,14.08
9.43,10.14,7.67,8.99,7.49,6.60,13.95,12.53
11.34,12.31,3.42,3.82,6.34,4.52,9.21,6.34
15.8,16.16,7.93,7.49,4.44,3.73,5.37,3.77
18.55,17.09,4.66,3.29,3.15,4.92,4.35,4.57
20.09,16.95,4.57,5.63,2.71,5.23,4.66,4.48
19.3,17.53,4.3,5.28,2.45,5.81,5.06,3.99
16.6,17.17,5.67,6.34,2.76,3.95,4.88,3.42
13.72,13.33,5.94,8.24,3.24,3.99,2.89,2.71
11.34,10.98,6.29,6.78,3.68,5.41,2.09,4.97
5.54,7.89,3.99,5.32,3.42,6.56,2.76,8.99
5.85,5.19,3.15,2.36,2.89,7.67,5.72,9.96
9.66,9.04,5.81,7.93,2.80,7.75,4.13,7.89
10.72,11.11,6.82,2.8,3.99,8.81,7.13,9.39
10.81,9.96,4.7,8.02,4.52,9.12,9.30,6.78
12.0,12.44,6.6,1.3,5.54,11.78,5.94,4.75
12.84,14.87,2.36,1.92,5.67,11.65,3.99,6.34
12.75,18.01,6.52,4.79,7.22,12.97,3.07,3.29
12.22,17.79,3.73,7.97,8.28,11.91,4.22,3.55
8.81,11.2,2.76,7.8,10.67,11.60,6.07,4.88
11.2,13.5,5.72,10.81,11.38,9.52,7.13,4.39
8.81,10.36,8.11,11.29,11.38,7.40,5.14,2.53
5.1,5.32,7.89,1.96,11.03,4.57,3.82,2.93
16.73,19.25,3.51,2.71,8.95,3.95,9.48,5.59
23.5,24.74,7.09,9.08,8.33,2.89,10.41,6.82
22.35,20.4,7.31,11.65,4.39,4.04,5.94,4.39
17.22,14.12,12.62,15.94,4.44,4.39,4.04,3.20
10.14,7.71,8.9,7.09,4.30,5.59,3.73,4.75
4.88,5.67,8.06,4.88,6.16,4.26,5.32,9.12
5.67,6.78,4.48,4.92,5.72,5.76,7.09,9.48
5.76,3.55,9.39,7.49,4.92,5.14,6.29,5.50
6.12,3.95,6.12,7.75,5.32,7.62,4.26,2.84
8.46,5.94,12.8,8.95,5.28,6.43,2.45,3.29
10.72,8.99,4.3,7.58,7.58,7.67,6.03,5.59
12.09,11.25,5.59,3.68,6.74,5.50,7.93,7.53
12.71,13.19,2.18,6.03,6.34,4.83,6.38,7.84
11.38,13.24,3.42,3.73,4.57,2.89,3.02,4.92
7.44,10.85,4.13,4.57,3.99,2.45,4.75,6.03
7.09,11.03,5.94,8.28,3.64,2.71,9.08,9.48
6.87,10.85,7.22,6.6,4.83,5.37,12.84,11.91
5.59,6.82,12.0,11.2,5.23,8.55,9.70,7.27
4.75,4.92,7.49,4.3,9.30,9.79,5.10,2.98
2.58,3.82,7.13,6.25,11.38,11.07,5.94,2.58
4.66,3.51,3.15,2.8,13.68,8.15,5.98,2.93
9.04,6.03,7.93,4.83,14.65,8.37,3.51,3.77
13.02,13.77,5.76,4.39,11.65,5.98,6.78,6.96
15.1,21.11,5.9,3.99,11.11,8.86,7.31,6.25
11.07,17.35,7.53,5.23,6.74,8.28,3.07,3.20
5.06,7.31,6.38,6.56,7.67,10.94,2.36,2.53
