ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R
1.21,1.03,1.61,1.92,0.90,2.98,1.21,2.18
1.74,1.56,1.52,1.16,1.43,3.51,2.14,3.29
1.65,2.49,2.89,1.38,2.00,4.26,3.07,4.52
1.78,2.98,2.67,2.76,2.98,5.06,3.02,3.86
2.14,2.8,2.84,2.45,2.93,5.10,2.93,2.80
2.36,1.92,2.67,2.0,3.99,5.90,2.53,2.27
1.92,1.92,2.4,1.16,3.82,5.59,1.43,1.78
2.14,2.93,2.58,1.61,7.09,6.65,2.67,3.15
1.96,2.14,2.53,1.92,9.70,8.46,5.45,6.16
2.09,1.47,2.49,2.0,16.07,11.20,7.84,8.73
2.31,3.42,4.48,3.55,22.70,18.01,10.54,11.03
2.8,3.73,3.11,2.0,23.72,18.15,7.84,8.81
2.98,3.24,3.6,2.58,25.00,20.76,4.88,5.01
1.87,2.45,3.15,2.8,16.55,13.72,4.08,3.37
1.69,2.58,2.14,3.42,13.64,11.60,1.96,2.14
1.69,2.14,2.76,1.43,6.52,5.28,1.34,2.09
1.78,2.27,3.29,4.26,4.75,4.17,1.43,1.83
3.37,3.55,3.77,2.4,5.94,5.67,2.09,1.12
2.8,3.2,1.38,3.42,9.21,8.15,3.42,1.56
1.07,1.69,3.55,2.18,13.02,11.51,4.30,2.14
1.69,2.05,2.31,2.67,15.98,12.35,2.53,1.96
1.92,1.96,2.71,1.69,13.72,11.20,1.87,1.38
1.3,2.27,2.76,2.4,11.65,10.41,1.38,2.14
1.38,4.04,4.48,2.89,6.25,7.00,2.09,3.86
1.21,3.99,1.74,1.16,4.97,6.87,4.08,3.07
1.16,2.89,1.12,2.31,4.17,5.37,5.14,2.00
1.83,2.31,1.3,1.52,4.08,4.70,5.14,4.66
2.22,1.87,2.31,2.14,3.77,3.33,5.59,6.12
1.74,1.52,2.31,1.21,3.37,1.96,5.45,6.25
1.65,2.53,1.87,2.62,2.53,1.65,3.60,5.14
1.87,4.22,3.95,3.2,2.09,1.87,2.00,3.24
2.45,4.75,2.36,1.52,1.38,1.74,1.65,1.87
2.45,3.11,2.4,2.71,1.16,2.18,3.20,2.22
2.45,1.96,2.58,2.71,1.34,2.31,3.42,3.46
2.49,1.83,1.69,2.22,2.58,3.42,2.05,2.67
2.89,2.4,2.58,2.58,4.13,3.55,2.00,2.71
2.27,2.31,1.96,2.67,4.92,4.61,2.80,2.67
1.47,1.61,3.15,2.09,5.10,3.73,2.36,2.49
1.87,1.96,4.26,3.11,3.86,3.33,2.45,1.69
2.36,2.49,1.43,1.74,3.11,1.92,3.42,1.12
2.4,2.36,3.33,1.69,2.31,1.65,3.33,1.52
2.36,1.52,2.98,1.69,2.45,1.92,2.80,2.40
3.37,1.03,3.11,2.45,3.29,2.49,3.33,3.07
3.24,1.3,2.49,2.36,3.42,3.24,3.95,2.18
2.98,1.65,3.33,2.58,3.33,3.55,2.22,2.00
2.31,1.69,1.74,1.78,2.53,3.73,3.82,2.71
1.61,1.34,2.76,2.0,1.61,3.55,6.07,2.18
1.92,1.07,2.27,2.36,1.43,3.51,5.72,1.92
1.52,1.3,4.22,2.14,1.38,3.20,4.13,2.18
0.94,1.92,1.74,2.71,1.52,2.36,2.89,2.09
1.07,1.65,3.2,2.09,1.69,1.61,2.14,2.09
0.9,1.12,2.18,1.61,1.87,1.25,3.07,2.31
0.9,2.09,3.46,2.05,2.05,1.52,3.42,1.74
1.12,2.53,1.03,1.3,2.22,2.18,3.07,0.81
1.52,2.62,2.93,1.78,2.18,2.31,2.98,1.21
2.71,1.69,1.74,1.12,3.07,3.46,3.42,3.37
2.8,2.45,2.0,2.45,5.98,6.69,5.50,8.02
2.53,3.68,2.8,2.31,11.25,14.65,9.48,14.30
1.96,3.33,2.62,2.0,13.46,17.88,8.46,12.09
1.47,2.05,1.96,2.76,14.65,20.76,4.04,5.23
1.87,1.96,2.58,2.58,9.30,13.77,2.36,3.15
2.49,2.62,1.65,1.34,6.03,9.43,1.83,2.05
2.05,3.42,1.65,2.45,5.90,5.54,3.51,2.22
2.8,4.3,1.61,1.74,8.33,6.43,7.18,4.35
1.74,2.05,2.0,1.87,14.30,10.58,8.06,5.32
2.45,2.98,1.87,2.89,15.71,12.57,4.13,2.62
4.17,3.91,4.26,2.62,17.84,15.05,6.16,7.31
8.59,6.96,3.55,3.86,18.81,17.26,16.42,18.24
11.47,9.83,3.64,3.02,24.56,23.50,17.48,20.14
9.48,7.67,2.4,1.65,25.71,23.63,8.99,12.04
4.08,2.71,2.05,3.91,24.74,22.26,4.57,7.80
1.65,2.49,2.22,3.46,17.13,13.33,4.04,5.59
2.67,3.42,1.96,4.44,10.54,7.75,1.87,3.15
2.45,3.77,1.69,1.34,5.94,4.13,1.52,3.77
1.65,2.27,2.89,3.68,2.36,2.49,2.18,3.51
2.76,2.0,3.51,2.67,2.76,3.33,2.27,2.27
2.67,2.31,2.4,1.03,7.31,7.05,2.27,2.80
2.27,2.31,2.22,2.36,12.35,11.65,1.92,2.49
1.69,1.56,2.76,1.61,15.94,15.01,1.69,1.25
2.36,1.96,1.61,1.83,17.17,16.29,1.78,1.25
2.76,2.58,2.18,1.96,12.75,12.22,1.61,1.47
1.96,2.84,4.04,3.29,10.05,9.79,2.93,2.45
3.11,2.62,2.36,1.3,4.66,5.28,2.98,2.49
3.95,3.07,3.46,2.93,4.35,4.66,4.35,3.07
3.55,3.24,1.83,2.05,5.10,4.83,5.76,3.77
3.11,3.11,1.96,2.0,6.12,5.45,6.78,4.79
3.6,2.89,1.65,1.52,7.53,7.80,6.07,4.13
2.84,1.78,1.87,1.56,6.56,7.53,5.01,3.42
3.15,2.31,1.47,1.47,6.47,7.84,2.89,2.49
5.59,4.39,1.3,2.18,5.54,6.69,1.16,1.87
6.34,5.01,1.96,2.09,4.22,5.85,1.38,2.49
6.65,5.5,2.18,1.61,2.98,4.04,1.47,3.60
5.81,4.92,1.25,1.65,1.87,2.40,1.38,3.91
3.77,3.46,2.53,1.74,2.53,1.65,1.56,2.18
2.71,3.11,1.65,1.96,3.68,2.62,1.43,2.45
2.98,2.98,2.0,1.61,4.35,3.55,1.65,2.84
2.31,1.96,2.58,2.09,6.03,5.32,3.55,2.14
1.07,1.12,2.4,2.14,5.28,4.66,4.39,2.62
1.12,1.52,2.0,1.47,6.87,5.28,3.51,2.45
0.85,1.03,3.6,2.09,7.31,5.50,4.30,3.11
1.16,1.43,1.03,2.05,9.61,7.58,5.10,4.13
1.61,2.36,2.36,2.0,13.06,11.16,4.39,3.77
2.36,2.62,1.61,2.09,13.50,11.56,3.20,3.02
2.31,1.69,1.12,1.47,13.55,11.69,1.65,2.14
1.78,1.3,1.69,2.4,10.14,8.46,1.43,0.99
1.83,1.74,1.47,1.65,8.28,7.58,1.83,1.96
3.07,1.61,2.27,1.56,6.16,5.90,2.53,2.27
3.11,1.25,2.62,3.77,4.97,6.29,2.40,2.98
1.69,1.56,2.71,3.07,3.51,4.97,1.38,1.74
1.56,1.07,2.53,3.07,3.77,6.34,1.25,1.74
2.05,1.07,1.87,1.87,2.67,4.83,1.74,3.33
1.83,1.47,1.47,1.3,2.67,5.01,2.31,2.27
3.42,2.53,1.61,1.65,2.05,2.89,2.40,1.56
3.86,2.53,2.05,1.74,2.36,2.22,2.98,2.93
3.02,3.07,1.74,1.74,2.36,1.74,4.79,4.04
2.8,2.84,3.2,2.09,2.58,2.27,4.79,3.07
3.2,2.18,2.27,2.0,3.55,3.77,2.45,2.09
3.6,2.36,1.43,1.16,3.68,3.95,2.67,3.37
2.98,1.56,1.96,1.56,3.42,4.04,3.82,4.30
1.16,1.25,1.61,1.12,2.14,2.53,1.96,2.76
1.65,2.0,1.78,2.22,1.92,2.49,1.25,1.43
2.0,1.69,1.34,1.3,1.83,1.78,1.78,1.30
2.76,2.18,2.27,1.78,1.96,1.56,2.31,1.96
3.82,2.49,1.78,1.87,2.80,1.21,1.74,2.22
3.6,1.69,1.12,1.74,3.68,1.38,1.12,1.87
