TIME,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
sec.,A,B,B,B,B,A,A,A
0.125,1.34,3.15,4.88,===,===,1.21,===,===
0.250,3.15,3.55,2.80,2.49,===,1.83,2.36,===
0.375,2.62,4.75,2.93,2.98,4.88,2.71,7.18,4.52
0.500,8.90,5.72,3.73,5.72,9.48,3.64,10.81,8.06
0.625,4.17,2.98,6.96,5.28,12.31,4.79,11.91,9.08
0.750,4.22,3.99,11.25,2.40,12.97,6.34,11.25,9.88
0.875,3.42,1.78,12.26,4.22,10.05,9.21,9.66,6.69
1.000,2.84,6.07,10.45,6.43,9.96,9.08,10.10,10.05
1.125,2.18,3.29,9.43,7.05,10.81,6.56,8.73,12.22
1.250,5.23,2.71,6.12,5.23,15.80,3.64,4.04,22.04
1.375,4.57,5.37,5.98,6.03,16.60,2.62,8.15,20.54
1.500,6.12,7.62,9.12,8.90,17.04,2.84,12.62,19.16
1.625,7.05,4.08,5.19,7.18,14.12,4.97,12.09,13.81
1.750,9.39,8.77,13.90,5.76,15.71,17.35,16.29,18.01
1.875,17.17,15.85,25.62,11.38,21.77,30.66,25.49,26.42
2.000,21.77,25.14,26.42,20.80,31.19,30.62,29.60,36.41
2.125,6.16,8.33,14.92,28.45,43.76,17.93,30.13,43.67
2.250,13.15,12.66,4.44,15.71,41.46,5.72,14.48,39.91
2.375,5.81,3.07,8.28,4.39,34.69,4.70,6.56,33.67
2.500,2.89,3.60,6.87,7.97,21.07,5.01,7.67,22.66
2.625,2.27,2.36,5.90,10.72,18.41,6.60,8.77,20.62
2.750,2.71,3.02,2.71,8.33,17.31,3.46,8.77,18.59
2.875,2.53,3.15,7.80,4.22,16.82,4.92,5.94,17.75
3.000,5.41,8.46,13.77,4.66,11.78,8.95,6.74,14.79
3.125,3.64,7.62,12.71,5.67,9.48,7.67,7.75,11.87
3.250,5.72,2.80,8.02,4.48,5.01,5.37,5.41,6.96
3.375,4.26,7.58,5.10,2.84,4.83,5.59,2.80,5.98
3.500,11.69,14.12,4.97,8.02,3.15,5.67,6.47,4.52
3.625,6.07,5.81,3.07,8.37,3.07,4.17,4.22,4.17
3.750,8.37,6.65,3.20,4.61,6.38,4.92,4.26,7.49
3.875,3.20,3.95,8.95,8.90,7.89,5.72,8.24,9.92
4.000,3.02,4.83,8.73,18.55,8.20,4.22,16.51,10.94
4.125,4.57,7.36,7.09,20.23,6.69,4.88,18.59,9.30
4.250,5.85,5.59,7.00,13.24,9.35,5.06,13.02,11.60
4.375,3.95,8.02,7.49,8.02,9.74,5.41,8.73,13.02
4.500,2.31,4.08,7.89,3.07,12.09,4.04,4.39,14.87
4.625,4.97,4.35,4.83,4.66,11.65,4.39,3.07,12.04
4.750,10.27,3.82,4.52,4.92,15.36,8.64,9.96,14.21
4.875,10.05,8.37,7.00,2.14,16.55,22.17,25.71,12.13
5.000,23.28,9.26,7.49,1.92,19.52,28.41,35.66,11.82
5.125,7.84,4.39,7.89,9.43,19.16,17.26,36.10,8.90
5.250,6.07,7.40,4.66,17.97,21.60,5.10,28.14,12.84
5.375,3.42,4.52,5.01,22.57,16.33,4.61,18.59,12.18
5.500,6.47,8.55,6.69,15.85,13.46,2.80,10.63,10.27
5.625,2.36,1.96,6.03,6.34,7.31,1.87,5.63,5.72
5.750,2.05,3.55,3.55,11.34,7.71,3.42,14.30,6.38
5.875,3.02,2.36,2.22,10.89,9.96,3.95,13.77,9.70
6.000,2.00,1.96,1.96,3.86,9.61,2.62,5.23,9.61
6.125,5.59,4.08,3.42,3.95,13.72,5.23,6.03,13.95
6.250,4.97,6.03,4.57,5.01,12.53,3.86,7.09,12.49
6.375,4.22,6.65,3.29,3.24,17.66,3.20,4.48,18.37
6.500,12.93,14.08,5.81,10.85,16.60,4.61,6.91,17.93
6.625,20.58,6.56,10.54,36.55,25.09,14.34,25.84,28.32
6.750,22.79,21.11,20.93,49.90,21.73,29.03,43.71,24.56
6.875,3.64,4.57,22.92,40.48,17.70,29.47,42.92,20.05
7.000,8.95,5.63,11.47,16.73,7.09,13.95,23.63,8.33
7.125,11.42,5.98,3.64,3.68,4.88,2.76,5.37,4.75
7.250,4.39,5.81,10.32,5.14,6.38,10.98,3.77,4.88
7.375,20.40,14.12,29.07,20.00,9.92,27.97,14.74,7.75
7.500,12.04,13.24,41.54,47.12,10.36,35.62,34.69,9.12
7.625,13.02,7.44,29.43,64.41,10.67,24.65,50.12,12.04
7.750,24.25,30.80,16.16,58.66,18.06,8.95,48.75,19.25
7.875,23.15,9.61,16.16,51.98,27.13,3.37,46.98,30.18
8.000,23.63,21.11,7.67,27.97,46.19,6.74,26.42,51.58
8.125,18.15,10.98,13.24,8.11,53.09,10.19,7.31,58.13
8.250,16.11,18.28,28.05,10.76,50.52,28.50,12.71,54.55
8.375,30.09,26.11,38.09,18.06,40.08,33.89,17.44,40.53
8.500,19.43,22.57,30.75,35.57,24.87,20.18,29.20,26.24
8.625,23.37,10.54,11.96,39.51,27.79,11.03,31.28,32.08
8.750,7.75,4.97,8.15,17.13,29.96,14.12,19.03,33.14
8.875,11.34,16.51,22.97,44.82,32.79,26.29,48.93,37.56
9.000,11.87,5.85,34.29,65.47,28.41,33.80,65.91,28.01
