TIME,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
sec.,A,B,B,B,B,A,A,A
11.000,8.15,2.58,1.92,2.36,10.45,8.06,9.39,21.24
11.125,9.61,3.33,2.53,1.34,11.16,8.90,9.17,18.32
11.250,7.09,7.44,11.42,4.26,9.66,6.03,10.19,29.03
11.375,17.53,3.51,18.55,19.92,18.15,5.28,20.40,37.30
11.500,15.67,29.82,17.09,40.22,34.91,5.01,26.86,44.07
11.625,5.67,7.84,14.17,38.80,48.89,4.52,16.55,44.60
11.750,9.08,3.55,13.28,14.87,58.31,2.84,6.47,32.26
11.875,4.35,3.33,8.99,9.26,59.19,6.25,5.63,22.97
12.000,23.76,3.11,3.77,5.81,47.43,9.21,7.22,15.67
12.125,7.58,3.07,3.73,2.14,35.18,11.73,6.34,17.17
12.250,10.94,7.13,7.49,7.67,17.35,10.10,14.26,22.97
12.375,4.22,12.53,7.40,15.05,21.95,12.62,17.35,28.67
12.500,6.65,21.15,3.99,34.91,35.88,17.13,11.20,31.50
12.625,7.22,11.56,9.30,42.12,44.91,17.40,9.21,30.93
12.750,11.38,8.73,8.77,24.21,49.99,12.75,10.67,26.33
12.875,5.90,4.13,3.91,7.67,37.17,7.97,5.59,22.17
13.000,10.72,2.00,2.67,2.18,26.59,6.60,9.04,24.12
13.125,10.01,1.25,0.85,1.25,11.91,5.23,15.49,28.14
13.250,7.22,2.84,2.71,1.47,5.06,6.96,14.52,29.03
13.375,8.02,5.14,3.11,5.37,5.72,2.49,7.58,31.68
13.500,14.83,7.93,4.83,13.99,10.10,9.83,32.08,25.09
13.625,32.12,10.81,6.74,22.26,12.31,12.13,64.10,25.89
13.750,5.50,10.14,2.31,26.29,16.60,8.11,58.09,28.94
13.875,12.09,8.15,9.52,26.11,20.71,7.84,33.23,46.32
14.000,13.41,38.89,18.41,20.05,28.85,8.59,16.60,50.83
14.125,7.22,6.56,18.10,24.91,39.73,21.95,16.91,51.50
14.250,24.12,19.08,13.46,26.20,39.42,31.19,36.19,41.54
14.375,17.62,4.52,10.94,21.15,39.73,30.49,42.07,33.54
14.500,7.80,7.09,6.65,17.70,27.26,18.81,31.06,26.46
14.625,6.38,7.58,10.50,21.07,25.05,5.06,16.55,14.17
14.750,8.55,11.69,18.19,30.04,20.85,11.20,9.21,12.75
14.875,4.66,27.79,23.72,32.92,18.28,10.19,9.08,9.26
15.000,2.76,3.82,20.89,25.84,12.49,6.47,5.90,18.94
15.125,5.85,5.50,13.86,12.13,9.52,6.47,7.40,21.02
15.250,8.20,5.59,5.45,3.86,7.84,6.56,8.64,31.19
15.375,8.15,15.23,25.44,14.61,11.03,6.91,13.28,24.07
15.500,8.42,21.77,37.92,24.74,10.05,7.58,11.65,19.65
15.625,5.67,7.40,27.17,24.56,10.85,9.70,8.51,10.45
15.750,10.36,8.51,8.51,19.96,8.90,10.32,7.49,12.35
15.875,2.45,5.63,13.33,8.15,8.20,6.87,7.27,19.74
16.000,12.53,10.32,11.65,7.67,7.05,3.02,5.59,21.60
16.125,3.11,7.62,9.48,12.75,7.58,3.64,11.82,22.00
16.250,6.74,17.53,5.37,6.47,9.30,4.61,14.74,21.60
16.375,2.22,4.70,6.03,10.63,11.56,5.81,11.11,21.02
16.500,8.99,12.53,9.66,16.20,13.99,6.65,8.46,25.75
16.625,9.57,13.95,4.79,8.28,12.04,6.65,7.89,21.29
16.750,14.70,17.13,3.86,5.41,11.25,5.01,5.37,22.39
16.875,15.49,10.01,5.94,7.93,14.03,5.06,9.83,12.84
17.000,9.74,10.19,4.08,15.18,16.25,3.33,16.82,9.35
17.125,3.55,7.22,1.56,17.40,15.05,4.75,16.51,8.11
17.250,11.47,10.58,2.09,16.29,9.61,9.70,14.08,9.66
17.375,11.65,20.05,6.25,24.87,7.27,15.67,28.10,11.20
17.500,5.98,5.76,9.66,24.07,11.47,14.61,29.16,10.32
17.625,6.74,13.64,11.69,8.02,11.51,9.04,13.59,9.39
17.750,10.10,6.69,12.97,4.57,12.04,6.82,5.54,9.48
17.875,6.52,6.12,13.41,3.95,6.60,5.19,5.19,8.81
18.000,12.57,6.21,9.12,10.98,5.19,4.08,8.64,12.53
18.125,3.55,11.47,13.24,19.21,6.56,4.88,9.92,13.59
18.250,18.06,15.80,25.00,32.03,11.56,3.29,6.43,21.77
18.375,8.51,12.80,26.06,39.51,15.63,5.23,10.19,20.76
18.500,5.67,8.81,18.28,24.07,16.69,10.67,8.95,27.57
18.625,5.28,6.74,11.03,7.13,15.94,13.24,5.45,22.92
18.750,6.16,4.13,8.68,2.80,12.66,12.35,4.13,24.96
18.875,7.09,3.07,6.12,9.21,10.41,9.08,8.33,25.05
19.000,9.35,10.94,5.54,15.32,10.76,13.41,14.39,26.06
19.125,11.47,7.44,7.18,13.68,12.88,11.91,13.99,25.58
19.250,8.20,8.46,5.90,9.57,18.32,7.62,13.55,24.29
19.375,6.12,8.81,5.85,4.30,15.85,8.59,15.18,26.15
19.500,5.59,11.78,9.39,4.08,18.32,12.18,17.35,25.14
19.625,2.49,5.63,9.39,7.71,12.75,11.78,17.31,23.28
19.750,12.00,10.27,5.63,9.88,11.96,6.21,14.70,22.35
19.875,13.86,8.06,4.39,6.82,6.03,5.41,9.12,22.92
20.000,5.94,10.32,13.55,12.49,6.29,7.75,18.19,21.07
20.125,31.68,24.38,26.82,34.91,8.15,7.97,48.09,17.04
20.250,12.22,8.20,24.65,36.41,20.62,10.89,58.22,19.12
20.375,8.81,7.71,7.40,19.87,27.35,12.22,33.36,26.42
20.500,10.36,2.67,16.86,11.96,39.24,12.44,11.69,35.93
20.625,3.55,4.88,14.30,11.07,36.86,6.21,11.91,33.67
20.750,3.02,5.98,5.50,6.25,32.34,4.66,6.60,28.23
20.875,4.70,6.12,13.99,5.90,22.97,8.51,8.06,19.08
21.000,2.49,10.41,16.25,9.88,13.15,6.12,6.96,14.83
21.125,6.74,6.60,11.51,6.47,10.98,5.14,10.76,18.72
21.250,4.48,3.60,6.60,3.07,12.49,3.42,20.71,20.80
21.375,3.55,5.37,4.92,2.67,15.76,4.39,14.39,27.66
21.500,2.76,5.28,6.43,4.66,14.92,5.98,3.77,28.72
21.625,6.25,2.09,3.46,4.70,11.16,4.30,4.30,23.06
21.750,2.80,2.14,1.69,2.14,6.29,2.84,2.27,18.68
21.875,2.62,2.89,1.30,1.56,4.88,2.36,4.70,10.72
22.000,1.56,4.66,3.11,2.53,5.59,2.18,2.84,9.04
22.125,4.13,3.37,4.30,4.92,8.86,2.67,4.17,11.03
22.250,2.76,7.71,5.45,6.12,16.02,2.93,9.35,13.15
22.375,3.24,2.89,4.75,7.67,20.18,2.58,10.63,22.35
22.500,5.72,3.02,7.62,6.82,20.62,4.75,14.08,22.88
22.625,11.56,9.92,12.04,8.20,19.34,10.58,14.74,27.74
22.750,5.76,5.72,12.88,7.58,14.48,14.03,11.47,28.19
22.875,11.38,3.07,6.56,8.42,10.81,11.29,10.19,26.82
23.000,8.28,1.92,3.46,10.85,5.01,6.69,11.96,25.14
23.125,11.11,2.00,3.15,6.87,4.92,4.66,13.99,19.56
23.250,3.68,3.60,2.53,3.33,4.30,3.11,12.71,15.32
23.375,3.73,5.76,5.37,6.43,4.61,1.34,5.19,10.72
23.500,3.73,4.97,5.01,5.14,5.72,1.69,2.14,7.67
23.625,3.15,11.69,1.52,5.98,8.99,2.18,1.38,5.45
23.750,4.70,8.51,6.69,11.38,10.41,5.81,4.30,6.16
23.875,3.33,6.21,10.54,7.93,10.54,8.77,10.67,5.63
24.000,6.87,4.39,10.23,5.63,7.36,8.46,11.29,7.97
24.125,5.01,4.52,10.10,5.37,6.29,5.72,5.72,9.21
24.250,5.23,4.52,10.72,2.84,7.27,9.08,2.36,8.73
24.375,9.92,9.79,8.28,2.05,9.79,11.25,3.51,6.96
24.500,5.63,5.37,11.56,4.08,10.27,10.45,6.78,4.66
24.625,5.85,4.97,17.57,4.88,8.51,10.63,4.79,5.14
24.750,13.64,15.98,15.89,6.82,5.19,8.95,3.20,8.64
24.875,8.20,7.05,8.86,7.67,4.57,3.68,5.67,8.15
25.000,8.95,9.21,13.02,6.21,3.68,6.25,5.41,9.43
25.125,13.37,10.54,10.23,6.25,4.79,5.85,5.90,6.21
25.250,10.23,11.82,5.85,7.89,6.65,2.27,6.16,6.82
25.375,9.57,9.08,14.52,8.95,10.98,7.27,5.54,3.95
25.500,6.12,6.74,13.90,6.47,12.53,7.71,5.76,4.52
25.625,8.37,12.53,11.47,3.91,16.07,8.28,8.77,4.52
25.750,12.26,6.43,13.19,5.85,14.03,13.06,9.70,8.42
25.875,8.37,8.20,11.11,4.92,15.01,17.09,5.85,11.11
26.000,12.84,8.59,6.07,5.37,12.40,17.75,5.98,15.14
26.125,8.46,2.27,1.92,8.15,9.57,16.29,16.78,22.35
26.250,14.03,3.11,1.34,5.41,6.52,12.26,18.55,23.41
26.375,7.44,2.40,1.30,1.78,3.86,7.67,9.57,24.21
26.500,5.10,2.40,2.76,2.76,4.35,3.60,8.55,15.58
26.625,9.83,3.95,3.33,4.61,8.11,3.07,14.74,20.71
26.750,6.78,6.38,2.80,6.12,11.65,3.51,23.59,23.81
26.875,5.81,3.20,2.67,5.54,13.68,7.00,17.75,34.95
27.000,5.90,2.27,3.20,4.66,13.81,8.90,11.42,25.09
27.125,3.15,1.07,2.67,4.17,12.97,7.75,16.55,18.01
27.250,2.89,2.27,2.18,2.45,12.97,7.71,17.35,19.12
27.375,5.59,1.74,1.21,1.83,9.43,14.96,12.18,30.27
27.500,3.64,1.52,1.61,1.43,6.82,15.85,11.96,47.82
27.625,5.32,6.47,2.84,2.49,6.74,9.88,11.07,50.57
27.750,1.61,8.73,5.50,8.33,12.09,4.44,5.54,43.67
27.875,2.18,18.63,5.45,32.79,19.92,2.05,2.98,33.67
28.000,2.09,23.19,6.74,45.57,35.35,1.92,2.62,16.33
28.125,0.94,3.64,12.35,40.13,46.01,0.94,1.21,10.94
28.250,1.21,5.01,11.07,23.28,46.85,1.69,1.78,4.04
28.375,1.61,4.92,4.83,7.58,41.50,1.69,1.87,3.77
28.500,2.40,10.58,5.81,9.30,26.02,1.74,1.83,2.76
28.625,2.36,10.63,3.55,14.26,21.55,2.14,1.87,2.27
28.750,2.05,11.34,2.80,13.59,10.10,2.53,2.84,3.02
28.875,3.82,8.37,3.29,7.49,8.51,5.98,4.30,3.99
29.000,4.17,5.90,7.75,5.90,5.67,9.30,2.71,5.14
29.125,9.57,8.02,10.76,11.87,6.74,9.30,3.07,5.72
29.250,4.52,3.95,12.00,11.20,8.15,9.43,4.17,6.03
29.375,4.17,5.81,10.89,12.84,11.65,9.35,3.60,7.97
29.500,5.59,4.66,13.15,12.66,21.24,10.98,5.06,7.36
29.625,7.80,7.97,12.18,6.12,23.72,8.46,10.14,7.93
